State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,7.30243046453326E-15,0.275866080141063,0.0402565834351764,2.61703651608496E-39,3.53803762108869E-09,1.1974888307193E-05,1.80044489458045E-28,0.123775452250929,0.0523369155473634,3.18387161754206E-10,3.08275862743613E-07,3.08787415635166E-18,8.23563986625772E-05,0.0313371144808492,0.000107038653312483,3.92270435439575E-13,4.41328400670906E-12,0.375417842340714,0.0867738970166811,0.00832199344919356,3.18771614178402E-17,1.9340988703709E-09,2.85474263642285E-09,1.68771416291977E-57,1.81551922541217E-06,5.12639352568702E-07,6.44387796029858E-05,0.000111244114145127,0.00512728658523706,2.03784865040072E-31,2.43114330487608E-09,9.91828134249602E-13,1.75947782048629E-18,5.04565734348351E-05,5.40929913354092E-12,0.000251506169499551,9.94055622619323E-05,5.63266829422307E-06,5.90286886164718E-11,1.33364179866796E-07,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,0.0005852588201127,1.57483176758055E-05,0.000622392514663877,1.04960282094712E-06,0.0318889889262932,3.03598947278783E-06,0.35175371730493,0.000168446940773721,0.00113273865435167,2.24006220445893E-05,0.00263679639979753,0.0126281163154729,0.0106857695927291,0.00873652390801985,0.00123711751766919,0.0452753703695135,0.049691927454993,1.73753871820597E-08,1.13086457912072E-05,0.000152969145531286,0.0364311736422841,0.000261730247225753,7.94708534337982E-05,0.0473342188154001,0.00155329661545315,0.00123586437943228,0.00948121826320167,1.09090653294181E-05,0.00409106105068861,0.0158159436456104,0.0433078030896101,3.67938669760878E-05,0.000640251441029239,0.00192009624294827,0.0608573621246438,0.0475023433513789,0.000503277657619562,0.0190862820932553,0.428084101847621,0.00313623650970048,
1,0.106423790742979,3.42256061842526E-05,0.00137659679345015,0.00293770270925229,0.0337835424830161,0.000800672953063993,0.00391257317734664,0.0038828039155484,0.00469235258439793,1.58494331093293E-05,0.0888135048292821,0.00581370017586458,0.00156085919999152,0.00710431288039736,0.0227706061819968,0.000881394442327033,0.00321405886694902,2.82620135884668E-09,3.66987168201396E-05,0.139630020609197,0.0035404582378402,0.00162005543871481,0.0041613869687037,0.0250339135389621,0.000429109841779227,2.8063821554043E-05,0.000155541850508254,0.000323178084899501,0.0246622807643254,0.0306532351794851,0.12226193484052,3.1563706573411E-07,0.786865300686957,0.159621369502671,0.13730587178714,0.000679528423357012,0.00126106099036471,1.15581280088789E-10,0.017980110214458,0.0011965648710324,
2,0.605416228332971,5.62671643397614E-09,5.64599144296413E-05,0.00410371728982235,0.0644687552456935,5.83591798989813E-05,0.00243645180719525,0.00138203313824262,0.00658963565347546,0.0685746001134323,0.0030418890890175,0.0144080966108056,0.00140959887956413,0.00133843609512513,0.0143880405981395,0.00907475229491865,0.00633019075504037,5.69179297665307E-07,6.53561880482371E-06,0.000153364172433469,0.0358675500070412,0.0632420396173596,0.0602965344894307,0.020174001326444,0.0194338411794631,5.4257489882373E-08,0.000314830457946718,5.56042215043003E-06,0.0390363087596335,0.159611692405256,0.000253492202899955,0.0410314203694839,0.0242923986133254,0.0102063863812783,0.0271272426860364,0.00754491398305681,0.00598142804608219,0.160181871831152,0.00471043779580773,0.0225232485761545,
3,0.00638074633651421,1.25450044571685E-06,0.0370657703286552,2.72683750421583E-06,0.00114721223258595,0.024921605180108,1.6626542231686E-06,0.0492127891938692,0.00840018470615304,0.0045000525082804,2.19723202103408E-06,0.00105626528426077,0.00037173784037438,0.00326617664464905,0.00645917317815259,0.0119435068180302,0.000445736808387095,0.799109599343727,0.0689671664463951,0.000486482989321076,0.00410541348973243,0.00133174812710638,0.0151717768971446,0.000763013635619318,0.0947869334603238,6.64888210086531E-12,0.000194421096361916,1.0732244575223E-08,0.000497825157130631,0.00253882726368607,0.00265993310770644,0.0115082938350695,0.00402670622899426,3.82793476042846E-05,0.000151820398859793,0.000611748040001572,0.0041798670370013,0.0626856513101464,0.000517207016193777,9.97547663407447E-05,
4,0.00028061526314419,0.000306509454537679,0.00896275968849769,0.177756995504271,0.0101836224707511,0.000410362041477805,0.0375663520044061,0.00583346048142196,0.00937171155046325,0.0196300157027784,0.0523406189747219,0.00200909207255476,0.0375404861248985,0.00645221736693595,0.00194809526576563,0.0554332538934271,0.0316984334640115,1.02825783725734E-06,6.67730093837371E-05,0.00177501220024604,0.0178704084409097,0.000815752297272754,0.013244016911998,0.0156747700230977,0.00183040186903342,0.0516644704654649,0.0110345799587172,0.00365328922451953,0.000746550792418828,0.0057291734588278,0.00854474486833335,3.29967802666507E-05,0.000718577963659843,0.0208990119414115,0.0117139961267833,0.009416766801421,0.00362841222979276,3.05725398645782E-05,0.0010706428321009,0.00288992023283659,
5,0.00165340001079857,0.00846589521203844,0.00415032564885706,1.20033820958274E-09,0.0137182337141587,0.000330943367506715,0.016404841658425,9.03022229024389E-05,0.00237707078908378,0.00536273090060433,0.000704246895867078,0.00275728794597248,0.000554973521500169,5.76000297943229E-05,0.00215468501640235,0.00336729313530551,0.107897590692194,0.000796551758180836,0.0001597786754912,6.55711129131734E-06,0.0110882335029166,0.00109714417084883,0.00144296258021128,0.0644279781210258,2.98677322741605E-05,0.176705745951857,0.0143193258198526,2.06332035773461E-05,2.78098582697186E-05,0.000838704199607019,0.0133344686788958,1.38622383019524E-05,0.00255787941948418,7.85956064539968E-08,0.028298277730418,0.00528804081832349,0.0002788639112688,6.23343539135499E-05,0.195405081078798,0.0812251557771286,
6,0.0114766688966802,0.00460599797787139,0.0219063099417117,7.41471778569762E-09,0.00125572998905174,0.104905352277087,0.00122689069267922,0.337422959096782,0.0486121805605229,0.00483744720005402,0.00100770568019172,1.43785891828448E-06,0.144629852489443,0.0201319431592487,0.0555138732938942,0.011606386363038,0.0149103883507305,0.102294032555435,0.00420997956787212,0.369558585043469,0.00761996911969428,0.125333928282078,0.14033215388759,0.113101793435531,0.0191957265677162,1.23297801629694E-07,0.0315724226185663,7.37463673538959E-05,0.0380165481104781,0.0283750792542653,0.0331913464989698,0.00185369916919318,0.00666512749276115,0.0302083394480777,0.000551570704176735,0.0155384811513545,0.117239130774993,0.000624840030137657,0.000984426011170218,0.0392454117013794,
7,0.00812011490049373,7.53491486917946E-07,0.00181921402417177,0.000815154043825606,0.333343126619699,0.000811664311733723,0.000296017607395734,0.00521715688328646,0.0326649141487684,0.00514551815090324,0.0231145253004921,0.00496768714091256,0.00259937146664263,0.00595503353938819,0.0260839133676315,0.0490786051985733,0.00286919438645446,1.53718120403836E-06,0.000940289481456039,0.000400581286462221,0.0054904234674223,0.133508828028974,0.0148220248130151,0.0265147155422281,0.00257054035139467,0.00176694917639178,0.00131652525588303,0.00233691832403637,0.033160234160946,0.0683142419499312,0.0292279299370953,0.0766159837965392,0.00659098807803508,0.0300105136119464,0.221024034180407,0.00877548090531744,0.0752526411171552,0.0283456938778913,0.0211923503429433,0.0153032884649137,
