State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
Initial,2.79089000791408E-14,9.26827843250169E-51,1.53215828244997E-08,4.85951474322136E-57,0.00253778120750132,3.853630779868E-69,3.6238312997327E-06,2.36949291521559E-51,5.04337640589235E-10,0.000122416032624056,0.000390666076791092,4.41817374671341E-05,7.34938283190842E-27,3.07823467092766E-05,1.78450051028258E-06,8.2636682088771E-31,8.78896977825949E-14,2.12148088889362E-09,2.77201569136378E-19,7.13155774892548E-06,0.0276637727559224,5.75194030951199E-07,4.57809423043632E-09,6.76320704044575E-05,1.23397999754311E-06,0.000438654911343584,2.94383889441713E-11,1.20939053771655E-05,1.01495466993452E-48,2.17212827885292E-08,7.28877904308712E-61,0.0261347490482618,1.31943862587769E-11,2.66111093667026E-05,9.94432802926147E-06,2.68802749753148E-08,6.43598562412223E-14,4.70231296658366E-05,5.84936667141225E-06,0.000314449071014789,2.92936031796351E-17,2.45176864811404E-06,2.24439336268276E-17,3.63731998819827E-55,9.45307649655983E-07,0.134589962840458,1.19849838786101E-09,0.263932078533145,1.98087686626969E-26,1.95594719020968E-09,3.30164583215778E-21,4.9325419748854E-14,0.144964847493126,2.21130125132547E-06,5.40414587653327E-06,6.10021668193218E-13,5.10671971629473E-05,1.7718486824826E-08,1.62886533181586E-19,1.49920010825628E-98,8.81290970685542E-11,3.21116035919743E-13,0.114081983951894,5.58150836659213E-15,4.41084528555249E-08,0.271507331706622,2.1793325688131E-37,0.0130006233483405,4.72356531352388E-12,4.87177490506407E-64,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,0.0106938548911575,1.37809436235464E-05,0.0150805644911225,0.0112031729296706,0.00420996884859962,9.47394964945799E-05,0.0307138742885371,0.00250186353558128,0.0148313727649566,0.00282943789532477,0.0289355240669352,5.62779319215167E-06,0.0161922636296461,8.56247511814848E-06,2.63280576372296E-05,0.0261008970404315,0.000537974316793119,0.000171816856389856,0.0203486506662804,0.0474008974105918,2.10859935557324E-05,3.68381243492491E-05,7.38663674799401E-07,0.0585453797113768,0.00178864222732843,0.000326737375630231,0.0108443949591793,0.00178151207998876,2.95533151293018E-06,0.00872564745281944,0.000826616213139243,0.0113305508791819,4.53727693228074E-07,0.00433762809042567,1.9980918293989E-08,0.00452413445765341,1.2109148542662E-05,0.00478262331115796,6.09624285017338E-05,0.000320043748193383,7.13212477306864E-05,0.00452394106117392,0.000625604510890653,0.0244200465288522,0.000269462125765539,4.84404189921106E-05,0.0294214238444364,1.24472969954962E-10,0.00174863667695423,2.29270235483839E-08,0.0183482794281168,0.000912482110238052,0.000332340169262173,0.00167659663468323,0.0441582564236526,3.52037717114967E-08,0.00124174699794286,0.00315230646617379,0.0345917376060162,0.00444813750648037,6.58031022086232E-05,0.0013396512013723,2.53122084698389E-10,0.0419210068281821,1.95963602281816E-07,7.90734871564656E-06,0.000135290846492537,0.0208203029998063,2.60462125678819E-09,3.12723431088563E-06,
1,0.00949702742039507,0.000100651526801936,0.000791391196171157,0.000543834284117599,0.00031993547166639,7.19036814623904E-05,0.000646217223534345,1.47720337785555E-08,2.54756484526138E-05,0.000857834162062082,0.00144668428066441,4.28083311118165E-07,0.00178959245626293,0.319709996255251,7.93515080867593E-06,3.67121547939785E-07,0.0045685459451645,0.0126478176771969,0.00282905040362873,0.0114701012265859,6.41716256049946E-06,0.00124041451800526,4.03468213648746E-05,6.8199818318411E-06,0.00592808843379372,2.12263157253382E-05,0.00032510960132502,0.00609063167351179,1.06470404950836E-12,0.0224230338762138,0.14002100399305,0.000168809778014905,2.29223080832862E-15,1.76465888508859E-06,0.0621259051211777,0.000582535828423105,0.000349051077015645,0.000235100468887549,0.00722669581171701,0.00214837582826672,1.10494016740523E-10,0.000783229545094406,0.251784204228037,0.011879140617207,0.000317154637041536,0.00295520151891352,0.0165447534090388,4.5751952167549E-08,0.000100160356620367,0.0003415656100203,0.026803173859087,0.0121722299739908,3.29213599436024E-06,1.7086122396599E-07,0.00326275252234684,0.000560237307800431,1.97524540014294E-06,0.00218775750213967,0.00303168820405534,0.000187388654447317,0.0037520711119636,0.00329443148407138,5.06231263719437E-08,3.0473651777264E-05,0.108589484061487,2.53007681915765E-07,0.04299972724714,0.0110177042143696,0.0213415329863284,5.05225349783699E-16,
2,0.00104388619736448,0.00017690499782259,0.000833482222814028,9.2122944346992E-05,0.000600212407931515,0.00397099878363054,0.0027228852302642,0.0110797531042628,1.53678635225399E-05,0.00254987728691434,0.000471095249211834,8.59598093636556E-07,0.000243558680225823,0.00578150588836317,3.58025963123951E-05,0.000136425698886511,0.000726180141946456,0.0150433866414507,0.000145368741756009,0.00206085396039294,0.00777917102935592,0.00304819591813771,3.92447747857683E-05,3.87552391044087E-05,0.0119848238838038,2.8677664498367E-05,1.71461762940322E-05,0.00203134761295471,0.0007324644763653,0.000616042211171301,0.000212936986860506,0.000923241863995771,7.81654364737973E-06,1.32651225911548E-07,0.0209212277513655,0.00456092062521097,0.000641218380284968,0.000831777756817763,0.0118122769226604,0.0448626753588797,3.92948844496125E-05,2.81242362702028E-05,0.00517120873898951,0.0001615288966428,0.00149649802395927,0.00399661750995209,0.00074405746475964,2.81890603462652E-08,0.000119150312141125,0.00140651905355099,3.50411313641723E-05,0.000707199750222554,0.0476652994595542,9.6284113370787E-06,0.000840831728018461,0.0151400518381829,5.02106484664596E-06,0.000254911602307359,0.000776611542722768,1.50462367395541E-05,0.000816071781085816,0.0120604942664585,7.43683015769793E-08,0.000107630400945607,0.00123842570942099,0.000166135390402444,4.08334799241102E-05,0.0229149385696747,0.00975309124773661,0.0245318328499734,
3,0.0269919933373196,0.00333583359660923,0.000770270540302642,0.0482345898642674,0.0021440491447958,0.0295532710249789,0.00369291965773737,1.66059749821666E-06,5.6048326062962E-05,0.0517250796562252,0.00652593933399712,0.000235755102104151,0.0651270875490724,2.78422647027283E-05,2.15085103891199E-09,3.5921639858195E-06,0.000540402274866532,0.00805677782085749,0.0087804611312972,0.0118847444386887,0.0171542124316523,0.00205801132430571,8.38975607732259E-06,0.000163472660646239,0.0981382566235809,0.00425585367810518,0.000568250905737558,0.000265751360505117,7.34131246499171E-11,0.000437049964890539,0.127894785255464,0.000636121243205849,4.24153026991799E-09,0.000499670749026293,0.00669638943964153,0.000139457986266878,5.50071436529491E-05,0.0273703653735691,0.0064187595909798,0.124535911922637,5.06851839201225E-09,0.000385783797097149,0.000118545927882032,0.0667668807326996,0.00337919197677374,0.000853434975835476,0.0047000657159143,0.00012085769828892,0.00122404544134544,0.0835637593776763,0.000122494234224572,0.031837593608665,0.00129873612920433,0.0169400251215779,0.000128270298706983,0.00479242653391313,0.0119300924818517,2.62923574552235E-06,0.00214904475958598,0.0024503724402537,0.00050621759961503,1.92195132831908E-05,1.78703747168117E-05,0.00802052912701812,5.92678794793394E-06,0.00106048693691505,0.00251881571181386,0.0165695895547447,1.14618500653219E-06,6.73842466622877E-12,
4,9.44526143331784E-05,3.89687201282658E-05,0.00316984729156623,4.81378524892062E-05,0.000147901003611058,0.00387294097867195,0.0733181900980073,0.00492343463438747,0.00718697260164906,0.000136602553281579,0.0192863635005835,8.43748722957984E-05,0.00373318797854722,1.37698878218865E-06,0.0114033196820875,4.45557675908066E-05,2.00803095096109E-05,0.000289261726653672,0.00633904045546565,0.0178512706464199,0.000390944947931293,0.00399838938273379,0.00149483537502856,0.000227155871694052,3.35457356109791E-05,0.00829571356889246,0.00814469158845399,2.50001683585338E-06,0.00019909862742664,8.88870089056135E-06,8.09319609798503E-07,0.000567533149643018,9.14941586006225E-05,0.000574155659622593,0.000161007148160004,0.0187716880554155,0.00626931261554982,0.000587186781036915,0.000834114301901277,8.34438039736204E-05,8.25296246059675E-07,0.0012813452649609,8.29466116924318E-08,1.93546793972741E-05,0.00440068197090447,0.0102575811180557,7.70960207555238E-06,2.78656223061521E-06,0.000339054843067138,5.15045144443328E-06,0.000104591057762126,0.00437000804920139,7.28604327408781E-05,0.341026431474885,0.00625042748861255,3.70501151293045E-08,0.0325835997316665,0.00611866467190083,4.51712513198639E-06,0.000556925243246119,0.000783609862610872,0.00198664296113053,2.47533932065389E-07,0.00153975326771901,7.11858642370165E-07,2.55806933337932E-07,0.000251004119855452,0.0021909370529675,3.16106604977659E-05,0.0026411352539165,
5,0.0169111426792046,3.37906922087115E-05,0.0043868142574083,0.00217153478017408,0.00160469475529657,0.00193053299520811,0.000680718948696965,0.00256735421321204,4.24767688811369E-06,0.00351688200829643,0.00110882276783339,6.28631062376994E-07,0.000879179689975112,0.0162762111527632,8.46304531494686E-07,1.04262342088655E-05,0.00794065563218984,0.000270417954728167,0.000326738438876999,0.00424807023809824,0.0326668686970028,0.295317101449994,3.8783509938003E-07,0.00114032021103115,0.0637030019912646,0.00308901654086175,0.000353196601558142,0.120447189085529,4.19055047709398E-10,0.00107305827670396,0.0120598616005022,0.000222209115343061,4.02727663723254E-14,0.000101804982845979,6.3811993733522E-05,5.03577885388775E-06,0.01973806207933,0.00397205805263957,0.0660477217751117,0.201657302735769,6.23263829493007E-06,0.000823508494365051,0.0133313772990682,0.00229997382602815,0.0420986968328636,3.26122632519585E-05,0.00438099493821887,0.00323627073048586,0.0470014308148568,0.0161498875197704,0.000324418971601069,1.3146142656085E-07,0.0140884794777773,1.47313867466616E-06,0.00222648267123399,0.0125994043872174,0.000244497119620547,0.000522925973611048,0.000191906383012117,0.000204638785934379,0.00317508669435775,0.0085915428523808,0.0473699970859737,0.0105990047264152,1.39688825896642E-06,6.8624480847423E-07,0.0533315006121266,0.00368710343475353,2.00412903131916E-07,3.73092220129762E-06,
6,0.00198712973955257,0.00458060821580183,0.136734657597667,1.25150405770362E-05,2.19524111331221E-06,8.1105368446249E-05,0.00787612775799885,1.46246370433443E-05,0.000775364665393883,0.000221366726363955,9.69125202151953E-05,0.0556125852910748,0.000298648437309777,2.92451660207222E-05,7.67406430222682E-05,0.00365545755249571,0.000781561654422362,0.00460183740413577,0.00305487831457921,0.000242310987155755,1.95147934697498E-07,0.000985394749818292,1.18105886117879E-05,0.000131692370746512,5.60255237804624E-05,0.000325019233093995,0.0168628792945659,9.35045000082742E-05,0.0586245312906439,0.00899187542916203,0.000178031174159699,0.000656930521702503,8.96002678150553E-06,0.000106708434570784,0.0014864117488272,0.00123879636971364,0.00114806451432057,0.000304686987874354,0.00198950511343582,9.1912472806987E-06,1.77306685163709E-05,0.000183926468202433,0.000469015231083028,0.000298838157436626,3.19190379773613E-05,5.1855833451622E-05,0.014803239063673,8.53962540711611E-07,1.17072056084861E-05,1.89758153299844E-05,0.000401219129947636,1.58824411036738E-05,3.5304218291922E-07,1.43799402865317E-05,0.000292368571260929,1.53241536511701E-06,0.0142015846977619,0.00221576101833411,0.000227832985490222,0.0096021953318744,0.0042417945775976,0.000492099568262588,1.93612850433874E-06,0.0305461949577801,7.67342632895285E-06,2.37096456627946E-06,5.23255470330691E-05,0.000167080449568207,0.00123523289870337,0.00350445029167882,
7,0.00391068326450381,0.000187119479820465,0.000103532087588228,0.000559356547202351,7.97777741229246E-07,8.93473086266728E-05,0.0036979671713859,0.00476696229331137,1.99887865298749E-08,2.13188409404684E-05,0.000194670852746884,8.42232440344852E-08,1.20270133963637E-06,0.000686901918166422,0.00013680662479725,3.34638970425831E-06,0.0124950126314901,0.000555217191554293,1.48237671388104E-06,3.70220944145347E-05,0.000119229641863927,0.0270973196360915,1.0612801300764E-09,2.46094782851656E-06,0.117789579430124,0.000188844472547617,5.61996284718523E-07,0.0249339354257651,1.54711658886013E-07,5.05396397318301E-05,0.0428997086719506,7.4037435916958E-06,5.0231803589744E-08,1.44728231307227E-09,6.42563471806433E-09,2.06730887278633E-08,7.67306622040176E-05,0.000415903817880763,0.00654969872306435,0.000872959808379326,0.000926195564242318,5.01480215858201E-05,0.00477968986386659,0.00488362971600699,0.0301534309487108,1.17950704604545E-05,2.46306380941195E-05,0.24192939339403,0.293417784026336,0.0387073137085021,7.27536735904978E-05,3.5373653174116E-11,0.019731217943727,0.00611020468116156,7.84959200140983E-07,0.0430575466575991,0.00159043366504625,2.12634226490771E-05,8.79719202343345E-07,0.000172614582873069,0.0468562966505061,0.000410479767472455,0.606793611758606,0.00146229386867257,3.79620194012457E-09,5.63491757302063E-07,0.0402343410738224,2.80517872314361E-05,9.0838823860789E-10,0.000235047402498238,
