State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
Initial,4.16614236669371E-18,0.0647517586497608,1.10990602338564E-14,2.63720902726936E-91,1.63312059682106E-07,8.3617029917392E-46,5.04854699386234E-06,0.0300811796281268,2.04849402741699E-06,0.128048189700889,2.74539080377065E-11,7.46254332743262E-13,9.24637181264153E-21,5.70845780435485E-54,0.000279198295836696,8.78324961469776E-07,0.000758789715243296,0.195696628983496,8.23563599762702E-13,5.84815528640336E-13,2.22079911192528E-12,1.8702117162519E-07,6.45751028718289E-13,5.82725745464456E-06,6.01023384193675E-06,8.92183600285961E-14,2.92655060166131E-22,1.20955878410505E-18,3.02099872442341E-25,2.06423725604801E-13,1.26957620540856E-09,0.000524203248270721,1.5771928395362E-15,7.94051747526328E-20,1.81859573566635E-41,3.19008352262699E-05,4.07638841557177E-08,0.379544126893159,3.16129879351042E-08,3.79136809380346E-20,1.71898647718747E-05,5.41554278281009E-57,0.0427216417660254,9.9142292700229E-70,0.00910952637916224,1.45257811733933E-13,0.00129686347470792,2.61006013093695E-06,1.6118621267103E-15,9.81901946058179E-08,2.23163389777356E-12,8.18862458691074E-05,4.72405427483345E-17,3.73264713868804E-54,2.81435060752827E-05,1.6978526161566E-32,9.31218633327719E-57,3.12626384553843E-36,5.15461026512284E-13,2.3919777124866E-08,1.90550932926549E-08,6.49448230536214E-06,2.56063486247204E-65,2.31747226352671E-05,0.00376310444061826,3.56302009615497E-19,3.36550026726257E-11,5.99258278045185E-07,3.01695469105107E-86,0.0211231940683461,5.94744703887188E-38,3.03351669027991E-08,5.43150321238605E-39,2.82468220887102E-21,5.12420574551778E-06,1.05357355587686E-79,2.24097730758861E-19,2.84229527002018E-11,6.72695017937952E-61,2.64033304639442E-80,2.21242135111852E-09,0.0664330733311849,4.71841760972526E-20,7.63642455160941E-06,4.94637810750142E-38,9.21192412662655E-49,8.42191157904696E-14,5.72348571764375E-06,3.39959469783864E-08,1.25418153497538E-10,8.14424402430703E-19,0.0540032351720636,5.62358154581216E-05,6.06236967519694E-05,1.09485950848079E-24,7.15566659936809E-46,6.26129295184456E-07,8.13829813364165E-26,0.00151578053058696,1.09222089441837E-06,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
0,1.90767274689703E-09,1.17406612085311E-07,1.70474110417518E-10,0.0961632206016897,3.36183433734352E-05,3.1180879497448E-05,0.000118970873441795,4.10532898402565E-08,9.28524169829086E-05,1.79792045020496E-05,4.44259073957042E-06,6.68902472386981E-06,0.00057710975760599,0.00189311516700779,0.0166912500617221,1.52703760310753E-05,8.53609668770418E-12,2.02242129788444E-06,0.0433104598236796,3.63496187847966E-12,0.0199902026983303,9.48236879974019E-05,1.19140121039464E-06,1.19032974169521E-08,0.000242345265866334,5.26318279378576E-11,0.000326149214002223,3.12571765887248E-08,0.00254753742318603,3.1850741209037E-08,0.000529199376839308,8.32329057560486E-09,4.19116583606187E-09,3.49155401649672E-09,0.000763004643828781,2.21007406332477E-05,3.34655240805275E-09,1.8414362144895E-11,0.0259375146031601,0.00149191246439872,7.7162171985732E-06,0.00172990339874622,8.35200664090085E-07,6.55070311189341E-05,8.58605680034673E-07,0.000122968994783296,1.452207905627E-05,0.000236652255423085,1.02345751652723E-10,3.06510594768331E-08,5.55799574149154E-09,1.778394606808E-08,8.40187211531497E-07,0.000594249531868601,8.58800655961548E-06,7.28875764161936E-06,1.71037092720063E-05,3.37186784516391E-08,1.66919600052264E-05,2.41185126249773E-09,0.00112211583496536,0.00204000261820742,0.0064134984803616,2.24656972901039E-05,1.75312802174196E-06,0.0494431304082527,2.44718307315433E-09,6.2474004543759E-08,2.23920610452352E-07,0.000574968951621934,0.024331645192953,0.142651614262129,3.13458458610343E-08,9.49968115939835E-07,2.14253314789575E-06,6.30725291678329E-07,2.14883872041396E-06,0.0230306558909155,7.43285129914669E-05,0.020187794358143,3.41312870507607E-07,5.57639241956986E-10,0.000390825459930711,1.01159166164562E-11,0.00297465576693413,0.00231108178542771,0.00881450192530285,4.62288047634465E-08,0.000123504452070411,0.000111522494770834,3.14123440740013E-08,1.0866264946248E-06,0.000145877832097121,1.58173723450536E-06,2.0626977408085E-05,0.000923154528193232,0.000148438051354932,9.63291031530193E-07,2.56281862461855E-12,3.31623209100757E-09,
1,0.0031158792674969,1.77656514882628E-08,3.14952330357264E-06,0.0152843647242889,1.58469647467534E-05,5.1701056125822E-06,0.000125071080493103,3.01000221074955E-06,1.05053677957747E-06,8.38178929734129E-06,1.56087685209232E-06,0.0360203937765478,1.79566269276425E-05,0.073359701401381,8.02872467559204E-09,2.13447984468588E-06,0.00655867612466746,4.3698525769278E-10,0.00017297164120515,0.000292952834440053,0.184215455797684,2.83618990950776E-05,0.00096315425121962,0.000540034470639838,5.04344430257872E-06,1.38621984269697E-05,5.01611701795945E-06,0.000694171490557889,0.00111127375507583,3.6966325304608E-12,2.67124160206554E-07,2.44944636467174E-05,0.1280912370685,0.000466385186627354,0.000635318343272142,4.40457082053777E-07,1.98336061559209E-05,9.18468706007587E-16,1.01409786853139E-05,1.37196973905127E-05,0.00115852177519069,2.10022877587495E-06,9.42468839394718E-09,2.80344004918953E-05,2.28163543383996E-09,0.143205761225167,7.42815049834521E-07,1.36168264037617E-05,8.01954785029222E-05,3.26878292614916E-07,0.000258121458425814,8.84345290787319E-07,0.0125058654300405,0.0125762721813313,1.28668808549501E-07,0.000170286347969435,0.000755137658334895,0.000171678890275794,0.0752827791614674,1.08004439545579E-05,2.35435928067164E-05,2.56287167522849E-05,0.000802588930619896,9.10439670555765E-08,1.30004004220576E-06,0.00019529635313404,0.00308319576563946,1.88453231743284E-06,1.57957959430575E-07,3.56470841768656E-05,0.000388805349503546,5.78252403398088E-09,0.000110779093945724,3.88895910328982E-12,1.15243778212201E-05,3.64038162826144E-06,0.0290278691465296,9.10532624240573E-05,0.00268248884765061,0.000199472632088504,5.51975992362467E-05,5.60782189423887E-12,0.000286542143802472,4.73750021252001E-06,9.66865639352593E-05,2.06734506602525E-05,0.00152207626812897,1.01689803817897E-06,0.000323509424384884,4.17509047973475E-05,7.42414872083376E-06,7.62419106669176E-07,3.42888137183608E-07,0.0008829803584386,0.000653520761800775,0.000320120022913464,0.0369402284831099,1.87659908956967E-11,0.000688859059120325,0.00373985719682908,
2,9.82286619014533E-09,0.174096819285014,6.99615849046233E-09,1.13359143498964E-08,3.96363971800951E-10,5.26586060236671E-05,1.24166672706789E-08,0.155660749936262,3.78078013855057E-07,0.0570379957073237,1.5024940898193E-06,1.28198978470715E-10,1.47814506779363E-06,8.48957672672541E-14,7.63926071034036E-08,5.78808418430674E-08,4.33027980655268E-21,0.0297626779378113,1.63865280093558E-09,1.30460087179607E-09,0.214138122782838,2.94863524952454E-06,7.1616294619501E-07,5.21347771290545E-05,5.85953499459289E-07,9.39247580077024E-08,4.27490991475058E-08,1.69062754620356E-06,2.83211405847178E-08,4.02350818771226E-06,8.40748455272459E-06,0.124740323302659,1.78785767186569E-13,1.00599551063239E-07,5.34021218817608E-10,3.69101598760275E-08,4.60416131337739E-06,5.7071538089501E-07,1.43136898714901E-09,3.94536988888541E-09,7.01909774678409E-08,6.65951720243224E-12,0.235701219601781,3.7480468259644E-07,7.82718803342382E-09,3.302165975616E-10,0.000224976724233993,3.27633640555422E-09,4.23958284128115E-06,5.79254119314193E-13,1.92797416500415E-06,1.17311381994256E-06,1.18680110298017E-07,3.55430192220972E-11,5.02850646919789E-06,2.65115430288567E-07,4.64978984238829E-10,1.14646714482273E-08,0.00191679174997661,0.121084908197861,2.77514014150875E-05,1.65876521921249E-10,2.5029049853229E-11,0.000262795133733192,2.4017764487616E-06,7.02829651479839E-10,7.22500108504231E-10,1.18070646930122E-11,6.97484073154172E-06,0.00759816359950605,0.000891688437640028,8.10611113623228E-16,1.46124588766838E-05,7.6274682247356E-05,6.47542258429137E-07,1.52100655262E-13,2.37491575770887E-07,1.3487841802035E-06,2.22907413769295E-08,2.73622902000481E-10,2.43905434723338E-05,0.0226105164526005,0.00166629447833598,0.000451841741945597,2.54467625236971E-12,3.6509539125926E-10,7.54449625731603E-06,0.00634638526377112,3.30462296601615E-07,2.02095716764623E-06,0.00168369954059735,0.031400921615501,4.70723051804893E-09,7.06062618410055E-07,7.15659890675759E-08,7.52555494736742E-10,0.00123981420300755,8.48103403264941E-10,0.000486505745322773,0.00156069675774417,
3,0.000479108799109985,5.41821047428648E-06,1.25995245561707E-09,0.178836632875316,0.00580361268454872,7.12314389625851E-07,0.000152039650931143,0.000711087207087503,2.85772343314661E-06,1.53618424302045E-05,3.38156947389277E-05,1.49166374698765E-07,0.338654314813726,0.000231857969145839,0.000100333416872518,0.000528104381060336,0.00275378253664399,1.50288082621202E-06,0.00286217919656958,0.00179004613305588,4.96692033050024E-06,0.000226880229860175,3.69227393731289E-05,5.7739914567811E-05,0.000103099910379522,8.07417222645705E-06,0.000840389968644462,3.10536362819828E-05,0.000934387148353808,0.00749474327116932,0.00334198006272723,0.00813927282548795,0.00248287334309978,0.171648447996666,0.000374994558965175,0.0185748548596842,0.336020371403143,2.37960739006786E-07,6.42560969553488E-07,0.000103929918897688,0.000250631762548991,7.82870939210838E-05,5.39413056405643E-05,4.87932678128344E-06,2.4370346539255E-06,0.00119955370528886,0.00565487337966107,0.00965933757261273,0.000128304702035764,0.0878350064734154,0.00946641601840181,0.0280066688773566,0.0133941826021768,0.000347400715870162,0.000363451975754355,4.71090991758123E-14,0.00258710295965214,6.31346407457206E-08,0.00103766640822126,0.124077480891543,8.83013080159693E-05,0.000139389431622273,0.00756062601059503,0.0134645166893904,0.0183180013520477,0.000940932585849809,1.27410113775723E-05,2.64859880242576E-06,7.14096815401194E-14,7.85711198176333E-06,0.0649858306356864,5.85858843700617E-08,0.000558169276392415,0.0084792472505029,0.0240203257852304,0.000707861253984717,6.27960543215276E-05,0.00147467916663751,0.0398406280977533,0.016764183537795,1.24770143404299E-08,5.58937341949997E-07,0.00103662397908266,0.00025466955033149,0.000211067019547729,2.5101290461218E-05,0.000206127087167707,0.370394254451275,0.000312412798974234,0.000263554791875192,2.21568534533886E-18,1.99988178897852E-06,0.0422647853977278,0.00351969187897776,0.0544889764746164,0.0338619923413375,0.00116673616395808,0.00884687439560874,1.38533818206839E-08,0.000505644040023372,
4,9.04254638793264E-05,0.000536133212336102,0.249330612167008,2.56542405043442E-05,0.00134414598531036,2.44379043866752E-06,3.3119033205174E-05,5.46775057727988E-10,2.09753056000855E-05,5.3831580766685E-05,5.92556188917984E-05,0.000845437740216541,0.000282032047628158,2.48688942998749E-05,3.78663243872246E-06,0.014444094833247,0.0500354812563371,6.59742996358985E-08,0.000430596052016872,0.0301162329455199,2.09012093929956E-14,0.000395601785798325,2.92712297815693E-06,4.91722868701296E-09,6.84728456471367E-07,0.000261810587430242,0.000350299187997691,2.10294939753174E-06,0.000266462787027473,1.85504897028144E-05,0.000963753751834553,0.000167079165621936,0.000164434541154683,5.46705612120828E-06,0.000264456403131703,0.000453277720049337,0.0147215808732539,5.15161797810535E-23,2.68375585453606E-06,9.93914519861769E-06,0.00100305374308794,0.189400463738128,3.98163153449207E-05,4.20946451738642E-05,0.000255847007250253,2.97547229316525E-07,0.000551473765448102,4.18407860203586E-05,2.28430113471578E-06,1.33021523755229E-14,0.000241645321907185,3.31122636343781E-06,3.1026961417997E-06,0.00017899427025657,7.7783320337813E-09,0.000370059293232463,6.15316073709704E-06,6.63836317627303E-10,2.32764273578416E-13,2.65223567608394E-11,0.0150794997813423,0.000598780449027543,0.00190775296265833,1.61510275765288E-08,9.81158337000392E-07,6.262989875132E-07,7.18357480047969E-09,6.70763468844626E-06,1.17169115821431E-07,0.000183451411745458,1.74924425814887E-06,0.000127128658853847,2.34113906191478E-06,0.00835224355597266,0.0005369466713478,0.0204577575137978,0.0103803785966039,1.16683992188803E-05,1.86582150008025E-08,0.00172354539567665,5.4564584099575E-08,8.07738108978133E-11,0.000167442753801698,2.62935745229635E-10,0.000657323030850323,0.00661874081313067,5.81924229406565E-07,0.000810033729180738,2.97751456219478E-05,0.00150001506259403,0.0188450773052276,5.92710288847299E-05,1.74811585917605E-05,1.87655259185071E-09,0.000479836093893307,4.6945469329499E-08,0.000654566675435648,9.00493050896728E-08,8.9426612961702E-05,4.0230425815582E-08,
5,2.564880999591E-09,1.01773676109035E-08,3.66146335448555E-09,2.36679052091279E-05,1.65214581260002E-06,0.000396408647154337,1.60356368078454E-05,8.72831796913857E-06,1.71753834247924E-07,6.56190261575551E-06,0.00256113699875847,8.59414422241379E-10,5.60714375955403E-07,2.14860589394206E-05,2.53138139875491E-06,4.31227358551499E-10,0.00123873026755155,7.81826587656441E-05,1.65311166099664E-06,4.63967602648414E-05,9.02881527856376E-08,0.128577322043504,0.00569434555573961,0.254507977057654,4.10919725550523E-07,7.69749470049705E-07,2.53646737122136E-13,5.58717603114517E-07,0.000226446126019907,1.21854346868917E-14,8.52070780817672E-15,2.71753210071892E-05,0.000571502952368329,0.0021437600655734,0.00104741763677028,7.2375821352906E-06,0.00133750570447603,0.157556915314883,3.18300162978917E-08,8.96735319039693E-06,0.00319422458985888,0.00409223255238494,0.00481647165491889,2.12356770503738E-06,1.30266337785082E-13,0.000112909950033913,9.28892193503115E-06,1.04866929424284E-09,0.00325578049933502,0.0133326896204652,1.75757776365098E-05,6.0650889048345E-08,0.0146691832978339,0.000362438142938056,0.0120840816660038,4.32533977939311E-13,0.0434763784549131,4.97491912016345E-09,0.0442044878298918,0.024233689719558,0.0155627856449426,6.11129757403571E-08,0.000691158347554838,2.16466160386895E-07,1.09645834741896E-06,1.5716038864459E-05,1.05998232491597E-07,1.67927025194345E-06,1.6489314738228E-14,1.22404732678678E-07,6.20518665658809E-06,2.18224975905541E-08,0.0289684102790667,7.00040187831765E-07,1.04813786239713E-06,0.0339226862210429,0.0027912450561511,2.02688280719003E-06,0.0501874724446453,2.14000214210894E-08,7.29187300068871E-05,0.00796033837590688,0.415608871347633,1.00297982925712E-08,2.02794809164335E-05,0.000229610588583698,0.000217953283703178,0.00706307018792068,1.90987832352362E-06,9.85488990340351E-08,0.00856989100317364,1.00996074456828E-07,3.07405776670083E-05,0.000113556488916795,0.00201701760018567,0.000221216276021824,7.87502813650965E-05,0.319735291077917,8.08533192237727E-08,0.00370054421073611,
6,0.00397970765734764,1.07968159344753E-05,2.19215800790851E-06,0.000961264311876855,0.0375255237966259,0.0294405263920468,0.00161663665669813,3.67714281720798E-06,0.0131775392213496,9.37106462976334E-05,0.015231599644118,4.73168478272388E-05,0.0303701872785429,0.00729977209078444,0.00186125142857263,0.00659152434917779,1.22257919246458E-09,8.31013793115513E-09,0.00587038251634151,0.154066153832137,4.66456027701239E-05,0.0504185999835967,0.0212112368163612,0.002372891295798,0.000250417946179495,1.17983222200448E-05,0.00920769575117375,0.149773059353931,0.00217148913850149,0.00145766342163226,0.00507780731368877,0.000474108551579487,2.28682133209157E-06,0.00472638980990005,0.0210639551703506,0.000612147496395801,0.00113982288315099,1.26276310331093E-05,9.79229245430646E-07,0.00226074178683165,0.0312463697296554,0.000552573668633147,6.53420747805788E-05,0.0221284374124306,8.18614761617836E-07,0.0195134499595847,0.00665985184471937,0.00165780560580682,0.040728991112772,1.33642693262049E-05,0.000133675261755298,0.0195272341749495,0.0034579275974341,0.0299745424831956,0.000249888215082345,0.0213702718702238,0.00165728138030727,3.88030714159403E-07,0.00711126960387366,5.25689348406996E-08,0.0027261190317007,0.015431446129166,0.0497446337864323,4.2790485320385E-06,1.60654908662152E-05,0.00102620881931463,1.67107652131267E-05,0.0129158910163521,0.00579565311644879,1.4683203561954E-05,0.000796406386436393,1.05392258627101E-08,0.00026704908603686,0.00265838126003233,0.0270634949829427,0.000245778897010628,0.000597398091140605,0.00137042467264138,0.00449135251382287,0.0006323969027518,1.48942136832941E-05,1.24249556148967E-09,7.43681121532034E-05,0.0158468876814095,0.00862258621795394,0.0449623244295402,0.0051785054994357,2.13936949821206E-07,0.0183318592861,0.114078578847389,0.0170343891034193,1.36168067865167E-05,0.00894243544152267,0.000768482043458059,0.0149762607914717,0.0133987975462474,5.93704087778714E-05,0.00151161579280191,0.00141498647725388,0.000119250933534442,
7,1.70677600759742E-06,0.000308302902383463,0.00237590276603525,0.000769013251535231,0.0197273456276021,0.00014084766571469,1.86562633135747E-05,0.0370089932941192,0.00600204577486571,0.00131589748426201,0.00783786939732881,4.473355517513E-06,0.0653855088663821,0.0497562804223097,0.000438788321646822,0.000687477142307153,0.00034585918500053,0.0111036173630424,0.0048256933927115,4.78595019141262E-07,3.2803937119688E-06,1.32244744933313E-06,6.13497968552219E-06,0.0145008016525692,0.00623879749097769,2.74567772875742E-07,0.000400548195130496,6.09376022099864E-05,0.00211257811513428,0.000896328651224121,0.049423829547267,0.0087260002546024,0.00273077227978295,5.89140726250998E-05,0.444112704233496,0.000671391316827845,0.00560009213531729,5.66240821241519E-11,3.79204770908085E-06,2.53951804998515E-06,0.00229431451630707,3.00777830532626E-06,0.000606442459752589,0.00670586980216813,6.8900055069551E-09,9.52933134809561E-08,0.0528278020459775,1.7976427219757E-06,0.00138952028864241,3.08651282093071E-08,2.21888386965318E-05,0.00111964781965711,0.000149497884354496,0.0146777711746839,0.000103128284706962,0.0686070489472041,0.000130008720307107,0.00138004775276929,6.7534152458095E-06,7.64700148876172E-05,0.00013922459317256,0.00195632640276252,0.000718477835015972,0.073550348457844,2.77975177330784E-09,0.0540218758874676,0.00423408633587695,0.00235848995348468,8.48351432205169E-05,0.000488117789648228,0.0964857490761888,3.70984139854752E-09,0.0405028651522741,1.64276841202664E-07,0.000371638538978315,1.40183838173951E-05,0.00142682039799665,0.00369439900838989,0.0302313807538121,5.08413760204563E-05,4.29031414668654E-05,2.15787448570317E-08,0.0372839175723449,2.4388255054524E-06,1.8500894075561E-05,0.012564912999407,0.0339671734422051,0.0077916128921002,0.00114153230567044,0.0429704729115067,8.55033234195843E-06,0.00619557857602873,4.38693873542077E-08,0.00287737405461118,0.0026350277685413,0.000130127811362831,3.27206938937496E-06,6.03438961028291E-08,0.00853748792337935,5.16875163220344E-05,
