State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
Initial,1.20183800637518E-10,9.51288572057506E-05,7.93135823665878E-13,2.61472924080776E-06,1.08591951217729E-09,0.000153797427915809,2.63351445317314E-47,1.94066479184603E-07,7.2965068784196E-10,4.34510388425705E-08,2.52967551006034E-06,0.127200905221117,1.30415168639988E-07,5.59716235598869E-28,6.06487632006245E-16,0.00321181052504518,9.18008615362891E-06,6.30935246314175E-12,0.000760376068089081,4.10559278379493E-16,2.31653499947338E-12,0.116158652608883,0.0221168746229568,7.90263880542789E-10,2.12525809721707E-07,1.08542993149984E-06,1.76732036852505E-07,4.53788325239705E-33,2.99490229933798E-28,0.00276402581273813,1.86288104491264E-12,4.59606852241755E-11,1.49525682103693E-06,0.379932327281671,1.37119093298688E-06,4.69962642064542E-08,0.0123089465408049,0.169159582566584,2.64240308223581E-14,0.136679297032319,2.51435810587719E-08,0.0240499322625981,2.35172365969094E-07,3.79562583147286E-16,1.58922111530952E-08,3.13300609654475E-06,0.00538573345922135,7.15825171965431E-38,2.5182426073656E-11,1.17134738120005E-07,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
0,0.0179499457860637,0.0169305895530532,0.00117403352442384,0.0123980832532157,0.000841095440482317,0.000278509505057267,0.00173173059068159,0.0233275197085301,0.00890017923362775,0.00800828949957766,0.000961638522310154,0.0219170928896698,0.00856941513477863,0.0027380106087157,0.0125442594941679,0.00313592711036046,0.000241841451531783,0.0124885865696413,0.00474224165567454,0.0283748358774047,0.00129616604917601,0.00416233637026041,0.00502691599618817,0.000157925565599397,0.0060698119020826,0.00570127360578824,0.0181262320051232,0.00565624988886513,0.00689609625197527,0.00974721119574892,0.0328917284418355,0.0018119204555716,0.0121746465528549,1.3654064659607E-05,0.0129182198599281,7.47563140641384E-05,0.00331126034139254,0.00181217712406891,0.00896547299016041,0.00180831849198888,0.0015728672001025,0.0259149493962724,0.00197723433645494,0.0125075295969945,0.000290244542654004,0.000209228171614892,0.0034761244275858,0.0193336866659198,0.0102599730043184,0.0186654050517132,
1,0.00814012563665402,0.00643997085370275,0.0081506224723446,0.00218557809938907,0.00602462951284342,0.000386209334003219,0.00590752150723088,0.00534649767698924,0.0102293422579364,0.0118133220487987,0.0002562044360635,0.0304506005623156,0.00163295653566531,0.00680292399738983,0.00634417637850892,0.00129028874425359,0.00451779546016338,0.022957836962436,3.99781036747211E-05,0.0179548841838176,0.00872175894210359,0.00249717754542058,0.00150979327859941,0.00138522497677925,0.00320919766248564,0.00130130803000946,0.00305847419096531,0.00341885003078689,0.00576916818075084,0.00785558957514092,0.00213905146282502,0.00170859522415705,0.00156578612655654,6.03414559948581E-06,0.00760654890593308,0.0122568505762108,0.00214340165978821,2.35137312914819E-06,0.000718645424595996,5.00053171628005E-06,0.0121681022987177,0.00311080228871277,0.00406609167461147,0.0214524458456341,0.0082194170189483,0.0189811319484842,0.0242273114576766,0.0717971940884596,0.00305774036782309,0.0104654281591911,
2,0.132162631978261,0.123329830083511,0.000379795570865932,0.00650692145492801,2.93002948155022E-05,0.00183841309408772,0.00107813228547508,0.0481941515741759,3.29989019503275E-05,0.00253754888270533,0.0536434321470653,0.0178284318115155,0.054812788543836,0.143440587539201,0.0955321567990357,0.00411476942615695,0.000104841780092655,0.00546103903453154,0.0106114138446193,0.0757177817707863,0.00019737739642769,0.173767504914813,0.00201537072644605,0.000927346438679984,0.0420394770855151,0.00403988965538762,0.0139367337468854,0.00128073061143043,0.140962520062219,0.00102160141403849,0.0754097317577238,0.000321343910370313,0.000815042647852048,9.90909891927042E-09,0.0954100852663056,0.00631066402871728,0.18285829815144,4.53475431216698E-07,0.15230442636008,1.1981655572798E-05,0.153970931867875,0.0293855961910345,0.0131651430855996,0.0835382428087494,2.85054498494336E-05,0.00479798701785837,2.23072024987713E-05,0.00936674817575257,0.00652001994019711,0.0825441772238023,
3,0.0368660847501879,0.0489368354778056,0.0017967086215124,0.339939956649415,0.0050159783144575,0.0105399387941545,0.0729587284571823,0.0332173319292205,0.0589110165587023,0.00402032091390405,0.000134391868849703,0.0351185541439096,0.00035710883384715,0.0128567819629725,0.132134665325932,0.10620604750989,0.116409784083602,0.00685425138294754,0.145934217617671,0.0383902491829047,0.00240823067790938,0.000124611024338069,0.0139159231791834,3.52159938970021E-06,0.0886599141711564,0.0183057498836098,0.0845580297950923,0.00257337995007467,0.0205756588872237,0.0236640799599383,0.069482130393723,0.000509697254096,0.0313557824002273,7.26138531586648E-06,0.0113738887470259,0.00398712846668639,0.0481489525637044,6.98158679560127E-05,0.0150015811322282,1.57140821161568E-05,0.10994131654398,0.0187001915735758,0.0362847778842663,0.0291862130503991,0.02826465704453,0.00469853563172882,0.0078746272485668,0.0158840286536507,0.0382255493768248,0.0242720870330392,
4,0.0539419089198778,0.0759068091690442,0.000718302134761032,0.121345655985548,0.0012528369187567,0.00109350073821184,0.00803790348928103,0.00392455780772766,2.114437727702E-05,0.0246714414061505,0.0247997796567852,0.00788922187700226,0.0893786715259534,0.0848144659512044,0.0757381127076219,0.0538919203123827,0.000646285410568798,0.0101710304100925,0.165379180214222,0.0546812773260539,0.00439914086236983,0.00222525577630703,0.00567155076462955,0.0006533454395555,0.13947355999389,0.00785026230330851,0.0916346639471156,0.00323233158688408,0.0016781192691663,0.00397086331214818,0.0961427751174508,6.62866128771456E-05,0.000114989287289188,7.36181186704239E-09,0.0601544612831819,0.000173024409754326,0.122040858840269,7.57136572016542E-06,0.00626560657182497,1.68298090814231E-05,0.145735723981607,0.000814749246439832,0.00770322334081539,0.0511953593901776,0.000762912088808307,0.0105992810310633,0.00863010216246324,0.0130679250433994,0.00055449139707333,0.125418445619423,
5,0.00333894226297248,0.015753825607409,0.000243414563908283,0.00493248698938718,0.000348283808111879,0.0028573906388984,0.0143498939897739,0.0292869711324504,0.00949390822335399,0.000481625562458515,0.000756580081055427,0.0378308109496923,0.00374340476425011,0.116539184282598,0.00150439592582918,9.82586484874576E-05,0.00013530214300967,0.00224091258398932,0.00132825225349656,0.00101194324291474,8.08110898829409E-05,0.00983125075097502,0.0103807294101102,2.20561702107478E-06,0.0131217923938292,2.44842099712269E-05,0.00408308589391017,6.26961433162795E-05,0.00106097955145841,0.00374838553343275,0.013185085082586,0.000593637733285543,0.00285572539532679,2.91446138171941E-08,0.00895145424798432,0.0167213457253743,0.00170748553497109,0.00186807873828801,0.00759904941563592,7.72894130976343E-05,0.0065508523803905,0.207972765420375,0.000486726905989867,0.00169092233509572,0.00190510021278134,4.11173019894205E-05,8.19208616091544E-05,0.00246187009707946,0.00100425300741612,0.0108479734018947,
6,0.00193161065937253,0.0110587858286461,0.00805344156195115,8.55803754082185E-05,0.0118649837914719,0.00559590396158294,4.32937522849376E-09,0.000192244225576833,9.93060697247898E-07,0.32498772650937,0.00140474602224227,0.0419373478760495,0.00652574717680011,2.45685490591048E-11,0.000296215789748648,0.0117927282661553,0.0207434923204672,0.000941051046030731,0.028938406645939,0.0360439147421074,0.0228046443474308,0.00186017737068362,0.0144749618350897,0.0910241394885471,0.00881965217773343,0.00306454989530132,0.000161335612572091,0.00832723816422701,0.000767952108628184,0.00981800397753719,0.00149303708735332,0.0860148673591085,0.0401562717390471,0.629440419961932,0.00976902519207073,6.12323902304604E-08,0.000531163335603782,5.04387377998049E-06,0.00189161461392629,2.43684217303412E-05,0.00013461418853632,0.0140237783103801,0.00329399105311863,0.0347345426922868,0.0407437263886302,0.0597806542915468,0.0412181574918362,9.13085012365278E-05,0.326214615403957,0.00430878250294793,
7,0.00915922893898701,0.0040222731077483,0.0020396984206752,0.00420567174284524,0.001885053261412,0.0044055893136582,0.000238107869649965,0.0364149046156644,0.00733414306043341,0.00182532507369556,0.000100580665005474,0.00269083824833,0.00564833263434855,0.00778445313838654,0.0126344048728616,0.00631594893025387,8.83168498034998E-05,0.00288693235772496,0.000121850553841812,0.00305586031190889,0.00230418930402971,0.00567498158798126,1.37978366511018E-05,0.000424046901704192,0.00641519778581598,0.00109384978415457,0.000127442917109778,0.000380942715948401,0.0184361543730378,0.00101262259621872,0.0684551804382514,0.00511971105525152,7.52843445471191E-05,6.72380868059762E-07,0.0141474129971307,0.0103149283926781,0.180720367785709,6.85454984869303E-06,0.00732933537443498,5.14709224612995E-05,0.015403765560894,0.000306569288295944,0.0217189369844124,0.00230261695971647,0.00240140628520853,0.00139977904263194,0.000789120191950395,0.00461726824860676,0.001599912277888,0.0189645201186937,
