State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
Initial,8.9133958732984E-06,2.38998518348942E-22,0.00625542098757255,1.19045230328803E-18,8.2046749302392E-10,1.07696929396328E-14,4.63593893669716E-15,2.29665216851328E-67,7.76077952949676E-40,1.21942806600475E-06,2.17532677259565E-14,0.00145486469915245,0.000198595910637408,9.17080989686654E-09,2.39191271614566E-11,5.59268676246206E-06,7.31296415818451E-10,0.0437490955244373,2.87321416483313E-44,7.53652919017322E-23,1.55347484069909E-08,7.24954076855286E-13,7.8672435466224E-10,0.0022450286610688,0.0164028851403075,1.75762359344266E-06,0.072542746295556,5.78957411727383E-05,1.74482876054254E-84,0.0741168583159296,7.25303478288145E-36,0.0501243247423426,4.4182050113465E-72,9.82093462232808E-24,9.29927617099406E-10,8.3525202688949E-23,3.9164688097281E-21,3.85232868805816E-37,0.0325758810637631,2.06893172007721E-09,2.00129810352317E-08,0.33354711430233,3.15842855702322E-08,2.12475636995513E-10,4.56185475404117E-20,3.33433223064553E-18,1.05764650045713E-14,1.18676722646867E-09,0.0191051069866456,0.00266145988952877,1.13520106804161E-05,5.94350137144377E-21,3.33123097539274E-15,4.7892803670991E-08,1.09757287667042E-19,5.34684214685299E-10,1.15595779670402E-45,2.86776795271265E-09,1.82872024146536E-12,1.37413857611033E-08,1.47314172964287E-37,0.113942808439259,4.24341444699973E-36,6.40111599366105E-13,3.1571288979124E-38,1.1348745099953E-06,0.0433366109245197,0.18696141127519,3.62512293617625E-31,2.87973566989558E-07,5.37239712207746E-26,1.68867842372476E-51,5.03570329491348E-14,5.8352869128639E-17,5.64998156289129E-24,0.000691379206887591,1.17668179588962E-92,1.08291424255768E-26,2.59182078245826E-13,1.56176606464862E-08,4.8243504951539E-19,8.99979699964651E-08,4.70298642761197E-14,3.63951946938426E-30,3.44238501646576E-15,1.80982036598976E-10,4.25037919129063E-56,8.32645924345349E-16,3.91248972619769E-28,4.5259904053805E-13,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
0,1.90738505423335E-09,0.000212267799245353,6.79943660171809E-07,4.948496400933E-06,0.0210551422787327,5.54604961222884E-06,2.80169233160756E-08,0.0358675233395327,0.0333832459678381,0.058464792838605,3.45902634056537E-06,3.53216127719498E-06,0.000485380649172778,0.00080442557680598,3.98398173582607E-07,8.61932883252023E-06,0.000259072496756438,5.53727202121037E-07,0.000221845354042913,5.94470463361604E-06,0.00237480848938293,0.000197164657443332,8.46874744405139E-07,5.91053414819891E-06,2.91042429692513E-07,0.000831543711312387,1.65035958905451E-06,1.28982382472591E-05,0.00281557646186941,1.34687234643565E-08,0.0043192973037561,2.48465632871734E-10,0.0278525304580351,1.0533594499911E-07,7.69000440995082E-08,1.18466899082706E-06,0.0281747533248953,2.13122381004666E-06,4.46110461252604E-07,6.3726544949286E-08,2.14528667389609E-05,9.70435552330344E-08,7.0332297923636E-08,8.52250086708923E-07,0.00370442914898606,0.0115845098079447,1.0777961795672E-06,0.00015755184135557,9.90311094905685E-07,0.0127454705510804,2.40218826769268E-08,0.000190819099509772,0.0233798650935848,0.00301632815116353,0.00189899582637871,1.15881881064993E-06,6.51392770146894E-05,0.0102606364758896,2.15393016099816E-05,0.000304861668141472,0.000681055694090152,1.04900605210253E-06,0.00139152039477269,0.00319542656125531,6.49864969947778E-05,4.89049096554981E-08,6.72709799014618E-08,1.25841319861792E-06,0.00376520170035157,0.000985590601599487,0.044837384716823,0.00804095960560003,4.80021442893001E-06,6.97247775510026E-06,1.91901735719033E-06,0.000496537523362953,0.0600251133696326,1.09625092984679E-06,0.00721434951377785,0.000337247704387765,0.000872922372045856,0.0109839502977833,4.72163518856162E-05,0.00151608942520874,1.15732645911676E-07,4.02525666884364E-13,0.00112284066528391,0.0338619372669227,0.000545539722052435,1.33417922630049E-06,
1,2.49769311716549E-05,0.000990853577261117,1.98317545849491E-05,0.000174855184631137,0.000155517983544294,5.69578326796364E-06,0.000149125429938333,0.001392869849932,0.00140713029678355,0.00593736489958103,3.00484167346366E-05,5.38249109248705E-07,3.54095801438793E-05,0.00277606400810278,0.000176688730634368,0.000119485525576344,8.51729480759039E-05,4.5288386223586E-06,0.01169884038896,0.000945183823516283,0.000774016334531607,5.80037645282391E-05,4.03528950457274E-05,1.30833060018328E-05,0.00152244847963232,0.0133056189682514,0.000769874065683167,0.0034965816636399,0.00677487746042626,0.000239335044763163,0.00559983194647506,1.75845852988075E-06,0.000472391994617761,6.69022216579775E-05,1.44395683866357E-05,1.460087710718E-05,6.189396273042E-05,0.000440171760450546,0.00055725153488573,0.000583399152474554,0.000385275625473239,3.14756998401461E-08,0.000249357310551569,3.35943170611549E-05,0.00144096375656829,9.73775382050781E-05,2.9010060242339E-06,0.000671679013513411,9.22201363507147E-05,3.77629919480322E-06,8.13930607152254E-08,0.0184759857997827,0.00595832783161119,0.0030856836793765,3.73978225697289E-05,1.01020948003015E-05,0.000195939869554642,0.00406854350815821,1.60524518903027E-06,0.00206555230341606,0.00174303604336953,0.000224055316304655,0.00365738451727496,0.000521820601221169,0.000995783160446893,0.000635035049446555,0.000939393496287916,2.81514062773814E-05,9.80612056011925E-05,5.86720499159849E-06,0.00105163601011516,0.00348028572550715,0.00135947417264536,5.48885353364385E-06,0.00299466060201994,3.3467520912736E-05,0.00892277557734528,0.000275588827530205,0.00109842115351449,4.84693069944349E-05,1.74440542051771E-05,3.56926697354683E-05,0.000169044381177635,0.00187493939070376,2.02741537753494E-05,0.0017745966063958,0.0033233861871758,3.58061747891844E-05,0.00233338091554601,0.00155754303468978,
2,0.00452573315296933,0.000221866010673393,0.00433964965375531,0.00147787771367422,0.000898191726941478,1.70856165968283E-05,2.19764422171851E-08,0.0796423713245511,0.00418752234303158,0.235320240279815,0.0191325190267147,0.0113084276560167,0.00646170481228681,0.00351541587505053,0.0157584305597165,0.000389655708066898,0.000281896138201326,3.24457180123277E-07,0.0569984574643967,0.0145501137400202,0.011037721551285,0.00181978022075147,0.015756049062594,1.43859588585955E-08,0.000220417751900756,0.00153694615890842,0.00022746914437712,0.000469683062404692,0.000310387181619213,1.99703998925645E-05,0.00136027388469301,1.04931205230558E-09,0.011079347910942,0.000404323212996969,0.00043608036569136,0.000242057866077138,6.63852451250961E-06,8.96061371212355E-06,0.000100017247202995,2.78099937522987E-05,0.0323364403630297,2.54780657074173E-15,1.69794268650773E-07,0.000530894379622392,5.94504390626419E-05,1.52543365094445E-05,5.17900924302848E-05,0.00126689373516873,0.107932963727368,3.38880895583526E-06,0.00272287254312096,0.0218626345604151,0.0276997057312737,0.00303107356089566,0.0023534399831004,3.11670405791545E-08,0.00141112447695096,0.00611183626527638,0.05285810824446,0.00352296136735542,0.0168956231590719,8.40331549417351E-05,0.0721399154018455,0.000166242027149764,0.00162083036694739,0.0014163265461331,0.00316514793231757,4.05103734633834E-05,0.000807816891201842,0.00394728413085846,0.000952375043015421,0.00280168243275458,0.000441003048334239,1.8333658947412E-05,5.42811442458201E-06,0.000591033602590666,6.00974342108667E-05,0.00318302364047197,0.00119609104329763,0.000591710155473531,0.00248435745506103,0.000397459648939053,0.000826315559999117,0.00090845588867007,0.00424548688090794,1.76470629413194E-05,0.212734187265074,6.43875006500805E-05,0.00111882964090774,1.22926052177863E-06,
3,0.00938938122027055,0.0113388205326498,0.0121784752490878,0.00214770681396211,6.21118388794888E-07,1.41612160465978E-05,1.0734305895488E-05,1.29269744995697E-05,0.0154927009336402,0.000867944032183036,0.00016640297699573,0.000100103327026062,2.8713213069242E-06,0.00739416101650277,0.00415412160938955,0.0962771795334041,1.55389696070371E-06,4.11790691380331E-08,0.00242336986873707,0.000217839930628379,0.00543932638237793,9.4538487178547E-06,0.00019621903091887,2.79141212746527E-05,0.00227354339540567,0.000823801612604923,0.000106072384364242,0.00135947822274318,5.6911551127117E-05,2.96080316674005E-05,9.88923311694806E-06,5.88127293600066E-11,0.000188493755965753,0.000413463244757609,2.15525056915373E-05,4.50980950753621E-06,4.80651325402067E-07,8.70756001307609E-07,3.34176836895153E-06,0.000120578219287814,5.31738927560263E-05,1.59926543061973E-13,0.000624286862471735,9.50331443109529E-05,0.00383772898336148,5.63976282478054E-06,1.74081368846726E-06,0.00400341056030884,0.000401142539964431,7.91867870470161E-05,7.53594082024516E-09,0.00185845224106222,0.000442686077875281,0.000861240185926548,6.74911347639616E-05,2.5900953747349E-06,0.000205630304347279,0.00312430198038733,0.00281946849554808,0.00375274564774041,0.00108551511420303,4.63102161584887E-05,0.000146873645365658,2.55271063169445E-05,0.000193228583989059,0.0114517980845842,0.00016515236557543,8.52076190774153E-07,0.000213957831815049,0.00954725204769613,2.24942757690363E-05,0.00302399321253374,6.67100479553799E-05,4.25184322112279E-06,5.37637968190327E-06,0.00033020391861849,9.53913235986268E-05,0.00559783464544093,0.00079843222860156,0.00315731805989243,0.000357081062899289,0.00803732680958582,0.00565462454246709,0.00056945422930621,0.00116740073301266,0.090041930339391,0.000107850463866407,3.70766928962409E-08,0.00151113659278628,0.0029132867768641,
4,0.0071969108487407,1.32986177380645E-05,5.31898512832215E-17,0.000380858737678378,3.33190377517087E-07,0.216649737235297,9.09856763707602E-25,8.38523768549846E-12,1.47193758056103E-08,0.0209664765166693,5.31481424136508E-09,8.93523638921581E-06,2.50429732828518E-09,0.00186255140976362,5.28307109632034E-07,6.23922257973482E-08,2.37318463707053E-08,0.00845092920944772,8.74518033718223E-09,3.3719095208754E-08,0.000146617004465434,4.72510613333983E-07,6.09330700605809E-09,0.382720068962584,0.04430837939737,0.000149247086280453,0.101187501002328,8.44937982212291E-08,3.34774246808445E-16,0.000249915816719686,4.00442983095539E-13,0.169004144537648,2.95138861312148E-11,0.000339133861616901,7.45798467332905E-17,9.28068237882455E-12,2.23258690802587E-10,8.08210274802726E-13,0.000619152133301709,1.10997596635819E-08,0.0270801943740188,0.00169518787026505,0.00291513133487235,1.35483809512678E-15,2.0501967976971E-07,0.0159239875546217,1.12026329506484E-16,4.14447157236993E-06,1.71154101974065E-05,1.48872870284019E-09,0.00738476725745517,5.5205081961116E-07,4.78743667187721E-05,0.0250422892025713,3.96010007281843E-07,4.89697017676906E-12,7.76747265808782E-10,9.57977951423127E-06,3.69909698435476E-06,2.1257205508021E-06,3.79516582627824E-08,0.00170363369235179,2.9480663941806E-12,2.36613483639534E-10,2.93566647667569E-10,8.64903210950538E-06,0.013635065257333,0.121831997112841,1.6172484741994E-08,6.69279727868593E-06,1.14004862514759E-10,1.6803649810777E-08,4.28714325329405E-06,0.00654613196630504,4.35699995942384E-11,7.34431048259683E-06,1.92349023065556E-12,2.96312614716697E-07,5.2885023652836E-06,1.37128384424972E-08,0.00142192750749142,0.0451080624458341,2.78648160173484E-06,2.83210539552562E-08,2.71179482048628E-11,1.59026062891762E-21,3.09188056732373E-13,4.47868921436068E-08,8.47925280598523E-07,2.81510951533534E-11,
5,0.00111167238992027,0.000104491801878361,0.0035038585164823,0.000356347605044998,1.22061586720485E-06,2.89229986204082E-05,0.000233073146695149,0.0493721855219949,0.00102589227168917,4.33689222681349E-05,0.0427267852658292,0.00377345896992576,3.12444753284113E-06,0.00777963377793082,4.59157342828415E-05,0.059408270412248,0.00803761958129537,9.88461311495448E-16,0.0114436237126337,0.000526832695544544,0.0979839257052237,0.00315096413770138,0.00974483666964902,0.0124768534481033,5.7290052962005E-05,2.87064655122641E-05,9.27963076751374E-11,0.00306345735269645,0.000301466044318217,9.53527186480931E-07,1.78222578974029E-07,1.45639108142865E-17,0.00359848151559233,0.0144677189811613,1.07556264367049E-06,1.03192103173783E-05,5.78289290662732E-06,0.0014957668921646,2.69555053689161E-06,0.0170290673847094,3.49661510953662E-05,5.23253120389696E-27,0.000195341567619773,1.16305384286173E-05,0.00078152284638368,3.52090374478095E-06,6.97684791434493E-06,0.0088735639076808,1.24629389458783E-05,4.77093666144416E-07,1.3470711215123E-11,0.00018617354041501,0.000605455135770513,6.94726705589313E-06,0.000553890784244858,0.000104676681939552,0.00111480710036004,0.00208315855602993,0.011631374231031,0.000117433315192689,0.00195049565805597,8.93619420007302E-06,0.0404633618173205,3.14277920034209E-07,0.00261490741098321,3.34976664143635E-06,6.60585849861633E-05,2.12338921886463E-11,0.0172996487588658,0.0864102691068328,6.0448501715738E-06,9.72112157694674E-09,3.83891037877229E-05,2.10001280014206E-06,1.05543969178991E-08,1.25621646206543E-06,0.00259055481378063,0.0119037777031329,0.00563280660503768,0.200551576884063,0.00467552373203474,0.0111711866936233,0.00214154825112353,0.000126503165363929,2.60465875828995E-06,0.0429084341614925,0.00289428017492996,3.52353285068467E-05,0.0180982748635858,0.00535288058221776,
6,5.12605355544026E-08,1.50412021260096E-05,1.47423444928357E-16,0.000482254979481818,0.222056023381015,0.00019743200929541,1.11507830136279E-18,5.80730346406251E-19,0.00132268671927429,0.0022623817206265,0.000237886462858295,0.00200212768073291,0.0200966850368788,7.78076330651453E-06,3.61249917182855E-06,5.80654378336482E-11,2.38602150386782E-12,2.70054184882944E-06,0.000127112398705932,1.9099647190338E-06,8.70919771678792E-06,1.84533226691096E-08,0.00164006526644237,7.55465488631418E-07,1.02684482410575E-06,6.71022589702644E-11,1.49371537960968E-06,4.06629160147927E-09,0.0427245901377019,9.98766487633684E-06,0.00545034680884194,1.5367166690383E-08,0.00472032403289017,0.0597283403323009,1.40111240783948E-06,6.50432471676698E-10,0.000528890296412561,0.000655318956466259,1.5186006987719E-07,9.79218415203595E-09,7.85014467714738E-05,2.45937329765497E-09,1.08564825386989E-08,1.94052672286757E-07,6.55890380218402E-05,1.20315258442297E-06,1.42868196189965E-13,2.3000910894589E-08,2.27654067120223E-06,6.5568739126234E-07,0.000226911250624707,1.72649075980492E-05,0.0682704968936711,3.33346475271926E-08,6.03641485405885E-09,1.86072140647602E-08,0.0553284428157022,8.39277197700923E-07,3.49328107002595E-09,7.95088110386949E-06,0.000718948704043896,3.67196264191173E-06,1.31827057058494E-06,0.010425892020977,3.64327697169617E-05,6.81483424070564E-09,3.34024628313208E-05,9.78628847933915E-08,0.00516369965165687,6.68214661358744E-08,0.00106123745551786,0.0115421623948293,6.08279180273462E-09,0.000432997444664075,0.00190441476739885,1.0452315428824E-06,0.0700123809947757,9.38852860907085E-05,2.70837852772322E-07,2.1989461070062E-13,1.07462496351489E-05,3.5820067069568E-06,7.681183067675E-06,0.107051638925402,0.0221580519798557,0.0186728113982003,1.29136721680008E-05,0.113407241731333,0.00044784845624331,5.88605005568949E-07,
7,0.00134821613700144,0.000238465106194404,0.00020216708998016,3.62828546509354E-05,2.66426509938075E-13,7.84509184839891E-05,0.00376848849953317,0.00163307882836189,0.000317867932015507,0.0003881670878484,2.1637742530353E-05,3.04243479596682E-11,0.00062740520336824,0.000646166113256487,0.000383693676900529,0.000857937007022925,0.000140372636826224,0.0546851981879048,0.0010830782743829,0.0185373823539266,2.60952362719992E-05,0.000129650332797624,1.01300100488605E-06,3.34157675568362E-08,0.00544397041746902,0.0381430983113745,8.63849205232117E-08,0.00716602849200628,0.00193185677156538,0.172131038637119,5.95031843189372E-05,1.22012693050022E-06,4.66370893699062E-05,0.00844353308984231,1.19384297160871E-10,1.77518518559514E-05,6.54300039492496E-11,0.00204834003469856,0.124539434621187,2.78883897815157E-05,0.00608777285190068,0.833493948163786,0.00185895630010156,5.52740351021146E-05,1.3505328389813E-05,2.65109609256554E-05,0.000101180715733047,5.36166515283203E-07,0.032784791342785,0.0130181051962965,0.000667119618465372,0.00153668927604367,2.80018731284094E-06,0.000979955158733511,0.000101248767891152,7.08203818072896E-11,0.00693143505572062,0.000754545242304622,5.15610062399348E-07,0.00206950892911024,0.000385195807995752,0.0103614402150584,8.61070364742261E-07,0.0875142962531452,0.00250118034292636,0.022860520677557,0.0538621648857657,3.97926294550214E-09,7.44314572045782E-07,8.53097957792669E-05,0.000476373637757902,0.000139543865290922,0.0090424081491311,0.000118134703156023,0.00993984236251667,1.18832830115218E-07,0.000395151258913399,0.000217770934981415,1.48124795295344E-06,2.11266884975833E-05,0.000564207404159355,1.49303726680764E-05,1.23797808325342E-06,0.00105448466962914,0.0215125198821938,5.66699369950319E-08,0.000226922080813929,5.11145528764645E-07,0.000879412432700647,0.00300958208804715,
