State,0,1,2,3,4,5,6,7,8,9,
Initial,0.140037908084343,0.117478929800722,0.114330067718688,0.0424039060472981,0.157412647071508,0.11780438686709,0.05689408888191,0.10098525428678,0.000967881240898407,0.151684930000762,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.101622600273716,0.162615226447133,0.0999460614713236,0.0127755841180782,0.12520496598801,0.0865036424745293,0.107424530583402,0.0512985071698467,0.112855181598293,0.00662528320179319,
1,0.165904545108785,0.0701158823704231,0.120724685429548,0.100533331118957,0.135704572416173,0.0174940447679834,0.0177935570707698,0.156174638087029,0.106565467665495,0.04344024183851,
2,0.0987526214616859,0.130999792409852,0.137432088876026,0.168551266853754,0.144681615257849,0.213271295689847,0.130358180842493,0.0985678259764346,0.0534211672506502,0.123074841931767,
3,0.129521250680082,0.142105912484769,0.0502989033399572,0.192326871560318,0.0937116805388314,0.194106029455835,0.0921644118043732,0.0912948375905387,0.0277874894378779,0.143356122853444,
4,0.159349895099901,0.10981353726257,0.0970761999723485,0.0205509778223623,0.107246671506448,0.043547142114864,0.143325472994881,0.121129618295807,0.130712817241658,0.183145939211521,
5,0.0446885467351473,0.139401791615389,0.109903281327783,0.00814345425385111,0.0906047794448182,0.295017978025379,0.0781764086386745,0.19636417977554,0.00456789009751234,0.186375935248014,
6,0.0045665498738645,0.0869280476168006,0.0816603166850359,0.0927989959484286,0.015848752738168,0.00186685658587471,0.10157737604731,0.00546374700247274,0.228001631689964,0.0207553067843516,
7,0.0276146542879792,0.0633745149469839,0.127110550862733,0.111350863057652,0.148753538680743,0.06994280778521,0.11970736504499,0.0859643194130508,0.0767130083501194,0.0779574035464997,
8,0.0923995916773637,0.00448893189162948,0.0493995144847517,0.183217118755221,0.11048023444618,0.00368716677956984,0.120291781253958,0.154475238421554,0.18288927202303,0.161432636161486,
9,0.175579744801467,0.0901563629544549,0.126448397550494,0.10975153651138,0.0277631889827796,0.0745630363209047,0.0891809157191481,0.0392670882677219,0.0764860746454022,0.0538362892226263,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.240766513349315,0.172208291603159,0.12857122880877,0.0838628951126446,0.22244978499824,0.0660911581251004,0.00823112991323722,0.0798301117294627,0.0760788419477895,0.102269546498813,
1,0.135428810774887,0.0801296673729158,0.1844543447798,0.019507723556216,0.209771761236105,0.201295303581308,0.178065283928112,0.315563512981988,0.00711689965890234,0.242066908810972,
2,0.0661319303231847,0.157855758884243,0.175509160654951,0.061341496013775,0.074158019353681,0.0848715270054347,0.1564938907416,0.116165525957692,0.229707614023868,0.101094380404339,
3,0.0154462239436731,0.128359453796386,0.144295876951118,0.139485941486501,0.0950230492744821,0.0944473287173669,0.0591486704122126,0.171165310406585,0.0158941290837654,0.162233694566642,
4,0.196304735070709,0.0931831186853157,0.0701475091716351,0.0977577072943653,0.0901865296040959,0.0989036794896036,0.0612286345935399,0.0267748531003102,0.115880724091224,0.132535555309476,
5,0.103363431480807,0.165391293680204,0.0269686245042136,0.166673471039962,0.0655722824982814,0.0720890924320251,0.122089647076749,0.145667505243691,0.0694475520277486,0.0680873785206628,
6,0.1608975670467,0.134943717417674,0.169980819519992,0.161342553799432,0.0845773150688755,0.123218131118201,0.135398411417066,0.125171950321697,0.19081811904993,0.149551845381204,
7,0.0816607880107195,0.067928698560113,0.100072435609522,0.270028211697113,0.158261257966244,0.259083779530955,0.279344331917486,0.0196612302585656,0.295056120116775,0.0421606905079037,
