State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
Initial,0.0188098110251362,0.00928476729459674,0.0231614840064143,0.00256602499645441,0.0147317067060726,0.0210648506756814,0.000676745898584073,0.0307378835665679,0.0184520190186311,0.0221345179849562,0.024415763840135,0.00437442420316917,0.021908136978773,0.0155409142413426,0.00929729697446739,0.021647609503803,0.0199899562120346,0.0130872875053221,0.0123923368647224,0.0102657252465972,0.00975433955739871,0.0239828536701694,0.00571233909974958,0.0147359079908405,0.02986375419371,0.00248513298472548,0.0209630407790994,0.00133033943497927,0.0145311986595062,0.00805232061210406,0.00483538879420717,0.00676827678070769,0.00750355850974007,0.0288374125663849,0.016480251608128,0.00411043768509063,0.00163507337735093,0.0051484029096356,0.0151478230907808,0.0136346948822843,0.0305391778112744,0.0283454911097804,0.0157727318461192,0.0119241851067745,0.00674003731308887,0.00230723476073384,0.0252681720105637,0.00595244791419837,0.0206332189346146,0.0147814118454624,0.00838370980729329,0.0110476955889382,0.0165305946093014,0.0270001410068034,0.00224042658853839,0.0217919209620499,0.00161139197307042,0.00739309663937444,0.00520971495853501,0.00780641370567691,0.032808518120594,0.0229273819984257,0.0200200845979903,0.0115391322556866,0.0142901125382747,0.0155311842384404,0.0263734635329326,0.0193757752235734,0.0100440023907358,0.00575932068110146,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,0.0202383272299148,0.0125945624859585,0.0225655803013775,0.00640185710481027,0.0263278370510296,0.00321861236959565,0.0198650749893527,0.00951641504955049,0.0065777120881804,0.0266006384148353,0.0161392936859637,0.0259930237617176,0.0232628057650625,0.0315031166496212,0.0241904468422525,0.0193025058798529,0.00808634443290478,0.00672158670765937,0.0146157814965308,0.0211026154450359,0.0263017264880204,0.0136525693150934,0.0190818907861183,0.00998611012558838,0.016817017504183,0.00413540460042002,0.023478418882395,0.02584437102747,0.00495004806873723,0.00191478373994922,0.00139128441582118,0.00695199740737223,0.00402626579601629,0.0173951604937502,0.017240586255528,0.00680173689421803,0.0199473677988694,0.0132768858420453,0.0109108426238041,0.00711449239587627,0.0181122408359648,0.0126810447862601,0.00238212152358249,0.0150307641445674,0.00548967647702348,0.00472183389927497,0.00377641959946208,0.0111243484753411,0.0118600511492965,0.00395096146899783,0.0150485177946247,0.0202211754770316,0.0126078829562912,0.00781509724159237,0.00438646649815674,0.00304161244492699,0.0196153707148673,0.00163875973000725,0.0119530023537505,0.0127748120424569,0.0200653423090347,0.013413346883492,0.011385351645925,0.0250491965364235,0.0135556162801974,0.002981327696132,0.0256837181977837,0.0036437969430921,0.00534303209529157,0.0290589468180548,
1,0.0114157742757779,0.00164079590055863,0.00866957540023268,0.0117605366883834,0.021850624021204,0.0248815690243935,0.00985525245776683,0.00997361451522606,0.00851827306517297,0.0194045447926614,0.0253239133504214,0.0265367921926932,0.0209200982227789,0.00107600664158753,0.0242155004959548,0.00450556638777276,0.00163366740283208,0.0184460193842039,0.000789918115582187,0.0112087668931891,0.0248709859046487,0.0163102514173275,0.0213741369056796,0.0229159574551041,0.000281116678653967,0.010689827819028,0.0233799788698811,0.00792717749430278,0.0246444557800145,0.0126376931011429,0.00673794007080126,0.0247272377073425,0.0212201955669704,0.0248179773046509,0.0120858906084243,0.0257970505086149,0.0248605812203749,0.0255746002465455,0.0214135353157655,0.0150391696248575,0.0231277366370236,0.0266897983105318,0.0115693937945256,0.00448678671343982,0.0192689128774145,0.00178838764052376,0.00165397516058266,0.0270714163173249,0.0138495374945061,0.0213682309433266,0.00922078171550155,0.00624609648386877,0.0192196481940094,0.0193616348558325,0.00523427099504689,0.0208006749129824,0.0101627803838677,0.0147672620265468,0.0222947387473227,0.0213023149624523,0.0205227199170016,0.000364916613927435,0.018425188287097,0.0219405715600466,0.0135651272933562,0.0171407736824458,0.00980612964314593,0.0266225783384533,0.000649964034035741,0.00527449605529525,
2,0.0257612322853455,0.0232755755737115,0.0195664429790473,0.00144115254415093,0.025875534259873,0.0102376516491965,0.0157057193602594,0.0164879363822901,0.00779615417474203,0.000251169252066561,0.00738409638838069,0.0155525967336141,0.0163249297088154,0.0314133496493063,0.00407550709284433,0.0251705556404767,0.00202035268191314,0.0234297927371127,0.00931318628387749,0.00239318272324517,0.0090666291089781,0.0199440755635725,0.0131377562107747,0.00963200161955098,0.025653933767681,0.0216678917860958,0.0104707141061516,0.0154918308781609,0.0218200485673499,0.0204480697327043,0.010070872459115,0.0228953025995764,0.000808906492655015,0.0123998521120217,0.0176629274174823,0.0216499407583034,0.00395929901492372,0.0263731602716945,0.0130876953994637,0.00954905453130433,0.00286834754257431,0.0107383364477539,0.00896584029110004,0.0201152148070976,0.021242633313347,0.00526147354963216,0.0234496091566322,0.0258025456075095,0.0122025786200231,0.0165376082191504,0.0125191607640226,0.0145385595572457,0.0189097499625169,0.0071940369839743,0.0105414352280088,0.0289706157632453,0.0244506117874858,0.0264697680617984,0.0150966262890949,0.0272568745043594,0.0113452206898419,0.0163420378599046,0.00425124040704955,0.000442453355799411,0.00265079695998953,0.0209861075962724,0.00427804665657323,0.000699087032360915,0.0169649148382566,0.0102646280947452,
3,0.0284974472423607,0.00254880895589697,0.00485662824158824,0.00120354117525407,0.00599971552996053,0.0014672202261691,0.0219269956144765,0.0226381672941624,0.0121230861590377,0.0264711577276412,0.018858878281696,0.0273042678855013,0.021676738355077,0.0162392798661154,0.0171621158159035,0.0143391930865963,0.0208973998451396,0.0124970856841396,0.0289821733335169,0.0204805173348566,0.00456455592190866,0.0080793357593446,0.0282683127796629,0.0141052937053766,0.0280091465568406,0.0316684935532571,0.019627703906938,0.0213487727811918,0.0167286604044647,0.0160062367493196,0.00377447495527987,0.00695454538331553,0.0208980884917433,0.021972926413327,0.0239746066255621,0.00433415943312032,0.0118749198990919,0.00576646242676195,0.0149577846557268,0.0196093506249505,0.0147409979000433,0.014964243472383,0.00558702328200272,0.0310764924309899,0.0127167274174032,0.0127702315766232,0.00754961335656035,0.0123453599283189,0.0109993124199634,0.00676116659373481,0.0215933685819777,0.0187109394445073,0.0104172550336355,0.0189874087586117,0.0177999430753155,0.0102925035056478,0.000114715798881965,0.00346889934439526,0.00745551681025871,0.0130136172105328,0.00678739600036643,0.0182604367740467,0.0291124414809639,0.0259565615908142,0.0132583299274747,0.0117295380522229,0.0280893444984718,0.0209788666184094,0.0115714160039272,0.00634427913041011,
4,0.0102003287144845,0.00489228485628212,0.0180487120930781,0.0127339461700014,0.00722522230149273,0.0183419175484731,0.0088463561199388,0.012439885596172,0.00765776205796115,0.00995383472824779,0.0169312746089526,0.0214357827182425,0.0237867755811625,0.026246123760563,0.00707594328877929,0.0119150893641656,0.0201229514580295,0.0129145613729435,0.0249354242771449,0.0232349209464624,0.0195609881879114,0.0115443676078172,0.0209915485633452,0.0125821376785045,0.0203304631219035,0.0220604313628223,0.0108018398428603,0.0197906977805109,0.0127624105946569,0.00013203910473617,0.0284533476803625,0.0193403547364609,0.00985632979024922,0.0237309495576035,0.00964423783564201,0.0059425532939388,0.0275797296596441,0.00969306335804428,0.00719619212962198,0.00821030176861494,0.0114288362179772,0.0197610068685988,0.00379638708320235,0.00381904796215169,0.0153644332959436,0.0246415989674404,0.0159028062254572,0.0223563534767741,0.0129759809472265,0.0173283508025286,0.0109711025251531,0.012091098085349,0.00116999062827812,0.0106975656303984,0.0182187708386727,0.000173816944826829,0.00383609559594914,0.0184095364187415,0.0237219998447417,0.00425473752147707,0.0246641077328836,0.00133727537637952,0.0149984892360212,0.0134797841273272,0.00476984307224439,0.0170618414300125,2.90208946882423E-07,0.0134727819493908,0.0227107299095916,0.0137343897285846,
5,0.0123107813321752,0.024654981870415,0.0269916931047177,0.00959713063215506,0.0271301898665554,0.0283815338529559,0.00400213359416845,0.0258915401967473,0.00506451956489802,0.0179807243668227,0.0241896847167431,0.00386348778958042,0.0219862474025258,0.0286248631262183,0.0188388016364275,0.0204799191386205,0.027178766861275,0.00146831420552204,0.0132707050841363,0.0268634470330288,0.00432259898852373,0.0240183178192203,0.00706836475953689,0.0132839245958105,0.026858745307756,0.0272179788551466,0.0245490740086156,0.0326378534050385,0.0156632668476564,0.0127025478898654,0.00520912776359185,0.0160044079924369,0.00609377679140735,0.00783674777937145,0.0249138455327919,0.0010793872161152,0.0161735637582552,0.0148785730095087,0.0163957721107427,0.00967758656490312,0.0184166148939633,0.00852372825785601,0.0213593596920303,0.0157541732550433,0.0260320924833309,0.00362727024565042,0.0185918644935766,0.010177892223185,0.0175980007497689,0.00533378112601569,0.0278332731790162,0.0172945673497384,0.0265226908583849,0.0157242109416275,0.00414492147419606,0.0209017482756863,0.0241135470049214,0.00868653062113598,0.00401088015595932,0.0279615271113438,0.0264047852044688,0.0291111651646167,0.0110845005631891,0.00807205017620043,0.0121365826625039,0.00437778235326551,0.020608638375605,0.00552736626748638,0.0198446879774697,0.0325939934900962,
6,0.0103074032344779,0.0202224009330377,0.0229960032957433,0.0120513362843257,0.0162460300233759,0.0167421263480901,0.0146364245130253,0.0283035513015587,0.0129307321013791,0.00868475197799059,0.0183344810716151,0.007088106041978,0.0161358821952177,0.0192756728082426,0.00244849570710451,0.0196706871282533,0.00888322710027444,0.0135136547903979,0.0271014567846714,0.00128468960365643,0.0247155580942446,0.00230231654382458,0.0141524855112053,0.0131808642812783,0.00335199693910036,0.0247769827975466,0.023498886160625,0.0307050572395461,0.0169189927761931,0.00897519826291384,0.0156812901803573,0.00110679684353791,0.00593588977370445,0.00535921859810469,0.0233897203556732,0.00843088527391917,0.0172003835662701,0.0259470960981466,0.0181299765334533,0.0145994263203297,0.00645276567540501,0.00354556228958171,0.0210965632951235,0.0260002351670789,0.0158923797208745,0.0130312240195082,0.0243005477496677,0.0191869349295603,0.00578136322587014,0.0240360484426296,0.029544972519957,0.0129667292451934,0.00910794000697366,0.00768407711855274,0.0301144785305868,0.0115026177140731,0.0168883369286606,0.00755798882786334,0.0207251770286201,0.00263966657630755,0.00965255691289185,0.0170947168773213,0.0116766780382443,0.0123959187500823,0.00772336630171957,0.010366691375529,0.0233790411748932,0.0152175167126107,0.0156397262812361,0.00110326647866249,
7,0.019636552739687,0.0176077901591373,0.00183845950155687,0.0208019971810251,0.00170597790707644,0.0197848310571174,0.00498301639766619,0.0134092830777054,0.0157243561833588,0.00352956089463018,0.0119717704635872,0.00477933060249683,0.0168630783763109,0.0269697218927518,0.0112751657907024,0.016968751194594,0.00426300737529277,0.005405179072178,0.00250456640482214,0.000483116673620356,0.00579841460769525,0.0197284046023913,0.0214757905899799,0.00510663494741725,0.0194221180904118,0.0193625530498677,0.00370587998651115,0.00188173435202932,0.0119333552954557,0.0145103784946889,0.0100274551496764,0.00904948499922188,0.016843136683447,0.00679541144369519,0.00800818846236984,0.0148452267647548,3.66970874366039E-05,0.00705963526911777,0.0241574094801148,0.0141796294949558,0.0221116707708149,0.0210224546587917,0.0122518688861413,0.00397786610591456,0.0152697497806784,0.003421664319472,0.00570656548488041,0.0212966003677998,0.0174669018888009,0.00380238510684673,0.00996365275302184,0.0142930580141434,0.0209945779807159,0.0191288695611723,0.0212896942339815,0.00719536414203063,0.0144502975537015,0.0131784661531561,0.0110060139014656,0.0184436524490117,0.0149159185697077,0.00611272240244418,0.00976303592236297,0.00147836304196763,0.0234419068724156,0.00570879329984637,0.00818088414674514,0.0106352568163298,0.0145224845713185,0.015707355319622,
