State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.0238077677958733,0.0426994019091199,0.0106600520454052,0.15049419447471,0.0173767149951203,0.0681406719939456,0.0233061605350805,0.141139204977447,0.0282174665112911,0.140708428587597,0.0812030065075047,0.0122400890358599,0.0260965624073136,0.0596678111132213,0.0179414704622082,0.00331323183183863,0.0789563891677333,0.0527232377032377,0.0196253721165175,0.00168276582897502,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0140027852469135,0.0500338921449706,0.0727939459569693,0.0385909140646309,0.0888045249189064,0.00322164684756092,0.0748851647414787,0.0483148770255214,0.0358070000958644,0.000874420373682892,0.096541243660839,0.0331136169978141,0.0355190100022246,0.0285863521482561,0.0113659742889679,0.0649099680540569,0.097192988362903,0.0674628807924749,0.0819381759348,0.0117871836091488,
1,0.0596619644407775,0.102405219750833,0.0409760197471288,0.0272843321428637,0.00823206095341123,0.0326721172817885,0.0119293345819457,0.00566688495830533,0.0163771692846523,0.0225688863261073,0.0112223776565813,0.0167669911819591,0.0522427233334567,0.0987811768008794,0.0594125271741857,0.0401311922787924,0.107835720808268,0.017253905755871,0.0674878924995052,0.0171150735913715,
2,0.0789723887319948,0.0363951816516397,0.0926365730566827,0.11401860105935,0.0893391403012223,0.040206387341597,0.0346571838531176,0.0477194960275575,0.0290452442958927,0.0395676538588535,0.0821319144096978,0.0366409964346328,0.0101121133889579,0.00213212935241999,0.0230146518104565,0.0096886958400698,0.0556560114039762,0.033438527466501,0.0526272760339931,0.0231530111940814,
3,0.0603606753243882,0.0419745357470507,0.0130508059635582,0.113124128310187,0.0827076245685053,0.0927277383271054,0.0555516294756497,0.0693272894386376,0.0719159476324062,0.0777962122674871,0.0496730780486456,0.0218710374978911,0.0386819959539434,0.0399145446449879,0.0131395068632774,0.0747264092467016,0.042501399856289,0.0771032373753561,0.0112101730101418,0.0403502012465975,
4,0.0144798298398711,0.081502518397691,0.0359183189952074,0.116005778767947,0.021683453726677,0.10956617392011,0.074014271897104,0.0465390736108327,0.0969728515055913,0.0179678016298019,0.0452680612624699,0.0544780872475371,0.0930957771351053,0.0732275705267406,0.0520584248281964,0.0361657195575673,0.024626213925594,0.0599299113264265,0.0190951378093719,0.0552656682630052,
5,0.0971845891653439,0.0643812039772555,0.0760050579200381,0.0021146953609674,0.0928963863899608,0.0953347534265336,0.0609739192661214,0.0838403311562167,0.110459976789422,0.0842660952815006,0.0829250802547278,0.0591326336200545,0.0346892123933679,0.0367933109003024,0.063957574901638,0.0237951460818645,0.0831895689862468,0.020009091923149,0.0328458658270106,0.0658682888657332,
6,0.0364508810946593,0.0611229339746324,0.101098261543054,0.0911032695941284,0.0250597255540441,0.0362556498334036,0.0477948570698706,0.0642881985224945,0.101776161881219,0.0602963140172334,0.0577190263095288,0.0517620509428289,0.0378202904776581,0.0599390825889154,0.0638349411382135,0.0647870314333952,0.0478990563576068,0.0464383214599756,0.0699233122377207,0.068156218099355,
7,0.00163870585727382,0.0149692066408819,0.0542254985683603,0.0689357853805922,0.0533080842063036,0.0201815943807599,0.0139364236002146,0.0213045608613976,0.0644418070776306,0.0729307973809017,0.0192088289047887,0.0564606209116632,0.0868067691364054,0.0860362285607861,0.0870710371237314,0.0272010022209212,0.00943498352355821,0.0187818761973557,0.0739995780463729,0.0767390151749486,
8,0.0158819163880811,0.0231219196342635,0.0337672939916271,0.0207551892493956,0.0218588499314847,0.00109513444959442,0.0788792075236508,0.0700033085024184,0.0481840180897281,0.0204504532955422,0.0712008515508904,0.0167783505363882,0.0291424467514724,0.0766892168533559,0.0516983282740446,0.0286032274227113,0.0931261557410171,0.0717455553761541,0.0522093694269468,0.0803744135790742,
9,0.0319214721828509,0.0211156520562036,0.0368624485421291,0.0510875459643238,0.0451158856076862,0.0355843840823764,0.021093311381391,0.0925547057612331,0.0114867229721736,0.0203204201778482,0.0677528769269308,0.0179337787538534,0.00139093439466356,0.0262148676574957,0.040487362015021,0.0303750918524816,0.0171491906514479,0.0239358209521305,0.0144058199218687,0.0357326567554812,
