State,0,1,2,3,4,5,6,7,8,9,
Initial,0.0702968889434378,0.0201000022078527,0.110493775118569,0.0105711785763035,0.0944979941633198,0.191956667089125,0.34329992008131,0.0497607712325747,0.0313263410706429,0.0776964615168662,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.0501743447293093,0.0840873612653972,0.100279998846558,0.106240606625204,0.0305426088435099,0.104044404152511,0.0937806474851738,0.132366603140879,0.137350111589554,0.21963577821734,
1,0.128021022637617,0.12455279838202,0.0814745114367836,0.059330669201187,0.0404786622626137,0.21555329650684,0.173115188885,0.106077112257233,0.0158576718411596,0.206069368560202,
2,0.139591976768349,0.159674199388033,0.073992364539254,0.0512873407313213,0.178118335389225,0.0284652731060212,0.156438246575414,0.0713558896375385,0.106112711031323,0.0675137042409068,
3,0.0354728409491294,0.0846047287821513,0.0763648607357309,0.0920876597457932,0.00563519325967547,0.0652900439421913,0.0820487177890222,0.0159342246180407,0.0441883310218486,0.0789314088938682,
4,0.0610367191249645,0.0788741901852921,0.0728229640101282,0.02072263648196,0.138879295917038,0.127486169913983,0.156888035926861,0.0988759122555206,0.059717684377801,0.0596894310184719,
5,0.128289939898329,0.113763312532052,0.132228151751171,0.153076766444185,0.142956761655703,0.171300871873906,0.0454986931475223,0.111936404331664,0.170822539479056,0.0549329360735402,
6,0.167896037338401,0.0609989563148792,0.130239681199605,0.13356032013633,0.0327994847631344,0.0207174147598428,0.0611380136457531,0.116535439534594,0.0363929668074549,0.0882850120951104,
7,0.12091633086087,0.0214532592109884,0.105058194155867,0.113956593125688,0.16782135437908,0.0335541409025642,0.059044910964538,0.0605668480749685,0.160404961076763,0.0696480381601996,
8,0.0452884142346317,0.132094063775189,0.110332436668434,0.101211308235209,0.100613836477786,0.116134625363323,0.0598125214953514,0.120642282368124,0.181086896853413,0.00949930877307809,
9,0.123312373458405,0.139897130163999,0.117206836656464,0.168526099273119,0.162154467052236,0.117453759478828,0.112235024085368,0.165709283781451,0.0880661259216218,0.145795013967287,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.0466934463045525,0.0765383200830095,0.153941068073557,0.148995459341171,0.103081788269268,0.21032636800895,0.207203093384013,0.117049220063699,0.0958462808859665,0.0594192452600802,
1,0.184419743937787,0.159737760499113,0.202624626514623,0.0616733216059102,0.105087517867376,0.0855124569576445,0.183765389458388,0.260642857617323,0.114246556746526,0.192253453414352,
2,0.146220129314455,0.241491505022472,0.0467953949739088,0.152689128746865,0.161425641971377,0.0892593824133282,0.0491453749507744,0.023144752297774,0.0626423587311238,0.205441595273667,
3,0.1250890670045,0.0555992214693131,0.0449070902699472,0.0265670617736715,0.189281715290851,0.0214875596246602,0.217889653102278,0.137013742678463,0.115221824239555,0.120862529505001,
4,0.17527191730248,0.044044545239721,0.0165436564379307,0.186188858382177,0.110753965839287,0.156490338195995,0.0206566177394384,0.195251316119147,0.15582373278011,0.0126433005959639,
5,0.183571986334423,0.0934091160964728,0.0747948606025453,0.115184014536762,0.0985216586785538,0.0462860714448982,0.0840746088268559,0.0763285539582918,0.164795608644019,0.0687559712001578,
6,0.133793619048859,0.19683928207645,0.175781528042974,0.140279677985275,0.122616817075175,0.190753282228941,0.123110878777223,0.0905437536517282,0.0118558832393596,0.186344981670908,
7,0.00494009075294301,0.132340249513442,0.284611775084507,0.168422477628169,0.109230895008118,0.199884541125579,0.114154383761025,0.10002580361358,0.279567754733336,0.154278923079875,
