State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
Initial,0.00882037637236319,0.0192412254686784,0.013176835243417,0.015243008659337,0.0150985923415562,0.0059376981184906,0.018199884376329,0.00496738003793298,0.0223364289079388,0.00515893744735129,0.00643028696877993,0.0292702366973075,0.0102708689279017,0.0264168076957694,0.00167107982952617,1.10709899143341E-06,0.00615283294806454,0.00283646852652553,0.003387649840293,0.00933705718599149,0.0107107890132672,4.39487666617115E-05,0.0234190747554599,0.00681255324317205,0.00750110012190293,0.00929329169598369,0.0257978971068271,0.0119437163218915,0.0193131521520989,0.00509976983735702,0.00292020418414355,0.0160381220858753,0.0512313277957084,0.0252508213295455,0.000708550351757745,0.00427344371055493,0.0208211102874943,0.0238905805047694,0.00277082326802245,0.0468570863710237,0.0212215718714433,0.00148383448393575,0.0326995999716742,0.00899426903655053,0.0113904311290965,0.00241052616998077,0.0103475999242861,0.00404583312360609,0.0134524990235274,0.0104450572350574,0.0100157441507436,0.014199446521143,0.0257218906840853,0.0146947387080849,0.0203759077077685,0.00554524618037144,0.00280282899318228,0.00240223926473686,0.00229723733442939,0.00392721563018725,0.0103398443310833,0.00772830108185952,0.0083369485062551,0.00341887706724162,0.00387642215935736,0.00579497477391025,0.017144900681345,0.0260704732444876,0.0146684004784541,0.0220621043441646,1.3259588657622E-05,0.0104757142258728,0.0302024168494012,0.00584855583730183,0.0175788238228211,0.0131135993866326,0.00167821500750523,0.00573446458365199,0.0304670050195561,0.00832085627048761,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
0,0.0235828610907482,0.0153102657681169,0.0150900193267877,0.0232883226801721,0.0131888522408601,0.0184264263938752,0.0208351761628949,0.0095097762569946,0.00735521517972011,0.00623517026477165,0.0136872490003625,0.00599447036245378,0.00714253596397009,0.00259748582582624,0.0212689890527081,0.016876020893152,0.00223822650580834,0.00245762121791805,0.0073603345304515,0.0067475693943553,0.00250180653874531,0.0184159482213385,0.0166162682537666,0.0221535086354143,0.00748401007901632,0.0191709262298641,0.0237312329954012,0.0209477118811404,0.0119788364987678,0.000367774368694409,0.00105885281841715,0.00920278674217859,0.00103613666362,0.0127103135178785,0.0146685475655681,0.0044838592552902,0.0164224576097739,0.00261880813081289,0.0199126734733537,0.00416061036962099,0.00972677767248836,0.0185005015516783,0.000867587794241606,0.0208925005379116,0.0137368826393402,0.00584186254328172,0.0186334363867274,0.00782482210095613,0.0105657671492309,0.00917413235400389,0.0177832630072647,0.0208493224866684,0.0152414504799237,0.0189514635018391,0.00166489734696513,0.0180358996148824,0.0124989223267701,0.00561272022590843,0.0211641789452475,0.0223923748856811,0.0103777913959445,0.00761210792253372,0.0116391019383226,0.0169830008501455,0.0144656575623713,0.00217530061552782,0.01256799926752,0.00360610570993075,0.0104118968677608,0.000897237318207576,0.018912298275283,0.0228251383806227,0.0128221725705894,0.0166173706987443,0.00786582460748939,0.0258936858352363,0.0138510574038683,0.0159817376494071,0.0132219469014031,0.0212467595798126,
1,0.0190281198414706,0.0134466196595767,0.0103767588564376,0.0110817963125482,0.0219186598529033,0.0224867163173288,0.0246440383535544,0.0204217689738588,0.016839169839903,0.00437310020060974,0.017045733841882,0.0176904737214771,0.00272270844044258,0.0175095309052709,0.0179257342146997,0.00878950640302021,0.0153203208813199,0.0177913649935446,0.0128165424164578,0.0170482630760665,0.00579720941813128,0.00873100698065541,0.0182298251180222,0.0260404465064855,0.00182479559593708,0.0144697557568336,0.0104697562899551,0.0208174057666261,0.0113540023399502,0.0161911048111639,0.0104880289968008,0.00705149414820911,0.0128857995076715,0.0187688951094447,0.00738838964967816,0.000703251982542386,0.00322131811705795,0.0181657861584629,0.0125873686860621,0.0278908775065648,0.0146564379319527,0.0218988719720045,0.010347137819403,0.0115899966818828,0.0160408872654994,0.023434700398429,0.0131536790864129,0.0132860983457956,0.0137511826623295,0.00736797001972318,0.0035769846163746,0.0219362949099618,0.0161302695914919,0.0073624518497659,0.0228071622047441,0.000542431542355821,0.000126902832389476,0.00496487059672818,0.00212005129405533,0.0170061431615258,0.00923986034267207,0.018767966920668,0.00142008460213229,0.0119598362588693,0.0016499230552638,0.0207125683373419,0.0079107799758582,0.017459855495213,0.0160331010857367,0.0171123950913859,0.0164701772019807,0.00905556327017374,0.0180729092669637,0.00607918313246652,0.000930294709234876,0.00456984858800661,0.0208597812955875,0.0220830545914653,0.0188935339720204,0.0146709382521098,
2,0.0254758558161006,0.0258858972728681,0.0049907183721159,0.0257870194324087,0.0189867170716152,0.0072859345174332,0.0118753814341141,0.00272603185734541,0.0078357650097689,0.00158169126674278,0.0198677678402471,0.00818840581581097,0.0213226686866584,0.0158117309108939,0.0222119437903299,0.0220217972645344,0.019725132786087,0.0231340370663214,0.0144670812733727,0.0190704413909446,0.0183726345123729,0.0231499990415741,0.010589582499377,0.0133501448421377,0.0202496407024803,0.0169758534868455,0.0022099169054077,0.00632245073289958,0.0160974711732475,0.0101922770563909,0.0203447628072642,0.0263403035053032,0.00139426062345504,0.018558846393618,0.0211949647130789,0.0217382942439967,0.00381167534070484,0.0121663566188206,0.0229780532961488,0.00353853467205807,0.0140801871885771,0.00428875561876515,0.00520795639859307,0.0139519447369735,0.00808567101251651,0.0181899711692744,0.0173821149642995,0.00168696342142176,0.0250105383266569,0.00304669121209103,0.0185409951424027,0.0252457097380702,0.0165302778520117,0.0210928771811548,0.0169324503998789,0.00282472817665145,0.0192653833138039,0.0164592984302325,0.0167923731533013,0.00948963022107211,0.0196618356146517,0.019855608359468,0.0160911413060815,0.0156690067466062,0.00556459929280838,0.0207084634379616,0.024791659183446,0.00189245493973865,0.0148281294791822,0.0257428348985151,0.026279683999782,0.0136610334480328,0.0238356414728362,0.0051094061188383,0.0186359681135608,0.00741404705069581,0.00872243431063157,0.00492466002372305,0.0203845669587178,0.00430987923313883,
3,0.00997279508950093,0.0097993646117895,0.0102469674860805,0.0123931283014615,0.0196123035418987,0.0100656359051302,0.00108087881387115,0.0113906617822939,0.0196440979469072,0.00796534764940178,0.00725488468201086,0.0193824342351614,0.0208502635924576,0.0129069322001191,0.0219829996277321,0.00238598209179073,0.0136487146679949,0.0105451801511308,0.0119714205468878,0.0240421733407616,0.000433090557110017,0.0195551868224188,0.0131316593519549,0.00748645842728761,0.0167153285484678,0.0117723264402845,0.0150364637459755,0.0150406678099165,0.0247148878845362,0.0019894391063941,0.0181197095513806,0.00216588084566206,0.0191760416265913,0.0237611271089414,0.0194361304899046,0.00590256880228788,0.0131598880201694,0.00410560477439891,0.000308086484244128,0.019363926882945,0.0110029918487862,0.00382889679304914,0.00562143479491318,0.00480411952620728,0.0155836651914882,0.0151032892560759,0.023241985987224,0.00038880580447973,0.00759807360592099,0.00598919453012426,0.0195153403067369,0.000628514007390065,0.0264357961546458,0.00581429803895312,0.0132542629486895,0.000810146369240538,0.0127945438869278,0.00821481745746943,0.0129760053458161,0.00793580335048138,0.0188398101395076,0.00712754876625422,0.00853178945126141,0.0121419493154868,0.0116457714844948,0.0117225305609415,0.00368191795534195,0.0234164224943631,0.00300500595238611,0.0177133307590111,0.0224812750931247,0.0197380239496136,0.0172315041232133,0.00563924118424352,0.00280496370122195,0.0178767391028276,0.0202481264116616,0.0138079345185879,0.0132335199988172,0.0123163241997262,
4,0.00325561004396621,0.00931874697671469,0.0103828367390347,0.0157439057281244,0.000844497377166393,0.0125991431864671,0.0135618559592271,0.012345885263467,0.00133573046794005,0.00874197137605976,0.00529795009528691,0.0088879489776109,0.0224866521326197,0.0194760943913406,0.000174898792440788,0.00662554340836298,0.0264739579248524,0.0191086586384154,0.0108926541249452,0.0183254319173879,0.0245107112875928,0.00148108346107376,0.0205976152874883,0.0132041635110215,0.0188701802052803,0.00349504356460993,0.0143996189869578,0.0180213075567025,0.0230688968917451,0.0274955726918034,0.00364192405636855,0.0247648023336484,0.0141357491307584,5.1804111392005E-05,0.0209852556096865,0.0134670285375184,0.0243002459688393,0.0151996193645346,0.00276582461465592,0.0215183456759794,0.000609801277927484,0.0170500156076551,0.0192873481113996,0.0216981019439675,0.0109901472943157,0.018257337058255,0.00779562393759334,0.0108250496566115,0.0225642030815573,0.00446988054869797,0.0183585879594929,0.0104294806289155,0.00302633437244381,0.0136290668741631,0.0241283276005905,0.00839471614906687,0.00744045639212269,0.0111573502659619,0.00157867832532774,0.00189676848049674,0.0160885817741688,0.022253226743229,0.0138320349371825,0.0135142097441292,0.0164063397077962,0.0100957997184976,0.0197655439320064,0.00305033203264775,0.00412873810096417,0.0172938885110831,0.00583644265027658,0.00163562950359993,0.0102070365867696,0.0155865568002568,0.00777777879840518,0.016816702093211,0.00598053799469298,0.00165615907736089,0.00166606098006008,0.0087151012906379,
5,0.0123853827107832,0.0201491588793029,0.0059653994491266,0.0234401667054513,0.0177766238237624,0.00758555114440663,0.0247383958607656,0.0203670540656085,0.00692149404618994,0.0102762302443243,0.0168580633403784,0.015195199991525,0.0244986510819058,0.00156151574672147,0.019466093504525,0.0189089791724331,0.0120525386668312,0.0209208048684698,0.0094215793101145,0.023448819670985,0.022156858340348,0.00812991047416941,0.0119854996090058,0.0115062832720417,0.00589084009779654,0.0223886439688431,0.0143897449299414,0.0210746147461662,0.00505787018692575,0.0122337869695983,0.00773324170171928,0.0252349915055187,0.0185462884285052,0.0144173143582248,0.00272138884694356,0.0226945664912889,0.00498228307953032,0.0111874484140572,0.00283325768919792,0.00970372562047493,0.017465854024516,0.00136933858820653,0.0155703072757425,0.00869808034348859,0.0125554811593247,0.0163481177109166,0.0131189068236982,0.0176934067171076,0.0112588306478929,0.000504368851679947,0.00735016083065681,0.00250623725508246,0.0160899717314888,0.0217195120469767,0.000597454684018109,0.0174042629749242,0.000451372100469389,0.017682013583034,0.00185996802978661,0.0161959417929735,0.0226899621511372,0.0106900425824693,0.0121737456328125,0.00148879038899718,0.0127907060259367,0.0189963598720893,0.0128434494555938,0.00696869080176263,0.0098442313293746,0.019027570114324,0.0126103421783471,0.00599313496749083,0.0235437610916223,0.0216271535757249,0.0224031824370097,0.0159029801614969,0.0106875259608087,0.0206129042481728,0.00635428972414588,0.019742030373629,
6,0.0029713673119614,0.00165579097438978,0.0226162048087607,0.0169792047135739,0.000447870506111216,0.0154580717581665,0.0217217267491227,0.0167622401183701,0.00598566091693687,0.0221206028008134,0.0230021425894827,0.023689507503562,0.0153894438977374,0.00327513141138414,0.0071244754700633,0.0183202668488366,0.00796092521196693,0.00833633454441291,0.00605813699569883,0.0147846013692953,0.00220693349892841,0.0149757767760814,0.00173595492746454,0.00244083789543084,0.00403742992785232,0.0270800505794141,0.00532018575142646,0.00363215360644108,0.0122236665438157,0.0112288105297473,0.0191090969296103,0.0191786918403277,0.018865460335195,0.00711530209101729,0.0134432656337462,0.0100390330826379,0.0122532944462922,0.00242067298758664,0.0243270381100319,0.0112468652184597,0.00968036573014536,0.0177835823646637,0.0236652171741796,0.0117008782815281,0.00607365150449837,0.00445082635467638,0.00164946636391586,0.00187521426290158,0.0010627979595065,0.0120780369512455,0.0144274680548531,0.00362253343846208,0.0105267012124548,0.00257631857274725,0.0180884707115362,0.000312527697283201,0.015476988878702,0.00285055728553077,0.022572210952271,0.0140380806312662,0.0151743053743426,0.0219149550270406,0.00368041674496429,0.000121805618902811,0.00124241445736237,0.0226866379372459,0.0162585056322065,0.0142396454835923,0.0122702314907297,0.00418431838698403,0.02111022620387,0.00847652816057589,0.00652378203746275,0.0221033001242143,0.00423978554108015,0.0101609500659194,0.00666003499238362,0.00233866565205939,0.0198468665199885,0.010246902003874,
7,0.0103954808938409,0.0210180506739057,0.011358772380888,0.0247275870447192,0.0134666234244342,0.0244715531413901,0.00168722469055315,0.00690485071538854,0.00495806788174002,0.0151522791895875,0.0263408643373552,0.0233703899936103,0.0041238110833294,0.0143114062412608,0.0119051413938868,0.0218778809509639,0.00993457214443596,0.0202888057084629,0.0231333303283936,0.0201263124978162,0.0186065960657119,0.0180438547344527,0.00732314252885665,0.0188585122118834,0.00192759946314624,0.00075715754910826,0.0271405387366089,0.00617547652489132,0.0110804424622346,0.00400269354592757,0.0101837132496456,0.00728746744507515,0.00991549136287053,0.0133292085963697,0.000111692011358644,0.0215639610676101,0.00458990030823499,0.00539233282672649,0.0255784867274066,0.010592648577557,0.0218815919468735,0.0047465372317703,0.020451811081937,0.00720672549624628,0.014264827692391,0.0234692143032731,0.0111066228571004,0.00884477457998488,0.0139719888852296,0.0225445992123903,0.020120181094854,0.0132289195926813,0.0146477756938478,0.0109025005268544,0.00706433556863797,0.0247466730681714,0.0213614770884722,0.0151505606045322,0.00198249054683883,0.00143513980191154,0.0131012247634897,0.0194302690734703,0.0181092933834422,0.0135155826462594,0.0042808852956838,0.00344024230525042,0.0193305267320235,0.0144400876446953,0.0189279680581252,0.0200237445917453,0.00753078749640698,0.00526689322379012,0.0138235156846047,0.00813999068047362,0.0191324651571728,0.00339415185756724,0.0171893609854262,5.76873399036614E-05,0.0206760365796143,0.000439723922732557,
