State,0,1,2,3,4,5,6,7,8,9,
Initial,0.125378745388971,0.123126095544066,0.058643452473257,0.00152145611332855,0.00940737058178862,0.129675368235983,0.315562743809086,0.10507791588664,0.0831025617670566,0.0485042901998236,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.234126486473812,0.131516514825973,0.076689414061481,0.0234181730101113,0.140645057219706,0.0612841383301485,0.138634885516831,0.162330861980493,0.135153729176701,0.175397626112217,
1,0.0548792485770688,0.0835435315558492,0.0470881109247526,0.119206909785633,0.102173295257856,0.0478936535274552,0.0983763586051149,0.0398830307727643,0.168564730148601,0.116974144906127,
2,0.0591754858407401,0.167587512118459,0.155585424459422,0.164960586850491,0.0791520687656539,0.0672874981697844,0.0462676540016194,0.122366319460857,0.128975507445038,0.0340627545503628,
3,0.0240263103871789,0.133665123786824,0.127122781980643,0.243219597348104,0.0557802846466662,0.144961198993642,0.144586231554382,0.0519963087006219,0.0568374568036299,0.0535828081886476,
4,0.0577976570617689,0.0203478311723622,0.129870133170107,0.17019237747203,0.055073508142167,0.11946433856543,0.0432776195792325,0.140684411141886,0.0912019788830777,0.0377101537271637,
5,0.144077696114256,0.000899048924887151,0.0609470105110104,0.0471632485732797,0.110736118384132,0.116484834518514,0.0448053792955127,0.137282237267215,0.16421151568659,0.0527873309865085,
6,0.00361565712215104,0.139091992733492,0.153055512216981,0.0523534981854094,0.152223603225433,0.105744866580937,0.171893829865598,0.198744691554029,0.03214246785003,0.11959460611767,
7,0.134352895755394,0.117599163553735,0.0645554447945005,0.107876077499034,0.145636187892227,0.100529950851457,0.0107628195447747,0.0998600916451456,0.208596116871836,0.141324547124236,
8,0.168651631378692,0.0746533655109748,0.0520172554972767,0.0306246901506271,0.152259597099428,0.0555586932662786,0.144061344610863,0.0363774968251845,0.000319316253886302,0.24081221831142,
9,0.119296931288946,0.131095915817445,0.133068912383826,0.0409848411252859,0.00632027936672832,0.180790827196352,0.157333877426063,0.0104745506517977,0.0139971808806095,0.0277538099756589,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.153005776433127,0.205013639563322,0.0370716593388208,0.0377860762230851,0.112057705699201,0.0139803875632302,0.15305927290784,0.183580820136276,0.120368644558845,0.180668965409547,
1,0.343314102254152,0.00299402705421415,0.0314929785568841,0.287482842646032,0.0338393702018523,0.0237002613364038,0.323271249296173,0.0944993666130947,0.237386331905506,0.0240638834698905,
2,0.000747575522018188,0.25961467836601,0.220590777035534,0.0488082768388756,0.117534460340578,0.0277124077524021,0.0213586646713536,0.311980455746711,0.0942047938107913,0.170645387113948,
3,0.126938385008003,0.155079187669704,0.123716637678133,0.0564174730270109,0.111522581368706,0.221930127113993,0.0518394583460513,0.155805006049751,0.042289622070056,0.0173156946286725,
4,0.0484306656020275,0.134665845589175,0.0795644429411561,0.0162725876833564,0.242792278169374,0.0818562042392343,0.0370401952298949,0.00544801260804893,0.186671599884264,0.253785014454287,
5,0.0211206596968424,0.0504088142041345,0.0157769186609526,0.225197325006442,0.196688999618705,0.252573244487944,0.0576593571447782,0.120825679652578,0.0694767990598104,0.018001434991793,
6,0.281312212950766,0.132715603990583,0.0447918349556054,0.19915946106887,0.0159404447437482,0.0358584980498736,0.231287508355334,0.0197802333863691,0.132764740160904,0.254463125683071,
7,0.0251306225330697,0.059508203562856,0.446994750832907,0.12887595750633,0.169624159857827,0.342388869456926,0.124484294048581,0.108080425807166,0.116837468549818,0.0810564942488005,
