State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.00333085122017447,0.0292731021304512,0.0352661495026778,0.00238281542171355,0.004936992890134,0.0593595669571602,0.060602260430746,0.0348028872864746,0.016002234110613,0.0501166593923836,0.0450163685806852,0.108494517216592,0.00456833563216845,0.0209902335347433,0.00618265962498332,0.0313071896326641,4.38093157857264E-05,0.0115742924707989,0.00580871529326935,0.0750283521655714,0.0826065321122526,0.0540543137890727,0.0278078166884184,0.0366289649742179,0.0357920284626165,0.0107001470662717,0.00871005418458743,0.0940965021026129,0.0169349272656143,0.0275807205445457,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0202637635632646,0.0411251896489925,0.0520246424651514,0.0190245311316989,0.0320081754984026,0.0147061124948601,0.00379982573216195,0.0572074930437548,0.0407151912762899,0.0392517704287313,0.027776695990238,0.0299120026682296,0.0149470426836029,0.0394509575076223,0.0485878036211578,0.0206457751453905,0.0256805385427976,0.0295759101727985,0.0100162886859503,0.0102672102875129,0.0408672417184614,0.00407005127089345,0.00873635507921086,0.0125649106029675,0.0372788354415696,0.0440742980898398,0.00608378023854556,0.0132731181889876,0.0448310335586757,0.00957972455056446,
1,0.0312073177035816,0.0106165410080025,0.0335591519926207,0.0326926462933513,0.0223547324952267,0.0233320591611859,0.0354443021517284,0.0609480087313631,0.044290806328652,0.0271314119264577,0.0366873581775398,0.0180000500408899,0.0291396059895312,0.0210270656312271,0.0686000579309181,0.020635417096037,0.0431905645973721,0.00620100479181697,0.00982120641690059,0.0223314857834361,0.0163054972285426,0.0557443575055808,0.0209925030929105,0.0434059143239446,0.0615663547987729,0.051515004280099,0.0198095495323139,0.0194362779311814,0.0300621789911508,0.0256701309788274,
2,0.0337623161991614,0.00453310650737563,0.0695814324451137,0.00787689020225136,0.00383220313894013,0.045937404888623,0.033866591919322,0.0204049266171097,0.0426077347479036,0.0132293122055811,0.0196671590941206,0.0323235266682831,0.0121396764328124,0.0222115433331991,0.00249282838364905,0.0563584673398279,0.00395298548771854,0.0675714369126704,0.0673110964179425,0.0246334872614296,0.00114211872035822,0.0247833421409007,0.0764582141768872,0.0669053145650906,0.00965220495673883,0.053294251259009,9.36179031900467E-05,0.0202011284427024,0.0740931229334122,0.0387496881461906,
3,0.0215381704637399,0.0476876704321799,0.00239762070712054,0.0337290572298294,0.0308832999482666,0.0478776163609591,0.0110721429423713,0.032296522553367,0.0177764547775566,0.00983106719091425,0.0629234744985035,0.0136912119985367,0.0371519990973436,0.0314316957148717,0.0647479682149195,0.0167836301418425,0.0416544648743628,0.0512551383820934,0.0125525345210188,0.0266917499743691,0.0594982369333732,0.0292940382148624,0.0608601983727148,0.0473782195331084,0.0228527727289489,0.0262011779014893,0.0656099142672409,0.0599188056572693,0.00427520824043265,0.0477997231379298,
4,0.00190520173182903,0.0242264121861164,0.0608568223120759,0.0079259810988268,0.0221372578591042,0.00758290622971094,0.0550721298726621,0.0493946777403813,0.0423288309623601,0.0351661543095986,0.065194631572222,0.00376867792722179,0.0128339140740241,0.0626210720925191,0.0540503865991362,0.0415963900683552,0.0452735459982798,0.0488151098774534,0.0196399895417192,0.0483626881406507,0.0129904263251762,0.0253912207156207,0.0524433444169849,0.0642365122085361,0.0593068573564793,0.031918288034804,0.024974938207811,0.00696953074018913,0.00516588399825066,0.0421391027845634,
5,0.000316069950430234,0.064383813631629,0.0195941373364204,0.03717926425309,0.0475562781356802,0.02853724594223,0.0288972333033485,0.0182118469317334,0.000144964709080425,0.0354554522454641,0.0401907316967278,0.00240719227930168,0.00872032736563661,0.053373062382197,0.0313679268297974,0.0261823873617045,0.00429750709074646,0.0462292581449897,0.0449133220300453,0.00722863135190754,0.0413137217077399,0.03921613709241,0.0552952432993822,0.0475613062277228,0.0170898320390207,0.00670207647206102,0.046966357347231,0.0351020403354144,0.0576813925838938,0.0224136949218273,
6,0.0491233238644398,0.0368382652312786,0.0665728200497705,0.0498126336776815,0.0426120869294673,0.0149898840227226,0.0380878103896871,0.0265311021521828,0.0115203206085697,0.0324920561071895,0.011268707877049,0.0289940395830211,0.0516149730817892,0.0126407774484834,0.0503298084574994,0.00626695494054276,0.0296495382933673,0.0616214308766654,0.00957876691212237,0.0419867372259356,0.0131517212922306,0.0377928881935588,0.00253584766178464,0.0235419791663402,0.000829118852045588,0.0572627228398753,0.0064018147120634,0.0255503180238063,0.0135660642055392,0.0479191334860415,
7,0.0297970084176657,0.0725563078156501,0.0335783853378111,0.00920526927392545,0.0350292527714574,0.0307689437888551,0.0482445975841662,0.0399738906235132,0.0123512933051721,0.0109786396997438,0.0509519453968697,0.0719562076899794,0.0303821202640695,0.0447045745300036,0.00677451238799377,0.00283275447613561,0.0417405439755428,0.0264754620958746,0.0332019304247006,0.0265972656963422,0.0383079077169555,0.0391728640760073,0.0166898973047537,0.053106799110556,0.0622187350795051,0.0204468292265958,0.00110556090680317,0.00863202624064688,0.0581955122155294,0.0255037894349041,
