State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
Initial,0.0135573901781804,0.0344770942333512,0.0179544785010631,0.00831424164817001,0.0272837970867393,0.0237363937730996,0.0117446765273954,0.00783543394749405,0.0158327076979037,0.016633376329262,0.00399939412538108,0.00787583675655458,0.0032063732817706,0.0105777020781646,0.033950712879137,0.010649624343103,0.0259988646534911,0.0237646833826531,0.0115193191610546,0.0155228886161766,0.000481047602162319,0.0182838719694603,0.00549969487012728,0.00547984897954726,0.0319423040818276,0.0199495743121103,0.013417886694258,0.0158134193518076,0.0112132252680831,0.017269746024718,0.0371772671003808,0.000873342624465756,0.0013962614414703,0.00015679098372144,0.00306047216642289,0.0103074839367305,0.00757159807442629,0.0270743229813494,0.0284517561599799,0.00338812132850581,0.00943733627357725,0.00283141381286816,0.0367272393039106,0.0272344965988089,0.0248747908068936,0.0178329253325141,0.0216873140116026,0.00414251256656469,0.0159830705739474,0.0181025758820389,0.00816406633242425,0.0120610929853672,0.0166026238902933,0.00269913939622276,0.0150214702197176,0.0254845655580806,0.0184837393147594,0.00900915920699929,0.0150943551959834,0.00743374428704646,0.00951471625404344,0.0279260895631343,0.000370025397352628,0.00292320697166672,0.0257836378346965,0.00477165897358189,0.0132596437185437,0.00204109817671856,0.00708566014737433,0.0141736062615672,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,0.000244589593137189,0.0172844427081044,0.00984479391830974,0.0153688809205374,0.0126803230821049,0.0191167216372574,0.0123049944965279,0.010674942164864,0.0212141161934463,0.00152172128407484,0.0237719296748921,0.0175356151906196,0.0240240916724129,0.0235250027973269,0.0141005893674077,0.00309613625133047,0.0107711248874984,0.0230245860616367,0.0179945494123799,0.0111518692621303,0.00638846859376074,0.0163127602980585,0.00804884281283194,0.0115635679922374,0.023472963217286,0.00633076470003962,0.0206500639321493,0.00762258455122865,0.0160650049532615,0.0194098436235872,0.0179784217888654,0.0216009215839923,0.000464340556249446,0.0139485259125452,0.0221795289165577,0.00332237958266576,0.00573497186778617,0.00867739665494503,0.0181086090793548,0.0174765309004393,0.00506954013928262,0.0114084380691262,0.0223381658969868,0.0123671935720158,0.000243918943516634,0.00736061169902094,0.0014355331653601,0.024564617506317,0.0167166362315818,0.00601532765382482,0.0122390818822848,0.0269130096166659,0.0256246179764871,0.00381227400098213,0.0247530230278663,0.00963040951067226,0.0111849594781549,0.0182139852485891,0.00495888079554004,0.0228533493455041,0.0168687255550012,0.00163438416254192,0.00298685635754246,0.0128594148463025,0.0165147829552611,0.0255488516638615,0.00449243077043476,0.00996114068798906,0.0160866382672098,0.00559547275916285,
1,0.0017825410616591,0.001458613918072,0.00566132634027389,0.0128411808845974,0.0273045967037763,0.0275851712296835,0.010974161500596,0.0227192515431226,0.0198898608391118,0.00395359597630666,0.00396314293255855,0.0249464582927467,0.00121363924065552,0.0155688587810367,0.0188498091998369,0.00454353970444779,0.0120476455514506,0.00423037360164628,0.0207300726303768,0.013238369269289,0.017764341291607,0.00903752012829335,0.0159960197289145,0.00344742967697761,0.00903278377666132,0.0118107449418519,0.0107942612482703,0.0189928007915406,0.0229679505233563,0.015602193194461,0.0244197371472373,0.0244216558755418,0.0220106936697587,0.002287166105257,0.0163764248988871,0.00660867975142541,0.0148135582295884,0.0253423605664483,0.00837434219039512,0.00948560510540464,0.0080358563805459,0.00825847526044852,0.0240087570672042,0.0307578562754003,0.00541656594955311,0.00442544373921131,0.00530664468222416,0.0158618309263034,0.0105669290122873,0.00389253847551207,0.00294622680033195,0.0047893044905745,0.00444423074456223,0.00502549479682813,0.0100574003782668,0.0050859138435946,0.0221165267889646,0.0234451395206872,0.0129467564090652,0.0155857771110555,0.00434608726061855,0.0238339588458594,0.00393306464139389,0.00293242421960555,0.0218313253960646,0.00394992341059763,0.00613623930074417,0.0111649724898448,0.0113067303570188,0.0147305162014987,
2,0.017334355946629,0.0241294194573504,0.00409115926393595,0.0244622662505506,0.00744720308970931,0.0176100412625713,0.026012671192687,0.0183488879915853,0.00755412910529564,0.0212050757984352,0.0214952386525286,0.00631438591909777,0.0185160582214266,0.000404936429875787,0.00658683878296309,0.0142195844423174,0.0129203698052797,0.00796684914950208,0.0147298830594621,0.00515426960523057,0.00900454159141752,0.00751529075935625,0.010472757242733,0.017655803516023,0.0272694244213025,0.0211248374912639,0.0187544766199737,0.0187336753381457,0.00802736197848287,0.00385079160443708,0.00221447467977528,0.0149592008150246,0.00116940409390444,0.00781668675308984,0.0130365638531174,0.00658681499283787,0.0174493047609612,0.0137803482429916,0.0223146898161748,0.0206596386806857,0.0176911291435299,0.00452053098928125,0.0256682468815339,0.0138594727036807,0.0064244433157568,0.0183520344099679,0.00290742102118761,0.0141987346632015,0.0113945436941949,0.00375972996161335,0.0147109598118418,0.0286603027725657,0.0144529906335171,0.00992446664933994,0.0177701055620895,0.000809745627350119,0.020319674792237,0.0124165271091134,0.0167471340023835,0.0173229620699106,0.00792725117216926,0.0213507417315734,0.00954553766490698,0.025709791139172,0.0196686198994765,0.01647414143711,0.0145960884332251,0.0222533565192115,0.0192505498124706,0.00280545035056938,
3,0.00372795188452976,0.0240714203944625,0.010727853536127,0.0122394867695038,0.0168555233594261,0.0158978267598675,0.0119776344385246,0.0204004459025152,0.0262106407533235,0.0233858395379949,0.0175836799298162,0.0267024645862422,0.00229531803700728,0.0283336946848952,0.0317780753246941,0.020268044540657,0.00374092122795411,0.0107297318034264,0.026715946964994,0.00823240542870258,0.0214729871624994,0.00502053650648623,0.00102798475273342,0.0110980080694407,0.0109703130400785,0.0280548822080928,0.01511192627179,0.0232551113119019,0.0166118594047965,0.0187119778693057,0.00791999960605926,0.00456008418191281,0.00736197768792079,0.0188637411082728,0.00055908815347572,0.0110230460385545,0.00968115182433218,0.00412126449124709,0.00331807612863282,0.00550981792331972,0.0260746028198801,0.0144053431631058,0.02495257170677,0.0127694235212125,0.0297258600343305,0.00950102030385559,0.00386990300681528,0.00231982833178211,0.0118347677893805,0.0202295662100821,0.0258520435316943,0.0134396568499715,0.0248365588677019,0.0104926994461036,0.0114736024824406,0.00688749037325137,0.00322029614883866,0.0197933764036542,0.026240624545731,0.00521171281822187,0.031079623855275,0.0202065965353945,0.00924464338431261,0.00835490727268839,0.0231781363544964,0.013169008766157,0.00345680970942848,0.021049386096238,0.0232616007702019,0.0259893474597279,
4,0.00528735625112686,0.0035710512005857,0.0116474536256091,0.00114849454033735,0.0232117230266983,0.0163618138324726,0.0305909836770743,0.00757404472198841,0.00509290580713152,0.0107236893193781,0.0187667335248728,0.00838863042577703,0.00644716810042654,0.0270693828708947,0.00203565176574261,0.0227658800795285,0.0132152213906745,0.000657753448770212,0.0106963093085179,0.00500553085732147,0.0114505710782783,0.0211954646579018,0.00208434630952186,0.000536447387881518,0.0169723185348977,0.0185632085629809,0.0226964390186369,0.0154175005578304,0.0145536278357647,0.0210492570292512,0.0206303830098419,0.027049574302488,0.00666722311757257,0.022435529216791,0.0190434572559202,0.00406172045695239,0.0212491761025696,0.0258622765117609,0.0135710303803947,0.0280471498555673,0.0136409882603949,0.0120324960408449,0.0132742679954931,0.0189616766312401,0.0190632669414588,0.0246619704535344,0.0261542171635365,0.00825584796172051,0.00939442038826285,0.00650887662046814,0.0177773275445111,0.0250029049972653,0.026140969717715,0.0182404257077321,0.000720980166533925,0.00413869009920879,0.0144579571984508,0.0150135829552846,0.0215234422687981,0.0170836830222106,0.0169372183617881,0.00144940649736592,0.00634580814559957,0.000397337261533127,0.00199186348616042,0.0160285738354013,0.00256172078672398,0.0293957727970976,0.0247222816074244,0.0176853957052014,
5,0.025996332216525,0.0199098149704241,0.000297414167684622,0.00602213238821139,0.0138685312870764,0.00381429210815858,0.00322758356022429,0.0165051751535127,0.0120580250903067,0.00373859596167059,0.00223394564531608,0.0208767841273885,0.0149675787823971,0.0307154632634675,0.0220374172409976,0.017554294467858,0.0210274371360785,0.0101369628412708,0.0257545840834014,0.0149423981105534,0.0191702449983763,0.0207397153855333,0.0189474979086173,0.0123642339806234,0.0115396199031943,0.00780760886926632,0.0111828009534704,0.00419421495103421,0.00428675989502799,0.0248779077910717,0.024553843279254,0.0187668757702433,0.0251454108264346,0.0152508993478655,0.00212070829139899,0.00440780667814095,0.0180730436749265,0.00600345440940279,0.0236109129005268,0.00825871211118467,0.0126497970125462,0.0220038924983761,0.000581466987816783,0.00120936272740542,0.0109275037270534,0.0194342180575913,0.00259697974554867,0.00504201192621165,0.0250507744177891,0.0116397696537571,0.028194218745188,0.00809575592585479,0.005538468138983,0.0121292341024915,0.000360175705479604,0.0085551666172625,0.0263677140386316,0.0146072735553171,0.0161595699349136,0.00722546927348966,0.00707229155502867,0.022066057541794,0.0194587861092027,0.0098133222458017,0.0148093503591507,0.000601993125434983,0.0130756206845914,0.00802770630338189,0.00385471941966523,0.00530880575442281,
6,0.0193053721510424,0.0186022634127556,0.0118499963853679,0.0112818803261549,0.0185391796729985,0.0265944284392724,0.00248301472211516,0.0194895861631481,0.00315661958169197,0.0194477076230975,0.00796746823042294,0.0167255974435734,0.0288718357466284,0.00308440529366391,0.00248233525260225,0.0235974581401827,0.0157980644624653,0.000263055771322877,0.00144355759754731,0.0213593974620374,0.0197503120495925,0.0231397621869146,0.0152357515953046,0.00363977569319942,0.0279212520364878,0.0240789867683407,0.00627345953028644,0.0122560015230709,0.0111663865253747,0.00770692118515462,0.0102132539723355,0.00957626937578755,0.0181358297719474,0.00868722888909989,0.00902420703044757,0.00907175764676167,0.0147237154051376,0.0166984140858993,0.012982586578495,0.0119908911146919,0.0165568148061971,0.0096305990019382,0.00701144117230712,0.0226884428903981,0.003244624849028,0.0183640937246408,0.00449255066842338,0.00415694997626866,0.0242408954781326,0.0071315146852867,0.0253087853324982,0.00641750833311526,0.0119097741420034,0.00681028268924074,0.00456200216336137,0.0105440481743651,0.0278098299444085,0.0177335875017828,0.0142448060562991,0.0053430629260219,0.00322416140177676,0.0154828049581894,0.0227049628108533,0.00977373866695856,0.002671675360663,0.0121171200323703,0.0216998171501669,0.0043999843838938,0.00708319827704522,0.0131390348845675,
7,0.0146613167369722,0.00338392881941087,0.0126851179890136,0.0147691154738188,0.0291564129070006,0.00516959444889647,0.0101808177353354,0.0283487768719217,0.00901696508493539,0.0103407318896109,0.0238175029166865,0.00786191801273679,0.0311396299542453,0.0237218963967447,0.0186274384414604,0.0190235797064244,0.0179539604942512,0.0238823185831886,0.0128713110196415,0.00712538027539791,0.0127048316681036,0.0154176404580253,0.00199584744910534,0.0239674593691234,0.00944642332233401,0.00882501266222985,0.0174388276192701,0.015292348577066,0.0106954325135726,0.00323924600529306,0.0243053160780617,0.0198676862040284,0.0107090203218787,0.0187931675304396,0.014659337379864,0.025887116496743,0.0244375708070209,0.0199530595598999,0.0242240685551386,0.0102252975893381,0.00700156658860099,0.0251098091695499,0.0214247398779682,0.0130689619632937,0.0151678289052126,0.00346676054465066,0.0102250411930322,0.00157019479584329,0.0231223838556109,0.000999732834962479,0.026250169255683,0.0228938051254633,0.0150264016943248,0.00195076151479071,0.0185148793939639,0.0175171379011659,0.0143090056778177,0.0213753796954012,0.0215451953795957,0.0216184156997378,0.00383707981815527,0.0255465200630807,0.00220161128585532,0.0162948459226411,0.00783389874707787,0.0181740764012308,0.0244220239559402,0.00322407138550847,0.00904912075509331,0.00611998167198745,
