State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.0114171770398962,0.0670487225818806,0.112705934715987,0.029420433460375,0.031862211150152,0.116753685743153,0.00459780052451122,0.0231402746230154,0.00698957318367216,0.0455614627993777,0.0583637183667014,0.0435380618690008,0.0194516023285364,0.069218675883491,0.0762309869236845,0.0388079720785555,0.0233604286892208,0.161799448261445,0.0128264631335297,0.0469053666438143,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0121836103021297,0.0746459533316267,0.0220171078290201,0.0368581563914347,0.0383301236515849,0.0396699409508451,0.0773581540069967,0.0266423713322424,0.00372733074031842,0.0608096716713362,0.0223644144694977,0.0438797332264524,0.0425222585274942,0.0570523121515376,0.0368641515299088,0.0408964333276779,0.00451281223802079,0.102635179737873,0.0249898434818621,0.0124330920314003,
1,0.00835528966840073,0.03235476067816,0.0766382111965382,0.078366435960923,0.00453238649776516,0.0716211610282871,0.0245695804708612,0.0272692329192792,0.0903123651595469,0.0605191422395038,0.0801784433579675,0.0549568373444639,0.0624217203172626,0.0665567184602658,0.0362520488903669,0.0598313240944969,0.0415607660907243,0.095855246742597,0.00369365208932979,0.0179429508431574,
2,0.066357452063348,0.0135306170163017,0.0593741500699384,0.032222340009749,0.083084411459213,0.0536329660254717,0.000127294405366078,0.0685482459424591,0.0355620184190098,0.0338642019104674,0.0727516385972916,0.0650735365104528,0.0208292339225017,0.0723184724511848,0.0592227212412942,0.00614218103513202,0.0507170821214144,0.0304689968655348,0.0769928496274642,0.0133477935918644,
3,0.100956559499714,0.0262983056643693,0.0475357984539285,0.0959612861668838,0.0708032815092614,0.0164664155882289,0.0546094938075237,0.0617067303449019,0.0597070716960851,0.084905206826534,0.0144766112504988,0.0650398117482462,0.0501029298864938,0.0138927759510286,0.0631320717159268,0.0871433913737567,0.0442718085019507,0.000761074920520283,0.0148538164701073,0.0552661715521285,
4,0.0105385097494989,0.0890030726006187,0.00200707738739026,0.0408175734916177,0.0539965631608978,0.0460013199086697,0.059575980347557,0.0477118832162936,0.0341496308638688,0.0812839734774167,0.0381917844389193,0.0543326261660794,0.0402360800621673,0.0457874502825239,0.0560751807042202,0.0115555917477203,0.0432206600527356,0.0842980244047865,0.0197982802377855,0.00878136637295348,
5,0.0149302290143947,0.0486433348973418,0.0180357781228832,0.0584600962420832,0.0193396668124047,0.0513640189179581,0.0892450808468667,0.0767927313174375,0.0175977067195412,0.0596527724807726,0.0223050895042371,0.0453543050613249,0.0472892270443192,0.0702705277119802,0.0206527301834274,0.0599851772622674,0.0800217658243788,0.100781870051716,0.0834338534703398,0.0473568468749256,
6,0.0847931633322107,0.0837516731250811,0.0124717918197481,0.0739028345627989,0.101343016582039,0.10236665106913,0.0560266614602329,0.0327195060552394,0.0681697241045984,0.0641249584397947,0.0237157446564012,0.0795064303884649,0.0158433146850853,0.0157438226706088,0.0475674769415058,0.0399394972759078,0.0502857890557438,0.0978402925148329,0.061307780550925,0.061260010378889,
7,0.0189156584941653,0.0841839464013143,0.0635051094414029,0.0304854736348235,0.0524840747277924,0.0676060595608041,0.00859008604117678,0.0772682803179261,0.0343368738205085,0.0861713058472765,0.0807959163764253,0.0605993115788633,0.0375143256545066,0.0645913890195104,0.0555388929596616,0.0576324097693818,0.033080711614958,0.0350711149224386,0.0463212102422098,0.0121444831497811,
