State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,0.0576491365270003,0.00701500547675585,0.0537938801354683,0.0299427336845775,0.0229192985325946,0.00836571547975948,0.0208370175371152,0.0186961700428955,0.00760936450441924,0.00121560713793392,0.0496052663975917,0.0260281939826567,0.0328444383039801,0.00852096932552588,0.00378882509230867,0.0268055157719935,0.060208387577044,0.0271273227654906,0.0379678768543896,0.0338498480628064,0.0234379012764604,0.00207320178763834,0.0377060999721019,0.00419508700019571,0.0271411784974524,0.0464741521939468,0.0612420007935042,0.0122043202448338,0.0150048092998285,0.0116752290832368,0.05848624128022,0.0255665154459782,0.00531691349079503,0.0208462963945082,0.0226444971325979,0.0210168249810829,0.00145436509277887,0.0554483400607516,0.00679783653853997,0.006477616241241,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,0.043678327810165,0.0414409157761643,0.0319133510124642,0.0141300632467797,0.021161744360024,0.0116371492970502,0.0205390621378495,0.0406065280763375,0.00589547600067964,0.00223841627225283,0.0341474949750206,0.0152747434197222,0.0438407255222916,0.0245846964041789,0.0239030926317232,0.0485972633607356,0.0388032928526922,0.0276377603206754,0.00602099791924347,0.0210836092674309,0.0369507227771234,0.0363936829557989,0.0420602381189661,0.0124306145598999,0.0337225762728601,0.0356638970881877,0.0139439028848754,0.0409231290410538,0.0287126901467814,0.0443927979139188,0.0105533223783257,0.0192236922575115,0.0079125147729683,0.00412077073463275,0.0312025584187134,0.0076338863913109,0.00885975017979388,0.0298733867862483,0.0210072258016077,0.0347605108453783,
1,0.0318211489098736,0.0254973978753841,0.0440683644697122,0.0479193289372899,0.0171805331762288,0.052121116964312,0.00489830319184567,0.0231775581511999,0.0155698042757255,0.0428918431670924,0.0452872984353545,0.0160563035388038,0.00787004887531738,0.0404909893242893,0.0591820049137107,0.00250779821976363,0.0233532742584747,0.00281512979649932,0.0121031254112799,0.0490080501110252,0.00352260463509058,0.00849061116870446,0.0343082916413829,0.00225228791924272,0.0411564764045349,0.019053799557345,0.00286282407394787,0.0163772273832768,0.0143005654974597,0.05536779011536,0.011965475525718,0.0409148614931736,0.0231167762569845,0.0287410652210012,0.0369719459892911,0.0114178686107219,0.0145063186453042,0.000188634596036551,0.0284162268715954,9.65937208961359E-05,
2,0.0104285840871285,0.0351638839629052,0.00599215784647097,0.0163288513930253,0.0247617885850043,0.0151406852813539,0.0222301314472147,0.0191363338361523,0.0107397999747419,0.0481169566074777,0.0410672594824188,0.0230099473022671,0.0104037524518665,0.0173363607570183,0.00470444614465976,0.0445145243971762,0.0287546436503301,0.0442797163097522,0.0459691627339498,0.0222157131985555,0.0408659793828395,0.0107308872097263,0.0141027169219409,0.0411229773960551,0.0459171582060602,0.0462370020239674,0.0162196369274764,0.0221777694282465,0.01316295576039,0.0375802237521828,0.0282149262228868,0.0421863359740459,0.0453475150206068,0.0323574150616502,0.0200262773644973,0.0377064314002365,0.00306778554359727,0.0070996694505279,0.0282530550138926,0.00214522241483849,
3,0.0315096027203047,0.00600084635676355,0.0141474274852349,0.0453123428718874,0.021862598884052,0.0238851506550097,0.0381569736522511,0.0106405189715568,0.0246034266087806,0.0410534996894484,0.0100870896915966,0.0290076826135604,0.0278279292728743,0.0276662751327971,0.0520522253016514,0.0254892141904587,0.0115196817027884,0.0111977978615452,0.0417492661185079,0.0394146131997844,0.021208886722864,0.0384463552629478,0.0421321890375011,0.0204109101071501,0.0305757645557684,0.0218392857307825,0.00741711708834286,0.0219979469508071,0.0101279917358212,0.0210123393629424,0.0117294630021815,0.00432333300939003,0.00702274582416047,0.0359438532987563,0.0305374898151612,0.0437886764117952,0.0296798669702501,0.0341013949752661,0.00746377360506165,0.0303977450743863,
4,0.04177350565459,0.0376822947390656,0.0540309356150401,0.0157054603644922,0.0210795333496191,0.048477515912498,0.00560488422957196,0.0126192083576083,0.0193036768261029,0.0505476963501578,0.0448080569648092,0.000544367133078978,0.0250384272617414,0.0395668800032791,0.0272437007224811,0.0493035651704898,0.0200070234802215,0.0308640610708853,0.0230507302329261,0.0333593485139011,0.00723188041416815,0.0194123589780135,0.0457695575701582,0.0095505115799338,0.00728033970412329,0.03338521367183,0.04544019787108,0.0392387130709564,0.0156918768487759,0.00325450929572723,0.00422405670407026,0.00347195595814705,0.030167754621301,0.00400788975326942,0.0147598785888066,0.00480319289210712,0.0161406827521165,0.0442580769953072,0.00510191532583259,0.0301324566544587,
5,0.0184731947329434,0.0223204959260589,0.00652683648649308,0.0259917291578279,0.0410381647696864,0.037093688707024,0.0405325223261512,0.0105947699561967,0.0339819557586491,0.0452739786087094,0.0312772221140959,0.0178979350827413,0.0342939232308221,0.0297096344687599,0.0123265320536114,0.0115748491195911,0.0367088544273753,0.021320565935809,0.00656435960497316,0.0403209651993522,0.0247596536501346,0.004648462807039,0.0192111859381832,0.0407361188417879,0.00913365910924044,0.0215603883490034,0.000815073279969566,0.0125230390946493,0.00511325396734459,0.0110604324488142,0.0426948172841176,0.0126939312441171,0.0205331629184387,0.0263525744122233,0.0278215450456689,0.0338941124703869,0.0440455937519942,0.0165935171191501,0.0173251005280876,0.0198884229221299,
6,0.0381454447478399,0.0280767847395218,0.00672414314491565,0.0333197118712549,0.0365737135798515,0.0464187782673396,0.017640444004787,0.0132083835594487,0.03884108960761,0.0209362024386195,0.0163514692974065,0.0210742840386676,0.00338740028300857,0.0342542697426449,0.0263306461853259,0.0305901316718257,0.0437777684275991,0.0267755461500689,0.0148860262287945,0.00700377309008565,0.049223911560326,0.033174459537442,0.0489448174275589,0.0125362625064831,0.0373763741726276,0.0318617979613306,0.0151091381160457,0.00630484473314717,0.046437018369213,0.0298454901624599,0.0161712950128512,0.0383241663399642,0.0375701942198712,0.0229536142423528,0.00704197740729396,0.0447631498818321,0.0345399890655419,0.0436207395484122,0.00269854859418204,0.0206499366883067,
7,0.0184824608127857,0.0392409820268485,0.010375177728957,0.0341881619901408,0.0207595336503839,0.00774501916026832,0.0401203420878242,0.0415831668461488,0.0283970588027367,0.0455876875393086,0.023837175065557,0.0393169727186539,0.0426846761919361,0.02984946375759,0.0417811936643039,0.0124908737910671,0.018298025440998,0.0311861153153084,0.0314317220461749,0.00762721950747214,0.00103280428537485,0.0204458482164662,0.0284608003547513,0.0252603341187757,0.0301928997300389,0.00558469858038057,0.00545185758144084,0.0188546765138256,0.0301905215548417,0.0331636248632017,0.0376913432590519,0.0106932216113943,0.0373760047038373,0.0112639892431223,0.0343528152434072,0.028253241625515,0.0399495948557941,0.0397211713291054,0.0365080684180034,0.00820442141111614,
