State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,0.00450346875416312,0.0559754157994867,0.0333067819710246,0.0256303823115978,0.00798657230831248,0.0352532345504048,0.0343342381328696,0.0644388914830537,0.0511944363487266,0.0202702451533998,0.00763586881740682,0.0135916949757615,0.0339202172760719,0.000174276438590748,0.0345548722641129,0.00732502437558564,0.035433420382164,0.0518626160832096,0.0119332638450334,0.0222743460129171,0.00394949922385174,0.0280602434692218,0.00776678543890072,0.0257630756660321,0.0146003659226266,0.0449528261889455,0.045737464284957,0.00644248546807627,0.0344912436988714,0.00298367938368312,0.0331867765383441,0.0553103238551271,0.0373308192168262,0.0244012085616988,0.0352228038265536,0.00541720809029946,0.0143128248259612,0.00337331218407841,0.0107790223113823,0.0143187645606696,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,0.0214147942556309,0.0327454060149946,0.0451335522254246,0.0330441114500697,0.029808685693093,0.0178814180465917,0.0112458602426721,0.00640043634636367,0.0167596895595518,0.0329363560447744,0.0258749524548365,0.0424336581410591,0.0273124501258694,0.0163042874994828,0.0234687481834486,0.0409891017398381,0.0224404928830614,0.0151458818806566,0.0127930222802685,0.0305170453723184,0.00712294196212338,0.0263031610910406,0.0297717774522336,0.0325157263104261,0.0327094148884902,0.0376455853748445,0.0407662860749014,0.00264630085258367,0.00262381547983205,0.0412801347283774,0.0233261702686712,0.010259675239529,0.0168527647262282,0.00447142399199851,0.0316908590802133,0.0221328490850701,0.0160951603111677,0.0223723372109828,0.0346468987419444,0.0250500819617587,
1,0.0292631827440451,0.00243903631704748,0.00361478542702472,0.0443950506728201,0.0177096525589985,0.0475059282308812,0.0133140780294268,0.0428779865455121,0.0305681228454835,0.0455242139350465,0.0365337440424543,0.0354273172085987,0.0491282799838315,0.0292168526986269,0.00203339066512942,0.0101692141214986,0.0115378480077314,0.0395321473813843,0.01506284001783,0.0335933069297862,0.0280253942590039,0.0431581263812872,0.042554745629931,0.0259138449574114,0.0502756932716685,0.0407873573816111,0.0199195597011571,0.0274329695734117,0.0478429022499311,0.0180268509280727,0.0506474845120822,0.0444983549627217,0.0496766591384401,0.0358158502337689,0.0248214405444604,0.00401073554256601,0.0131493326404761,0.029857641083027,0.014135798843244,0.0249553152605132,
2,0.0181746897042725,0.0365585034904352,0.0172634047948357,0.00176314102801563,0.0410139793873196,0.0356211650229866,0.0272203268071635,0.017717821209707,0.0133453506501133,0.01810015128824,0.0234242363502539,0.00689305060038694,0.0380197593949662,0.0156096203556493,0.0139194643625606,0.00233438819941142,0.0334006176186407,0.00601821713122927,0.0196108078211637,0.0353712888916142,0.0300205335837237,0.0214060825021015,0.00111303766889199,0.00536077242563139,0.00120694818296339,0.0010512282113871,0.0135090814456671,0.0396255414502439,0.0130441941085589,0.0384442946494922,0.0297471379882237,0.00394504910923032,0.0373079684776663,0.0268619073456301,0.0254150275128509,0.00882633633387798,0.00333568490352662,0.0176259110617622,0.0522246728078214,0.0213704658836449,
3,0.043379452510899,0.0200803524488865,0.0560544948701159,0.0486234782817941,0.0135869868128644,0.0394472929301692,0.0197581483742534,0.0159501441717384,0.0313651693578989,0.0131184822514633,0.041616005649062,0.0313430035449759,0.0167768133771332,0.0114546459323577,0.0286635768622753,0.0215063848103693,0.0274457483044101,0.0423000817223701,0.00433675100954096,0.0504285825335951,0.0110108855956532,0.0447251225404559,0.0452421866140736,0.0269856261427251,0.00790478894847464,0.0160993151616274,0.0295367318219137,0.0056195720419377,0.0305809304280923,0.0549309847983702,0.0204904274918084,0.0475681187792612,0.0132357143138465,0.000734840981639378,0.000580435170302454,0.0184027008726727,0.0257771328030471,0.0319143750081922,0.00117969314087353,0.01474982414999,
4,0.0157601356551319,0.00274015005220167,0.000568599775416564,0.0308526227509356,0.0301174742076029,0.0404501652795275,0.0268852247123506,0.00353087478090599,0.0432213762520531,0.0150885611659165,0.0411734431136662,0.0194461131206596,0.00678570653669733,0.0512598357680753,0.010420976216927,0.0379977472241943,0.0365750043508703,0.0423061270020501,0.0317877735571836,0.0188660272394637,0.0264176777447992,0.0136857044993184,0.0423417900719616,0.0306303950386508,0.0349160192757735,0.023235013490395,0.0154192261574717,0.0194799322829457,0.0227831636469835,0.00118901342737032,0.0238139298953079,0.0282354387537285,0.0434614679005012,0.0227553407219617,0.0298938616036164,0.0212636989663921,0.0150327349816326,0.0414046153288142,0.000864980315168667,0.0015751632237644,
5,0.0410949977954402,0.0322018993769058,0.0325104523160595,0.00591089249713785,0.0440107943447473,0.00925183378085145,0.00779923025518067,0.0459007653690653,0.00260511330168136,0.0130432766691178,0.0266582381482514,0.0373911350010738,0.0442226082522671,0.0274939774912264,0.0139097396628173,0.0139777473749726,0.0291128937017697,0.0107549101175161,0.0318118267228506,0.039023928135584,0.0279213498040757,0.0153484705054238,0.0266957654192038,0.00966582226605186,0.0293457611815455,0.0464389801187954,0.0056224753989724,0.0151407474717974,0.0189302098569414,0.0154023075710721,0.0548997138439111,0.0238703430557723,0.0209796898633034,0.0272335760962701,0.020819401941712,0.0223516841080394,0.0379120256741208,0.0278623726344364,0.0515286870038651,0.0197986326469739,
6,0.044958548870803,0.0231462056094435,0.0288867179246258,0.0204352981184364,0.0224836531343046,0.00886207132129328,0.0310539839421819,0.0139750442365838,0.0511878201566291,0.0204806104985501,0.0322926220551192,0.00134724527932823,0.0283438890061622,0.0237996078995944,0.0227307744430328,0.0192278436810371,0.0331776699058547,0.0178143989640866,0.00869413937588704,0.0273892885334906,0.0132443587874884,0.0301590994825501,0.0268719724503546,0.0196818082849879,0.0501679285104917,0.00703546734710932,0.0106513763617285,0.00216165922848879,0.00640534143991978,0.00425499323617744,0.0433385987667074,0.0327589234907915,0.0469931383552415,0.0173028239125242,0.0436603262625919,0.045407956914929,0.00993923468361151,0.0376078886637143,0.0357730556476347,0.0071408028107621,
7,0.036051371193267,0.0185609529808946,0.0283607042151135,0.032067486163552,0.011194635733927,0.0133795558238516,0.0325929005202998,0.0225966647615821,0.0181791420610471,0.0156205480829274,0.014068731350014,0.0147091325594747,0.051543530577271,0.0265434078225953,0.0328907462047917,0.040463452448326,0.00544856651332085,0.00590509188501467,0.0192000887030404,0.00542469607579419,0.0441057596869949,0.0452716867771738,0.00211697425716081,0.0424255022045023,0.00247166661402731,0.0150109660151318,0.015052597859397,0.043140842607144,0.0493933880307356,0.00549236084544762,0.0319017319305993,0.0310849357744524,0.0299109060708586,0.0277772279072564,0.00956277360621781,0.0519598765481014,0.0294385076177112,0.0186289025548471,0.0292436933334372,0.0337306829100327,
