State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.0231449637616326,0.0155920242095564,0.0194985044473915,0.0868254426569752,0.0562116248428104,0.0606025932493528,0.0547673427980744,0.00226085914590889,0.0381082229772378,0.0113874909451593,0.06402226378542,0.0185154673522127,0.0231755251945651,0.0894925682032017,0.0393192685050909,0.132377136098455,0.0339527094309114,0.141664002172765,0.0377282045500831,0.0513537856731962,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0524001515418548,0.0468023222809312,0.0273980488152825,0.0564701538580224,0.0767386696466899,0.00869638729506702,0.0137193690444665,0.0408360870689299,0.108219155242422,0.0557391247496741,0.0949705165152343,0.0521052391964697,0.0144886390110564,0.035307023006614,0.0704461659164232,0.0617706281926113,0.0861983377129673,0.0812927742253933,0.04377434198028,0.0357505587772403,
1,0.0847814134884133,0.0912650027921583,0.0831879603149875,0.0234527074865675,0.0778603069951652,0.0730662658488638,0.0656221909655893,0.0364061511996962,0.080493850661118,0.0890612240310034,0.0238111436524397,0.0501759715939025,0.0557581606699528,0.0376627758903602,0.00630186075992624,0.0477396282833151,0.0654417710650895,0.00851055590890097,0.0523037361121636,0.0377455347924681,
2,0.0911729251864579,0.0517829527363331,0.0759426778023619,0.0183836208788582,0.0650475834703136,0.0029668014521109,0.0507828300244855,0.0882812718204416,0.0311762680621978,0.0311079748214293,0.0216458366978677,0.0699050230108057,0.0433506368230981,0.0404775389076068,0.0311441555882525,0.0630864830997053,0.082749758144442,0.0554159109361636,0.0237731594059883,0.0579460926137964,
3,0.090481902293281,0.136343980156974,0.0577283822309909,0.0928197018815047,0.0260863979325215,0.0415227050812907,0.0883462445803627,0.059090257099315,0.00320036101761738,0.0193597554753283,0.104083657602263,0.0946055454171231,0.063913830237574,0.0710444584254145,0.0487594679807528,0.0212422920181865,0.00946504369645792,0.0862900940785575,0.0350334201047737,0.0383852398527248,
4,0.0883086964331348,0.0130397178873674,0.04633186569464,0.04972344860857,0.00517458289228639,0.0529055369309344,0.00761133654404009,0.0500375443558317,0.0170170353308507,0.00818918304434989,0.0561489733336983,0.0308474597857881,0.0227899310049863,0.0664010557919096,0.0566701290325274,0.0896654326234988,0.0148849012800162,0.0537062411121739,0.111916434110549,0.119799216441635,
5,0.0572596941080958,0.0872432424062887,0.0233164997217851,0.0476221971571561,0.00149922100959421,0.0282599135403824,0.00328023527412413,0.0770203711900616,0.0828889775790674,0.0642125719086231,0.0886405908299518,0.0306956676143808,0.0655328675950557,0.0182772234728529,0.0504491489283728,0.0870263212641663,0.0644487611300244,0.0827976663139343,0.00348359953359614,0.0201491736559905,
6,0.0253292983944285,0.00891186854708441,0.0741550474158153,0.0137108229919876,0.0304929240099624,0.0496003472626431,0.0389252750161805,0.0383066487127131,0.00407931449022332,0.0250213160055858,0.0564443388425432,0.0602163229713074,0.0630914202475967,0.0149984837509011,0.0227487364219685,0.0609834414716431,0.0512538146027878,0.0451624590940436,0.066399806460392,0.0508447200709783,
7,0.0393379268709044,0.00457788496489922,0.0237112768405267,0.0786895420318174,0.0311234874283635,0.0825042249930169,0.080987046971941,0.0512409519820176,0.0284816885230841,0.0546292412420864,0.0695585341061078,0.0261764145464669,0.0578495518135812,0.0257086038860038,0.0460090321348103,0.0107327470911216,0.0101860404560894,0.0268011586054808,0.0341892669866432,0.00227870434998996,
8,0.0317828731410789,0.0288876790201881,0.039708407603446,0.0168325121849498,0.0342814077527031,0.0380010965554133,0.069991191970538,0.0608440952596604,0.0341711287201609,0.076474953086184,0.0127265709029887,0.0441154081579295,0.117329785620338,0.131929184938259,0.0492343217644092,0.0880374434524891,0.101569585524378,0.0650813290372158,0.0530271354692046,0.0725383919285495,
