State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
Initial,0.00746690657175852,0.00473821066721905,0.0201240065100298,0.00230015477699537,0.00794858664378579,0.00827136589674013,0.00299876250122536,0.0129664462095162,0.0127638583958659,0.0178030298082724,0.00850497910808072,0.000537678357197444,0.00989288706056614,0.0035173710603752,0.0272675256887061,0.0150382590159021,0.0123600062133139,0.015046103659599,0.0041732455888331,0.0155718115137445,0.0133759659725722,0.0249060833212531,0.00775177690420453,0.0053210597549484,0.0135015105383082,0.00554915265780016,0.0105234027625998,0.0142879059881244,0.029079528104675,0.0050706002717582,0.0035064763006221,0.0041558499575463,0.0197667303504162,0.00994458775395324,0.0339031477402217,0.0122024751449696,0.0352913107746369,0.0224720220614919,0.00346364625135924,0.00986143029029605,0.00811120113687569,0.0133861796760998,0.0126237316639457,0.00701943524761208,0.0110138864126086,0.00883240268179917,0.0178980289224053,0.0054412581427305,0.00328861523638365,0.00896697034245668,0.000452592237370208,0.0044700582953187,0.0014209121350729,0.0157005414110696,0.00270894558434778,0.0128188026657371,0.0121685398581058,0.0122785480160862,0.00558701152396914,0.000304387755538257,0.0253142453677689,0.0207057377533625,0.0232085960472247,0.0151390119191644,0.00642544438247169,0.0112603631476455,0.00225722477314721,0.0368863938299495,0.00631906768001055,0.00546389432672278,0.0167830681277013,0.00682879129680831,0.00695299271366559,0.0183453743772579,0.00150324540517336,0.0194613957002787,0.000411391116160428,0.000816159225342486,0.0190703251661573,0.0153107876173396,0.0240149769483027,0.00594527162612687,0.00914752631801647,0.0111600710200017,0.00257597372801583,0.000105159775454574,0.0102851963373922,0.00448484903047365,0.00227328654959491,0.0138262715982514,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
0,0.0145246781031962,0.018516716336385,0.0168039451322295,0.0144319325209148,0.0174776500210895,0.0110661356477658,0.00375874281259602,0.00362049643955231,0.0132598729203725,0.0103864530278768,0.0115912136502924,0.021947794432842,0.00863783783871128,0.00703406465449095,0.000584826760272577,0.00123436035022899,0.00399784923359891,0.00835771315038191,0.00395947209723526,0.0150373441138465,0.00480708630501037,0.00137212441408845,0.00464855866977201,0.0124816279679445,0.0215905634705452,0.00901966772927699,0.0137435041887929,0.0206365454962864,0.022432141316832,0.00990916889574393,0.00937729428957264,0.000917405615431876,0.012904136495902,0.0147168520550122,0.00986328539640436,0.00986172231026598,0.0099163418741589,0.00599048665918646,0.00405485250362302,0.0158029111708659,0.0164390186231924,0.00910333411666354,0.00962757925384288,0.0195119563452322,0.0142754193218116,0.00395810693019373,0.00562796499750699,0.0131807615274741,0.014389693805999,0.00139028800106252,0.00816327914025909,0.0156395630780853,0.00690924809960624,0.00674447541137087,0.00639273208163976,0.0135213098862574,0.0162420067165838,0.0131051615689781,0.0209223651968689,0.0171344775171991,0.0171847827628481,0.0157270406375504,0.0108979811772831,0.0186248585226029,0.0004428855696007,0.00226135056139072,0.0148914340271896,0.0220840911084794,0.0176635862251598,0.0168361806181706,0.00558941165413348,0.0196833924477825,0.00731784242861994,0.0097029727569247,0.0141634809994146,0.0187681015391891,0.0182070366690244,0.00971679421669759,0.0055559922576985,0.00440928076177636,0.0211276414392516,0.0158077063297963,0.00341547296555448,0.0175421341407828,0.0169260982179303,0.0149673240715299,0.0195006925496673,0.0121861894860661,0.0113640155215094,0.0181393065495005,
1,0.00715438372787932,0.00118855691594194,0.0123278345256595,0.000416349036938835,0.00243720563238042,0.00794237100701567,0.000828517386681569,0.0230338349217799,0.00177797354912029,0.00865481662551157,0.0147970588816755,0.00784313037940003,0.0105483296346304,0.000369630171236785,0.00180291586787864,0.0169985469602692,0.0120488908802064,0.0167708404867007,0.011555127498068,0.00423962315039502,0.00300953867907971,0.0112039768732199,0.0111997391612468,0.0117377454236993,0.00735279323781005,0.0232630066325931,0.0190823645990728,0.00657861704945442,0.0154718298544433,0.00487203099047841,0.00690327848553492,0.013142556411868,0.0137711986437094,0.018616556351339,0.01919560191526,0.0182513914188139,0.0193851371537608,0.00614207777365664,0.0229858979057613,0.0167912064282841,0.007193911153102,0.0234184977389814,0.0163335467820842,0.00771905891637714,0.0116290422484252,0.0202735658084517,0.000445420691845969,0.0116947738625308,0.0234693920912296,0.0183683525423514,0.000923739466274498,0.0115606785209472,0.0160813628391113,0.0108949222132663,0.017574569804696,0.0130727121199188,0.000485626757018359,0.0144266999115696,0.00420850618429613,0.00726220778016459,0.0151318207163124,0.00616753597309778,0.0182980576827265,0.00808315360766598,0.0178458424456943,0.0186430459619241,0.00485220832681869,0.0183101883537664,0.00769579176059816,0.010975878281746,0.0027466655685129,0.0023192886755409,0.0213146705035616,0.00928865009519096,0.0222320571233543,0.0159305110643787,0.0172635849875642,0.0198683719940502,0.00370635838961811,0.0106553992253131,0.0127862430212371,0.0173250174444677,0.00816143535785712,0.0205376783657846,0.00242986117582367,0.0208328648453355,0.0050812423678478,0.0192270652180193,0.0163811189871113,0.0218916246514184,
2,0.0148431222614946,0.00969080313002972,0.0138397380549682,0.000314604963914139,0.00859362040801885,0.00161860896248911,0.0135886976590296,0.0215553711548235,0.0193697066036019,0.0052499324498281,0.00085236305485925,0.00921955212636286,0.00815932582988244,0.0136207995357507,0.0101184043158259,0.0192571016815817,0.00274420392189977,0.0223991683036567,0.0183513087283199,0.0190946173223182,0.0172710149439876,0.00449982680879162,0.00970953904252964,3.78183908459938E-05,0.0165508616661254,0.00691777363655598,0.00653871858215718,0.0113689648369966,0.00957486786551021,0.0149966042741185,0.0198790565776807,0.00845546941714999,0.0135981782304053,0.00994407057041658,0.0175710751535169,0.00475469408354758,0.0193283788473292,0.0217064494390948,0.0111730132878148,0.00236453831352377,0.00311642780041923,0.0165500304429918,0.0136194009138846,0.00448739342887834,0.0136223477795881,0.00308629488454937,0.00818195882561459,0.0226138171201533,0.00552425118575359,0.0148777003734391,0.0222053174135575,0.000336483025698538,0.0173514752615593,0.0173058427895251,0.00319462617409478,0.000430988162110584,0.00737502127233302,0.00920264685254273,0.0149733982565165,0.0073312570989504,0.0115811190810534,0.0151919331766032,0.0106015588304522,0.00902181792009203,0.00468980737915736,0.0102883168654287,0.0166650643341191,0.00967151404987489,0.0121709811578842,0.0142510415676258,0.00348872626736699,0.0077636621514789,0.0180665001109593,0.0117484375909249,0.0126359898048127,0.0186357985764052,0.0132543651057329,0.0120828141829502,0.000340123629148066,0.0209532686391514,0.00552869282251858,0.00751973717627461,0.0164893744227875,0.00686721109020688,0.014995911551526,0.0100510458577223,0.00874598422679734,0.00698998526206157,0.0062474713392187,0.0145148774673072,
3,0.00322807200253131,0.00555227574007657,0.011152736219224,0.0113265160301725,0.00352808590659412,0.000467923335937935,0.0266566660474294,0.00152261435248857,0.0237615950863238,0.0157429377619281,0.0151110371005753,0.0219292273690184,0.00334479847105339,0.0139749898755633,0.00317093523558109,0.00823575897726182,0.00981613839245162,0.00025048182782677,0.0111615036647784,0.00917552139082368,0.0162891252777537,0.0152998660715674,0.0204684656137232,0.00487264247360307,0.0229715385370724,0.0166465300514471,0.0214065745732426,0.00856120851009039,0.0180549180753309,0.0048926929641784,0.000315248840047758,0.012167804256317,0.0191856748922321,0.00649613219791159,0.0169445982969498,0.00404528553346371,0.0059125657026222,0.0016169380014588,0.00169891051876379,0.0132209698771315,0.000261636381875388,0.00286025866227646,0.0107355394250892,0.0195600692320528,0.0222560528367032,0.00225116954978033,0.0174545173016881,0.0295130795769363,0.0237545411274791,0.00345387686864586,0.00900575670633089,0.0169549367450175,0.00467740344917084,0.0122545252493948,0.0199177565957134,0.00118326020567867,0.0277792417136747,0.00483732351465295,0.0170644023911824,0.016515794085592,0.00563144172208103,0.0039345235879402,0.0189730942144985,0.00936290599571504,0.0163110223057915,0.0179756696577202,0.0163412662022668,0.0170758240169592,0.00350884487604958,0.0208956629931273,0.00942882272048104,0.0152968320088328,0.0180604312272028,0.0221018406045217,0.0207243493224147,0.0101691532520784,0.00282828921787592,0.00728386390986834,0.0104665089482279,0.0210875556357251,0.0152806389631939,0.0148372426248783,0.0154044887110323,0.0239156092585876,0.00619268151584638,0.0144055624974331,0.0202026179228909,0.0221903860278421,0.0172276059123441,0.00713793378364862,
4,0.0114769581384673,0.0095132064650778,0.00314572057827835,0.0173347876046518,0.00167388523773649,0.0040531822124801,0.0156612410080888,0.016123593128448,0.0105842181386991,0.00282672010914218,0.00877088675971506,0.00344577417327038,0.0104354649085574,0.012753868057986,0.00676645390920117,0.0171954908646079,0.0136634451289029,0.00883770540354311,0.0073971324043435,0.00624473887408275,0.0157999928823021,0.000153914542509903,0.0163940289448128,0.017684796307276,0.00992494855969097,0.0117200162121485,0.00689417454695036,0.021843811437293,0.00768182803284046,0.00922536364573112,0.0195460468607794,0.00559637748067386,0.0108376857671296,0.00935326240393456,0.010303256539091,0.0128366556476121,0.00529291593229151,0.0197961927142787,0.0115366374154327,0.00852175144435591,0.0031111458631629,0.0209512020858863,0.0129725028307297,0.00774380685348307,0.000965263942375098,0.00512933263008952,0.00938712675052714,0.00372148249025844,0.000611626714929537,0.00591658614830601,0.0106107438327583,0.0201764608831317,0.02054123472386,0.0127921066806867,0.0182790595983105,0.0124692836575457,0.00716969083918875,0.00902757744532036,0.0134149948045276,0.00980763283080411,0.000741066643629311,0.00159579971725577,0.0152915659706447,0.00638028550561732,0.0189130472521822,0.0182861644168496,0.0145686197044959,0.000580245826848013,0.00405593268848389,0.00160586375076879,0.0131302909917751,0.00195855676132763,0.0200729840504742,0.0143892569265036,0.0173199540400906,0.00634497608433947,0.0200186541537379,0.0227137639864275,0.0170601880288484,0.0121779915238259,0.0139185710602838,0.0162366402111345,0.0041012756083619,0.020241737435,0.0065282175012509,0.00512809610747878,0.0201775008562114,0.0102941804595028,0.00546158796103073,0.0195333328901866,
5,0.022388613104185,0.0194031942322029,0.00621012329071661,0.00769364973720067,0.0210088931288548,0.0192107674397402,0.0166161152364251,0.0188718441314885,0.0119974418285649,0.00631965240737029,0.00483675064725174,0.019993985683451,0.0200365220588086,0.0110242819358395,0.0197294861287226,0.00748868498641857,0.0147946997559846,0.00135512801436187,0.0182366159374095,0.0159734742130239,0.0207565953185724,0.0168168769902334,0.0192033411813783,0.00923143488194755,0.00145750731310644,0.00139957948646124,0.0147124962586692,0.00152838345603256,0.00779427219604245,0.00740608631871824,0.00749541073393405,0.0028386959641933,0.0119399668962113,0.00967609712449867,0.0206523014345756,0.0236650188752593,0.0127226091100177,0.0222338832562719,0.0101585186562674,0.004621333628475,0.0122499024281216,0.0187688584934935,0.0106680126082932,0.012064248282191,0.000443634258489985,0.0101361445567998,0.00221051254269145,0.0271900055593663,0.0174567712617841,0.00923906290993813,0.0012891861862972,0.0167755233841181,0.0181488677409406,0.0107396277511106,0.00579316935157795,0.018312123034359,0.010917701007038,0.0110993781418662,0.0182126742963766,0.0187504394175259,0.0149686244605039,0.0123643698602624,0.00998622523670867,0.0224225313061596,0.00837519502261528,0.0174906207750535,0.0081453983499588,0.0192603003453198,0.0137166961577019,0.00273586445738175,0.021479826250369,0.0113737959400005,0.000802131802199583,0.0118351001670437,0.0213248436238524,0.00159352477068818,0.0187420019586249,0.00373374168885226,0.0217488438171084,0.00782845393032537,0.0117798388274923,0.00174286709790714,0.000913138240841524,0.0124094284110345,0.0174151298920204,0.000777654320103599,0.00612732776777098,0.00754259594462879,0.0137922416915527,0.00552958188944829,
6,0.00225817688167512,0.0218469422047145,0.0127700185180819,0.0210885196993695,0.0184104659537623,0.00391384957453883,0.00838232565352159,0.00273253396244515,0.0181311705426771,0.0217318902186842,0.00167025264084806,0.00164467230952213,0.00515211533634168,0.0108938703815697,0.0204514108698939,0.00631300449525595,0.00302381269143777,0.0124226318064923,0.00800041216341294,0.0104893143181726,0.0158971101338148,0.011294274601754,0.0122729006160501,0.00589616458732605,0.00612370890163597,0.00566945081064502,0.0198160308564195,0.0083591265048631,0.0155729600318348,0.00921651358640501,0.00302920620136237,0.00871217258298033,0.00332318914368557,0.00526646362073314,0.0161277774977197,0.000976438483435242,0.00572345948576107,0.00537976677685733,0.0185235568141617,0.0149892738637636,0.00383124392338714,0.0145687501898127,0.000505065439045111,0.0102889163081976,0.00719614926170545,0.0175874982869901,0.00418831255838843,0.0114066275810539,0.00709624112874496,0.00809904098369992,0.021556150867379,0.00221389862783992,0.0163836593285675,0.0146837201057638,0.00543160902232519,0.0126702796942043,0.010531857115498,0.0131291716097218,0.0165298629800978,0.0122901332644326,0.00116946846554589,0.0103005722957774,0.0138586184563399,0.0187587745702285,0.00903918124670611,0.0148467280088085,0.0064668008703942,0.00131902062231403,0.00418582989486957,0.0116945779204104,0.0218104031956125,0.0172828373089937,0.0125021683047272,0.0113090828666998,0.0117945098314288,5.82391840533958E-05,0.0114059324452438,0.0104108532577243,0.0140586378814495,0.0228933254970804,0.00801342845848731,0.0152101504654528,0.00192864658553497,0.0153161651946683,0.0133499116249694,0.00389009529389552,0.0189545611133499,0.0124028022461022,0.0130022449250218,0.0220073345099949,
7,0.0126208819454013,0.0153492155801144,0.0173841448875858,0.0169615724493461,0.0208057723201094,0.0172406691475994,0.000376672675485178,0.000863809170750844,0.00189367025752359,0.00144040854249134,0.0184914434029321,0.017902919939277,0.0199916256797299,0.0100974437355864,0.0102751516864388,0.0150041796328576,0.0022076031899268,0.0218769691285927,0.0122525728100977,0.00552177758093885,0.00231970647061813,0.0136935107354572,0.0213039938238254,0.0207461654956674,0.00331690789579431,0.0151755602380154,0.0151737131051539,0.003351976617142,0.00448744174589168,0.0191384748113154,0.0169855465626958,0.00267616790720645,0.010861741767432,0.017709632675464,0.0143656409588515,0.0144107256016309,0.0136373049700004,0.00150475400906924,0.0061508366293365,0.00484237507709917,0.00708354649085201,0.0155154313565341,0.00181278376546701,0.0177639818947375,0.0187261154492483,0.0203812151144093,0.0219024863810689,0.00315716728243674,0.000686268437168726,0.00661003676689982,0.00884593548746709,0.0182333868672263,0.0136930987866301,0.000385846093599361,0.00967693328866235,0.0203235997889789,0.00410433164318327,0.0128154558901119,0.00363435457108561,0.000382550116660115,0.0162627500807958,0.0156481406847491,0.00528592022604411,0.0149987550950023,0.0145745307914821,0.0198251859329605,0.00224584682590206,0.00895015531758219,0.00246335102972135,0.0190449840803411,0.00407021007926747,0.0165506310237237,0.0186511860649679,0.0191399361565882,0.0177120824583326,0.0187232603639018,0.00781210312415846,0.0063732451588999,0.00677707654805748,0.0122825491325903,0.00766848238618622,0.0185372010597215,0.00968665103154045,0.00941943131625592,0.0180126891721194,0.0177347295799038,0.0198027965406093,0.00808345094024754,0.0166144884049896,0.00572103987533019,
