State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.0864941796160479,0.0393657726410121,0.0167123783020583,0.010242222227043,0.00796365708503783,0.0287641086420567,0.0638814557124134,0.0646299594218074,0.0322756567174192,0.0176551415951338,0.00698503592008118,0.0114304851810859,0.0306434044097487,0.0173286531331081,0.0462057897802733,0.0239437989107171,0.0089699165538,0.0019331688882446,0.0293114385875092,0.0297752488576763,0.0201268453587882,0.0621453011463756,0.0680229601091193,0.00305275023687778,0.0213206845899929,0.0236489217173845,0.0335569562418028,0.0612235909039233,0.0879512219025266,0.0444392956109344,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0146290968823861,0.0322041848361798,0.00544804372947595,0.0439182752838459,0.0249357492638474,0.0372751531543881,0.0431099536812567,0.0110406309104292,0.027508903179314,0.00453990822786781,0.0167007428926165,0.0219485448909239,0.0103958431529378,0.0140636020987476,0.0158026741821541,0.037556709755643,0.0246391782310606,0.026333827370783,0.0547833180574301,0.0320997925106552,0.00778166501913902,0.0161909244657577,0.0220383668819941,0.0646319507606187,0.0311383083955384,0.0357671905070022,0.0248392504010092,0.0213023699471372,0.0644070266108024,0.0580328732274239,
1,0.0510073425565934,0.0638983276701275,0.028722734929632,0.00254024346605171,0.0373483000408571,0.00294922890376445,0.0539299525419824,0.0166321975227938,0.0154608937522938,0.0092565767415377,0.00565983746104123,0.03139529737423,0.015831101553043,0.0285250643177421,0.0644286795888392,0.0309447006002724,0.0173598556480132,0.0159336810393288,0.01745486693784,0.0116538022328542,0.0586340089820212,0.053219860040399,0.0622821351335986,0.0424742213958787,0.00184916957719706,0.0694746145171426,0.0368806659422018,0.0426731557014735,0.0497131028547036,0.0322115300988213,
2,0.0485260965274762,0.00227352351477423,0.0199012133371677,0.0442395702567017,0.0213615187994778,0.0184024756577405,0.0138760957329128,0.041358475225185,0.0193654125489267,0.0177511051017535,0.0286719822757133,0.0719813920816473,0.00914052264811174,0.053285970840834,0.0235050428632591,0.0614716341555302,0.0413204606319231,0.0464357316035652,0.00754952490883978,0.00968643637921639,0.0273150059222198,0.00289004461386459,0.0473027401017321,0.0543406958334586,0.0436866396805016,0.0641789403446257,0.0169664077632221,0.04718542089226,0.0584513275259881,0.0245023858512048,
3,0.0635832087624047,0.0106023682077752,0.0373522353825572,0.0581869537708998,0.0456380306276961,0.0661125759272349,0.0585947936958049,0.0288030000963526,0.0554120615600128,0.0617872848634106,0.0494843364394864,0.0415464090953271,0.0544397600212344,0.0319226656369434,0.00330294623995259,0.028001983657008,0.0255713078478979,0.0102626925402965,0.0459811688118645,0.0434439064555825,0.0193564255914312,0.0106305416507625,0.0520936947972006,0.0189151337924804,0.00618769496129996,0.00302665903371792,0.0390718144428892,0.0582123433254328,0.0199349793492585,0.00341940468492549,
4,0.0559699161200146,0.00387154453107602,0.0510827871776274,0.0640906080512112,0.0315176091104236,0.0169387228660667,0.0279276359968022,0.0396020560844168,0.0573067606635136,0.0644437370113696,0.020773741426439,0.00639331376920132,0.00369582343196306,0.0227427913536454,0.0739188311973701,0.000899336042266538,0.0248554011072423,0.0609369557061196,0.0295942174738609,0.0674524840372495,0.0156006121514995,0.00314027521786955,0.00657800444295046,0.0331312226609787,0.066154438648073,0.0537190426332854,0.0130282090840391,0.0466442709988107,0.0538004246353036,0.0009190650182349,
5,0.0527311751542665,0.0245124310510639,0.00866798282588139,0.022048087956982,0.0645497232705216,0.0715591278029207,0.00449219238027024,0.0107482999949541,0.00768280052014777,0.0523830025934529,0.00788281307382516,0.0264208303458573,0.0462245807062664,0.0132467272040783,0.0639801700198933,0.0683284689281485,0.0625791694789324,0.0545066869767051,0.0358346166818863,0.0786081517069751,0.0540122985043667,0.0668132739454353,0.0476120656452842,0.0541104855927048,0.0503986367955915,0.00879591582684968,0.052887308026112,0.0332261835750778,0.0133494349141362,0.00756252987724291,
6,0.0463272348067269,0.0292197243098291,0.0493104394828345,0.0492588814724289,0.00796583446421888,0.0224329885567065,0.00214402339349987,0.0451501851359011,0.0498489594763384,0.0153406745127663,0.0299575706360012,0.000355021619281092,0.0329925422592439,0.0362072977340609,0.0588762051732302,0.0453292262972911,0.0421769729242517,0.033111588194196,0.0240894231189909,0.0283764362978178,0.0576469279001691,0.00552397009013653,0.0650908407758819,0.0536239743067156,0.0629314295250567,0.0589216450722971,0.0189126926328048,0.0130795286083337,0.0394553502229035,0.0568606886260171,
7,0.0673993869244577,0.0457725654513675,0.00188644950681023,0.0151386666691761,0.04250614647836,0.022610649637236,0.0369990452452263,0.0139715475347301,0.0172701161127966,0.0314649124624732,0.0345122471450865,0.00298721026956217,0.0112358569740429,0.0268867778083115,0.0253876398758819,0.024017011630768,0.0516747117737805,0.0581980557617455,0.0343106787339297,0.017995787856435,0.0449831571937086,0.0478903250210362,0.0520435323565504,0.0171404554513374,0.0574709445510825,0.0622337863234471,0.0562558988586292,0.0634264138109828,0.0672943062613971,0.0593804023717738,
