State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.00660301099212376,0.0182837661441174,0.0760469715349803,0.0171288203786196,0.0266527525353745,0.00578380739774837,0.00616438059249004,0.0121100458380705,0.0593583364678029,0.0563290639435349,0.0252746783153035,0.0326530451153337,0.0152081514441125,0.0793636409830143,0.0278718064314109,0.0101353849250918,0.064211835570545,0.101167356202161,0.0523134379994538,0.0825042188033994,0.0313289407016357,0.0155490767846955,0.0199867635385272,0.0139461145040748,0.0166969218818257,0.0153599384611766,0.0517560117679933,0.0140969114826901,0.00925869166093664,0.0368561176017571,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0434638280163565,0.0203000449975947,0.00555081680185513,0.0768488305952955,0.00831609696973379,0.0143178557410899,0.0618319637826885,0.0504652310881927,0.0193982301123557,0.0415076862702427,0.0437898618692977,0.0302466168031933,0.0457730317727583,0.0356467188155345,0.02669207873473,0.0622781262294411,0.0327765995684555,0.0300098701207663,0.0135878884409758,0.00189231456446421,0.0346976341499294,0.0628610090671465,0.0335557997624631,0.0597986331905896,0.0136532125104397,0.0162820325547357,0.0504870504652564,0.00220718587802437,0.0589802719452553,0.00260964824085202,
1,0.0287426237247602,0.0865962971940856,0.0408099483924773,0.0308975165330099,0.0508951880531447,0.0660427592366827,0.0246377591352117,0.0391704971368917,0.00910129187468768,0.0210399768008754,0.0483945785860244,0.0346799565267283,0.0560784221250736,0.0390790702834794,0.0177960466027863,0.0145368311220381,0.0474248381624189,0.0239203452278664,0.0232624692947008,0.024004844445512,0.0425712713717335,0.0417338663510898,0.00483112433725973,0.0199212456496465,0.0359864118921514,0.0294592281093676,0.0336122879436162,0.0515722955356808,0.0142931493367857,0.0141966424394862,
2,0.0136581627418657,0.00614909122023415,0.0248032159959029,0.0284111180037529,0.0528006463617229,0.0490844000212247,0.052096390634792,0.0198199978783289,0.0441978951954917,0.0298820145085824,0.0409407253681228,0.00978343395445486,0.048376390706346,0.03553535754661,0.0319736641987997,0.0243241316556287,0.0318718767116626,0.0217939514109183,0.0310028964555256,0.060880905049537,0.0527910552530576,0.034180885497573,0.0265256865270237,0.0586780643998464,0.0595965243179809,0.0409171248607938,0.049344917609941,0.0162392298428207,0.0578081876573594,0.000766298544988084,
3,0.0571407052089539,0.0705685662205147,0.0673596830805755,0.0629486054630904,0.0650700127238267,0.0235613784157183,0.00877506980351793,0.0367453551167541,0.00499871182609536,0.0387160822029176,0.00110942120805035,0.0358727074229271,0.0147032972850669,0.027266682416593,0.0396195079001187,0.03071279284611,0.0240067352058163,0.0326087730913615,0.051161267535808,0.0406170218985005,0.000362071392663174,0.0484657894483838,0.0323481921498437,0.0631274821379707,0.0205207760820202,0.0548189697290482,0.0197780700526842,0.0661229389843132,0.0159763543969035,0.0574529454291489,
4,0.0278167907640609,0.0119272845267271,0.0241829663657583,0.0618057531925202,0.00370253107350879,0.0208490038652077,0.0251853416774754,0.00879920194640499,0.0340139080272419,0.0268757860186495,0.0408417202366112,0.0578201257148499,0.010113325445724,0.0114868461481628,0.0386291763084198,0.0157358297301011,0.0492354390723902,0.0123381810843568,0.0132189799026011,0.00148335394387197,0.0220030615377637,0.00958114202937715,0.0249388697174269,0.0468003100091916,0.00496034091271492,0.044600802548603,0.00591518165385546,0.0260855229650651,0.0684808208600655,0.0370730707927043,
5,0.049374820311359,0.0797322580926843,0.0477535336066095,0.0377609207664669,0.0213007882504922,0.0445048176253871,0.0579287740163369,0.0407143439461213,0.0118016672436302,0.0394084531735621,0.0368188849881993,0.0495019227376818,0.0283026510243713,0.00267287492865049,0.00630064381950967,0.0157014163010033,0.0471865946826596,0.00858711418288545,0.0316162597304479,0.0359249391658405,0.0379452256980946,0.0390593170528862,0.023621264270978,0.0341621190796399,0.00863476426789668,0.0518669611606944,0.0320503318949233,0.0443183526229048,0.0338153037937968,0.0579019302783036,
6,0.00942171169334046,0.0388821228987027,0.0533089368388911,0.0176504332004898,0.00529942292784033,0.0299697147669925,0.0677525591636592,0.0584383789391753,0.0165340912792086,0.0146332934075108,0.0368022648621755,0.0360249679980239,0.0409701376965755,0.0010950294865137,0.0314353304028477,0.0437946871101339,0.0419950843318978,0.00849888526318193,0.0406725467067607,0.0137072859923985,0.00929522919872091,0.0324868646519279,0.005893042431852,0.0595245519097789,0.0721778684219241,0.0527415625500248,0.0395250112851871,0.00542643276254357,0.0671233295060723,0.00208389154259792,
7,0.0310969138892936,0.0507150660345344,0.011427836694988,0.00582571067366181,0.033101185380552,0.0322048957384692,0.0181289410288457,0.0588623656773191,0.0615714330414947,0.0448243317902588,0.0303081307355892,0.0672629387363843,0.0484473700866885,0.0543641535741045,0.0246762316258768,0.0262550687557882,0.0144239927136153,0.0269548455026078,0.0354309365643164,0.00443457821900492,0.0256272279783518,0.0541057719206618,0.0394687549615441,0.067621165275435,0.0513968883766784,0.0102048147559856,0.0114480122399004,0.0608307867843204,0.013444539822395,0.0676005241659049,
8,0.0566378077297324,0.0289581525037496,0.000448633449304088,0.0570360185562232,0.0173604095252764,0.0228462919379323,0.0287879604100335,0.0106500507344237,0.0425593462410682,0.0407003205081854,0.0192065721913717,0.0408334756965737,0.0417855348142525,0.049813439899949,0.0120308603178511,0.00625246547284173,0.054167093396472,0.0240856741161377,0.0156612368245516,0.00249392880833767,0.0571766808651515,0.0569011763692943,0.0447857836884442,0.0386937325365157,0.018702760692408,0.0185822025434986,0.0319587824992306,0.0341667995009336,0.0125112373504001,0.0352698750084596,
9,0.0328618820537553,0.0765967313762054,0.0791822650171346,0.0320622774934627,0.0365188683249181,0.0623164139799177,0.0257312096079476,0.0390145012035129,0.0257941499894346,0.0358886736161617,0.0346347969958551,0.0541107874298451,0.0093555215106193,0.0295006130097746,0.0566624228456993,0.0507958141459268,0.0416086433553377,0.0165259312735873,0.0201819184818532,0.0445949867707279,0.023348429187298,0.0142553146261009,0.0470604659830173,0.0625934334785809,0.0253117177516334,0.0131832219447658,0.0617664195011042,0.0185328004111278,0.0112068781912882,0.0027918144453567,
10,0.0356608963052083,0.00208922057606011,0.0605440954827489,0.0362827943212159,0.0572468268629772,0.00854373591897472,0.0652731806995696,0.0457714037138426,0.00389293725551034,0.0437380091722518,0.00627435750102363,0.00203753074904073,0.0469867728326823,0.0280066728112342,0.00437245314309626,0.0641736923806325,0.0565151832321695,0.0669302207200636,0.0550347098616876,0.0218527014499153,0.00392834109387241,0.0452833714170683,0.0239440668050615,0.0356715310360744,0.00793649428382964,0.0150346213316353,0.0191080012783432,0.00749397489630818,0.0124338112808315,0.0216773765162064,
11,0.047950349816211,0.0459430483039857,0.0357062821208465,0.0173229972074383,0.0429271696093285,0.0442987179006908,0.0452207636392552,0.0496529627816753,0.00975226287714939,0.0175832077694217,0.0460312452967205,0.054865337249655,0.0605006945210714,0.00431974418034541,0.00646664543150243,0.0460141345788355,0.00147457475686502,0.0458380866196025,0.0555320178683849,0.0165395635764504,0.0463214454653911,0.0210952754038629,0.0496328704234506,0.0520459666738847,0.0293311129122502,0.0545265860765967,0.00958189103579838,0.0596743522961497,0.0642725485630352,0.0459520615456917,
