State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,1.94748316163054E-22,0.431343502235864,1.3256003393491E-187,6.72682344851495E-144,8.07116640017104E-12,0,2.53827044402822E-07,4.88527877555406E-192,1.50936338768168E-191,1.93143942527417E-14,8.0846280895133E-261,1.98683981907143E-148,3.29675115213864E-17,1.23606867212931E-210,2.7575442608547E-15,1.7857135560355E-28,4.05647121233191E-18,1.94033286353981E-204,5.48515601856486E-24,1.68603485092333E-30,4.76338955196477E-50,1.36054983160665E-16,2.1984563733434E-15,6.79256655966427E-79,3.32683732935942E-05,2.06432132171379E-155,0.568622975555699,7.60989662669555E-26,1.1042532509735E-257,1.65035732373271E-36,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,9.78970847668894E-05,1.33367090509012E-11,2.53593920924464E-20,0.0784353972277845,4.67145218240249E-08,1.38525441298452E-14,0.0107740782360295,2.60152069967477E-06,1.80159191973936E-34,1.66817709080467E-07,8.43655252169069E-10,0.0175209325265177,7.19074207118106E-08,0.00213555903079553,1.14752215535941E-05,3.27614973666239E-06,2.32459346004447E-06,0.0267493145222048,2.05991565672735E-06,8.3596605006574E-19,6.41867155483199E-06,0.0383377161721509,0.00045982884919344,0.000184622904980533,0.0968420899175869,2.34173755180689E-08,0.00064220098786214,0.00111007468080743,1.90893570942829E-14,9.80954915942077E-20,
1,2.78409266374965E-11,1.56478374300881E-58,7.37927219052199E-20,5.95709078974375E-21,1.87510384171026E-15,6.88969104533788E-18,2.66916072611885E-21,2.32276129349486E-15,9.80569715835162E-37,8.45766658949823E-34,0.808593736091319,4.30235462922983E-16,0.477357075676851,5.54160978842971E-58,6.70304808936293E-14,2.29277800747438E-17,3.0341508848508E-15,3.30941428417015E-38,1.14521334556337E-10,0.433026364215004,1.81700275210361E-29,1.06033974968986E-10,3.91760316371229E-17,0.0304689900660485,1.53291682862447E-21,1.49535756557218E-15,4.87015880418501E-59,4.83497018801643E-08,5.17719929832915E-56,1.61316289183446E-27,
2,4.34881115270623E-62,0.136441816341065,0.0419222237303522,0.211759181935012,2.46964041777714E-24,0.0319361027900081,5.38076018453212E-83,1.35415334365958E-36,0.000909674834375214,1.6850272061682E-64,2.70777735064878E-23,2.42432945593385E-32,8.89979022834424E-07,3.81282874391377E-39,1.47061283047446E-81,6.77738544294171E-81,1.85693418980445E-53,1.22495254190178E-05,2.47309525600318E-85,3.8774138274542E-88,4.72511295245979E-14,3.56660476819242E-68,7.70930364754823E-86,0.439486727172693,1.31462211086288E-91,0.112526858030172,2.95335541410595E-87,1.0097718693777E-47,0.139980527518978,1.39895280369204E-13,
3,5.63615073171749E-33,8.45472244992307E-08,4.80688243600341E-07,0.317944201359147,7.4888416385811E-41,3.11568498293449E-09,3.17361407202975E-45,4.75016947723659E-45,0.0628466177708912,6.67798264949475E-66,0.191059257592569,1.38930936510915E-25,0.120955234234814,9.66865449581476E-36,8.48011017177592E-76,1.94576656444655E-62,4.33727603773228E-63,0.000853229507749224,3.77963932622069E-72,4.73988067610331E-55,5.99582090120782E-09,2.33321004494151E-39,8.72895590093859E-66,3.01780304780595E-06,2.18159320263138E-66,0.000255142007227278,9.88654324504933E-62,2.04394737236529E-33,1.36071593391458E-05,8.37842386372388E-08,
4,0.00268041146109759,1.61894915853238E-48,1.79460167026036E-22,5.654798335855E-57,0.235663514068537,1.05358737743349E-11,2.1434834874421E-11,0.242369765473401,7.69421316322681E-52,2.10532878112229E-33,1.8738767399497E-12,7.39093111200679E-15,3.27519940770708E-12,4.63885462574181E-49,0.254871930291158,0.197607555493057,3.1317887232365E-16,5.97867728005005E-28,0.300466396467188,2.56020815868137E-13,1.47859856935731E-24,0.040929005818352,0.0603047837633567,7.22004942930954E-09,5.17342762270131E-13,5.47221302657837E-25,1.81506658005703E-54,0.51678928333741,2.05740909026194E-43,1.44334893571124E-29,
5,7.86216808560822E-27,1.88860452692492E-27,1.93718678358783E-07,1.50545922142684E-12,1.36647410961541E-75,0.00503886422101483,0.243848242011354,1.02356039266299E-48,5.56641713803964E-61,6.90774687478562E-24,1.19615825912213E-62,0.111574011938151,1.7913717980329E-37,0.00117476197517494,1.49579126535731E-42,1.68493659743113E-43,3.27917270483195E-28,0.163121456342803,4.5133251364855E-46,3.97198739363251E-64,1.17157076178662E-05,2.92610161298338E-15,7.04044128703859E-29,2.84142516339186E-23,0.00144083811978359,0.00190218811388878,0.00291016732997943,2.7940907715217E-23,1.15665279389552E-27,2.07596667232094E-11,
6,1.74779636800984E-08,1.26842797963409E-25,0.0047347375578004,0.0427777779280981,2.85801539569843E-20,0.00301412033137117,7.12650305756576E-15,1.64132100966478E-15,1.74862392278442E-31,0.402587538886614,2.91347665050903E-18,3.51030425363656E-10,6.72235372916889E-25,1.27532265600086E-17,3.44734749912893E-15,2.96577866349695E-16,0.248701172659791,2.40422645229559E-16,8.49326831864174E-14,1.10486435897699E-06,1.04312667719925E-20,4.64378483781896E-05,4.94165679353211E-12,0.0280297549505157,4.30384323333331E-12,1.49921131772384E-08,5.20829051168746E-17,1.36485067177395E-08,5.15197166975148E-21,2.76015256923641E-20,
7,2.80613584804135E-29,0.281955392468486,0.00105783958727199,4.15388294518078E-09,1.19108585917926E-27,7.76423240288058E-05,1.73460941027415E-17,1.10306173741886E-37,2.3804968879949E-70,5.12811738212389E-33,1.61926033574442E-53,3.98396063691385E-24,4.1975923715134E-09,1.17016278286326E-12,1.68309785385937E-51,4.63609084685867E-49,1.34221018591284E-36,0.0677746497076068,1.09009197901232E-49,7.36331945328658E-49,8.43631955165469E-17,1.22020801259842E-15,6.53501035963766E-46,8.70360516951352E-13,1.41497096403375E-16,0.241931406403286,3.84082762202615E-16,3.76800279807203E-20,0.283958492318052,4.74529636151413E-10,
