State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
Initial,8.37632776948189E-09,1.46788999244866E-200,6.54751697769997E-192,2.23807719709603E-31,7.17147266643597E-18,6.14094021601771E-291,0.00825998484988406,6.75824350114175E-20,0.00015498210028692,2.60148681009885E-289,4.48467663415046E-09,1.19940731834927E-72,0,2.68536312416274E-10,2.55717830404138E-11,0,5.4359005956112E-53,3.81165986641651E-08,2.6569130967675E-31,0,3.14122977592278E-35,0,0,7.77722360188769E-40,3.25174091055712E-55,9.71081062519116E-58,0,0,2.01237631903324E-85,1.20336700524559E-31,3.46841233142138E-29,0,1.41969310544129E-09,2.32213216589322E-24,0,1.58473978559464E-18,1.716807689593E-23,5.0652292539849E-11,5.82784055385733E-19,4.2932340526993E-258,3.75483225893785E-316,9.54722017215941E-32,0,0,6.78674981315147E-20,2.04830598695189E-25,0.418985031618964,6.15275396536354E-10,1.00733822391279E-41,5.95192284313932E-28,1.77270901937456E-42,1.92547490906242E-24,0,3.87519079970475E-20,8.46675733669091E-21,0.572599948073529,0,1.57590316978578E-16,1.03462089772285E-17,3.05727142002839E-41,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
0,8.95908013679014E-14,2.66738386131617E-239,1.11685853853269E-79,3.23179875921066E-16,2.28032276865897E-56,5.38494605116254E-80,5.47751557883794E-56,0.0018831865736175,9.17627385746512E-38,3.72764732956207E-190,1.93182681510585E-69,3.05153450111092E-79,2.99317500231121E-53,5.2528922620459E-49,4.97884792732964E-51,6.14194478738942E-226,1.99159666517862E-85,3.38427304367433E-44,0.0145461958511812,4.44685365339925E-61,8.23599009297307E-17,1.38101248076218E-136,6.43819513243005E-05,4.94374756751007E-10,7.65809605473768E-06,7.11396021292708E-13,0.0129230997959038,4.42408215828523E-45,0.112718333303082,0.000493224559402881,1.12218671939053E-20,2.78391588371855E-05,0.00625916417182392,0.00265158518629903,1.38388989572143E-125,2.76431808019068E-17,0.0246120436693039,0.0257481043892128,0.0796264606103784,3.86406912844086E-113,4.73971010422738E-264,3.15186841945217E-94,8.01383019383839E-75,3.59492083809171E-69,0.00463072312265909,3.21832292305779E-54,1.59960289056586E-85,3.19645836703646E-50,4.66406932152972E-14,0.0932452098804147,1.92250813424332E-17,0.00055242401779705,2.17968305122912E-54,0.0226316698102427,0.0528478391729644,5.6284216753657E-66,2.22480020673667E-90,2.56739708762515E-57,7.32758438039161E-60,8.5415824319131E-14,
1,5.56415677918161E-234,3.47954866271111E-95,2.9537656128291E-12,1.50920562328143E-35,0.129999107079892,1.95887968293182E-05,5.12794279319073E-175,1.6364891221681E-11,1.06820976035577E-93,0.00211498739882091,7.83366420878297E-11,2.39603509576062E-64,6.59462674953239E-80,2.36885360689393E-09,4.62092648024045E-102,6.28948270571776E-27,7.51785680895992E-248,4.86692773874097E-10,1.31154921824057E-82,2.09748570697627E-74,1.1853609066038E-37,4.85915932105034E-15,9.07600595539199E-110,3.6170357440191E-33,1.61210853676895E-206,2.30432555845503E-48,9.65338101246079E-121,5.22924283885563E-16,4.36482795609983E-27,4.10782985696826E-35,5.10348828729163E-15,1.5941585428805E-69,4.77507400289071E-206,1.29011370851252E-175,5.28213887830939E-111,0.019974055730342,1.05029610369762E-173,2.3969732842873E-209,1.56912745350581E-217,9.92262470164522E-30,8.86431778264649E-95,1.91675716384932E-51,5.54826545010092E-12,7.22521645161825E-15,4.79989861917176E-222,9.69298432876735E-05,9.29483145521427E-237,4.5693427729468E-09,1.17018928606302E-30,1.85163847526442E-67,5.27008291643995E-31,9.34504167355347E-65,5.09660895998522E-14,5.06113672865373E-41,1.69888990308733E-218,2.10685143504317E-14,2.17743863554722E-09,2.73674653352447E-94,0.0963868346584036,2.5059443633897E-42,
2,1.15279816553167E-89,4.55000219436625E-88,1.76953444997691E-14,1.45334029914591E-71,1.00586436003206E-44,0.850822512472094,6.26502820800354E-55,0.952518138843934,3.3120136158936E-52,1.09733363551467E-11,2.3796819764032E-13,2.0016358502713E-39,2.47566141833463E-43,9.67612864152005E-15,5.20331014250978E-50,7.40432672743437E-26,1.40895294417844E-87,6.04194319858879E-15,9.6669110977857E-81,2.2333736567235E-43,4.36486569746495E-75,5.97285802221017E-11,2.23650359632863E-45,4.02671355543214E-53,2.6790887598955E-96,1.23300746430135E-73,6.19619612408021E-59,8.19385397389391E-17,5.47551599431448E-36,2.3003257284197E-62,4.65643787695251E-46,1.29663600904081E-20,5.06969442858578E-105,6.91731941755265E-103,4.17409535102065E-45,1.96049506016672E-30,2.15740125094347E-104,1.87859480556844E-99,1.28300061769486E-113,7.67295484372794E-25,3.22389141600917E-102,0.0130702620099921,0.691954956209422,0.00121590015829191,2.42310432293963E-114,2.64220408500345E-37,9.53302360890685E-54,3.73249417616965E-12,7.0038040537139E-42,3.77958586200315E-88,1.77552326083955E-62,4.23862663036962E-90,3.26880414128046E-17,2.93037383991619E-63,3.72315926098166E-116,3.19016822583602E-17,0.3572645547726,4.81777666450849E-49,2.24106794144725E-44,4.605917941649E-72,
3,1.60772862369559E-18,1.21860754273683E-63,2.10770428042779E-07,2.7508933365382E-29,1.07910575906925E-10,2.87992983273689E-27,0.371623157894557,1.99540830269251E-21,0.55486215190528,1.41307579379138E-06,3.08443147770748E-23,3.04154584080652E-49,0.334813579821561,6.515445442294E-19,0.362940677915933,3.18484977455936E-16,7.41113022098713E-44,2.75748549897442E-17,1.01795283074342E-09,0.318356521973086,6.60762285818676E-27,9.60954606799658E-18,0.324856426084853,7.99397964758045E-22,8.59183757883917E-14,2.24650997698539E-29,3.80978787201319E-12,4.88179847289844E-12,4.74834424296692E-21,2.68884928808272E-08,1.51259883097845E-22,5.85365953283569E-52,7.03398606805786E-07,7.57950735507786E-09,6.57194711487037E-27,1.58193372346675E-08,3.12003653967123E-09,2.19041132307898E-08,1.96471644132277E-08,0.139533191244765,1.82837074022733E-71,2.97317423598013E-13,6.12137936231881E-14,4.03969029203105E-14,5.25640879539287E-10,1.24081494256573E-07,0.35082415681848,6.20743735772082E-20,8.23991976428853E-29,1.73791912905807E-10,2.67364200456561E-29,1.46505711429027E-10,1.02275280615044E-18,9.79812468629166E-08,7.59170475289531E-09,1.089575777587E-21,2.69660527631047E-28,0.205080275878056,4.53416087173214E-10,2.25853300392613E-27,
4,3.87945439693145E-12,6.79633731755161E-51,4.34931274459165E-09,2.32255682745129E-16,3.7325066990652E-08,6.05932400524801E-12,3.51200877409734E-24,1.55991551631895E-20,6.82899749294965E-18,0.0516296136324027,8.08356121336777E-30,1.71504029581569E-40,4.37000992067606E-17,7.27275041599125E-22,1.60997968835283E-26,3.69332217338093E-15,5.34651635122441E-62,5.88879804839544E-18,0.1942230769233,1.57647670090672E-19,6.48218821152426E-15,1.30999776357922E-38,0.0198253755087286,1.93310126678986E-11,7.34847553732319E-19,9.4610124953971E-16,0.248913587447618,6.18557811441482E-39,4.25443547079227E-28,0.0271108786459405,3.32630176980789E-13,1.8010994550502E-53,0.0478530703595444,0.023063943932345,1.591811509825E-50,0.00854814270824716,0.251212074292185,0.0348047004411623,0.127324712577431,8.49267742543745E-11,6.27594014860079E-55,0.279798906542611,1.31128293159153E-10,1.83874479987261E-20,0.208136723575394,8.33489295725104E-06,1.06509709087972E-24,4.93317966586342E-24,2.27287817668056E-16,0.065753009204244,7.64628388443791E-17,0.159366691368023,1.49670173469434E-39,0.0972170060861686,0.191057175653809,1.57933604531793E-33,0.000107110664684799,7.94242890329175E-25,5.72521452761626E-08,5.4102388948226E-14,
5,1.54454109424661E-39,1.00470562873205E-51,0.100228700294231,2.81286097037997E-193,4.97290124865733E-144,0.00476009311159157,0.0359757712136394,2.92485950105498E-73,9.71445379510831E-05,8.67296203649455E-27,2.51955736525747E-247,5.87800366913484E-85,0.0311030113617912,2.66843256380424E-209,0.00250516183918159,0.135766709329521,2.97912266243159E-32,5.00483212577138E-197,3.41924200128848E-148,0.0400509639749971,3.9462407229414E-186,1.47391158849541E-43,3.73229077891907E-15,1.05056058648616E-172,1.69938766010464E-40,6.74482435846162E-189,2.18573650657997E-54,3.00071527097859E-45,0.261328225074608,3.71761334756331E-174,3.25072339555149E-177,8.39954474140077E-48,3.80461513790561E-61,6.71916045257738E-63,8.28584749268822E-05,3.04967509040321E-150,1.97003485128042E-64,5.78489031630886E-57,2.5125242198223E-72,0.0160991616092091,6.55375153666475E-52,1.76628362561913E-85,0.0283901490533225,0.0494269898474994,2.34691925842058E-74,4.09832875889452E-127,0.042943805975492,3.7383926560953E-208,1.89915297004243E-186,2.76348158329733E-214,1.99471933935163E-199,7.02690991423187E-216,4.95120101087735E-60,6.33150958444381E-179,5.78139566310607E-77,6.03290768375491E-234,0.0559458652158773,0.0808901522814286,8.02233145402928E-137,3.33894030448164E-188,
6,1.35210766347252E-28,5.3171875043104E-67,0.00325796760653491,0.115185738885281,2.3198552265521E-32,7.95761440616867E-33,2.98666400031414E-107,4.74698716926662E-18,3.9741262264484E-86,1.65194867471143E-28,4.19294636372669E-20,2.93864847228608E-79,1.47233018274259E-83,1.11936664751178E-15,6.27942335413516E-87,2.08302881873726E-64,3.16360584507904E-87,3.74274300509772E-15,2.78802469723189E-11,1.65213393402303E-85,0.178698624702777,2.09648507197507E-54,1.08804816483115E-22,0.3184994154669,0.352428724485723,0.45368488644473,2.12427934302725E-22,1.77341338671121E-124,4.69752528312631E-37,2.28340204517901E-13,0.00182427579047372,0.24298860836491,3.96001745507086E-20,7.3159219220631E-18,1.12413967983087E-166,1.5774354331293E-27,8.65266015603491E-18,2.81445503751577E-18,9.31459522038752E-19,8.36150937781296E-20,5.37138701851876E-62,3.76318777622233E-63,8.57912879734234E-29,7.20358217411646E-34,7.52525084331529E-21,2.68770418117553E-47,3.25083816977661E-125,3.24939138688445E-15,0.119673473463517,1.10446945248205E-15,0.143017504142487,1.2581500343604E-15,3.62017143449526E-129,1.36296629109304E-19,2.85570264743957E-18,1.22809415064734E-81,6.62796934867707E-34,1.26635632688468E-85,5.3321415477002E-40,0.0676997367558182,
7,3.43395218212797E-42,1.84549238947586E-84,0.110763047022522,7.36095888774647E-16,1.93959937840872E-10,0.0155697962305769,5.5444632470292E-69,2.17692428354663E-43,5.16289031184238E-64,9.45747528655583E-21,6.73597458812968E-57,2.17036733806202E-61,3.19196825776992E-52,3.60233027419557E-41,6.25769665450901E-67,2.41873243009874E-05,4.04559822161879E-92,3.42563565252674E-32,1.61049300430555E-37,1.82420618453573E-55,2.34304214828047E-15,2.12728970187952E-73,5.3867512776316E-40,2.65651016585487E-14,9.39451406394358E-63,1.18947196349426E-15,1.28036041012818E-35,3.45391401112604E-72,2.17495428627048E-18,6.01656736289664E-29,7.05914143826896E-14,5.24925096707196E-48,7.87439169250365E-31,9.64625891539717E-32,5.94301341084033E-91,1.8551085409088E-07,2.17474842247029E-33,1.58237889914984E-30,3.28457491211707E-32,5.68644850884618E-19,4.02508068482907E-79,3.82715988832598E-38,0.0108916279042327,2.93732637550771E-13,5.09297865583526E-36,3.7128335915603E-08,1.26857623304775E-73,1.87141950044805E-48,3.71826541390072E-14,5.0254336644565E-40,1.11015082660823E-15,3.85381577966889E-38,2.66508752072853E-70,6.09295948484288E-33,6.64671793724566E-33,1.58482928660559E-69,0.0124277436432801,2.63876074429743E-64,6.99739229649417E-11,3.67087557305955E-14,
