State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
Initial,0.015292597325775,0.00254901050710133,0.00125577654522796,0.0209271394910942,0.000113024513893243,0.0515249753273303,0.000543866155087294,0.0235573626065774,0.00343640521743268,0.00206336330110562,0.188263309469473,0.000429959590411654,0.0135839992460821,0.0782445865919941,0.0276250070541747,0.0202661528918559,0.000770277867131066,0.000685932885540344,0.0201065273907939,0.00020321173424875,0.000359158660876233,0.0378589846254177,0.0236743410056631,0.00105410306806919,0.0107717079952307,0.0672654656747784,6.46872426600993E-05,0.000988515643785535,0.00093330015580692,0.0934554910867443,0.00467195497445395,0.00228053573725658,0.0296918722503889,0.00302061431570037,0.008349733912638,0.00407695331732807,0.0065629907941769,0.0032256894791585,0.103287406968977,0.0212707851391255,0.000282107466127819,0.0189138995558665,0.0210321831686094,0.0159203784884267,0.000745444109534967,0.00766893465985747,0.0110117386102802,0.0148071003611277,0.0145599493752549,0.000751486444348604,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
0,0.0277996107757663,0.00598174485530387,0.0394686649721757,0.00112080867909264,0.0401619834131521,0.0110929490534474,0.0354689278460179,0.0327743635596503,0.0121081773154946,0.00707040794680148,0.00947612242557892,0.0328534401184779,0.0314256008596536,0.00290317837639895,0.0224136526561643,0.027024269903133,0.0221479383940017,0.00171415156110558,0.00220950540880712,0.00676125516448736,0.00573793616261638,0.0132042810360647,0.0303308719963572,0.0258714391353812,0.040321282990554,0.0127462977684655,0.00435428297195833,0.0264811496301219,0.0216932412056331,0.0294497021591234,0.0418383228379974,0.00885210644302198,0.0126277162925748,0.0095914504418971,0.0329051097208991,0.0162042585788966,0.0226078552660657,0.0294777824747563,0.0195883642069463,0.00478357354877179,0.0359564307161175,0.0128650608997624,0.0166755181586463,0.01083094106399,0.0210691487223988,0.0313364094928352,0.0155542141816487,0.0235095646709188,0.0277684409643103,0.0304289070560519,
1,0.0283948864277952,0.0351909598872348,0.0333964125730048,0.0257434720616956,0.033737441996624,0.0415920013856586,0.0353890086631271,0.0209147142700195,0.0429215798603743,0.00848147891451633,0.0401171205059876,0.0254020133690379,0.0226735456619405,0.0397885764400141,0.0137150575398178,0.0390754089943971,0.019950485530597,0.0200404592050418,0.0396684682623579,0.0310077685175272,0.0295554504808505,0.0262248544199402,0.0246596843613719,0.00570762594103873,0.0158763722219392,0.0420367155397842,0.0350815010061711,0.00575070779597971,0.0411093245709845,0.0162976255384238,0.00855950113827663,0.0251573271930582,0.0226800014854228,0.0149870344407524,0.000808315259890591,0.0261363487215362,0.0263562605398448,0.0124659080154611,0.0190943576109198,0.0282124602179135,0.0128635256512814,0.0377317055717671,0.0461238739264576,0.0565142076557465,0.0303006047092439,0.0244493460781112,0.0385576567654564,0.00726266727039714,0.027657272135392,0.00265298318227011,
2,0.0181459620338376,0.00386157995961368,0.0190119604009239,0.0378229468083681,0.0200660119986866,0.0180603794875972,0.0183022730622623,0.00777106078071356,0.000646141669150369,0.0125297583232355,0.0111592668520507,0.00844533340317074,0.038400935131565,0.0269194917082548,0.0285065048093713,0.0299829905961246,0.0384603718123332,0.0138931762015748,0.0193970678074647,0.0226782919714704,0.024957215991003,0.0186607275418319,0.00393796794548566,0.032602485282191,0.0389655936230238,0.0158866377319149,0.0172638781089224,0.0115535323474703,0.0224984495338979,0.043035240731599,0.0228671103031609,0.0388613910890974,0.0291844653902232,0.0355548208214228,0.0100918889861006,0.0406052117651689,0.0231490832487472,0.0187600606455887,0.032992549766131,0.0311237132573326,0.0474055451556277,0.0184289649733308,0.0197290408948372,0.0114948276716321,0.0271428845794005,0.00192781158834654,0.0245878153388451,0.0190381308191229,0.0145806320076807,0.00894358771679853,
3,0.0315063280719108,0.0239368934387037,0.00198918845716435,0.028920134010351,0.00613557488908704,0.0128141635218121,0.0362064049424132,0.00454584164708243,0.0291533694276695,0.00621387381772452,0.0174222180184983,0.0234752161591475,0.00913808556467031,0.0213150770484444,0.00546696937111537,0.0305838781984905,0.00431314670846428,0.0355474131919653,0.0127866639796435,0.00621423541146588,0.012753702818504,0.00042155070393488,0.0194611420604701,0.0368894329037579,0.0130962752659295,0.0106397872066316,0.0250058885357883,0.00353389392982992,0.0146337450871737,0.0209413269250311,0.00424263839284153,0.00273604914238706,0.000317410863006213,0.0152997557154803,0.0127403859720733,0.0136076769285262,0.0330896240116879,0.0132734660761425,0.000238250761864714,0.00224602756347458,0.00730248089784812,0.0216534268266929,0.0220286792733847,0.00435463806695876,0.0149883500028448,0.0282815661210434,0.0121340491896309,0.0238293858347097,0.0231927136869977,0.0280941516658978,
4,0.00525079835856683,0.0376865764498407,0.0373238461957166,0.0238742253194353,0.0389871832123229,0.041541635910335,0.0320601641272368,0.00883003905152175,0.000739607424639224,0.00418713076077144,0.0422164904324068,0.0122207892075308,0.0287037805942474,0.0396926766499235,0.00616491165297118,0.0068015362955227,0.0307171747790512,0.0334977949881526,0.0330456473557281,0.0257865090202087,0.0285344965864322,0.0211633356297793,0.0314778016243941,0.0268848436745802,0.00504471815995541,0.0284920683991482,0.0315468786597165,0.0134467076427015,0.0215580474522246,0.0412643684630628,0.0228438862829797,0.0315664033098021,0.00902367898849287,0.0089527406562966,0.0354389549491867,0.00834072900436753,0.0278542264895683,0.0204964529222675,0.0138091760923599,0.0161863932168297,0.00163318317819792,0.0103407016947465,0.039139438692224,0.0142418294425654,0.0203299147732038,0.0395100369850628,0.0318797971407276,0.0112533183563844,0.0121362048109529,0.000242414528967033,
5,0.0207211535601721,0.0096140868836418,0.0316401122100806,0.00262161775459649,0.00907880524409175,0.0208713972768,0.0096960480223032,0.00265343122901484,0.0299298355711605,0.0114219606576298,0.00192172094959242,0.0112231360910756,0.0294656473279027,0.0114992657367322,0.00717884551294209,0.00528002613651173,0.0305066082543911,0.0331904775078658,0.0120352004885839,0.0425884206396011,0.00289341366373678,0.00594793312699399,0.021102337140614,0.0108507755700564,0.00266106669006685,0.0175823828768765,0.0111626029979896,0.0373210625425614,0.000436893011089354,0.00266396605180931,0.000893576226354229,0.0274647688209001,0.0212175379196733,0.0359633481749927,0.0325495768036297,0.0169277354171805,0.00359967701758426,0.0395669039595289,0.000438812019005055,0.0153275849745006,0.0013734296715977,0.0214486094043301,0.00855331980261024,0.00539838937191314,0.00638726781300234,0.0181948612879038,0.0235377848978142,0.0183913017393387,0.0351271364055861,0.0243455854518438,
6,0.00641703860838362,0.044659209677317,0.0461828296471544,0.0229485923067555,0.0322878392053817,0.00424248888877683,0.000669084316429761,0.0481896407985833,0.0271227055259783,0.0357284578595827,0.0258772650790437,0.00424900894978483,0.0432428619538706,0.00688912542121588,0.0286698508754156,0.0210867090590969,0.0361664857082405,0.0400765795910095,0.0197684710846403,0.0155974054600865,0.00791674188435865,0.0376686661758598,0.0451654220108671,0.0196184855075754,0.00121469565941607,0.0410547910784334,0.0085460576002381,0.00230454479935838,0.00360462259418586,0.013789276026852,0.054992917610787,0.021158008897108,0.0336230414169072,0.0418349662011386,0.0226417363821084,0.0232526737252197,0.0389554144401954,0.0187102018306998,0.0165396713095651,0.0166862569510307,0.0356387759777991,0.0429501895174614,0.0140008564518952,0.00881112656133443,0.0350595136583299,0.0139033807730125,0.0353464400404124,0.0281980810481904,0.0141027465098291,0.0189908754613856,
7,0.026017533890452,0.0102259222139239,0.0151416136689698,0.0323532702956177,0.0228250957939123,0.03193056458508,0.0334571021876607,0.0249888849304138,0.00210624506165558,0.0396319028181774,0.0286092593033471,0.0252552010430208,0.0115388230892873,0.0173782271150762,0.00565822904581296,0.0158555446033526,0.0217212976108961,0.0125718933697434,0.023582589020339,0.0359575459556456,0.026193530389098,0.0122802170116978,0.0162721125685084,0.0115710598997498,0.00944727907402721,0.0200190291472897,0.0117206975414524,0.030309597332374,0.0134907201575676,0.0160584250243763,0.029119688855272,0.0065036082016087,0.0226359927094493,0.0240719736246406,0.00418234902067579,0.0195007233545091,0.029875653038889,0.00967374992760428,0.0217301727280233,0.0148726769343915,0.00769524031518129,0.00505148698451332,0.0237134775575914,0.0347642409895014,0.018661774258467,0.00322796198629433,0.00310837413252501,0.0214716150813729,0.0203607294804963,0.00599575191206669,
