State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
Initial,0.0051803523415807,0.0157026701743714,0.000653597640119379,0.0215256061593129,0.00574102322337769,0.00335289273004609,0.094932626230894,0.00101631572349756,0.017847322100942,0.000290383953937347,0.00272737070962891,0.000237248805812473,0.00322663755362873,0.000664526847813969,0.00109610658868092,0.0258063202259773,0.00589721544133674,0.013926418927816,0.00677523167392286,0.000574691893778687,0.0078643346830119,0.0151217055789388,0.00168498541337598,0.00054654345863396,0.00477643872107719,0.000363310603000616,0.00140459656660883,0.0108350250173326,0.0201755937720266,0.000403261443308334,0.0496238107437747,0.00248511901572235,0.0044569918234166,3.2079263138286E-05,0.0018145843613782,0.000125363474475743,0.000801888306434577,0.0010053602020013,0.00317455787497664,0.0173530194431461,0.0250379551789058,0.00984558195885725,0.00177855700959247,0.00090691834183382,0.0219991235941605,0.00036053428742189,0.0103122370926305,0.00923704699920827,0.00775422624384544,0.0101870941869965,0.022572661370769,1.74396506656504E-05,0.0108972731844684,0.0140952794135367,0.000196270230494337,0.000745606078881392,9.57804176974695E-05,0.224773290696709,0.000582645398030789,0.020496612066278,0.000740653335279143,0.0137521225467445,0.000302730371010612,0.0693356117487055,0.00157277121349377,0.00139940449524508,0.00186019814809091,0.0203920056125062,0.0327268098897585,0.000391678267670524,0.00346503336779066,0.00567749861832139,9.36604446577032E-05,0.00485711355378291,0.00143566300626546,0.00793284607827775,0.000308221431177997,0.000152099189966071,0.000167766199781546,0.0102640868861088,0.00263140333159327,0.00227091876168255,0.000197853193337322,0.000401167808995152,0.00131710962834428,0.0105700913829525,8.63556613653058E-05,0.00112224746935217,0.00131555493706059,0.00118062639860395,1.5809055058325E-06,0.00720967876000652,0.00289033443153627,0.00343307129910147,0.00457110560261485,0.000242109616155553,0.00405237548240183,0.0156105987099967,0.000601536660152771,0.000351043441368088,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
0,0.0125933955039076,0.00199320954277259,6.53853099970035E-05,0.00522980998504912,0.0147947749819099,0.00836585329512937,0.00101312421570354,0.0109770424295713,0.0130277484153569,0.00798620663514628,0.00235265003765079,0.00241634389723105,0.0075382210537947,0.0142119260254944,0.0121459441624495,0.00141139929608504,0.0084760211674379,0.00440780640229428,0.0154168739449163,0.00832813650893955,0.00808560452127238,0.0137897840760542,0.0034562940600199,0.00548648800440063,0.00800992634196562,0.0126000625013845,0.016399084639675,0.00974745740032504,0.0147987855055631,0.00966193524384641,0.00788664893782506,0.00824155455751711,0.0135279785841041,0.00196393191685288,0.00285975155234215,0.0177961912742541,0.00760480184490387,0.00850634536022323,0.000832589495741112,0.00122911984444853,0.00688350627996268,0.00327949990109249,0.0109601022114862,0.00894136830219914,0.00327532430097906,0.00825167183606255,0.00294365039656178,0.0123783565980108,0.00824869023177432,0.0141290535491548,0.00808109627847843,0.0171329926904854,0.0101984238027767,0.0050941765296697,0.00383868352522893,0.0116902680325327,0.0175492726311332,0.0108586597007164,0.00753983350052539,0.015825572539056,0.00214057561826456,0.0126438708162208,0.0166504313462048,0.0085277832606903,0.0199505194838895,0.0144241266788903,0.00684355560507193,0.00604109431611887,0.00170289940511664,0.014116153024286,0.00647151048159359,0.00992310927420489,0.00571394328417552,0.0106977975100974,0.00936100255053806,0.00165210312413966,0.000654329839238761,0.00215889782617448,0.00558298225652234,0.0120722008351965,0.0114951951025144,0.00591540555889586,0.0108648719766001,7.03620978768603E-05,0.0071699993877938,0.00661666088739746,0.0176937368120797,0.00361847813616208,4.0109363236811E-05,0.0166214365646219,0.0058245889222144,0.0154487161628842,0.0184545040534906,0.00767626892612828,0.000135592162242577,0.0040980586870121,0.00226166871496575,0.00680189072394575,0.0025034002721996,0.0174824987382747,
1,0.00457677314902119,0.017274685659753,0.0121932056376054,0.0140350793372212,0.0149744268423861,0.00446072849624004,0.0139128676337692,0.00413450524178406,0.0100983830390636,0.0123425817546687,0.00881970353463801,0.0135509213590196,0.00702893566983969,0.0129610886022249,0.0097519169930199,0.0187969074442846,0.00423657961599282,0.00286214385838251,0.0114178776010227,0.00232516001988655,0.0134186334965476,0.016148321607922,0.0111111325128716,0.00900262185797335,0.00110697542990892,0.0071991549426712,0.015310306194183,0.00828008590121224,0.00654926127682075,0.0111688555958445,0.000485952292081662,0.0187599030577148,0.0161925429055488,0.0154322376469186,0.00087729511440031,0.0108644758717182,0.000413537065814157,0.00449971642552586,0.0121447955013068,0.0171380712946687,0.00316421572782731,0.0131550821411227,0.00822513349860317,0.00378685933086239,0.0135704502238839,0.00668411094343067,0.0122422628241579,0.0153471130302257,0.0127643610260373,0.00499213086770831,0.0157083281155108,0.0134778675792827,0.00636887789829351,0.00458263435129178,0.0112979915044158,0.000999183530365178,0.00393998437034948,0.000548995191641356,0.0103546766697989,0.0143645641270678,0.0157462023319246,0.00741127512327126,0.00310699398244254,0.0131611829126595,0.0125479060288776,0.00308652457248345,0.00158412471706624,0.0191637943801532,0.00810187799220743,0.00810695756022023,0.0124272239331035,0.0150795817405739,0.0170531552175669,0.00293843963917561,0.00185909544134975,0.0180687771632493,0.00892400666796738,0.004010743509842,0.0121812449991847,0.00506169514301496,0.0121279328833015,0.011616343967804,0.00641653342754037,0.00292974537481012,0.0149338584038765,0.0204511888203056,0.000195619907718871,0.0104257507996862,0.010205144990677,0.010387998956235,0.0131817699423832,0.00993317973419107,0.0250185201843728,0.00529104383457052,0.00746452334445703,0.0118085954557833,0.0139197944329684,0.0142673608920804,0.0044395905118296,0.0151857541356318,
2,0.00693641210256552,0.00603373316280935,0.0221260151496705,0.00196221004177906,0.00453407955285474,0.0242964426308476,0.0109756277697531,0.00498580930600937,0.0124839345410108,0.0164760943498326,0.0169604945522597,0.0199940413791536,0.0134379993466495,0.0176735664821914,0.00478497730841263,0.0177759962035524,0.0102609361288597,0.0141020563058462,0.00827494853362891,0.00297017298872073,0.000335863099872363,0.00227550671989843,0.00273527936211106,0.0178563682880542,0.0141959075175949,0.0131784182981527,0.000439857611193344,0.0129783572312981,0.00816739313700021,0.00699781654838811,0.00107906143900769,0.0205242804849159,0.0228685422284679,0.0118478187151125,0.00727777750859456,0.00613381109142112,0.0219327427816923,0.00730273290464171,0.000820989230867827,0.0057949207551325,0.0181733986524027,0.00667622907274019,0.00897251941909777,0.00929858214558334,0.0012630519289287,0.0043515355546597,0.00150555308456691,0.0182991808665874,0.00790912965593528,0.0128436396528681,0.0124241540118349,0.00863690258802979,0.00502929709384519,0.00858629009347777,0.00462193927315599,0.00822833746731733,0.0181413539603429,0.00488573488568514,0.00635719949021292,0.0196513224546902,0.00425587130735332,0.000234286980258915,0.00111990717302568,0.00317302605921413,0.00580450007162338,0.0181880439440703,0.00814158373709263,0.0190023412446877,0.0180543083864386,0.00428618841839538,0.016346670770351,0.0181378972215328,0.0147701521524008,0.00239777774445478,0.00452765671418701,0.0206808260421163,0.010917040754403,0.0173073032935985,0.00677908956583346,0.0108872397259582,0.000101188225707164,0.00925991363520985,0.00504690718728864,0.0167001759622666,0.000817836538775708,0.000396462135086181,0.021075222228072,0.00996872292735112,0.0173478273455153,0.0102591556700909,0.000372034216450374,0.0143752450725849,0.0100079576719098,0.0136642064329997,0.00794368679666009,0.00493417207788289,0.00789922255527208,0.00998371702831517,0.00910795406493536,0.000113841315246836,
3,0.0171965027750276,0.0203432433617926,0.00693525835722518,0.0140576173404428,0.00585082762849932,0.00167282001000067,0.000387831306794227,0.0157846689310966,0.00866979739000278,0.00195669619026031,0.0101404490249864,0.0110963948636282,0.0182034354777707,0.00481273510092657,0.00372870720838845,0.0109664317413157,0.0163227680602274,0.00951275697892871,0.00876659412072135,0.0139740918582714,0.0139660814265998,0.00370451971951924,0.0157792461603086,0.00465872400086157,0.0140831855557263,0.0230321857098285,0.0112612712616038,0.00520215416755295,0.016438710436329,0.00227454104283517,0.00914068915051839,0.019064731717203,0.00542621480772512,0.0038930017986849,0.00180192225489482,0.0160575978279697,0.000242967460359135,0.01031188897277,0.00563033355882326,0.0143497346979853,0.00329741752009859,0.00560371351242602,0.00992276756175785,0.0093898234225965,0.00118182615746594,0.00613501093346138,0.000866594360264402,0.00658151553176634,0.00397935289669716,0.000820003108371437,0.0111271326356449,0.00384538511429935,0.0102560169084904,0.00677755277781623,0.0241303607510017,0.00329452044582431,0.0130811344938492,0.00338984783757665,0.00863050491811558,0.00196812467532852,0.0130139497146415,0.00527640298309635,0.0124052729123623,0.00456467394163583,0.0145572147588636,0.00650383847720935,0.0143529455631856,0.0025834184040308,0.0113654374727315,4.45388880481712E-05,0.00566245811429659,0.013072276817137,0.000332978215758811,0.0149320774919484,0.00270224261387796,0.0065508070959184,0.000964632323861792,0.00488798810354735,0.0152585483563989,0.000327649973455173,0.0215326633453451,0.00452322727903202,0.00908905332948402,0.0119200071156803,0.0152371802229582,0.0235481188861592,0.000913652738252393,0.00948247189309842,0.0130042687239578,0.000897988413182456,0.0151130033538971,0.0174479260946567,0.0119470673300463,0.00173464019179016,0.00920557922231162,0.0179982188178705,0.00788260186378336,0.0178103082736264,0.0024736381415527,0.0171256167431517,
4,8.06581627925891E-05,0.0155596149253589,0.00399691038996518,0.012796590298234,0.0163937970379373,0.0108971957573048,0.0117139357244938,0.0128549884878289,0.0053029980711815,0.0134994937643493,0.0138787143809179,0.00469520937306598,0.0140824164539719,0.0156218675961926,0.0162687132945856,0.00292882937764414,0.0090108621636356,0.00514263730247378,0.0130602166784436,0.00269062290474182,0.00173596036522319,0.0147997161088982,0.0118453017718003,0.00180173372908082,0.0118243670153505,0.00187928987510153,0.0119226823455959,0.0097152801528717,0.0137491346125287,0.0120292560874984,0.00493496808156436,0.00935105174600847,0.0147703744870756,0.00923937883672007,0.0101916418677457,0.0191386671524035,0.018074435195038,0.00967986615253251,0.00212192673889032,0.00247763230734425,0.0147641292392696,0.0124582883890985,0.000316899546010833,0.00747776845842744,0.000332322486063753,0.000350015356255422,0.00733042537489661,0.00928818725332275,0.012356300760951,0.0154667101075596,0.000594075187699395,0.00877357090050899,0.014626414227678,0.00262281541501778,0.0116489545790485,0.00825544347091828,0.00689247880017942,0.0131719793748635,0.0102728804290091,0.00391121100545923,0.0051116624311684,0.00603115078526424,0.00786380812002049,0.00760591754836189,0.0174509954573265,0.00965553857522773,0.00686851161989949,0.0153713468196111,0.0138312096777354,0.00772597994993995,0.000177349000875385,0.00720240190639705,0.00359499584040883,0.0125893351156206,0.00461850981531502,0.0124480078411914,0.0188049033524516,0.00577169691383468,0.0153812044258473,0.00502859500843595,0.0113158048000705,0.00580784660557777,0.0139386244639256,0.00273972599085826,0.0135530638169727,0.0123302447161411,0.00515142607492304,0.00913688144890388,0.00924498544802223,0.00017988370182234,0.0113367646215082,0.0123768721873868,0.0128846095274795,0.0112602464044324,0.015248838523909,0.00420595055955742,0.0104391192641181,0.00351566436508873,0.00713877112339741,0.00520426816545625,
5,0.0118858587932548,0.0181752206888311,0.00621966137598156,0.0214887586460853,0.00843687916326814,0.00341174451078012,0.00931574579311939,0.00212151038602438,0.0108914832260966,0.00958887920510878,0.0129432127573406,0.00341638090297694,0.0151523666597941,0.0116515814142235,0.0193798468112225,0.00662047779386114,0.0155867212096446,0.019295272718644,0.00344850883056613,0.000457145592153105,0.0171891363465057,0.00318358041997267,0.0170249606565186,0.00409434167322225,0.000696997370801738,0.0128258568923131,0.00893156013329935,0.00096992078451448,0.0150049732943018,0.0118412069172804,0.000227041252199079,0.00202539562978985,0.0194135937346848,0.00886791932521725,0.00401693665931848,0.00458953977036319,0.00586214693646464,0.00734386259992945,0.0165603241742793,0.028072895584966,0.0100928182123438,0.012836115947197,0.0114605519444359,0.00260061910100562,0.0200735321343044,0.018650211999242,0.00822578520989085,0.0147093825412043,0.0120813669622632,0.0172880194405182,0.0189751834305716,0.011160045782753,0.0138479590480556,0.0201466272911848,0.00413160336163447,0.00871393565051017,0.00707862760571388,0.0136185946491851,0.00201340161655823,0.00215769383582915,0.010353745230229,0.00584306370532287,0.00183847381676847,0.0270368597648626,0.00197919643892429,0.011640492213228,0.000894953785438644,0.00718019240532998,0.0125492735656163,0.00711356896304487,0.0145624406418473,0.00830980130334424,0.00154401050175217,0.00606059610013366,0.00515947895912342,0.0193637268869692,0.00138949302790774,0.0139542985692748,0.011822651133979,0.0214974101500743,0.0222940876455987,0.0215402696406669,0.0109032998928387,0.00684709107318582,0.00910951423515891,0.00281298226469725,0.0131514632491781,0.00313537840879289,0.0227588887807201,0.00873222958748432,0.0138940068856816,0.0129240980785707,0.0112404734427423,0.00289072594105422,0.00773870489734992,0.0107517175858901,0.00944816181176353,0.00151152195624975,0.0113890600825036,0.011779103809762,
6,0.0144796167087834,0.0123787472040904,0.0109904037602673,0.00642863565909571,0.00192968485345989,0.00867599140836028,0.00171220622670381,0.0147067425666054,0.000643836065144233,0.00778972151232157,0.0137206794708364,0.0110825522219427,0.000842364086489691,0.00826073307121216,0.00467702742403044,0.00877867226749093,0.008929133829672,0.0021912828283874,0.00529583629716197,0.0190769225689304,0.0134591888475961,0.00879115164604221,0.00906214814980173,0.010504260097915,0.00629192370035043,0.00678759864166352,0.0166322298102682,0.00361998115314132,0.00902682366202805,0.00691395379202371,6.34384551971807E-05,0.0113470758320763,0.00675079359551369,0.0199897912423833,0.00513135052086002,0.0135256411816268,0.00984639982231034,0.00932418028574499,0.0152455630241445,0.000105476496178373,0.00800433457722067,0.00020200272869987,0.00152019346315263,0.0185888245497201,0.00822995517251055,0.00585337949600154,0.00906994068991944,0.0123764624557923,0.0058873200234278,0.0125010914994794,0.00755495879138239,0.0172119555324057,0.0111377342906659,0.00200896554932606,0.0237912336727858,0.0114813527596991,0.00926900175215496,0.00109085894874199,0.0164853504197062,0.0108075921159648,0.0203140518764547,0.00548075861630468,0.0175607828257899,0.000765032960838669,0.00158140499427443,0.00684866625018936,0.000665284084054461,0.00241894019507909,0.00604082018977346,0.0120162853281692,0.0100243224389881,0.0115777742699263,0.015556770803836,0.0183461911905456,0.00905983206765272,0.00261005117690642,0.0112459913359697,0.0190735281201097,0.0200749409578556,0.00578468701314339,0.0189098338784494,0.00149172420257576,0.00529114826341781,0.00640759823243213,0.0088348487054147,0.0152891350711792,0.0164798556578626,0.00274433329295058,0.000560720665257322,0.0185117850350805,0.00731861321499105,0.014578893870614,0.00262123296915531,0.0145561835725137,0.0036662640741035,0.000397192651638217,0.00826421251778474,0.00769705928591843,0.00816164089640825,0.019741306685919,
7,0.0139012347804857,0.0108613134076638,0.00365269574502149,0.000359613828476811,0.0024335043655218,0.0202392971007129,0.00547051791461104,0.013446774743995,0.0127976305698397,0.00450415472515868,0.0156304125120315,0.0168353009118586,0.00730190132224566,0.00823640975250445,0.00552535098399124,0.00637162990945337,0.00990144232655128,0.0181040967324584,0.00692572830536199,0.00696144584410329,0.0129219442842539,0.0114617937056799,0.00269812594295109,0.0142498861741325,0.000740328378649828,0.0184309189523053,0.0054469788341621,0.00226364271881621,0.00984343038523243,0.00448671993895803,0.00558843172640364,0.00783502506466559,0.0181823164403592,0.0110411215772599,0.00995850194939144,0.0175833946053265,0.0144562431395916,0.0153008195972017,0.00217621206278729,0.0210713519966352,0.00352277833330136,0.00649010328036742,0.00739989285615881,0.0132846621160756,0.0126865927313631,0.011285303370309,0.0141000581968533,0.0153388419108274,0.00360688226418078,0.0216215881709457,0.0187936118670998,0.0146193725381458,0.0176925459473407,0.0127621613239697,0.00966673285813585,0.00761617597791895,0.00453823888718919,0.0312025061681513,0.00739067218218621,0.0175721968428919,0.00209853530210152,0.00293620804112718,0.00487690429611652,0.021685267717028,0.0167254021645677,0.0173773938195116,0.00974813652919293,0.00403763105156052,0.0237083950908726,0.00124233640110027,0.00188898892052942,0.0163864288754753,0.0019486290023403,0.012269886073303,0.00447126401034097,0.0149559063534891,0.00394048360378168,0.00730638473565159,0.00900883216630416,0.0123435912510225,0.00368528648748807,0.0130696712342744,0.00878073353807567,0.00109954755606452,0.0171010728844417,0.0230559474704504,0.0144640180190262,0.00896944050502272,0.00253881665938041,0.00907226745117041,0.013647673396343,0.00519143578569306,0.0197834435623824,0.0108125359884096,0.0179764877572184,0.00542301994837982,0.0171820785509374,0.00845424777187175,0.0139042656515305,0.0184333356237464,
