State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
Initial,0.00233562373554695,0.00306359583171167,0.036989675975773,0.000548905899812949,0.00281472397786159,0.00247210277016032,0.00115770803165817,0.000127944703118083,0.00141751241316002,0.00104510697536176,0.00403108956902877,0.00144365064990875,0.0255712682560557,0.000117590340782416,0.00879811667840247,0.00452473682121626,0.00123038251325552,0.0172809293946862,0.00838139664128316,0.0171350663595777,0.0120798690484547,0.00247681093830769,0.00107896554336941,6.98314852038668E-05,0.00132891619363063,0.0522114040342656,0.022391433423206,0.000648461341281299,0.00155180306581871,0.00530436191489462,0.0219062854860906,0.00306515402041046,0.0405130785197793,0.00727116411964749,0.00744459008349021,0.104173556098389,0.00127720441292752,0.001850079152148,0.000968326960118755,0.186492538485065,0.000146199684196468,0.0078046808725906,0.0135771665605746,0.000762357239543603,0.0599614368309436,0.0494463405541967,0.000992731415061258,0.00351107026187478,7.0320446512207E-05,0.00135008640459216,0.00160347421210616,0.00135514352733113,0.00763987589673483,0.000873141732728702,0.0182677197841188,0.0268537750655476,0.000210497223048498,0.0256335834202552,0.0257000793443855,0.0140340395492531,0.00721878882547767,0.0154446913762485,0.00386981656027113,0.000180028655274345,0.0142688844718902,0.0127352234119759,0.0696186062525439,0.000304724921768248,0.00161170907242838,0.000362844561666028,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,0.0103132436852956,0.00887407526799324,0.022716869782976,0.0209839115579103,0.0265282263226773,0.0190815389080277,0.00502510016808134,0.0218927049269074,0.0241832767737436,0.0130005797673942,0.00627893971931876,0.013544751312001,0.0227918709519426,0.0253924415039084,0.0127524939886021,0.0194073223231196,0.0190730619047746,0.0238290467690803,0.0136379561698989,0.0230402272046923,0.0233309774741984,0.00683642398835792,0.00567685145853571,0.0014582215236415,0.0148490343732932,0.016404054971321,0.0125924703192111,0.0221622286290014,0.0152534361966997,0.0284813308888421,0.0256596075877272,0.0240908804872288,0.0377132534000982,0.02575174550066,0.0246931990378874,0.00968262697730491,0.0186166563340448,0.0185764442655829,0.0160936504601582,0.0149141232308876,0.00440934510483639,0.0137488558490987,0.0178954256732332,0.018446182966067,0.0183362020590806,0.0093037892056575,0.0144245457680342,0.0227318951544838,0.0246021395103693,0.00747719876207605,0.00623725576383754,0.00211724093157494,0.0198329202969979,0.000345770844216098,0.0113352992331089,0.00212224486172127,0.0144767089706705,0.0149153608421983,0.00136576460983168,0.00891806314863909,0.0280165274233238,0.0197467161398634,0.0222208062367256,0.0179819961710292,0.0104409924841054,0.0125840113316796,0.0388100113989647,0.00020334720015757,0.0106166572394723,0.00555450014174636,
1,0.0015911522627166,0.00202193670749674,0.00843895403461299,0.0106056322181761,0.00479874839205189,0.0201267412264801,0.0168599428798448,0.0248543750808172,0.0212274206107849,0.00861880853137267,0.00678819948257964,0.0288436613151272,0.0273827202060636,0.00648163429422669,0.0214924714168697,0.00236169449538626,7.25405888794728E-05,0.00498159486726862,0.0139417154060873,0.0080005324929036,0.0105436320864712,0.0128028863800507,0.0200315300192799,0.00310219195231141,0.000953401414048597,0.0329749558575529,0.00958755671377411,0.0218675502215909,0.0115129283405689,0.011209830361631,0.0254097397039576,0.0176094870323992,0.0137057507053839,0.022695917375129,0.00749591539538066,0.0229642699192397,0.00936773764353444,0.0078661666388303,0.003273614273364,0.0290480757395706,0.0211943115802729,0.0224162565112758,0.0201773528008355,0.0160740852333987,0.0318030953372234,0.0294006784366111,0.0240978181777125,0.00962671623183457,0.00354821391190994,0.0195738777227345,0.000725405382972829,0.00965531463517136,0.0179600590708929,0.0211646134575251,0.0108019144722779,0.019330372716391,0.0238450426151423,0.00126555261085098,0.012536255392628,0.00637321187646294,0.0130539366810251,0.00722606447627139,0.0200734886975383,0.011552745785056,0.0268689356753621,0.0054179642209754,0.0142925707230646,0.0143601199132788,0.00620355814306367,0.0115904562788744,
2,0.00810231234559841,0.00350805267052262,0.00596439255336474,0.0151099058784086,0.0231848448775245,0.0160515526002055,0.0138669568590811,0.0246643939334304,0.0218549588083635,0.0285413386922166,0.0238883873222725,0.00688255219868208,0.0177980729976139,0.00735448764214471,0.0177471874603735,0.00578550011777037,0.00144056451071395,0.0190595849711318,0.0220343931000991,0.00796534715433281,0.00772636638875347,0.0248597972836123,0.00189919417337036,0.000814391936729865,0.0127135551076445,0.012823353030085,0.00442700281757068,0.00247909961417721,7.49447359024771E-05,0.00967188699637992,0.00831229814170593,0.0219372970316151,0.00333642025649232,0.0173483912179076,0.00550381995375336,0.0107087039396764,0.0165126450784966,0.0221000621181223,0.00254067974325193,0.000980356221412094,0.0026660424065998,0.00813386330401206,0.00822151767837935,0.016844692963778,0.00456095332535208,0.00278036009612776,0.0236516692606611,0.0196646847868927,0.00879684804953425,0.0102718338447108,0.0155419686507591,0.00393759313876011,0.0139176577943223,0.0078865945211451,0.018542338653307,0.00442209979989071,0.00445596111387515,0.00324619681005543,0.00826545652241644,0.0155176454746814,0.00923608059944949,0.00094458966899736,0.0222449925435705,0.0249501570106491,0.00481100233517877,0.000677493247142576,0.00824697999712238,0.0184440815083217,0.00371921661683305,0.0296856852727079,
3,0.0321090984317909,0.020238642819384,0.0136583005013561,0.00470133329648931,0.0236016575244594,0.0128587388452565,0.0218848385850573,0.014762097467701,0.00434260260226196,0.000183595588960819,0.0209266856582261,0.0109747181022796,0.0208718869363494,0.0183086308026793,0.0200333641477634,0.00325394580162236,0.0184830880957156,0.0255649077525382,0.023941092958992,0.00839875106293009,0.0256486241951056,0.00585538253939826,0.0088628009452576,0.0110424596509849,0.0056469648745885,0.0182133053983658,0.0134129417413569,0.0156986291866781,0.0136125922425048,0.0130227089183435,0.0239951522825896,0.0205593113671044,0.00199039420250457,0.0311624019269902,0.0261438535735858,0.0281385506817279,0.0128544946484184,0.0205257906961531,0.0216792233152438,0.0123091270147503,0.00163402844499509,0.00867217448945417,0.0317473510109961,0.00777688781128631,0.025796908462972,0.0248765469928149,0.0064537872608717,0.00931179974620482,0.0101086210504466,0.000315471510170455,0.0287182422480906,0.0126159237366443,0.0226443930469854,0.0116139471610846,0.0110094809012277,0.023752924669713,0.00984901641722729,0.0114243673272715,0.0177438492496632,0.0206946914209579,0.02147321388037,0.0178905056347549,0.027452894929644,0.0128877902132293,0.018370081420664,0.0148306534036947,0.0303766885340042,0.0224511778652627,0.0150278692800531,0.015313475275625,
4,0.00765472847064915,0.00445417900385238,0.00740233647955059,0.00682162555962379,0.000798667511386609,0.0194214385738618,0.00162893368511821,0.00447322599409677,0.0174189188046572,0.0167634854493715,0.0152289338458032,0.002013128315806,0.000939153755070296,0.019662774142989,0.00778637980773557,0.0230252733311898,0.00142366542548541,0.00132799763107132,0.0113181913610598,0.00835107161631573,0.00476081022069858,0.00237589618555642,0.00999765264862457,0.0151748628241053,0.00675569520726937,0.0292087582003515,0.0231060038814114,0.00413327868860987,0.0137997100557518,0.00198242617270762,0.0192500988610498,0.00117365942365999,0.0393335721471919,0.00705806037184705,0.00652517754891135,0.0333212339085779,0.00775642412238004,0.0119580076207904,0.0228810139788374,0.0279879444380065,0.00797492981246188,0.0114411636999256,0.00501127524904042,0.0199661449177205,0.000601939054211563,0.0236169158374633,0.00113532879267927,0.00357510818712357,0.0175313274062821,0.0036537136521556,0.00288902326371551,0.000606488051390133,0.000482123566519437,0.0209346412188512,0.0205090337688266,0.0154303322363881,0.024504475680742,0.0314464815147318,0.0392442709989292,0.0170428400581783,0.0198439280296483,0.0236315709321528,0.00582622186970053,0.00584317538453668,0.00862313208332671,0.0159939914868504,0.0552586891036953,0.00894405302893049,0.00269635284821917,0.000840569116507476,
5,0.0231870260012032,0.0103696555635589,0.0163282257975442,0.0131537489272856,0.0116584194268464,0.0149204321400679,0.0284929621735506,0.0367336222303099,0.0162069457806893,0.0256795270979604,0.0225914653689428,0.00994592520469209,0.0150600762300135,0.00884650762785696,0.00738712921239569,0.00915391471641243,0.0232519346817673,0.0128159787506262,0.0270318230402483,0.00184998758545,0.0219489120755798,0.0152522977201021,0.0172718686563009,0.035424184024918,0.0239540342771528,0.0121414549769133,0.0116912464542729,0.0308672057418407,0.0213739315510942,0.0149364079095985,0.0241329125414883,0.0211086834125619,0.021116884672951,0.0120322342082771,0.0175285025382815,0.00192607095577493,0.00312581013830459,0.0302701581033898,0.00490493775962399,0.00174814457796076,0.00220426187923286,0.00722462972788714,0.0208369168380862,0.0135047708290279,0.0169045673996973,0.00277122226287658,0.0312211184748716,0.025648696770241,0.00155380019866209,0.00365708487781783,0.0213338980497218,0.00636301664592308,0.00400734345022598,0.0127591637512641,0.00913613818022413,0.0160953180760011,0.00413904149505451,0.0227357661096923,0.0133319184453546,0.00185881161562664,0.000514638626071447,0.0131211017274097,0.0307798607853878,0.00203658838149737,0.0266616849776531,0.0234553917480784,0.0168367447134897,0.0340975567202698,0.00473081086958853,0.00417316499315615,
6,0.0180225218552332,0.0110443252009219,0.0220321787961538,0.000408366866731359,0.0231817873130442,0.0289562768266502,0.0263926417704653,0.0157705959837329,0.00284803202313692,0.0155572303136131,0.00572725310119654,0.0017916654722989,0.033075101275441,0.0216719691708455,0.00722238623574605,0.0105771547958399,0.0257292059635882,0.00998302708975387,0.00705361300813573,0.0253045956912247,0.0162184185825168,0.00921195613886308,0.00464242243950094,0.026562876382364,0.00431283358525102,0.00180497943049167,0.00168835335966287,0.0166039978500128,0.00157055330349167,0.0234393520126344,0.0336772778943342,0.0115227245371312,0.0255613541294546,0.00384967614103193,0.00411184420487723,0.0230884162067344,0.0262643423718902,0.0100387634404422,0.0207090624841084,0.0207757540026458,0.0166220170990331,0.022514917262321,0.0181555458958928,0.0200383439376249,0.0260474784532445,0.0171768097534121,0.000123736877445981,0.0157818292396439,0.0212071417945233,0.0170145670681505,0.00603724602678632,0.000278882588875334,0.000291468414032419,0.017912207303144,0.000332137864260678,0.0215504951553565,0.0232362853045922,0.0181110199918992,0.0197310615500993,0.0176794527454831,0.0119783063191627,0.00780417116553074,0.0200153320741997,0.0226258220767417,0.0088841886703795,0.0108053242237116,0.00367433255934463,0.0184625048619971,0.0159466580402811,0.00359590963123869,
7,0.0266778116668676,0.0164613987548063,0.0195192947592858,0.00204276095930911,0.0248338714245452,0.0260491521561542,0.00768430936336251,0.00430478776512144,0.0207139148029241,0.013564855910279,0.0137294571600141,0.0265468457831407,0.0222649696946534,0.0240413072642696,0.00218319518619851,0.0269856052386528,0.0193809673756774,0.0157304681832335,0.0292513009784192,0.00341272220166749,0.0107674330984531,0.000991487564026968,0.0158987066029486,0.0337238736642943,0.0310789159315463,0.0125674829823877,0.00189947486637141,0.0208494404197652,0.00354673439135635,0.0253285421535622,0.012528036536931,0.0211991417006388,0.0162489133359704,0.0234767997875238,0.021485499566834,0.0182842019716334,0.01422110153753,0.0113514321174531,0.00386255403198365,0.0109091871988152,0.0109301898891009,0.00986453548226947,0.014415533792635,0.0131016783108726,0.00356215426797999,0.0204264163585637,0.0201567705555939,0.0206523339889241,0.0174592419338168,0.015090761917914,0.0182900779382229,0.000410857450642899,0.0164009070398254,0.0349144303857263,0.0179729136611034,0.0156902459739765,0.0275298525746274,0.00424540729980899,0.0116610227935905,0.00164167346393161,0.0176323075631614,0.0231645256831582,0.00342155119100808,0.0110696090508777,0.0142963469959235,0.00610773152072397,0.0173254364262205,0.00831646434392083,0.0153119711861404,0.00152256208908121,
