State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
Initial,0.00024792488125842,0.0206607378725769,4.60889308546255E-06,0.0016484225519483,5.66587674388374E-05,1.82300943395449E-07,9.45417082276865E-07,3.29702747801772E-08,1.88322934671456E-05,0.0160190031497422,8.12013472105865E-10,2.13629235897751E-10,5.41360398924927E-14,3.36189290607514E-05,0.00619723299943193,5.16984950204067E-08,8.78912926476691E-09,0.00080808589900928,0.000108006065624559,2.32711635751519E-12,6.37068593895029E-05,9.12163177263146E-06,0.0075602614689361,1.32165101260682E-06,3.09625381302606E-06,0.00817690957999659,6.18188727209906E-05,6.15346827494914E-08,0.209676946170892,1.07754599237562E-11,2.90616743050684E-07,3.68435481016231E-06,0.0012103627079982,7.46504002564473E-13,1.45395771246968E-05,5.29598590083567E-08,0.000168022726743433,0.0292690245497479,0.00248845805621223,5.26187031767577E-19,0.331855424846985,0.00171981571576989,0.0487161281304955,0.00110775292112729,6.01115806925898E-05,3.18576730268366E-06,0.0387312665472421,1.13586496304235E-17,6.13741184575377E-05,1.7958865960637E-13,0.00686518041531983,1.20444934501487E-10,0.00013511315642003,0.195606479006839,3.552519357562E-11,0.00453597133368346,1.73951347088787E-10,0.000273153526529184,0.0263089546572466,0.00189699143836357,1.16514897381087E-06,2.7963706023153E-13,4.380720453697E-07,1.08115189262518E-07,0.0279233188749155,0.00560179966107965,1.50806570848895E-05,4.36646650296584E-05,0.00393845802389957,8.70291983584461E-05,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,0.036891464074916,0.017093567336153,0.00244422700197703,0.00412555551193979,0.00212562032359139,0.0135964313651916,0.00291688399253057,0.011869282795663,0.00255963396874474,0.007358312202943,0.0273827460782304,0.0115080222126855,0.00296090095214685,0.000692792594995739,0.00265281765006653,0.0238573194187029,0.00458553096918788,0.0279167211595926,0.0338462207431671,0.00980361887006504,0.00521461211221006,0.00282902865135474,0.00616834287820777,0.0182819764496784,0.0296537128052036,0.000714568511616336,0.00107349828765119,0.018185933033283,0.000275949587014911,0.00267709148508404,0.0152041072859549,0.0313620615385889,0.0040489289364931,0.00209791331960848,0.0234305400327899,0.0266447884126024,0.0151812711517046,0.00613087563321602,0.010068934891799,0.000184005303953495,0.00247205561555744,0.000235318869067402,0.00103833659792564,0.00580644760896997,0.00729314728153644,0.001234849859875,0.00147809761047061,0.020023589458926,0.00164425986492002,0.00210455120172908,0.0350531388180116,0.00435154298540488,0.0142368199211314,0.000133352543118245,0.00218382989325435,0.00313414468427343,0.00690208421904454,0.0127252789898491,0.0115895197867178,0.00565948477239252,0.00493372197859986,0.0078120499422607,0.0179680567148836,0.00395833204119313,0.0130623780470829,0.00201845088080314,0.00349342707787329,0.0204149761747721,5.31069693791208E-05,0.00157866549200515,
1,0.022576760311955,0.0111905621126303,0.0041309917448947,0.00166807606655708,0.00431629626327768,0.0284233142249992,0.0241094376922816,0.0338365081586336,0.00125917656872906,0.00289500035089959,0.0212044002499747,0.00254922014217983,0.000251029513476026,0.00293688322093378,0.0175947838007705,0.00307074101805363,0.00270082824918797,0.0118601966658516,0.0113646310160463,0.00958389656968544,0.0550239059392682,0.000180304542484412,0.018153587088807,0.0344973236025935,0.000320791390450856,0.0222218987251564,0.00231939185831702,0.0120142170723198,6.42857670731647E-05,0.0213748735283125,0.0129896848239948,0.0150537609022299,0.0328583280022136,0.0202463022021091,0.054938195289013,0.00722871438732498,0.0128143185584974,0.0345863970923276,0.0131005323522018,0.000371101043984293,7.60605260413049E-05,0.000272083617816572,0.000724836887229675,0.00721923148546797,0.00142901983781905,0.00309429355982608,0.00101170492144154,0.00105180312633823,0.00199781461244653,0.00828181370527559,0.0253328666182764,0.0090206511862204,0.000142641635723882,1.19186131939056E-06,0.0203844131982078,0.0159447768314517,0.0578719341907892,0.00544998668179514,0.00844740517794046,0.00592258328661376,0.00476611980442892,0.00181080562722422,0.0140453881122794,0.0103009462173935,0.00120420955986012,0.000894533462474494,0.00102814623686012,0.018052144806518,0.010584775308137,0.000798171954801553,
2,0.0400486739552898,0.00688090070247274,0.0382513522127631,0.039325546895815,0.0711363180986403,0.000469323038447286,0.015759033944044,0.0613221338775595,0.0540295920273587,0.00563313577055207,0.00471848135708852,0.0127117656800539,0.00140532555634504,0.000493178142200532,0.0207187887471132,0.00389411411894417,0.0360485140059082,0.00816351381391944,0.017367674828746,0.000814436738836599,0.0514805595996078,0.0150982664786108,0.00181487327121807,0.00293734605777737,0.059004845754152,0.0226454440606717,0.00930615447823892,0.011335321222644,5.45829365012922E-05,0.0100067909530545,0.0311266145195706,0.00484658394925337,0.00212570471822446,0.00213473902311494,0.0493884607059909,0.00299220592314548,0.0367195780462638,0.0187380410589864,0.0194819224725783,0.00106217192216379,0.00217383951648695,0.0193898429378224,0.00066980490671742,0.00480720059167077,0.00691765670136456,0.0521645753692689,0.0253890492597886,0.00108382716590198,0.0146590478075081,0.00485363058431562,0.00866875839393263,0.0169711479657869,0.003454912683474,2.34666235955789E-05,0.00142514891798117,0.00349455729289999,0.00637398786727807,0.137499364570132,0.00106580921963835,0.00789469572858058,0.00270584282663094,0.00160306582883247,0.00752390032757229,0.0329476870909564,0.00594796896695496,0.00944389069823408,0.00438834599883359,0.00330927653297631,0.0552685581743796,0.0572688241919403,
3,0.0143164758881837,0.000666977839876183,0.00968563839038533,0.0729322094329009,0.0634558294306328,0.00608073483899594,0.0143284169647085,0.0288678338230939,0.11207505801905,0.0379891167642291,0.00185274340621217,0.0211076332786634,0.000468853796176337,0.00131800486931858,0.00246838990951993,0.00653861019157828,0.00989472045054683,0.000678775784855418,0.000503879293064376,0.00494906887701055,0.0307837489193357,0.000207234436501616,0.0159171961803377,0.00114541614387499,0.0549196251655061,0.0147337671704645,0.041092794029509,0.016651857861579,1.52445092681261E-05,0.011893590787067,0.0099334502915805,0.00920771838758769,0.000430495410483309,0.000630937647569624,0.0239364410948733,0.0165982798424213,0.00981197695076958,0.00165936360571877,0.0010270524395072,0.000606394855447688,0.000173390186081056,0.0255256532816372,0.0005465149782366,0.00227588166124982,0.0860708693173264,0.0193570426392577,0.000240215175456727,0.00109036080241576,0.0108346344132054,0.00196490915169176,0.00685629653174415,0.00012476381790368,0.00434611659553231,1.078638689598E-05,0.00174477357837752,0.0045452100394727,0.00493205239701347,0.0153933713236307,0.000586230231624216,0.0231420983325385,0.0231270776715327,0.00295244942889328,0.00195446961834255,0.0100658482916498,0.000676936617121252,0.00210236312191872,0.0103946935110453,0.00360059171415314,0.0134678851461042,0.0571789885168145,
4,0.011289120172979,8.2786275979564E-05,0.0380457033318708,0.0553702106853558,0.0199353824684119,0.00157583247607609,0.0203634356185206,0.00825264637577186,0.0280184425978379,0.00759647001813966,0.00910343694499291,0.0276784354446931,0.00919067397442285,3.04218531080677E-05,0.0179782184825996,0.0127882830084337,0.0032678507716307,0.0144129556862267,0.0111996794595792,0.0340424081526979,0.0161766907274019,0.0161613030127088,0.01707513959738,0.00316607673520644,0.0346193994112887,0.0044280546223463,0.018488674451289,0.00673300278293017,0.000216628192190058,0.0149669364536044,0.0309029233586515,0.0013978347662847,0.000313490184600073,0.01018400243601,0.0442201102602778,0.0078599869040425,0.0303005432606273,0.0220234313126143,0.0180117588495399,0.00125524845655492,0.0219058443319276,0.00816472930714196,0.000830543044242874,0.000568664745129494,0.0187711732006119,0.00124525271982152,0.0239076594188777,0.00531618885585525,0.0451031087431856,0.000149208107669861,0.00333257873651634,0.0125944142270952,0.00857559739455012,0.000154503676584241,0.00250454506772075,0.00129600683156281,0.0254080970792027,0.0118216809518617,0.00426722379729753,0.00287542853412045,9.58764797514094E-05,0.000103633620810418,0.003953616443864,0.00488332235056036,0.00462060487536689,0.0265839588393947,0.0172607897043712,0.00154259923186166,0.04321702443546,0.0810559599169944,
5,0.00495793411608792,0.00806093891776309,0.00167517161808363,0.00452125267837941,0.0016979272038235,0.0276146095632288,0.00757231427275457,0.00856580870826418,0.000889438785085307,0.0131517701351939,0.00885027722372048,0.00387927346365944,0.00384628771893619,0.00508053551717254,0.0132167631674602,0.00481072648749554,0.000319670068363,0.00929148902500074,0.0205138948417368,0.013877056609379,0.0118557660682452,0.00034911810691595,0.00958441865668444,0.00313223764608721,0.00287158352013228,0.022778243204765,0.00792373889780106,0.00296735784823076,0.0419221010191703,0.00162664272887169,0.00392099982924138,0.0393513321148217,0.0306879051173385,0.0103237901296151,0.0232856067735867,0.0358827262527844,0.0127280251411897,0.00764334897580028,0.0041708003675334,0.00117619935171673,0.000171035294245991,0.0308179479692363,0.00701438015978427,0.00378770461917966,0.000860296299138854,0.02794226079043,0.0084870502508413,0.00160007121833809,0.020571837706339,0.00991755890732733,0.0189864415912391,0.0164655610989384,0.0138542882715452,0.0370582264901233,0.00148884851873606,0.0164450773414409,0.0131806883104791,0.00401264931012605,0.00867652135571162,0.021937005954873,0.0239262134239672,0.000627074311435946,0.017374709873214,0.00383505185204655,0.0170504991091425,0.00184771522638878,0.0037013860396323,0.0192408917149721,0.0144827098919806,0.00209020155098881,
6,0.00486181631688239,0.0110130489787862,0.00990505826744355,0.00774148401043999,0.00973514065899864,0.00122808852420668,0.000829315514889623,0.0290870377294025,0.00825531951688598,0.0155289929012429,0.011223062086608,0.00586410260023354,0.00222405612819239,0.000432619474112322,0.0195722485912454,0.0142640502935576,0.00899384004038185,0.00113574156953803,0.0261923737774388,0.00364871303331689,0.00524399409529705,0.00022710354167129,0.00446501317740575,0.00807778654779795,0.0192769645070921,0.0319286039078394,0.0179878872777217,0.0170951377837481,0.000449757334493012,0.00484434881796585,0.0268686822272571,0.00248457176765669,0.0144449042488327,0.00272854650407611,0.0193430768257064,0.0305839327009106,0.00554975058372206,0.0083504802714849,0.0125504543381182,0.000811404111971368,0.000871184653389152,0.0127893359823518,0.0154558298935511,0.0145354145362305,0.00921808520400295,1.41681412985921E-05,0.0116818203006989,0.00335299355081353,0.0057474974825888,0.0109063203793868,0.00859756324231378,0.0115446140675495,0.0129737536034705,0.000247543792950836,0.000453277546228371,0.0016015090877326,0.0122350912872814,0.00310640189262226,0.0294812650825027,0.00257313765339253,0.0175323186560195,0.00633070101595716,0.0146754848656369,0.0192467279549334,0.024346746441,0.00798621978423547,0.00103060778540551,0.000781986407097639,0.0180224128223662,0.00478929578644423,
7,0.00331886429265892,0.0330235978220747,0.0509978773227498,0.0115230568786712,0.0284248832012655,0.00668714628726297,0.0223766239145083,0.00203277866681851,0.0108810860280243,0.0220288793693642,0.0296153707042196,0.00781944558493907,0.0132181294056037,0.000157631887416416,0.0032280188142849,0.00397936184114703,0.0014809639699851,0.0301253426966655,0.0438018309999154,0.00259470125445911,0.000738691917394066,0.0288362258358767,0.00734563637809119,0.0184254072287181,0.0006270136583396,0.0343119387483356,0.00450381872055961,0.00542117663465189,0.000127578559010999,0.00722760794721597,0.0179794492580432,0.0312254747567544,0.00254422525186305,0.0141112189117509,0.0106342418832163,0.0497917495875457,0.00760812971439836,0.00895826209782383,0.0287094047789105,0.00469096831840371,0.000937097142373544,0.00227267564603831,0.00312056668421373,0.00565722328620643,0.007308096511792,0.00526357125836712,0.0253444046790604,0.0421435995832627,0.0120353822105881,0.000926223112938578,0.0154015594947055,0.00865168753339584,0.00227319234753651,0.00035190266899638,0.0361972387666408,0.00427667534877841,0.00812679248638686,0.0084003406788389,0.00588525462394864,0.0239994715641294,0.123667558406715,0.001085922761323,0.0347260027825842,0.138285110566833,0.0261489661141424,0.0935459033718032,0.0199741422605213,0.0484200646465436,0.00149607023824501,0.00439924947344923,
