State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
Initial,0.00191017133762363,0.0459019040558812,0.0220114969928107,0.000151855844633752,0.00183448366613709,0.0081784243806372,0.013118534329464,0.00232389947328829,0.0100062801058036,0.0185092689837152,0.00032402825726394,0.00391838229778314,0.0815962655171159,0.0360175872253227,0.00556495953553456,0.00123739799855971,0.0100728455277083,0.00515354730574268,0.000877287162767418,0.02001030364948,0.00536887735848932,0.00151974495147978,0.00927195871374248,0.0108039557942959,0.000430399643286966,0.248340248153542,0.00378520945694382,0.00152769518674257,0.062512111841212,0.0017212583797112,0.0375626257517849,0.00217588324916559,0.00158825497775384,0.0158364600157861,0.00290510431954181,0.00428238527181596,0.0653832009404317,0.0242072149783028,0.00238064497226966,0.034055668901267,0.00432922605608858,0.00041414201176792,0.00336560138299436,0.0207376602353797,0.0086954336493966,0.000350175812590606,0.125463668624516,0.000337577270655821,0.0100781798966224,0.00185050855514878,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
0,0.0403190981001563,0.0132312355982086,0.0282312106185735,0.0273213877504743,0.00402552519812014,0.0189295937268766,0.031481704044665,0.0392795533638792,0.0384261765268403,0.0450098895425889,0.0231188396176843,0.000834892680231194,0.00824987770563722,0.0299777217000308,0.00452148047900241,0.0188304540022607,0.00374465166732291,0.0250406114813509,0.0203790105836639,0.010979936679846,0.0390463102358061,0.0301656173266891,0.0038132007658171,0.031960333773825,0.0230963210450835,0.0094860672473456,0.0223122806556591,0.0297354846874502,0.014348533655135,0.0248082674151996,0.0423779534652331,0.00778775161794103,0.022513140971895,0.00628514616101359,0.030030061245839,0.0169996175561754,0.0481760547336167,0.0352679304791837,0.0308000726567331,0.0424887231430275,0.0133136873690631,0.0144282949688791,0.00754563518566577,0.0332994528983714,0.0386014977105746,0.0173445974508824,0.0467449937735955,0.0312858348207495,0.011185297492076,0.0235603383136372,
1,0.0356477338872844,0.015483676586228,0.0136450404528181,0.00153708669250941,0.0052920816054487,0.000804309623696181,0.0113281481609839,0.0375515292460127,0.0126442202966127,0.0100835373584907,0.03721296323863,0.0121574148028639,0.000567014002100821,0.0148154344014565,0.017395301271318,0.00319074978889687,0.00811335234893589,0.0149207474358281,0.0219624794398505,0.0201358614787586,0.0200666502008306,0.0263981987971196,0.0011048434931473,0.00598737335494798,0.0096593724479967,0.0113695399681022,0.0189394230929958,0.0196132915223235,0.0116166931134358,0.028710479436334,0.0246045583010143,0.0351376382087723,0.00877073389888926,0.00831940217106364,0.0132093329353743,0.00264546847734086,0.00642602586628966,0.0183663146621437,0.00866236362267687,0.0226427896124948,0.00118573839070939,0.00221851850224202,0.0198325032063764,0.0211339069324254,0.0196741581961238,0.0313002134776986,0.000599309274155993,0.0391874173158714,0.0319273624797767,0.000999952708231507,
2,0.00508169921366301,0.00751339294185288,0.0184475167964377,0.0264464140906416,0.0293659882977989,0.0377672298082494,0.0101007194736106,0.0101242350371661,0.0378808187552551,0.0130623008282449,0.023404148655409,0.0141719230468689,0.0311268872181527,0.0249929917392505,0.00279221211542327,0.0319988880314957,0.0270933482093705,0.00248748439327722,0.00636094020134617,0.0388066384027078,0.0425388747490289,0.000537687981443033,0.015478932526099,0.0146928937932254,0.0339188909124679,0.0225304511674937,0.039359044824301,0.00271276327951739,0.0239681028047585,0.0078876854194941,0.00140319923340424,0.00465925222273722,0.0223459145209476,0.0311843119961127,0.0132624936252297,0.0268105269862821,0.022607946123163,0.0397808158362887,0.03398438617602,6.00053089098958E-05,0.0128309502352091,0.00968291686820196,0.0131539031721373,0.0350118813061788,0.025602510949894,0.0333136766234396,0.00136741572928443,0.0140600512495981,0.0317647327546876,0.0112153005778554,
3,0.0354938186685123,0.0198250127241096,0.0483159771578265,0.0144706579829585,0.00665477310654666,0.00530276244192986,0.00940693768135724,0.0265536951508881,0.0450755451296884,0.0362332056998571,0.0228598523195818,0.0286968065977715,0.0822319358193426,0.0381344972494352,0.0244948727122193,0.0290884750502791,0.0178310313840066,0.00967862405092843,0.000830634712926234,0.042788072942494,0.0346740086652469,0.0308004231346792,0.00730758124956016,0.0528468313595343,0.00421027672401875,0.0402118459687544,0.036422755258093,0.00694948844731763,0.0574485800067579,0.0166911279430722,0.0243463615966883,0.0442276112950205,0.0217498841649434,0.0195178297686734,0.0328552604612694,0.044003435936977,0.0537840574302801,0.0103403107492907,0.00266014941816918,0.0290455642146537,0.0266330796926973,0.0139455031141815,0.0191971358097494,0.0267348164250176,0.0368968189134912,0.0290080655822894,0.0182944874542662,0.0249095387236015,0.0396801530263871,0.00821782778753248,
4,0.0122476160278545,0.0384379234053639,0.0339361082846805,0.0196857656937781,0.0368259292108423,0.019465878239382,0.0289783169726286,0.0300703080530075,0.0230345788837743,0.0160553006795307,0.0127752127572721,0.0204927431639876,0.00908327413253405,0.0372247720985181,0.0365644385567889,0.00473665571781388,0.0218715970982074,0.0321132752114256,0.00853621857474429,0.00855531029591431,0.0275687844234578,0.0276494589915265,0.0301612078335961,0.0107014697792076,0.0217504053388743,0.0448481148147236,0.017399921782768,0.00808954826063981,0.00236463886743666,0.0305635621639343,0.0221868229986156,0.00195271604197719,0.0234080524195932,0.0127833111075446,0.0349243729298802,0.0146569063430709,0.0333567016306062,0.0340193022281238,0.021798628363686,0.0144341323567413,0.0338944992918981,0.0325834335554456,0.0171212696734633,0.0385554054129895,0.0244483631788748,0.0262043504942986,0.029640022797115,0.0144767295417511,0.0275497486554246,0.0228244160929291,
5,0.0274788579651693,0.00410450936014749,0.00634417569520331,0.0336595728649131,0.022910338956349,0.0377429544294969,0.0100582586361106,0.029335691652877,0.0141611197551245,0.000922655540127668,0.0338938395638419,0.00325611702826939,0.0230341413069719,0.00981955084227819,0.00701963757661541,0.0329406193081918,0.0356559279339019,0.0105898808174214,0.0111842827913157,0.0100720515070442,0.0337538221748857,0.0373978082397035,0.00547193614560193,0.0248698493976072,0.00572579007807061,0.0135475515093599,0.0207214475518712,0.0423792416468483,0.00420701487180486,0.00708032101317936,0.0268151570022156,0.0393854014264731,0.00657698227961347,0.0337164335194075,0.0391160169328612,0.0129179356311172,0.0238452553908068,0.00154857972490465,0.00870326713694899,0.0163402984696117,0.00179331105587284,0.0218309737385979,0.0282804274425473,0.00708756889522215,0.0322742509914464,0.0211539519612368,0.0112462219189372,0.0269637237131116,0.0246052810475707,0.01643378079646,
6,0.00326601019650036,0.0177245409989064,0.0299817706451231,0.0297829790070674,0.0202879994872907,0.0222967017410831,0.025265474248038,0.0324449996183999,0.000482357149095191,0.0172846652714125,0.0284515568358794,0.0185384491673109,0.042413417915901,9.5563144470687E-05,0.0300586293435494,0.0037080803369544,0.00588217358844448,0.0224022714872417,0.0245888074582867,0.0346777524334771,0.0367081262649479,0.0255946219364925,0.0385656292718536,0.0461225506551998,0.0228839275793492,0.0366992731635057,0.0293296105937604,0.0179215319272809,0.0280790954972789,0.0291352199377568,0.00758226198856798,0.0190247791148978,0.0212929490591506,0.0212962469479448,0.0181822963070196,0.00362717829501392,0.0401695164025227,0.00680063550930329,0.0128094304653732,0.0129038821613664,0.0393778828231225,0.0246020409949779,0.0136382411803178,0.0122261044229109,0.0157850049182165,0.00229327777194249,0.0136522016593766,0.0238305665447547,0.0297645703370875,0.0168813479321682,
7,0.00583989885333127,0.0197295035696934,0.0373888335364831,0.00245635591223274,0.00952667509073078,0.0357412368762453,0.0116613209537707,0.00846697527668796,0.0183858410676006,0.0075528214891448,0.0442067426690761,0.031234311726019,0.000728388665469903,0.00805544870193003,0.0378056625765922,0.0205943045150254,0.0367610298473349,0.00275284226346145,0.00282042385661575,0.0240400960871181,0.0183743105893631,0.00746439611441835,0.0113537463290035,0.0326674967385119,0.0230143328748011,6.90266683885067E-05,0.0177814003374994,0.00680583950601161,0.0114965512850136,0.0351504234688075,0.00421097946553552,0.0260905183852743,0.0397996429009159,0.0319207813345753,0.0132017013027152,0.0362462480755251,0.0114632910345117,0.0381065859191215,0.00788722656586004,0.0276369487560285,0.0190524205549158,0.0269264614804856,0.0216180703003516,0.0347988628086802,0.00171696084135841,0.037602651864964,0.0174195276177388,0.0339644005338197,0.00268385949758319,0.0277988390480851,
8,0.00812455348099977,0.00991331522858933,0.00412030178045782,0.0142022163155633,0.0390305840963412,0.0266878024404122,0.041454702525815,0.0335063979799586,0.0307506733456461,0.0104863900325166,0.00429279384462917,0.0169973957150207,0.0203930071331593,0.0275998543758673,0.0376697841715314,0.00969716720420035,0.017463908358113,0.039864849069898,0.0412017780806782,0.0141483387283558,0.00182645029279045,0.00118153780141633,0.0204316274377833,0.0206546827002993,0.0180400777793874,0.00769581858715091,0.016408667560922,0.00414053745168285,0.012042710559499,0.00800098342779241,0.0325857230783878,0.0186321990428141,0.00234695785450778,0.00402339368561922,0.00803282330777877,0.0233186446211922,0.0182159479793795,0.0130475290218736,0.0287437699872036,0.0347759341334603,0.00673429384851436,0.0173430598427339,0.0170539393344083,0.00312964093350125,0.0377444571118561,0.0202938868874639,0.0166360021719174,0.00427496011126585,0.0208418233226634,0.0284890712828285,
9,0.0290640759920143,0.0177883351125687,0.0194609996103574,0.00714045188588279,0.0330918855978306,0.0329102464826589,0.030054591619156,0.0194240182639689,0.000127623373098853,0.0180319357531008,0.0291481029623559,0.036297310999274,0.0109745927024849,0.00143145530940021,0.0278201051240882,0.0255904941905781,0.00964397680084089,0.0100239750836652,0.0343772572392336,0.0128751748964354,0.0340089826104393,0.0346457927911595,0.0355589475286229,0.0453124276634812,0.0319445359434761,0.013092238169844,0.00218160177392324,0.0075178206728268,0.0306178951442849,0.0147896762625305,0.00327734492321065,0.0216786660962483,0.000710711644315118,0.0249999964670375,0.0252048110937157,0.00277264734411302,0.0114148533518201,0.0100883909118659,0.0089796149929037,0.0113512878444303,0.042519339227924,0.0389227428079644,0.00119834675667271,0.0264103437858514,0.0343776156782883,0.0130377736520324,0.00265436534790151,0.0340050351605626,0.0245373968850585,0.00133531694884709,
10,0.0188435213741936,0.00668051470520128,0.0333236164083542,0.00775075040443064,0.00974835624344102,0.023550408268422,0.0197774510259937,0.0295289416268925,0.0310245157964491,0.0293796405618419,0.0358654902219288,0.0108528053268203,0.0132637637976853,0.026135665652817,0.00109422425387074,0.0323619218237531,0.00159882770627342,0.00728835794597435,0.00873977727351171,0.037295511012183,0.0188137600773529,0.00316176741317776,0.0261329022751492,0.0247807935763669,0.00145532520220971,0.0123157119350856,0.0108122522564374,0.0432191470169862,0.00384430371806185,0.0229727676021937,3.06540837576283E-05,0.00664545198378091,0.0110422710029389,0.0292751709769865,0.0214031821848134,0.0376518803810283,0.0200013645116969,0.0277534319566045,0.013389914243733,0.0188379575926503,0.0346265428574527,0.0357956783814381,0.0216785065369095,0.0140886121393457,0.0210159015950099,0.0191773591777826,0.0110129457309729,0.00138717254075331,0.0133683821482908,0.043022629477317,
11,0.0153482002288103,0.0193639744252801,0.014655419793281,0.0233695933524443,0.031772569319831,0.0107766405950829,0.0341298335264626,0.0226501875281346,0.0262355275195549,0.042555532566591,6.05160970387019E-05,0.0144370195651816,0.057164065690848,0.0570725378972144,0.0135324301663095,0.0288226873332557,0.0270460019007814,0.0431009870564785,0.0109948575958462,0.0338832908687058,0.0141408708700182,0.0182145739970501,0.00950325085541523,0.00293056445681842,0.0112468348442612,0.0100242548220377,0.016316959190221,0.00202302593349522,0.0508685391384896,0.0121574500598708,0.0538813602507256,0.000559502059263013,0.00446242345831146,0.00635984318044487,0.0278405450957662,0.00680744663870425,0.00855797726249788,0.0353227706951686,0.0124717851683418,0.045715763095055,0.0124840337956678,0.012674519748402,0.0206966038256157,0.00263488220684301,0.0115202314196359,0.0247114577303957,0.073485151497348,0.0254232477180979,0.0395180848556322,0.00660318217058849,
