State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.000237852573575972,0.00386373153148868,0.00446152216343163,0.00847286396934775,0.0106003731623832,0.00111647892648064,0.0112387825837341,0.0258147814909514,0.00919419843856638,0.0244641063203801,0.0446984261117009,0.00136260835974593,0.212749760862409,0.312816268555041,0.0174746233631956,0.00120546623652761,0.00608968853163594,0.0437317194348429,0.000136986906840402,0.000267319382942837,0.0107395658974374,0.0820112436803805,0.0303013927176822,0.00307998130455712,0.000805974175956595,0.00156624851667688,0.00890363402290338,0.0313726137748807,0.0905652434835779,0.000656543520726126,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.00899200441548263,0.0364149468848817,0.0306637645181975,0.0296365694254617,0.0321068798778061,0.0422475906791083,0.0414637023158165,0.0248083529988211,0.0320713903106898,0.0258534130288599,0.034065027559208,0.0157297884673203,0.0156552653691866,0.00345560734086175,0.032007064214856,0.0485981401569322,0.0519528905749889,0.0595706698468525,0.018083081899582,0.0215734791770879,0.00574903625663067,0.0101848218508287,0.0513205995615038,0.00457441751280867,0.0539987810074882,0.0423230346249956,0.00808973683441836,0.0497273920759326,0.0308958790887022,0.0318394670923095,
1,0.0245677104669755,0.0333839136843473,0.00290103463982162,0.0453642663697396,0.0304350605982886,0.049559613281913,0.0388282536802639,0.0336220868266338,0.0210655232135158,0.00935273908123058,0.019839198150627,0.0417202660081335,0.0101844128447018,0.0358100575722335,0.0481577222917687,0.0277588279001308,0.032594722572126,0.0418224772003193,0.0428920294749273,0.00821689527685485,0.0454368541566176,0.0462320351344625,0.0175538521799684,0.0388398371106768,0.0415592732996614,0.0455616551505002,0.021304202364245,0.0254832846145425,0.0203176776179547,0.0552770786653166,
2,0.0377601980231333,0.0497603436494288,0.0669473614409,0.0688670248257392,0.00549279226250429,0.00672402305875989,0.0630004995619251,0.0691323081902636,0.0162553533814635,0.0451251991549263,0.0260280688376297,0.0764387150826441,0.0341840368025929,0.00341575034503709,0.0335644750770557,0.0267545012430883,0.0576702720095258,0.0445289952256152,0.00121445264507357,0.0266498903689639,0.0576500036968429,0.0175430138884127,0.069168926143693,0.0271556642988011,0.0535042544219821,0.00503276979617432,0.0195002161264523,0.0712214322279735,0.0166600570950612,0.0351908027340802,
3,0.0088424223914152,0.0291710442314764,0.0543025226175419,0.061212880263691,0.0469691612825042,0.0178195658210863,0.0373702005367706,0.0214709048453181,0.0391370950474311,0.0590368448252507,0.0551396627715403,0.0102503025486978,0.0326586817424002,0.0281629636244141,0.0393044188473647,0.00118796982308152,0.01969278790365,0.0441790400388562,0.0397964539115492,0.0749351344244473,0.030751311232258,0.00155001138911356,0.0507886672017962,0.0355154331197971,0.0395587481724484,0.0409917808603215,0.0503905718775791,0.0682421958064225,0.0161161766533807,0.00937807615794689,
4,0.0311065559504689,0.0485420987235174,0.0121135398088267,0.0430167703347137,0.00789536719387811,0.0269230037872766,0.0347699916819694,0.0332337029056977,0.0607655749550351,0.0412511042437314,0.0106116859583671,0.0381705774208483,0.0373124058549285,0.0872454877472084,0.0436776022556854,0.000728984120089332,0.013215915009947,3.50706917823146E-05,0.047642408245101,0.0191603276722155,0.0703987568072663,0.0884229171695774,0.061286591560532,0.0238146367868307,0.0291305351469673,0.0410134763714616,0.00697979476709907,0.0414872346250258,0.00817702416523258,0.0175408941840766,
5,0.0224235228024036,0.0263411813475859,0.0690423624541394,0.0518962214333744,0.00245939074650871,0.0523171339344169,0.048270369178765,0.0326517067874762,0.0226877140145928,0.0392708424012085,0.0472136783572986,0.0278856110436416,0.0738976998637037,0.0766544435100629,0.036502185320175,0.0479477168511215,0.0510317370651293,0.0201549583148707,0.0327373666996839,0.0306140633852356,0.000745613270798161,0.0230165867503326,0.0743802880062144,0.0633194815695516,0.0488748293975932,0.0626677461840274,0.00919237835226435,0.0302539376667094,0.0542782881717853,0.0218554784946885,
6,0.0325808485919146,0.0230804621453393,0.0707109940548956,0.0561901991976618,0.00739546482943772,0.00273242687674262,0.0486191343411643,0.0630157519970017,0.0473675558639732,0.0407103198273514,0.0293734477103625,0.0412191869731355,0.0415372059202134,0.0194974970870513,0.00797173795415015,0.0166578330078976,0.0667561956650408,0.0457278518232612,0.0631780095637332,0.0199114890179896,0.0743894559808062,0.0344775484162999,0.036434833809211,0.00171528074294986,0.0530662196022871,0.00329684701397009,0.05579611948039,0.0185589606702818,0.0734638604873542,0.0641193950344677,
7,0.0449976314811901,0.0434360342795741,0.00694732693145076,0.0161415107687814,0.036538901074418,0.00573854611905412,0.0527140358062687,0.0499050125034283,0.0448846813316911,0.0042939133395569,0.0086416891989342,0.0134301874353878,0.030099749989563,0.0358469991168377,0.0228525033221143,0.0118032255662404,0.00427921273532078,0.0148582819519871,0.0384658355410915,0.0575353329938363,0.0314975872416538,0.0369013583909594,0.00542173113887898,0.0477133076803094,0.0568204924844004,0.055934440346944,0.0326340929601971,0.0020815367097936,0.0425324155802627,0.0273030089443925,
