State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
Initial,0.0188065683989748,0.0327609590569658,0.00756402971408014,3.81872554327889E-05,0.0320006115038225,0.0144521533534624,0.00295505255904344,0.00325797747183715,0.0013877321550788,0.0517537779141857,0.00759937576439047,5.96179699049467E-05,0.0222074579769622,0.00850376543466818,0.019160381921726,0.000496702699546448,0.0163013577449431,8.67649089437158E-06,0.00971755309389944,0.00187759675781161,0.000698575565654109,0.00284536639607302,0.0113698731441006,0.02664251785636,0.000889311341701757,0.00877950894467089,0.0174832737049438,0.0083957924205538,0.0011675255327458,0.0027958266127277,0.0032758060573081,0.0014487995262297,0.00779576825651394,0.00074327221370549,0.00149596848968234,0.0114358093547854,0.00311715444091821,0.0491937602051245,0.0184882597109751,0.0179462822755309,0.0011446656390631,0.322751013486283,0.00131312173899806,0.00911582631999329,0.0026414775408464,0.0162393082262098,0.0524168155900858,0.0148106760299373,0.000498034804346836,0.00098253653649064,0.0002316339500779,0.00758797103006836,0.0102101198055136,0.0126648875899973,0.0784100072680441,0.000293737465268058,5.81414477161113E-05,0.0073294428445482,0.0143419494582618,4.06459403148095E-05,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
0,0.011700193924471,0.0205106571731756,0.0172612925532585,0.0159650874018367,0.00977821974040676,0.0123557804331781,0.0010756344035052,0.012197630636368,0.0336103835194172,0.0081870899520679,0.0226463389709927,0.021573746365511,0.0183332065889732,0.0186155347166254,0.0185183962612636,0.0312564301026549,0.0236117857988805,0.00473210429474424,0.0108309325004711,0.00644230171983802,0.0260876058777224,0.00118309519041175,0.0226822159950588,0.00560453277887129,0.0237615381957829,0.0189465004017264,0.00972118612178963,0.00242492889907628,0.00265019866296284,0.0152298635856565,0.0122646415267471,0.0295787865999192,0.00706855089991934,0.000648616429666767,0.0172478397058948,0.0018238726201657,0.00979673531146191,0.0138964754173458,0.0107544251995712,0.024210080564344,0.0117983648106976,0.00332444219734357,0.0109599892517392,0.0110790755222999,0.0127133850849796,0.000928409777459991,0.0176697562498505,0.016339357078208,0.028447050915538,0.0272431715293647,0.0317973782285774,0.00255946221910474,0.0271825310293419,0.0261681979857808,0.00583384051940489,0.0213509980301206,0.0257854461370383,0.0133531103544382,0.0084433072121848,0.0259232533199922,
1,0.0112000746734756,0.00855035714661509,0.00731586274027723,0.0189864748255852,0.0057489435499243,0.00339919073340798,0.00661269897228905,0.0247620270967672,0.00791303483387253,0.0313497125665871,0.0208141702250817,0.0022754243103478,0.0205527044451675,0.0193409682664036,0.00538126991876726,0.0329381805311349,0.023876653585533,0.0258184123941408,0.0218428340928589,0.0221277694511497,0.00693647625706212,0.0113389259605141,0.00426831859063084,0.0256943751329716,0.0250870024882814,0.00486312375281876,0.0118249113974835,0.0136657308918762,0.000843149066270681,0.0167840742167999,0.020633443054004,0.0122339021685232,0.0121837247801165,0.0196690307385702,0.0318988643797809,0.0139208903553701,0.0327885751308921,0.00992170948384787,0.00433115615509003,0.0241663277024802,0.000823776499657642,0.0211283011443471,0.0118705609260596,0.0177194066692912,0.0115679834762318,0.0257805719539868,0.0136596753633805,0.0235263489441586,0.0163518930780084,0.00302478467632361,0.0092596109437869,0.0200868853793635,0.026535256727022,0.00438859259330899,0.00658882721998831,0.00359494290133805,0.0306070017120478,0.00352729307626002,0.0029898666801774,0.0223646538945734,
2,0.0207861757149026,0.0229564151068107,0.0199878125257546,0.0121494150342804,0.0327934896997152,0.00776777467895585,0.0129479378863434,0.00165714536149941,0.0210144304295157,0.00608939983533237,0.0112457742139787,0.0233793181516399,0.0101199427375775,0.0178165067543724,0.00546617142217383,0.0268818470805751,0.00566775089622081,0.0247983933960194,0.0328860990104601,0.0211455557323724,0.0108604530419853,0.0146756334099734,0.00232866244491861,0.00557007202300371,0.00301101006216107,0.0319321577130721,0.0256321423056452,0.00822838220814835,0.0236984894386056,0.00950254827577473,0.0214664352365416,0.0212552460933353,0.00991764139036826,0.0219558184689632,0.0133162957560493,0.00490061936278703,0.00432578480020789,0.0246923469516792,0.0269690445320552,0.00763769950439821,0.0238394843159027,0.00906184089154289,0.0129833682693284,0.00411086026540151,0.0186692523699135,0.0228012847256838,0.0331026078032647,0.0262160450045485,0.0129272206355671,0.00273466778548709,0.0111839709198777,0.00523822162171702,0.0154924744748069,0.0259212930393861,0.00012597118852404,0.00133581120849483,0.016650475260779,0.0210662668338747,0.00347412243734396,0.0201879061571085,
3,0.0323776264889323,0.0307743906462209,0.0192825071213761,0.0291183414569383,0.0206452410656646,0.00531172062728456,0.0264182554334064,0.0357165480757137,0.0246747209247564,0.00639477682663464,0.0191004152108308,0.0158105858699897,0.00659452634582341,0.0299952165156708,0.0099732148973682,0.0102721393257074,0.0254167082725244,0.0318139168730762,0.0129476274845862,0.0118194820282816,0.00221502475148757,0.0320992930300066,0.00139333916424905,0.00179895636856443,0.00607536632718021,0.00760227023842275,0.0376285547162577,0.000835638464514203,0.0317761615352847,0.0113581032596755,0.0299820239906955,0.0264420025776592,0.0110186295251176,0.00908460548487892,0.00393752459551904,0.0278487820282061,0.00253045099221377,0.0465894574587671,0.0410897690676937,0.0264981070795373,0.0097210438739477,0.00245077448113134,0.0291977992036581,0.0186860591646578,0.0117311927335135,0.00807846980104012,0.027429501752162,0.0127116177906811,0.0177891333858546,0.0324381360036135,0.0207206258014263,0.0267273531775846,0.0295332462645737,0.00554713691387795,0.021440893617502,0.0151465744047371,0.0300993388758627,0.0254733058604775,0.0252089393818712,0.0119123094439369,
4,0.0111725969943688,0.00638630001720134,0.00282074945049016,0.00332330249413841,0.00144066893628157,0.00814628776832123,0.0217177825740055,0.0127910843911129,0.0264304569412982,0.00222578948194216,0.0071103086309912,0.0127736242928916,0.0186091197951656,0.0289524925170324,0.0171623328458261,0.000890436548248747,0.033210551478118,0.0312910078380527,0.0287252362087618,0.0239748593674578,0.0168461151475578,0.0212910265930694,0.0292296379041087,0.00475435225049413,0.0188799359909387,0.036126521381457,0.00877532193341156,0.0182640041604479,0.0298627082086743,0.00936752331828752,0.00165164015126255,0.0271310536713598,0.0202656889368927,0.0170130272605346,0.00267531987251271,0.00198339119817486,0.0214739184146275,0.00236991619447005,0.00238451288690754,0.00804066177449995,0.00598325912820995,0.00440166050869797,0.0283548728786509,0.0258066898889573,0.0150763170434307,0.0306343869121893,0.0167504638772792,0.0260589083510353,0.029642704519212,0.0220966095001221,0.0316871083296691,0.0105189011053834,0.0148969045028468,0.0265293807785582,0.0151202440145814,0.0256393515171633,0.0376975270631879,0.00811003007148096,0.0130102329381572,0.0123725065500013,
5,0.0323806446748244,0.00901617204561981,0.00832389564368657,0.00410656005276045,0.0221035447578629,0.0202576614890288,0.01205300479318,0.0354715388947432,0.0181476773103453,0.00420008835519975,0.0112994203709886,0.0101643071006632,0.0306926653585295,0.021338689540909,0.00237292897894443,0.0139733987952212,0.0312938472735213,0.0188228749724469,0.00842606703241901,0.006065060258321,0.0267153800664018,0.00641789948848371,0.0109515532405401,0.0203576588292834,0.00646171458309495,0.0166810459760975,0.000540783527485947,0.0186479172787538,0.010061793323679,0.0047918954953581,0.0308338525398558,0.0180019573111737,0.0192100195700118,0.00985976117581232,0.030379470313392,0.00766654874186879,0.0298828239740978,0.0202773853606657,0.0144097568473303,0.0333992613726724,0.00481122778745566,0.00373577453121121,0.0063387840071561,0.0141159507514908,0.0208338130607989,0.0078488133932389,0.0128522703631537,0.0201692541229431,0.0192451313287565,0.0170461364228323,0.0183171381762255,0.0120704626457713,0.00827180325731229,0.0255084490022536,0.0104908298855267,0.0324977416116522,0.00187241295149046,0.0161062250351648,0.0251279157292983,0.00969375514588002,
6,0.0124596812679406,0.0124668038447465,0.0277092509239884,0.0293721990519347,0.0134763173044928,0.0198422356944454,0.0280140015434029,0.0043568447801139,0.0264614112689293,0.0221479865515261,0.0140621209009517,0.0166828620409372,0.0277381888596479,0.00761308432186141,0.0258336848581172,0.00449944862819845,0.0198177784565294,0.0261258159698134,0.00251186480886158,0.0250213860382211,0.0236068465456073,0.00870510832737542,0.00114787621060473,0.0208240530673333,0.0269665672312218,0.0164970246060366,0.00981938545075864,0.0247349031112235,0.0178641637940464,0.0247336627717803,0.0179090471525007,0.0169580512051703,0.0178589371282419,0.0174680801968564,0.0248907504594003,0.0112830827126021,0.00381660066032882,0.00961598762441487,0.00274643672957131,0.0125268190994974,0.0263808151515464,0.00242643566007316,0.027049063794948,0.0265972844998669,0.0211721738025685,0.0180442014189234,0.0245355180799346,0.0154539207757213,0.0205616915320476,0.00507624407541012,0.00389613333377551,0.0179665176185117,0.0217506255360673,0.0217225378018591,0.0215732730904361,0.0042858370408846,0.00852524684148835,0.0124023893212206,6.21546069266342E-05,0.00976074346943185,
7,0.000488747765177464,0.0265001054778059,0.0157638319359202,0.0294436793589082,0.0142204302417177,0.0294371915472669,0.0118944143293952,0.0104595476852307,0.0241612005952715,0.0202763396763408,0.000468737988291639,0.00270109210816353,0.0272491187706001,0.0134063977926385,0.0187924343900862,0.00944192909013762,0.0185785895824694,0.0101210767533745,0.0261721876428676,0.0344075729947884,0.0119605965203517,0.012982852526623,0.0197354400575942,0.0228033708926948,0.0224536617333694,0.0223446572331921,0.0241289223506367,0.0137748405761477,0.0220135002840036,0.00396972982333929,0.0321263277036459,0.00153811380336366,0.00461259257932938,0.0194735890171572,0.0126646758028175,0.00304767149453539,0.0208749328136415,0.0213967053396219,0.000847415202201575,0.0229066767537646,0.020780137144809,0.0164735212483479,0.0374700315633149,0.0162713298772987,0.00705411124377179,0.0102147396000892,0.00196099334098148,0.014311266856162,0.0197398986240535,0.0278723931448721,0.0164182660890783,0.00558897329122566,0.0178726306473104,0.0194540295498692,0.014692632698121,0.00734880886683848,0.000156570773509185,0.0341517115323525,0.0142759652658923,0.0217387564050767,
