State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.0858494526879313,0.00367689633409475,0.0176174383137955,0.00272184087854804,0.0173562480570426,8.84939204903575E-05,0.424481205165372,0.0505008108727838,0.1017402758809,0.00298537953545615,0.126968183346963,0.00402150097739428,0.0565973754059166,0.0554338727434676,0.00336485253097746,0.0198596553043809,0.0119446052179612,0.000927605750388443,0.000500085558524919,0.0133642215176106,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.132746070489536,0.0941720770679976,0.0941847789486478,0.0212139422172419,0.0485120238797739,0.043681583130531,0.00470758940790608,0.000542645807511562,0.0658867801683763,0.00191732978048029,0.00749319318553083,0.0744981070705594,0.0847105116361923,0.0755041088133047,0.0818139791106115,0.140514739507836,0.00976493292461933,0.0765380873393289,0.0657753481082436,0.0843943049534063,
1,0.00752875905700817,0.0783164137303634,0.0692257807250963,0.0153231565303897,0.0157556481262533,0.0626285043701726,0.0633637830455623,0.0871108050640478,0.0241949133773846,0.0369691530581119,0.0456761461607184,0.0225656288535263,0.0314838871552372,0.00704543867846697,0.0766083594939401,0.0563670489368232,0.0330009882323228,0.0571957281916741,0.0336095583573429,0.0792486381945092,
2,0.0825592340506109,0.0616823515389519,0.0515465341836379,0.0702675938162909,0.0252888891954936,0.0102176789555919,0.114658612514514,0.121243517074136,0.0527091299709837,0.0665513714775258,0.0628005448375356,0.021401668262666,0.0333170265489272,0.027101559214077,0.000443579251949853,0.0754727707621878,0.0472591499026444,0.0549389858865045,0.0634732618611563,0.0346568492486282,
3,0.024864064037232,0.0790312431102407,0.0269371205100013,0.0288180013708098,0.0943684825061124,0.0466868302903425,0.085039397427353,0.0267273698111846,0.063330558204485,0.0912085785414069,0.0701043792513118,0.0565892914580906,0.0283064966285309,0.0135183430939471,0.0575359176738049,0.0981119351808716,0.0607343539652846,0.0111262548837664,0.0491367603193153,0.0325714814919372,
4,0.0426595647726779,0.0482455807925935,0.0199724662499542,0.0530084373330988,0.110605913186061,0.0569623484873211,0.11346418825463,0.0108352026249124,0.0707419443080804,0.0315350586323354,0.0955237173850559,0.0261644302539562,0.0133444477902163,0.0102719774412865,0.0947589539404445,0.00662107313684362,0.0161445891982671,0.0292118860814408,0.0911965635831736,0.0739898655539934,
5,0.0257941533603953,0.0992929140273329,0.00706872149957751,0.0345219200504583,0.0427675526750465,0.113130504720641,0.0305445437129849,0.0706483859404421,0.125263631907342,0.0968518804027911,0.051464406333289,0.0505716749367092,0.096572504562971,0.107886363038418,0.0892044022758744,0.0385364221860844,0.0147284824286477,0.0663179099491376,0.0778223122774678,0.0958440085586109,
6,0.00991188220576542,0.0012861911181532,0.0600352668810131,0.108989397329836,0.0192714413063944,0.0467675900959251,0.00660384267511038,0.0116988901535431,0.0224712977903014,0.0548367872715945,2.81771688209033E-05,0.0642315635799248,0.0402179988033944,0.0733604963430681,0.0643108812907685,0.0464445651987335,0.04866982930262,0.0209052522497684,0.0164613176115235,0.068048817056566,
7,0.0318529116910889,0.00284492426710454,0.0928440812980907,0.00418601604880786,0.0828643719648686,0.0336328714131916,0.00969827975155599,0.000929660165811701,0.0590536342954656,0.00823931880368452,0.0795304447808643,0.0875837785395813,0.0525274694616151,0.0432478535263931,0.0452705635034339,0.0365752167077537,0.00330038410928795,0.0648979749848436,0.019751704945738,0.0150735067743609,
