State,0,1,2,3,4,5,6,7,8,9,
Initial,1.2207156631221E-05,0.000825270859879804,0.0878220792985754,0.0792327032362698,0.428071913544415,0.00110515018725376,0.000739275429320089,0.0129090916689855,0.0828884601871064,0.306393848431562,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.0477921173057339,0.232578716726651,0.316834622496455,0.123858871934252,0.045864018113597,0.215948806965347,0.0447394306615811,0.106613396119317,0.0466366705625542,0.0224271125454082,
1,0.216756275168987,0.151675702735859,0.0640034635160819,0.114024590137761,0.1358667222141,0.175930647246032,0.0423589493141649,0.0749215031380625,0.126930671165254,0.186718946164824,
2,0.0655069779417313,0.116433935137079,0.113599178661373,0.110916158978007,0.063045888635606,0.0820627238265437,0.146345439074102,0.122018383219627,0.0721991636904539,0.13698610864937,
3,0.0814837448300901,0.0402349993865318,0.124101710592433,0.147227112330894,0.0757276575094539,0.0505750541741211,0.190449360945028,0.123979494576341,0.0867660972861342,0.00598616091550919,
4,0.132700830052702,0.0154822524676164,0.136367674020286,0.094995168107167,0.0316310165075506,0.145026664553999,0.105213361970894,0.0973387262930437,0.0559429016151161,0.0515310790320269,
5,0.066621640662131,0.0434742070016087,0.00735167455915891,0.0356960068764546,0.181454626402567,0.00212084488802204,0.130277288037724,0.0276033095975798,0.195774180444783,0.0277944009912755,
6,0.0431404764492087,0.137570702924094,0.00724590293548802,0.177599275080935,0.26681635705018,0.0189237248971182,0.0977011591433318,0.137871735208555,0.0787784750917545,0.321308693540956,
7,0.139373752597307,0.0564108690682441,0.00677290038799272,0.0576478928939186,0.0290810240024555,0.128473970431173,0.113832911823803,0.103978720757533,0.0824883598297908,0.0567617774861905,
8,0.0199017151699835,0.171394784415288,0.177195926520976,0.128215406516171,0.127841968989394,0.0914738306490857,0.0517862373007256,0.159347380191903,0.16725628149457,0.122633505689858,
9,0.18672246982212,0.0347438301370209,0.0465269463097492,0.00981951714444807,0.0426707205750928,0.0894637323685641,0.0772958617286427,0.0463273508980412,0.0872271988195937,0.0678522149845786,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.136871992948072,0.116712231662671,0.0418645686732103,0.0923648455596848,0.0363157254395456,0.126721592557742,0.174143053162903,0.102287222195621,0.0415552268775196,0.0374712734246189,
1,0.14118673775385,0.0615003191985041,0.0346925671225268,0.0167343500348054,0.122900156300785,0.197924428339517,0.261533195364808,0.105601171047734,0.185104045040988,0.122926757820027,
2,0.00574810636636037,0.0400353442268031,0.224679940321669,0.452540841327253,0.154802832199288,0.192758214249477,0.182451022471629,0.0716606448894037,0.22770514841245,0.00156654772722749,
3,0.263765823910288,0.136643696295402,0.00940774333465465,0.00879145151525732,0.00261103103024199,0.138233886509034,0.0399765965436184,0.0976121941956795,0.00169024598874475,0.00193490528213647,
4,0.170530542892881,0.0209507490559867,0.0227247274151954,0.0319166413439705,0.143069895177521,0.00485277898068474,0.00541826922498898,0.139920590794336,0.0395549882515031,0.126663595531781,
5,0.0226970966486654,0.0259039990226746,0.120854561068767,0.0827218516386648,0.421449767725606,0.0134636006420307,0.0043920148809873,0.229940571209363,0.0943235411670728,0.396463885595515,
6,0.073068034473963,0.225531538159551,0.283781153355996,0.065828658042073,0.0245806883860434,0.144934993136183,0.0151255475716248,0.0342853427516773,0.0619449780660535,0.235667358002588,
7,0.127601601574646,0.219858679876718,0.182349573190668,0.161050377283984,0.0376922077800886,0.0580658563978509,0.171282454640704,0.0754081169299813,0.215086811182575,0.0237848435999257,
8,0.0585300634312677,0.15286344250169,0.0796451655173093,0.0880509832543024,0.0565776959608799,0.123044649187482,0.145677846138735,0.143284145986206,0.133035015013093,0.0535208330161877,
