State,0,1,2,3,4,5,6,7,8,9,
Initial,0.00337864705799522,0.0879646559361782,0.0380620670485182,0.00181296421794099,0.0084230305607394,0.674621563467223,0.0272224506587811,0.0433418439420083,0.0660545959408541,0.0491181811697585,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.0336230592430179,0.0750215527415937,0.0747464862002133,0.13190243316709,0.061811771309718,0.15831488648568,0.106893973973484,0.0959920804836476,0.10543289400841,0.0539658286306234,
1,0.0863023307911001,0.093338881456162,0.132274263446277,0.0685615905617677,0.0862582569369621,0.0170118086875479,0.148749454072348,0.15618805988604,0.00397245707657148,0.153389966774969,
2,0.0334770948514075,0.000503580631376187,0.209173616633453,0.104608144776115,0.00904641937812405,0.17444968607421,0.0343338317332594,0.101142271325268,0.0725589084239237,0.163919173498374,
3,0.0496446068720565,0.066479214506394,0.120532163093403,0.0542846626709084,0.102099683332914,0.0391956911354678,0.103739362466991,0.034381734189945,0.198595755825388,0.0425824782796314,
4,0.140619716831255,0.166042636650677,0.0748875213124692,0.104220539659151,0.0689018551640373,0.0218871292593394,0.0701106322132141,0.0761381281624305,0.116302756416175,0.243641578621864,
5,0.148137327491459,0.130552512639105,0.0403901218094713,0.184090792450996,0.127729458348872,0.015790824091347,0.0064299847109736,0.132136951002989,0.114419146768232,0.10414070375749,
6,0.223865373319842,0.0592886094674525,0.164260656387108,0.0235740379041436,0.15476831034888,0.0702181750787697,0.148740728648969,0.151529769607201,0.141716956248478,0.0327273202863405,
7,0.0880949580575457,0.0863735051487422,0.146413364543712,0.112889868916165,0.226876219375737,0.109451140098031,0.125168477220791,0.0518048839107384,0.103905296484776,0.0837038943246828,
8,0.146799292231726,0.137685254509361,0.0207544129110025,0.134170323582857,0.1195686248174,0.222932115462305,0.116938096379658,0.0455261487688733,0.046017333686014,0.013403841812878,
9,0.0494362403105928,0.184714252249145,0.0165673936628871,0.0816976063108148,0.0429394009873536,0.170748543627309,0.138895458580316,0.155159972662865,0.0970784950620362,0.108525214013147,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.112424999681188,0.0110665308676461,0.0420990274491664,0.112509241051602,0.151487305138142,0.0244300118303107,0.133702102842747,0.121448623055817,0.141885135407635,0.0774440319290758,
1,0.200794148055593,0.146185207290399,0.339590917426324,0.0624924239574631,0.124037494053798,0.0665718462339405,0.0105095754433592,0.0810220216936729,0.138507645821005,0.153511169651137,
2,0.0571119583667887,0.212966782982202,0.209489355886091,0.0327878253333967,0.166954075112646,0.141737771026774,0.142158377991789,0.0341231225051604,0.109491986262081,0.410279739718269,
3,0.0979535366474436,0.0440750721147471,0.0889143794200346,0.244121234120329,0.159647485397855,0.000306182037522513,0.0878520898656404,0.0234386333525137,0.018529069846784,0.00858138065285786,
4,0.0314605219506647,0.214652309688078,0.0372467727100609,0.0439150881143177,0.0413389767845144,0.104803041114947,0.0833584967836547,0.0481794160863257,0.0602137825406732,0.00653363464601777,
5,0.072069855485314,0.0125176528303468,0.0729674683726496,0.059685101627708,0.0326872950101314,0.480289620962607,0.151410558568364,0.184555364148388,0.0665593578868219,0.042388189948656,
6,0.0463271973717896,0.1259259416936,0.154125449392049,0.160265014368407,0.105445306359918,0.116779892771792,0.0974907741512799,0.0737815907262509,0.0788687941870102,0.197977698490571,
7,0.188387960311395,0.167103681416164,0.0147284322854288,0.15469875806129,0.0456497589985265,0.0303544793289697,0.234684862558882,0.298086083860357,0.22979243926455,0.0105442618181481,
8,0.193469822129819,0.0655068211168275,0.0408381970581912,0.129525313365496,0.172752303144464,0.03472715469314,0.0588331617942855,0.135365144571514,0.156151788783437,0.0927398931452707,
