State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.0958887757464358,0.0065525455071468,0.0334800755123187,0.0173674850677949,0.000805359149630657,0.0831239674050291,0.130868379040439,0.0644450574492096,0.39535264136565,0.00164625748151178,0.0911644500843403,0.00723501295333199,0.0254465679086912,0.00851729774006654,0.0160414598450727,0.000619871474581779,0.00565724615988548,0.00125536435290454,0.0105303107748053,0.00400187498115514,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0592702632512106,0.0214755304315415,0.020951653020829,0.0458330429930439,0.0304258376153978,0.0225626829906676,0.0391005574090717,0.00753199345387206,0.00632092728622769,0.0228465263130485,0.0426045660798051,0.0092364827876697,0.0414902272774126,0.0414802103931015,0.0105178569208792,0.0346053650387319,0.0363192176300817,0.0298954279013162,0.00352686316347202,0.0218726199175021,
1,0.0457867961853566,0.0362984877913362,0.0369497104179726,0.0543015747419025,0.0328806547618814,0.0235500500064455,0.0764784155938117,0.0618462924222824,0.0378886101238644,0.0427258936979217,0.122724114950272,0.123651345902686,0.0603734695974319,0.040953716754926,0.0111709663082665,0.0913807120759432,0.050506563480705,0.017259278453738,0.0732895922522529,0.0349028111198769,
2,0.0791028689841006,0.0448278045080045,0.0558062650950698,0.00931692674755721,0.0782754794377039,0.0919408209102618,0.0723152492032605,0.0208158529769976,0.0834754639124636,0.0101008984191942,0.00559471606137402,0.121566469450607,0.0699044162602241,0.00814611411305523,0.0101338107522761,0.054139296748426,0.076636439042457,0.0427984175143464,0.0531312773476182,0.0562967912589606,
3,0.024293424795069,0.0454943840464427,0.0889218458377729,0.0690981861013439,0.0237906785973002,0.0558803782222928,0.0229028132217824,0.0501911923588978,0.0640032728930464,0.0333136324453961,0.0118783690166334,0.088187916433618,0.0710899334572077,0.0528894349359941,0.0817100022163256,0.0532717912904537,0.0434770984905838,0.0777523674889122,0.0331152773880064,0.0652907326687106,
4,0.0698600729893789,0.0605457801921051,0.122632257057959,0.0854506915441395,0.0638405748189645,0.102538962357404,0.0286279164541033,0.132364608205225,0.118434747988461,0.0756646773091135,0.051825224552242,0.0700233044676973,0.0476491005808946,0.0102809411380174,0.0653453628655842,0.0602976202882104,0.0494875045639582,0.0134115135765213,0.0462675166339347,0.0246595375053832,
5,0.0442428401725233,0.10435809521306,0.0843876879784877,0.0137223122317552,0.0682893469872782,0.0132936940327697,0.105611307100862,0.0740860911122305,0.0210211854988937,0.0380516765589069,0.0845233836123028,0.108089945288012,0.0866991926907804,0.017590387202524,0.0466832537157528,0.0810812094788862,0.0107254549154103,0.0376289348089699,0.0589485840963149,0.0658817621993192,
6,0.0235012238512732,0.0884682678668937,0.0602720783305643,0.0257751186300561,0.0585267039302617,0.0424261195931993,0.000195065411214692,0.0503254251671065,0.0137011458448125,0.00927614144678201,0.0838169343998787,0.0538698260152535,0.0451846592029013,0.0544798369381579,0.0607622461557208,0.0302479624329846,0.0507864599650285,0.0950186099970741,0.0941454075817214,0.0513290905325059,
7,0.0382298116237737,0.0723506101010316,0.0858925377809617,0.0353644802271869,0.0627754593997727,0.0151225789825952,0.0334221598553824,0.0495432301610249,0.136357989922818,0.0281660619276438,0.0535673624124938,0.0580625849624483,0.0350838620301683,0.0604064078093114,0.00824729950596411,0.0588067720627541,0.0584722642195593,0.0297217394440265,0.0423356759599085,0.00732987889855477,
8,0.00265477959949511,0.0409463322772892,0.0203097450865921,0.0515575011604004,0.13623910084888,0.0416030392978185,0.019876145068424,0.0101209114894794,0.00522579774977948,0.0691855378129368,0.045467027259693,0.0513723904122096,0.0302088927996134,0.0957067978707137,0.0481623624705641,0.0969435799556163,0.0064644909982128,0.00929426099749087,0.080477234371868,0.00676296126466682,
9,0.0604431690893807,0.030306056315191,0.0132367470808397,0.0530530750220383,0.0752037811610275,0.0351142097689551,0.0901801483822482,0.00337294282909992,6.49644510764313E-05,0.0958368234447002,0.0270116741728428,0.0455061170539637,0.0715244169389834,0.125314508075499,0.100608460036689,0.0263263857451178,0.0309092429056699,0.0608462367665009,0.033179259537566,0.0385825666465455,
10,0.0512191843294679,0.0628537813786215,0.0503916538212588,0.0373950274272676,0.0281781959987434,0.0484760702617225,0.0728771580361513,0.0572809663527694,0.0492392542307727,0.0522013754307277,0.0332899472731982,0.007242212821437,0.0599381109504321,0.0200254012247562,0.0766935780106342,0.0430539703019179,0.087008844746856,0.130828158717718,0.107580495871234,0.0105336561419661,
