State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
Initial,0.00142636329491112,0.0361704421076468,0.000469708490153273,0.0018495119191499,0.00912059225761636,0.00320144382450243,0.208996770622569,0.0176479133856962,0.00346950044536906,0.0616810635134377,0.0179507299186982,0.0267927702339658,0.000389617958810937,0.0329938073308361,0.0522122355028419,0.071194259486088,0.00317483759302485,0.00539652237583607,0.00873406638264136,0.0182065692429108,0.130644071646429,0.0175157148674593,0.00211190336853089,0.0175127983797893,5.27122862911385E-05,0.00587473775091546,0.0131229479682197,0.00101215032634547,0.0205994274500846,0.00247876535015948,0.0149631247500704,0.0102155389190011,0.0643064890451013,0.000204885347962676,0.0120616285901587,5.48664408672416E-05,0.00439685776464924,0.000183944243168246,0.00194390192501167,0.0382194689171473,0.00387080125106614,0.00063725208020534,0.000147907636004427,0.015466396673263,0.00105205428028885,0.000529805586223476,3.14919560510171E-05,2.3797037296393E-05,0.00286696812282618,0.00262085708100469,0.00271123837556762,0.00156510812590463,0.00994656892683132,0.00141690148522112,0.000570882724992066,0.00377796936999216,0.000526475235350997,0.00684411434276744,0.000761598775620867,0.00607714970945531,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
0,0.0286186018109554,0.0136201529436976,0.00670205098883201,0.0380092567957616,0.0237473038312346,0.00502049593240233,0.0182286616188143,0.00103326625054217,0.0013663796269832,0.00481459522653755,0.000936293779717587,0.0227603602663321,0.0378392147730894,0.00127633208475134,0.0301202109825864,0.00996630699416764,0.00068862424794859,0.026212269753619,0.00132064927080324,0.0188010666034297,0.00355271304779438,0.0259910404032758,0.0142845680591427,0.0180661895831532,0.0142539037110812,0.00448622374892532,0.000448245765044646,0.0258863432653303,0.0300359792306531,0.027758272475715,0.0298801442526618,0.0259690352426671,0.00274027875854211,0.00106834714870271,0.00532469515389851,0.024764330718779,0.00622600169336567,0.00119729405415093,0.0201775623639174,0.000873802944764367,0.022088036687176,0.0143436815539706,0.00152897887935876,0.0116052451899923,0.024032459255795,0.0294976141936336,0.017973182510605,0.00568062372932145,0.0134401689420557,0.0135072206706893,0.00363942497646014,0.0113768241251255,0.00080288183814639,0.0204100282137664,0.0229377837074128,0.0119964745956594,0.0113189940259027,0.00406520268292042,0.020198194634406,0.00455760674946407,
1,0.0241185362200129,0.00649660561946427,0.0236856301625884,0.00614492286010819,0.0016608045122496,0.01958869482885,0.00563937353659263,0.0146467282687366,0.0179158454535083,0.00630928244139008,0.0293868273777647,0.000962681001980591,0.018828748312976,0.0265796771691315,0.00796755213221184,0.00237990638556991,0.0270616617872564,0.0269364635582234,0.014618555777739,0.0210318861858079,0.00772794556091829,0.00222621316882877,0.0328337197629876,0.0202687097991047,0.00965439192409878,0.0305608173222922,0.0128223632389791,0.0102604982162916,0.00918831351079626,0.0157746473889948,0.0037343033739239,0.0165905134302233,0.0031182064330245,0.00989962287000873,0.00178628061392421,0.0116123006848265,0.00503626906966106,0.010554587628524,0.0158716640546194,0.00333140417768478,0.0211314226773788,0.0184709991578559,0.0137265143357307,0.00960808944791604,0.0144203262270109,0.0172382250723849,0.021845920254427,0.00237363762605391,0.000956455537011134,0.00557632398026464,0.0127782399459388,0.0226867289352281,0.00271368778934256,0.0100711623935057,0.0126423030676068,0.00845551751976652,0.0307982704281284,0.0169256858442008,0.00920958332145242,0.022816131190133,
2,0.00103852707463652,0.0206720374635562,0.000336731329533703,0.0240290674018868,0.0201895560157504,0.0289945621233287,0.0392403878274062,0.0382764048796505,0.000607308616006516,0.0268789646824167,0.00435988525902767,0.0145744119692888,0.00324238186437506,0.0157502578228729,0.0207612844651845,0.0239817082064126,0.0151670135263471,0.0194789078715595,0.0322391295770309,0.0195530743480529,0.0163775843859519,0.0174195408886706,0.0323355701113692,0.0205877226726538,0.0108316872198719,0.0128757144928618,0.00628792873663265,0.0243227423450687,0.00208954608221912,2.03001221083515E-06,0.00734974783252906,0.0259833645334734,0.0231888177354328,0.00711061047675395,0.0117422380017669,0.00412234391775294,0.0104494456779208,0.019606826084417,0.00873268321465947,0.0127370401181926,0.0363519079055641,0.0222997215415148,0.0242114710287389,0.0229248370585988,0.022859220363352,0.00994396582712191,0.0235633611925059,0.0189492173111895,0.0151139322791255,0.0283770958929922,0.0250317568359191,0.0122879347430005,0.0165028997890036,0.00240121624339106,0.0182559812601738,0.0172953897012596,0.0263811615708961,0.0322277147536543,0.00519577897581157,0.0225162449922054,
3,0.0210998530657381,0.0152771961679304,0.0221144964955766,0.0341476350505918,0.0310803524197699,0.0233454108442888,0.0136358455388213,0.0185694978597984,0.00321431803589172,0.0213293965826348,0.0229962515129377,0.0285304837465533,0.00892167786733086,0.0035286277151536,0.000196337613801659,0.0147075211238629,0.0160950715098884,0.02718863700891,0.00834964041872156,0.00757244203943564,0.0193922901454148,0.0008117065521149,0.0323046950792595,0.0288894872925893,0.0276490147077552,0.0268349632059938,0.00158640994892601,0.0299551669271648,0.0284799164918785,0.0250724733194227,0.0202520371826697,0.0119404968502229,0.0186693996459037,0.00220823974436637,0.0173893100262431,0.0280363275052684,0.0364648712753178,0.0206691311343207,0.0320081598833704,0.0353143217732301,0.00777706843142532,0.0281528508670686,0.0207283582942986,0.00478608645778644,0.0195692032166474,0.00361151438467955,0.0155102578828302,0.0189076380631771,0.014741050816129,0.00288758467391718,0.0140069158508069,0.0206719976437648,0.0269550930039808,0.0293736186835508,0.0330077572239564,0.0277816346489411,0.00231805467583689,0.0276811799291441,0.0264288721339401,0.00512528164792428,
4,0.0322460674627168,0.00147301149720704,0.00725304472031576,0.0259493005816556,0.028189114507159,0.0198419637211854,0.00641750235239014,0.0173563601493954,0.00748640635037037,0.014700590505088,0.00285370692821306,0.00145011235753988,0.0249386246298933,0.00727203455428099,0.0173613773288754,0.0082173512436633,0.0233909956891954,0.0217866234202324,0.00846411898376241,0.00210858865719704,0.0109619026467757,0.00316475588418659,0.0169842944443516,0.00493936835745282,0.0104859738741697,0.0100577146670283,0.0215282373209306,0.00276126682920378,0.00395860332745024,0.0216924923258203,0.0231113804360043,0.00111921380278209,0.0181463852318679,0.026245663714623,0.0048071517410522,0.00835085216312256,0.00335573631426227,0.0202839169764252,0.00393030643478663,0.0208815423815356,0.0161523424404282,0.0139440236894424,0.024036710593534,0.00728123465970466,0.0149961699711843,0.015602471638479,0.00817231870736683,0.0108564293111342,0.00192700970333495,0.0258968958454528,0.0140338980168654,0.0207720802570866,0.0135376700618035,0.00655094218818119,0.0321827364205508,0.0106851815177111,0.0117795624346791,0.0168546237718115,0.0130412689557988,0.0276149362261615,
5,0.00222167964009756,0.0173202072750849,0.0191489232517457,0.018950463340973,0.0175528159907549,0.0298508899131827,0.0210269337913142,0.00184145486324114,0.0144417307566023,0.0239051652789128,0.00168866574283372,0.0197413575378035,0.00935483155230938,0.0125877295266717,0.0172033208108998,0.0225776039026971,0.010158265681326,0.00466455684179924,0.0147196048863781,0.0281738738594813,0.0140620451924067,0.00995709770474841,0.0312942326744373,0.0276693615532433,0.013892054442592,0.0362233815272334,0.0321165022904963,0.00681275685531999,0.0317221428383382,0.0283372708692569,0.00199996185860858,0.0121250761254589,0.0108013468946252,0.0316948579731541,0.023973561203928,0.0267458690218687,0.0149376554724784,0.0165071171380157,0.0145764938226636,0.0169058572677637,0.0390519575206589,0.0306679344085352,0.0446841214581712,0.0178387631341403,0.0219104722578532,0.0190920122256942,0.00461755361787348,0.00415483768677915,0.0188615169113096,0.013890880673208,0.0203108115958886,0.0165650092482729,0.0197439190841244,0.0135189688310065,0.0115348658010122,0.0154478016142915,0.0128037950372553,0.0165159542890629,0.0239493744298264,0.00958772150433241,
6,0.0231215115014012,0.00768022111519105,0.0278940559356472,0.00676772691211881,0.00369938502155195,0.00493947100906818,0.00403715094967931,0.0173768311855158,0.0194297332129013,0.00297974034221983,0.0173622640419605,0.0177239759329524,0.0207220378030213,0.000145144250223389,0.0131617890578877,0.00354919598001361,0.0238172370515486,0.0258251527056025,0.0104851584866379,0.0123823444306231,0.00405272470504274,0.00507314243666944,0.0307258002852445,0.0100452916676625,0.0241080880920596,0.0135932499898445,0.00208243853451673,0.0159622115511099,0.0134411519719325,0.0253843577257212,0.021162557838804,0.014053874123785,0.00528657506342697,0.0175007225604329,0.00953977448493285,0.00820336298328863,0.0206472028350228,0.0193266660146473,0.0335185887035827,0.015191521484543,0.00797968548467941,0.0153302261375899,0.0192198397646383,0.00671874362202726,0.0147008870123729,0.0218162018541095,0.0258708710512221,0.0257346846979943,0.0242597770600919,0.000625564744187758,0.00761126255664745,0.0117696928019493,0.0113313698099773,0.028191627225367,0.0259006028092412,0.0175863640279087,0.00639811758072342,0.0183151273970272,0.0206389725202751,0.0205804686943358,
7,0.00271946585344699,0.0104864038563434,0.0208183738729044,0.0128651001052378,0.0232399696784192,0.0052520564886671,0.00235703800227854,0.00247060900188591,0.0311002177632627,0.0232933221656556,0.0192502487433214,0.0234369097008555,0.00309865164342394,0.0126214372489457,0.0186174096403774,0.00481919688233671,0.0337088748350731,0.0021614038792587,0.00345921571962609,0.0276319958593496,0.0176409362544071,0.0252718618115186,0.0065379675201146,0.0156292897602433,0.0170595129922432,0.0276890198605123,0.0328874353364329,0.0256453091388549,0.031088742474692,0.024534766639623,0.0048514276675377,0.00251614331079227,0.0266462235792824,0.0342086422938383,0.0123308714861893,0.00921200965559837,0.014523150960326,0.00818235829899908,0.0267029848771617,0.00880651340252659,0.0113126127241136,0.00308128540396496,0.0262089479221482,0.0196467089080987,0.00418717582921328,0.00846199378276234,0.0107029569446711,0.00108705444417145,0.0284743164591988,0.00693923625188167,0.0366131813723964,0.0108771711824998,0.0245532498006382,0.0181587664335636,0.000739501625074815,0.0212684419223674,0.0088970740127115,0.0271827397453525,0.00745062112877797,0.0145708803484308,
