State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.0961678130475188,0.0308559799263008,0.0349883242281329,0.002288194886778,0.019422464613552,0.0306798366935225,0.00401999341360018,0.00209380089767244,0.0315691692007852,0.0506624650628007,0.00525955745393096,0.0634909361223787,0.0296129692137514,0.0475723320339308,0.058257063020048,0.0601813131268943,0.032252050297715,0.0254784833941054,0.0245360343545478,0.0102891384154114,0.0517344801394514,0.0188454126782367,0.07564988003285,0.064290237286317,0.00123960575722374,0.0492349930659577,0.0163398201351358,0.0161321346189035,0.00998764197407877,0.0368678749084673,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.00314652124695779,0.00763650704219853,0.0322437103169412,0.0275735194716834,0.0333652689976525,0.0334537808007411,0.0162859978507722,0.000270634911585357,0.0416660565440988,0.00354558467572864,0.0213989557377207,0.0162773807974631,0.0143857523688884,0.0542904008956104,0.01084063693864,0.0382213622275016,0.00709044268553235,0.00641360964920457,0.00468463757990874,0.0386178656116557,0.0497625759062127,0.0686441764012199,0.0400484513698073,0.00489828337353908,0.0211305322780534,0.00499315279568202,0.00692015659590263,0.0463312563246351,0.00698348734277862,0.0403652818926355,
1,0.0385892982165443,0.0487806004068187,0.0469457688546831,0.0356558910635363,0.0510110891791287,0.0601739172587337,0.0386689303180086,0.0179840234575974,0.0496628990315442,0.0338920800984434,0.0219407705545229,0.0427582721378212,0.0109781892148938,0.0125690960315854,0.000519987521269471,0.0304120998800008,0.0529378351486063,0.00233928786758353,0.052696861854332,0.0344252762626356,0.0475161670639173,0.0574571885344634,0.00647804650965828,0.0154410886186517,0.030740782224533,0.0330762001258505,0.00163268596865635,0.0255878803667723,0.0242103487002031,0.00707373766410744,
2,0.0423324864215992,0.049346027255905,0.0692446649568954,0.0380809306478228,0.0446758614459362,0.0713923875478524,0.00519732945344391,0.0621315693817572,0.067967332064719,0.0598147303061081,0.0064314408336728,0.00764983557384393,0.0481177261776218,0.034647778370388,0.0473469254579046,0.0442768156454482,0.000247528090767068,0.0974704812209643,0.0391637063799789,0.00962205780780135,0.0444076423557008,0.0692633944790924,0.00573476410163603,0.0434273380836993,0.0686501960411586,0.00159684583249829,0.0739113768249686,0.0260689532939537,0.057763234410035,0.0715223372753209,
3,0.0810056465119788,0.0495648070084075,0.0754462141000865,0.0133446583213914,0.0199481031155999,0.0716696891290393,0.0578900830085446,0.00074708523714603,0.0847001242744305,0.0879410573243787,0.0714789619252854,0.0340188686859075,0.00681887908405569,0.0967684738742039,0.0118739904614415,0.061387719700939,0.0518695299166645,0.0365122834348478,0.00868656839121787,0.0322187973958308,0.0146719426012814,0.00309174171725988,0.061753045226046,0.0626372208808709,0.0163518158187819,0.103242049642051,0.0592579422912487,0.0669518886335583,0.0171951301333753,0.07350127144232,
4,0.0377096921132616,0.0315703667908877,0.0207790691492249,0.0585439643343749,0.0254151541694006,0.0100388631741146,0.00336134507492821,0.0442636344019107,0.036021244156386,0.02609955161656,0.0253672868220639,0.00460949339461172,0.00253323922182409,0.0225050330773404,0.0393171558146952,0.0148634956400331,0.0595336618873371,0.0386827593510766,0.0184859366591504,0.00107996299873363,0.000903770318603617,0.03390496716875,0.0176722818183293,0.0155048184268269,0.0559835062283945,0.0376441545036088,0.00034957569464394,0.0291885604732611,0.023175960892245,0.00156776902604046,
5,0.0116006022138926,0.0313264192384119,0.0187793020927719,0.0163725910305184,0.0120342937041943,0.0435068551853598,0.0387121739768227,0.0396186044340554,0.00273941637357668,0.00805750736778093,0.0180269385989236,0.0438395134767177,0.0198190067475294,0.064038681852044,0.0507074297842118,0.041339713261805,0.055989623602231,0.0584915021772487,0.0532146815173604,0.000560409197485004,0.0181372092985424,0.0348653536783665,0.0353064447513525,0.0399427510906865,0.0471084138481079,0.00941042546732756,0.0831958524214196,0.0139942551846834,0.0288556317985285,0.0176834591687047,
6,0.0278378975247089,0.0136797956347924,0.00972122867580794,0.046835676001365,0.0366411042238462,0.0455248546449249,0.0364919738426522,0.013532035468873,0.0164984389964592,0.0122784035722907,0.028047401160933,0.0554272424556342,0.0530410491130763,0.0258819593975279,0.00199514885943163,0.0344657493096434,0.058223511363749,0.0626324433925732,0.0384092444319993,0.0413547447353087,0.0149392747893483,0.0459133494800567,0.0202058739239233,0.00854428625363616,0.0633026400243847,0.0532410194919787,0.0417842854295311,0.0352370687799652,0.0316545566856372,0.0305929801466053,
7,0.0867234314841318,0.0532929747949964,0.0182059849469502,0.0284584494083269,0.02009689884761,0.010457232356152,0.0495360628348441,0.044088292124557,0.00867121082188754,0.033799736236335,0.0479127151944125,0.0544144668542607,0.0740525116868689,0.0342914974764027,0.0223385667155443,0.0145920207162648,0.047821629339377,0.0367299913009595,0.0483029927985217,0.0217886760635149,0.0651844710224678,0.0382143307026977,0.0313873177422313,0.0269090301985607,0.00423168522517818,0.0562656751898576,0.00071719653699977,0.00616899778179816,0.02855157968446,0.00567723525010327,
8,0.0191282023272197,0.0465796795504302,0.0305774268793178,0.0167657586593933,0.0542743017360008,0.0213622871821878,0.00870740439814393,0.0403125941738199,0.0701454434643712,0.0312448387879826,0.0509009511593649,0.0110812322315186,0.0485217533266043,0.00560673591947077,3.0562198697217E-05,0.0265571257786553,0.0223639277042739,0.0520111505958529,0.043183805530083,0.0269936698421658,0.0719924666728922,0.0613868323264084,0.0502048009195853,0.0550707517952054,0.0546712719761519,0.00532786380326946,0.073838568906895,0.0488834760806604,0.037827513112418,0.0271255113753588,
9,0.0382492209708827,0.0314003638372608,0.0498200928987399,0.0383685057914058,0.0397753382997792,0.00441732730266092,0.0523194327949271,0.0254590070897103,0.0299059425437719,0.0207144103877528,0.0200731548015478,0.0473676651428912,0.0604067777922434,0.041482639912677,0.0477643054104817,0.0340956415385297,0.0237607185039153,0.00592512943320464,0.0264362820966436,0.0117612650012552,0.0257071327064815,0.0166607647717711,0.0398877713552065,0.000541011394356378,0.00631669991776296,0.0477966653250587,0.0340383281201855,0.00879919254419585,0.036035430664697,0.0377651317940014,
10,0.0103516707169369,0.00917689435935298,0.0489911103807735,0.0271183041571992,0.0383854314383096,0.0220733309524157,0.0268719902322364,0.0574257826685474,0.0687625820502427,0.0635692343910378,0.0675112847341067,0.00926428178261511,0.0048274715839748,0.0659294400522719,0.0270381208034836,0.0335960092928122,0.0665644464504342,0.0654216935527351,0.0393613040983822,0.011264103344105,0.0361850665056851,0.0585062068749156,0.0547910495970021,0.0337993201469977,0.0392569919241398,0.0227718726126661,0.00722320561112613,0.0475947151605094,0.0427338225293568,0.0550201644951222,
11,0.0605164008976475,0.0395915596402125,0.00366676213553083,0.0265559348928793,0.0438504096265942,0.02076685579464,0.0154392189656227,0.00728051343426903,0.0185182693773362,0.00352159601837559,0.065935238970916,0.000474536339810926,0.0398357691265278,0.0512199677640834,0.0446126565456766,0.0479957357299668,0.0418868558079247,0.0075771401367211,0.0215180750764807,0.0124669271793472,0.0285851605237427,0.0228134539955687,0.0289903081048515,0.0381607818799317,0.0428652944141401,0.0328933524295836,0.00725378922639605,0.0257241383104109,0.0119930437228724,0.0441576016990115,
12,0.0780647399464425,0.0333329547936346,0.0318260618539642,0.024267893898422,0.0379978792995281,0.035566490896629,0.00917838040538633,0.0156368049492931,0.0510467533770812,0.032443669465837,0.0199966018238406,0.0398354946170097,0.0221638519561653,0.0296500038384524,0.0306534904562217,0.00590887186647714,0.0213564674072751,0.0329831521152944,0.00236142356982344,0.0798500070872388,0.0417325282128121,0.0108343398574328,0.0546045685911731,0.0569400996479101,0.000546301905895575,0.0596996568067039,0.0538036482698241,0.0231605108074457,0.0255030672231239,0.0401591926153128,
13,0.00157083571102179,0.039892172540943,0.039344906356342,0.0414004339176552,0.0185671477049489,0.0443393488375656,0.0453120136201627,0.0122883754254038,0.0264396502806655,0.0242834968718845,0.0443498295912137,0.00711569606717564,0.0347490335907564,0.0202851464746512,0.0364062558120458,0.0255130418767016,0.0196530257599022,0.0399049570822327,0.0521577947551685,0.073150353131291,0.0223688825705821,0.02141849835954,0.00146676859038498,0.039116359331246,0.0408313929394797,0.0517848888033444,0.0275322452488024,0.0450854465474484,0.0389685029894514,0.0117257074860549,
