State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
Initial,0.0106939736730972,0.019813032164729,3.50391425951272E-05,0.00963899489148464,0.0276312141032638,0.0116384647155434,0.0125408374963344,0.00548039919851209,6.71785249707134E-05,0.00481013178254233,0.00762217840747777,0.00961690919617129,0.00847204242692074,0.00477717717850839,0.00797596434479651,0.00295200947686805,0.00162684900472515,0.00904337772836269,0.0122792726058641,0.021489795000711,0.00384317933437339,0.00175866214205856,0.0149097150186006,0.0152928323066146,0.00562889187807027,0.0209311584552736,0.0109151835844129,0.0195842765418845,0.0264899212196545,0.00828049515712233,0.00645363711740613,0.0131464832297973,0.00845981305768769,0.00554553793592132,0.00686807761286685,0.0154592782216618,0.0244640270986025,0.00189280094031882,0.00665668259277673,0.00519725523301906,0.00587356819200361,0.00240634803446167,0.00273414273756666,0.0126983167925864,0.00748987180882856,0.0116845415043166,0.00438832526615872,0.00938600952864671,0.0350702281588647,0.0125809119623988,0.0100061784789824,0.0046136781715987,0.00260863944155554,0.0123202589504161,0.0132207438708855,0.0119866732442567,0.01959037194426,0.00501478636429075,0.00490485518393664,0.00784817157744626,0.0141605454368489,0.00445909112198541,0.0242125691402936,0.0119760826969399,0.0011709244944737,0.0111375434748984,0.01613830940627,0.000241988890526367,0.000148533710043884,0.021463656043837,0.00791840762640899,0.0252756334965187,0.00242441666014722,0.0132283625354071,0.00648280857703639,0.00342334847825462,0.0166162895063738,0.000743876297429817,0.00341028580276581,0.0218120511646351,0.00176605143124475,0.00265887432590941,0.0103980352596715,0.00457111275081005,0.0037120858104982,0.000175447492829187,0.00724888343649731,0.0163416710588296,0.0262497147378708,1.65680649113152E-05,0.023655715770837,0.00761365542863766,0.0176138094089436,0.0022448415226507,0.00550950377213426,0.00445633997208738,0.00648827189852923,0.0186536321751553,0.0170535826624683,0.010718107503325,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
0,0.0140163653848674,0.0158045032289505,0.00514154279543746,0.0207605440791413,0.00367588464237941,0.0198749060482458,0.0168287142864649,0.011268192211123,0.00543970591128387,0.0154020893365011,0.00661964094170252,0.0133217828034518,0.00274214576834361,0.00803731448409648,0.0111924519686254,0.0162377558893492,0.00688032307340761,0.0024449534798339,0.0118870304063703,0.00566264072006031,0.00831950031641264,0.0131042369097289,0.0174346203248502,0.00403897022553765,0.0128801953560872,0.00989678756665893,0.0192026707894262,0.0113390750465988,0.00604785778037275,0.0195952287229738,0.00998937623843523,0.00598481988200616,0.00630705322580016,0.0102360619405894,0.0147263242883387,0.0122024287237873,0.00143270247116427,0.0172054358560893,0.00981941993772347,0.0059539484589091,0.0148656481909522,0.00691878769023274,0.00053124871119857,0.0122919037571995,0.00175252943222561,0.0105538830498832,0.0100092030867795,0.0192666754996393,0.0078712857156083,0.00214187131650621,0.0172494279481453,0.00545208585311126,0.00715957885880121,0.00260779468114974,0.0114172816481502,0.0190089081080555,0.0134732240536816,0.0129855693118125,0.00416375352157491,0.0125950449945966,0.000529468517714318,0.00672942912380966,0.0167102690037448,0.00396654373941969,0.00195506695047289,0.00165086105383947,0.017175964091952,0.00419929327052246,0.0163428136149726,0.0165486052849025,0.00315374393799908,0.00521871622841131,0.0118110418039117,0.0176124644431819,0.00785445346405176,0.0189588611462704,0.0167143546960147,0.00951847080009057,0.0106665650716115,0.0164365542374013,0.0128440326103921,0.0126363919686083,0.00887621642875873,0.00908822212491238,0.0191115393862567,0.0213444034932056,0.00639010901345467,0.000379610205815801,0.000746238866090548,0.00637868764388607,0.00326141656977038,0.000249126777123118,0.0111509836853113,0.00900957478287797,0.00820561591006438,0.00417589725851601,0.0104298717021411,0.015342961887535,0.00643214411284729,0.00225143140864597,
1,0.00777924305122657,0.0170622779078941,0.00864140955662044,0.00288829771043099,0.0155507930829983,0.00109494691892018,0.00345633919995249,0.00909046298479259,0.00049557426450128,0.0193859268748488,0.0137203533617741,0.00811592544756362,0.00757659384478527,0.00852319207982179,0.0154828031915723,0.0150305071111345,0.0108873427867363,0.00276861378702423,0.0190303049245215,0.00171846118162498,0.0174776430939641,0.00456011612483092,0.0195055461167603,0.001293420784965,0.00273802824485357,0.0137507913111932,0.0175892296127373,0.0112556667825133,9.0729438706201E-06,0.0165873869483111,0.017673192609136,0.00621670002887949,0.00574695631698056,0.0233781006897821,0.00156313555182426,0.00828772918686786,0.00598258467946953,0.0180850531073933,0.0184515488519239,0.016521467239108,0.0124795877614105,0.003282542205584,0.00381751159248714,0.0100115778962294,0.00662593821704928,0.00988114688847632,0.0152402841524943,0.0153519965436679,0.000624530004634127,0.00967331106405974,0.0107495528360578,0.00586266743498233,0.0118736978371423,0.0153164964588994,0.0104494659878694,0.00835399617601664,0.0110228152087315,0.0183309915159049,0.0152215938234896,0.01489845701276,0.00761619039498647,0.0148708555943159,0.00757135593542547,0.00355026036475232,0.0108787250614346,0.0183794840827612,2.00571777330852E-05,0.0128866972594199,0.0158937228916403,0.00797900309750814,0.0196785744618103,0.011870128855071,0.0037293482431219,0.00889955897558309,0.000518530670791327,0.00538147637368448,0.00732913535468216,0.00490505645832914,0.0142899909323167,0.000750234511004751,0.00975639666486233,0.0195640630330288,0.00239104417838407,0.0074153645331734,0.00509461448709522,0.0134038885909734,0.0110820420550002,0.00488817894397662,0.000657370674838353,0.00104048717092567,0.0134352956081323,0.0211325540436679,0.00844414576134457,0.00525413430303141,0.0181554537950027,0.000559488564577441,0.0119573389433382,0.00831476819729988,0.00357808168615727,0.0177071567907928,
2,0.00606448002681141,0.00295421641544017,0.012380793142873,0.00640181607742585,0.00271115984855046,0.0118130781793469,0.00781115070045694,0.0156116340723712,0.014032184554363,0.0132698352343496,0.01609860935273,0.0074301432135986,0.0141712424732056,0.00144986866280639,0.00587550661387247,0.00846413541325832,0.00772649581613306,0.00711170480467404,0.000135734631995148,0.00171537457976507,0.0023260258252832,0.000972679409469077,0.0016709203680276,0.00964442436122321,0.000282729854332829,0.015209303126244,0.00746907304129628,0.0109603051384726,0.0102814919956377,0.000460667717174683,0.000152886885654946,0.0121098842117066,0.0145062815348391,0.00168137352559689,0.00458244155645701,0.013310863492596,0.00968324650092209,0.000857565595752187,0.0149372921622077,0.0105656923076346,0.00742716284966438,0.0131942387048274,0.00267159519176669,0.0076415064476434,0.00499355725412148,0.00627805258394069,0.00638261842913572,0.00559053763876585,0.00407893606891455,0.00809094480891521,0.011133151673797,0.00991714643360666,0.00418998818907749,0.0095558318791932,0.00523408447699929,0.0055210324098776,0.000504614152917815,0.00262854335999672,0.0126650641838406,0.0103212597915229,0.0116888647912563,0.0045995936282713,0.000964741318593707,0.00273440463667791,0.0135516780165898,0.00792204145965674,0.010456963760837,0.00718476194621978,0.0129758400601612,0.00635589002792667,0.000783777313350671,0.00607483633764408,0.00743926719334361,0.00482915363478848,0.00183786241822098,0.00526132135076913,0.00592417034664181,0.00396574252300546,0.00962831827500883,0.017331514940385,0.00491580124100048,0.00603841187688035,0.0130507505949469,0.0123765050274141,0.0152886984584045,0.0112895735299016,0.00664359664767614,0.00553415834458729,0.00150949587996999,1.11758138284059E-05,0.0124797193375257,0.0163239434465366,0.0109025510320012,0.0171753109310195,0.0129604838790259,0.00588011430517519,0.0106858264075211,0.000363396713832008,0.00789257339105188,0.00129989389439933,
3,0.0178943320549704,0.00717052503562101,0.015031182611904,0.00973695408077028,0.00187719869497982,0.0197455029955917,0.013355812475326,0.0125170463060174,0.00913884502632561,0.00912656249521494,0.0109952883071303,0.0101227143725424,0.00388142549986333,0.00612944600832859,0.00667893089043822,0.0128183085139618,0.0074312029377291,0.00814954235704348,0.0185747664619836,0.00850886085534493,0.00824211012692493,0.0137792625719182,0.0178458390896614,0.015531219518295,0.0156092858219952,0.0100163199785584,0.00705316503685448,0.00508939131259106,0.0227128216756639,0.0179444213999307,0.0171461243454661,0.014042800347663,0.0217542497959093,0.0124311995060075,0.00320794371711623,0.0111371756215532,0.0193252901776679,0.0114018411493257,0.0116277959595388,0.000320442849708242,0.0176435790376823,0.00406591294786602,0.00925075633408346,0.00692069119764953,0.00915376870960872,0.00403546957098459,0.00520214548829092,0.00174383871586709,0.0120062801892711,0.0129014264337011,0.014804386779635,0.0127342272755161,0.00397864526796926,0.0199804629781412,0.0147968673573151,0.00802131641466752,0.0159153201744917,0.00407428070854581,0.0140532772206653,0.00786661948952489,0.0108035154637332,0.0082329094662615,0.0143119315591744,0.00874824159135705,0.00401526344373905,0.00755305272603548,0.0140313076633206,0.00191091984822796,0.0138767336330618,0.017613147830793,0.0173950023908993,0.0107953005749004,0.00148086455528761,0.00912462339147432,0.00637296580653387,0.00665589915385787,0.00426660327025662,0.00207181178941941,0.00448531571950918,0.00643650173319714,0.00783624920290623,0.0163992178648401,0.00635836300539828,0.00875095697017073,0.0154840346649014,0.00887845729519078,0.0073349121396214,0.0179106789664223,0.0152291141239095,0.0144988383156561,0.0206142405178394,0.019770626258122,0.0148372296022986,0.0021426417113173,0.00230510217624521,0.0191238776958189,0.0074765197268635,0.010270600534763,0.0103871227407439,0.00148575824557721,
4,0.00438781679647595,0.0127926260420824,0.0080085401361678,0.00951682596785497,0.0150774540037929,0.00574475845232675,0.0142380147173181,0.000478576577350413,0.00855829315548685,0.0130009440984352,0.00983563035488537,0.0150637584561377,0.0111356288585232,0.0215110143148521,0.015579620345752,0.0160960981579584,0.0143151573945052,0.0139704281186536,0.00114807072440132,0.00818888143898176,0.0155151100619132,0.0110244600853206,0.00323843139997416,0.0140441209481269,0.00473847077626646,0.0144303937535976,0.0142087640708552,0.00170478361717405,0.00582547933897914,0.0118387914831955,0.000637301975095257,0.00842342554255284,0.00367645687776381,0.00760807782936852,0.0127177583474675,0.0108149047253649,0.00870974044428968,0.0130820233304215,0.00837592374947663,0.0131448896528598,0.0174352713979716,0.0141421434158866,0.00961423812931847,0.00263991358196057,0.00245176782249005,0.00968079902123731,0.00270584516695833,0.0124926991324097,0.00876390876679215,0.0167926724620059,0.0105321527882814,0.00965907536543231,0.0108804185494523,0.0159342955247004,0.00330406014059374,0.0114237119945347,0.0149556574877021,0.0127191622007053,0.00542056776886402,0.00973050893132196,0.0026034437631471,0.00447007883100266,0.000161538692014892,0.00264879057789642,0.00731782954943989,0.0153519118494966,0.00537763608565216,0.00421076181917111,0.00524769137684302,0.00117297033276486,0.00897127155003325,0.00617237369712893,0.00762511534672055,0.00519933880625226,0.0194361201268992,0.00751762942281261,0.0107028194466806,0.00614750272852271,0.00212451954515297,0.00835684803848954,0.0147190361148333,0.00700215264531201,0.00421257734811382,0.000894780375485722,0.0145988946666419,0.00192034839478857,0.0124487956708609,0.0111568976452398,0.0127056778486461,0.000292595150734512,0.00835191710274299,0.00731256976391359,0.00900150951124572,0.0168531368865597,0.0155855618852344,0.00879067979443961,0.0200795932166997,0.00538022748141436,0.00938100824828472,0.0165692787529362,
5,0.0104828469668745,0.014412896394513,0.00970325330293258,0.00262773880470888,0.0112591474165562,0.00533141645813159,0.00769230082979868,0.018485450147388,0.0103395245660144,0.0114772804819112,0.0036300932335218,0.00775903061904865,0.00700331267131229,0.0216981543494321,4.02178856689172E-05,0.00661660996206136,0.00819956289196055,0.00491277652583489,0.0110682287880438,0.0103094608677276,0.00215835531475975,0.0136070078719836,0.0166606012318645,0.00532435298359628,0.013910730751655,0.0109769274104009,0.016194000551984,0.00697867828400641,0.0151981565174103,0.00351495767245372,0.00385506787113084,0.000687480282253627,0.0142495210394732,0.0225316526801831,0.0133753052130537,0.00353601823923246,0.00851254273911861,0.0104780691695927,0.0139143057686915,0.0165000195378101,0.0102971059282745,0.00446858107573828,0.000231855684648712,0.000476973157979146,0.0133809137178952,0.000770482739514864,0.0178090890997819,0.0104082238408615,0.0125047182001595,0.000222917028510665,0.00572664210129114,0.0165232155976035,0.0040569696646329,0.00276229759558609,0.00258002511063551,0.00339352916466525,0.0112632862819534,0.0103767374165737,0.00942707666243826,0.00521446577723118,0.00159107268516153,0.00411267342278584,0.0142312401706034,0.00883351457623563,9.26713785194835E-06,0.0171351158022905,0.0187461103955901,0.00533259195400268,0.000115550144403758,0.0028650638090838,0.0168464349160387,0.00565830857093208,0.00424578038410404,0.0110777908507471,0.0136918911431358,0.00858908364098151,0.00954521193189225,0.00859643211384859,0.0100086664766434,0.012521445215484,0.00596100149511074,0.0150668828089624,0.0122212524038285,0.0121712658464929,0.00132453665379088,0.0180537306332178,0.00866009090255185,0.0144932058296097,0.00874069501808292,0.008365193198699,0.0117355648519678,0.00767876372383021,0.015116129328945,0.0141389325553844,0.0102848996139626,0.00797493657030883,0.00567933864815124,0.0194450722591885,0.00321017003706727,0.00703882025500261,
6,0.00701522631834003,0.010678017292287,0.00718738429233547,0.00856286863765596,0.00164932207231463,0.00889680989520868,0.0093164376953696,0.0116563941972351,0.0158728262307986,0.0208593888930183,0.0152858246507746,0.0100444552277524,0.0112304635096264,0.0254400884776566,0.0186064533006386,0.00531584782903136,0.00610836251767969,0.0223193290576971,0.0195314409624988,0.0141773225310214,0.00509694587172253,0.0197020234610116,0.00601390605136911,0.00730912099831621,0.0115501975255471,0.0143237820766216,0.0144355224012423,0.0156645053799988,0.0158559503330552,0.00748001607411022,0.00107739880602499,0.0162313156047051,0.0195032984908501,0.0165551515159614,0.00839614529336944,0.0173051934653292,0.00253487523688713,0.00166937292725416,0.0136800887834485,0.00854562747183484,0.00689354075691014,0.0160008759999466,0.00413050978050897,0.00993730089456721,0.00220564306372224,0.00308589713075205,0.0222176776002535,0.0173403909677942,0.0052902576839287,0.0122225175026831,0.00658815766119862,0.0209089459985611,0.0122472698179597,0.0183791628896681,0.00642340576242835,0.0164720080051066,0.0166509391923248,0.0120323622533429,0.0115325980646202,0.0173739719440019,0.00673182419408512,0.0223431187654898,0.00941445436145575,0.00323404453160898,0.0219147315049353,0.00826833678070356,0.000543081531679535,0.0130118604133363,0.0036385541102524,0.000753686689101855,0.0080373445465563,0.0109136785782677,0.0127582288521981,0.0093204774849152,0.00641553137204401,0.00145696063046117,0.0175739777404523,0.0224348744788469,0.0198186908956968,0.00814811772317682,0.00368758963431901,0.0102692151604299,0.005856517569366,0.0189349728889562,0.0230830242396959,0.0037171701234074,0.0235458996533104,0.0077831566972779,0.0043553528441451,0.00664911215359896,0.0126323879432873,0.00102813789411797,0.0117030233676244,0.0150040546381283,0.00589803488435121,0.0162541367052589,0.00228166622242939,0.00838366239891068,0.00545207756226134,0.0158692740833934,
7,0.014880131386628,0.00447560696611466,0.0200398491692316,0.0237050160594796,0.0051771811332248,0.000737570916049163,0.0155800362170059,0.003609627985419,0.0110605687384972,0.00895794161648067,0.0134065505403926,0.000543755598184959,0.0216493672027688,0.00806602610448925,0.00653793277122307,0.0197260410114088,0.00472916755594325,0.0104383172574271,0.00149221403443905,0.00881707358192804,0.0053544874580221,0.0107676745189662,0.00903350316791647,0.0113486733652535,0.00410711728616455,0.00896442226735449,0.0177635638825801,0.0165649289069881,0.00467845853567814,0.00922641754602761,0.021196062859415,0.0166014848854877,0.00733897093607408,0.00627999692748431,0.0162606424926605,1.47091218295853E-05,0.00819046497666085,0.00844957916660375,0.014599371962075,0.00477285794396588,0.00475217417930464,0.00177506847310689,0.00902693972866638,0.0184679256299652,0.0142195256530425,0.00510402729052232,0.0097469193014351,0.00416076825411887,0.0191945725552923,0.00430298464352667,0.00423181960294662,0.00997801649945853,0.0215317387127635,0.000911250432195694,0.0193654723802873,0.0130181686303526,0.0155145354271112,0.0095611674718428,0.00776435919697138,0.00299110869552097,0.0116071683957654,0.0140912391574423,0.00745332704173952,0.00319696337143522,0.0114489004665321,0.0139092957980387,0.0119430957635717,0.0161187804872085,0.0195947563525126,0.0145349357186171,0.0154999867957096,0.0109583990514732,0.0145569070536021,0.0227653742376105,0.0106155401256765,0.0233750597477073,0.00971450881887843,0.0207847958300673,0.00171630195921775,0.0031857305590367,0.0155125014933986,0.0185810968021584,0.00151219195929089,0.0140754570739264,2.98678602639179E-05,0.00284696422114521,0.00766087632888986,0.016621477172545,0.00396662080896519,0.01760818975852,0.0151022452949456,0.00616829904227871,0.0210803912819164,0.0167240665439472,0.0139650165606583,0.00333770209021351,0.00404488228925659,0.011986867606773,0.015607704360687,0.00662814649254543,
