State,0,1,2,3,4,5,6,7,8,9,
Initial,0.019498121649998,0.0141337501804395,0.0999665215413371,0.105312875512147,0.172310488069097,0.15529964686018,0.194516116225558,0.111066393252999,0.040383291565587,0.0875127951426583,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.0482588041558519,0.101742134665812,0.15206130389663,0.0733520305104595,0.144568051299495,0.131555315621707,0.191441869826381,0.0315767078042263,0.0266617729777066,0.00114851349264807,
1,0.0797780187459254,0.192249157484792,0.0416469509607066,0.187148542377853,0.203317063469001,0.103937151898792,0.201109390277645,0.145759306061529,0.0174313072318539,0.292994804504685,
2,0.0708641208039787,0.144893912690694,0.190835893512349,0.120132808294866,0.119905770812808,0.11129700315668,0.159205670255419,0.169821056840674,0.183124756403393,0.0234128139747939,
3,0.203288719340023,0.00421133684837975,0.124776995363331,0.0108274442166922,0.0831546495944793,0.0793551947277979,0.00784875704539226,0.021695761992205,0.0917104335514533,0.145857440658087,
4,0.12812574613532,0.101598071639972,0.0569369358631518,0.103050752424348,0.000761396561067753,0.0956852618497762,0.0254408540927578,0.137811189823044,0.0521488703863538,0.00778345092389128,
5,0.155852807047994,0.115279112567518,0.0925947355047368,0.0619989864438969,0.0403947460478721,0.13653281861288,0.105448779870883,0.154002286972579,0.161166547348588,0.197239906426718,
6,0.0866811671557652,0.00231599500513414,0.125099040792218,0.0839047356988922,0.0799463791369852,0.0518317275818612,0.0589963557154629,0.110637960426278,0.0500765673217589,0.0634048672369442,
7,0.0198732074771977,0.0264098528746902,0.108918861091042,0.0821418408762846,0.143987151691701,0.0765879225967685,0.128710776397604,0.0813457078084363,0.204258169286554,0.107435877167957,
8,0.036048035710091,0.176034348266387,0.0879578393124691,0.0922936382133633,0.171146491466451,0.0523440630954248,0.0903163936111705,0.128760658044562,0.071682755085587,0.0627208805958229,
9,0.171229373427843,0.135266077956614,0.0191714437033627,0.18514922094335,0.0128182999201459,0.160873540858319,0.0314811529072836,0.0185893642264642,0.141738820406742,0.0980014450184491,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.145892592297183,0.0468976691598851,0.0635157587345165,0.31206262745515,0.19004463235263,0.174482637335966,0.402745901685117,0.0935941524905084,0.207071381816444,0.0176314795008462,
1,0.162027617497415,0.226259323083069,0.238265458308574,0.0212908435730181,0.153606379829226,0.567944189883366,0.138732451744387,0.253156784642971,0.247938157485834,0.0870049955401549,
2,0.0868701441661483,0.199571657812876,0.302200645296725,0.0704278214551099,0.185033091431194,0.00126115911740685,0.149986045166973,0.469378831119586,0.182062201959429,0.410054621305345,
3,0.164141032224022,0.131377891493276,0.0734616240955482,0.367300414506929,0.409838221642102,0.120819266736037,0.206151464757422,0.169206020505878,0.171033209267692,0.319728687629646,
4,0.441068613815215,0.395893458450894,0.322556513564632,0.228918293009811,0.0614776747448546,0.135492746927241,0.102384136646106,0.014664211241054,0.191895049470599,0.165580216024002,
