State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
Initial,0.000619346446850611,0.0263476172208953,0.0112298580345702,0.00191575064932439,0.033607945382008,0.0135438131040869,0.0340008649889903,0.0146371238384941,0.010272984980905,0.00510373142826361,0.00416361600327934,0.00315472716850133,0.00769838715581041,0.0022060609895674,0.00954645340993509,0.0123097598380702,0.0122516554517156,0.0205291944706927,0.00491947783794698,0.0269012586239105,0.0296779981707594,0.00776339002703991,0.0204014756069298,0.00218712553804703,0.00924045968010079,0.0187637209066385,0.0238131934173904,0.000456811076007206,0.00693650175499771,0.0023229851548298,0.0208636998428827,0.0105550486456089,0.00897840500248199,0.0113393789887422,0.0018650188490627,0.0194874907034042,0.00567357027215617,0.0111315469321132,0.00871429123688236,0.00802553468425903,0.00477672747486528,0.0267422408632066,0.0263194716722109,0.000180146674693071,0.00415664982288192,0.00623242102423207,0.00371918340282155,0.00516571684821796,0.0255752796854337,0.017995745847772,0.00143191619399852,0.0205306796875386,0.00329310640038344,0.0349643713398744,0.0234531356454617,0.00912119904668748,0.0486453088463737,0.00478840000368768,0.020295984819371,0.00165850498153002,0.0129982515189349,0.0115333944097244,0.00708981417201497,0.00558362791047644,0.0206930509419732,0.0109208069857239,0.0301541932906808,0.00336661225076934,0.00359251849594117,0.0185034841155513,0.00652354828549283,0.00583215703055653,0.00280717065057414,0.0215808089811607,0.00825555986362329,0.00161405936703053,0.00739029748147046,0.0221140102650459,0.0206743495711116,0.00656882061675121,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
0,0.0183752906549071,0.0194352574066555,0.0257033701173539,0.00958324108078742,0.0121980425448908,0.0153677998413595,0.0204689000640749,0.0136371972672832,0.0121360335181166,0.0202002381052743,0.00901761310337146,0.00345909096601232,0.0106884879030626,0.0009002249859672,0.00010627488615324,0.00774620503484022,0.00205948886760895,0.00604748666867477,0.0126001427337993,0.000976981546409501,0.0267352802235151,0.00236362708314769,0.00949044165644439,0.0233859770796252,0.0122919796924366,0.00663156555200053,0.0183112890155646,0.00500246760226512,0.0243096501434533,0.0159820098614829,0.00787684981543483,0.00646797054320014,0.0103834538046906,0.0234216979125075,0.00762700455539557,0.0116542115229185,0.0103016670197648,0.00839661820829725,0.00619971275563011,0.00613146363919916,0.0155964364377488,0.0141397815443954,0.00588044348393303,0.000212693482766282,0.00789226881109432,0.0126331976179251,0.0205698618664657,0.0230810246703227,0.0183729989497521,0.0131094611829663,0.0230419172377688,0.0142471657359457,0.00172845453614162,0.0153803888068746,0.02655533396693,0.0155156112859323,0.0208286662625504,0.00646803861317659,0.000104974034597196,0.00371332308968765,0.0204678213865081,0.0249866892234507,0.0244245663696184,0.0233509980534377,0.0224530586455614,0.0247602690089016,0.0148278697565195,0.0166492923622113,0.00697630178441432,0.00134951337586025,0.0155219979043313,0.0242502638978,0.00059993423129898,0.00259100928740107,0.00445868829845691,0.015599827241178,0.00900003916081404,0.00519219566218567,0.0152965254788819,0.0100725017738694,
1,0.0103465763637783,0.0123048494171314,0.000267664474355719,0.0193146356442819,0.0166175655742812,0.00932837300776156,0.0108039351726889,0.0151762016939361,0.00101496122058273,0.00597291423915568,0.0201964278095244,0.00401200214882767,0.000740590838643612,0.00770503734559294,0.00873943594685256,0.0126812400772501,0.00982946474275903,0.0200666140026703,0.0101213174102504,0.00353066518627125,0.0166870918393507,0.000498644267305227,0.00154269832847033,0.00711535135119732,0.0210795832905407,0.0061211630112875,0.00419279800495686,0.017031672842881,0.00924084239712442,0.000203906074907368,0.0029476624577385,0.020693253767471,0.0212302455802633,0.00225985001755811,0.00837990692359274,0.00447041961074218,0.0162323213732524,0.0234082874084758,0.015987979971747,0.00316260771373647,0.000887282678922362,0.00202193071845904,0.00985794670233332,9.56856279648559E-05,0.0160541709591694,0.0057900986235315,0.0116273133292834,0.0106255517103205,0.00845871902653297,0.0211712750836639,0.0194731793504081,0.0203783499986413,0.00954396581054566,0.00440668432107627,0.00621008133183782,0.0128288576264547,0.0062652782649475,0.0133083914779208,0.0192810502553238,0.0217358106779106,0.000203405028780075,0.0173733010014002,0.00216113879571449,0.00561193168747681,0.0193256022810957,0.00937548403051887,0.0172946777214564,0.0187222246231346,0.00522713179444337,0.0209844932977173,0.00620907744883592,0.0177206676155162,0.00142580483942933,0.00274420437327183,0.0160805488164874,0.00614750280235333,0.00233539482550587,0.0179938599586504,0.0028436974468706,0.00571344318721178,
2,0.00812743749232704,0.00135474867555896,0.013389027452693,0.00947885080585463,0.0181960409791844,0.0255344839137005,0.0257808686329245,0.00462459782091913,0.00348206793024953,0.0151582780254231,0.0172041689249916,0.011970580685301,8.11482675869369E-06,0.0134702919393815,0.012783872378604,0.0144931550328375,0.00565239340405884,0.017954472969394,0.0141051860410026,0.00447116903007338,0.0195671987291728,0.00154350223458585,0.0135747185718768,0.0040272481891541,0.0039985156861168,0.00263818812593539,0.00375061137571307,0.00393529776480481,0.0177135205929135,0.000647017264678913,0.00206153090303465,0.00396198275403643,0.0103911953174493,0.00299103759619404,0.00233602672505552,0.00428300692812107,0.00843790751876432,0.0213716148366416,0.0182914604706556,0.0147183230152461,0.0164455946438055,0.00718956638331869,0.00440392825408636,0.0220723071841823,0.00119722913980354,0.0116344619127052,0.00336133342918689,0.01429017531975,0.0117254224277214,0.0209314477630384,0.00239388115641327,0.0213186145972579,0.0227291411728851,0.0190951552696993,0.0234929800884342,0.0120664151062947,0.00789309579945528,0.00422014494540619,0.0161620980278083,0.00654015410533621,0.0193113568239029,0.015787011580155,0.000133589248834985,0.00489461025368681,0.0224340707387019,0.0231522500794833,0.000679519443630405,0.00037446411645058,0.0234111720650803,0.0187066465056551,0.0110348529013476,0.00983949487985999,0.0129886338884372,0.0232026929886361,0.021043898945594,0.0131270097676765,0.0205547357484918,0.0164246778607603,0.0170003878669834,0.0237510637642874,
3,0.0178736450787377,0.0261618319753198,0.0119418923401375,0.021905247818722,0.0212455913489912,0.0172402864820746,0.00314449803877635,0.00979624574654446,0.0121490717973477,0.0189643053270959,0.0183922769091651,0.0101085543596628,0.0158771066513676,0.000595903155581423,0.00772353625223905,0.0227701026527232,0.0183557399486729,0.00715733740170421,0.0223343290640921,0.00260892786373674,0.0240878769856073,0.000536755245876956,0.0135852475130218,0.0236630723991921,0.0243595040301374,0.0215413027119208,0.0301195824277749,0.0168562079200918,0.014791478434198,0.0209717651448791,0.0263736278881607,0.0181369948220343,0.0246608492735357,0.0063845318575041,0.0225892094326192,0.0140227775538059,0.00554053369227568,0.0185293758714105,0.00720262236361647,0.0173515210508686,0.0269525229039256,0.0184839257753328,0.0108188627298328,0.0300431701108273,0.0165809698891437,0.00965935953001819,0.00303092390492894,0.017622224967389,0.0108239680883998,0.0141483075375162,0.0130169170306865,0.00536397171262162,0.0191431331524713,0.0286602169155976,0.00678738488370196,0.00409466692344337,0.0204507922535568,0.0157010473493169,0.013902726820926,0.0228316769023558,0.00966840024118688,0.00318936781648991,0.0161873050427647,0.0105520696082615,0.00306331678632302,0.00661681776183722,0.000744151660519964,0.0068573503514685,0.0177369613311119,0.0120865683116634,0.018749025011264,0.00403417080397829,0.0115023575401771,0.0132347861353191,0.0118817653533791,0.0233652598634244,0.010351597233965,0.0255763386432469,0.0100887558870978,0.00116087423175605,
4,0.00262604592674942,0.00396410191227216,0.0040047628250138,0.022666035826014,0.0109296710236087,0.00574512735778628,0.0109265808941628,0.00631561960573335,0.00353449317176459,0.000401762315827477,0.0192118296922843,0.0131214122757705,0.00752819920791407,0.0257360438257769,0.024372273330822,0.0176771351024748,0.00454294179296195,0.0168547204201874,0.0101155465038876,0.0209586338935821,0.0176866879006854,0.0223934920291765,0.00755473818716001,0.0146291268489936,0.00597241349056103,0.00619701660857388,0.00379184332598101,0.0215111432633121,0.0159630553354626,0.0249487509812604,0.0107485083916934,0.0205059746109072,0.0135579727022844,0.0088069516208818,0.00372427038209936,0.0239108938183643,0.0102196973369157,0.0073086535054566,0.0210250450921049,0.0219919015187599,0.00752201820156318,0.0029479639553595,0.0127595292396933,0.0102141084312482,0.0184271001543601,0.00250326383751065,0.00455286251340809,0.00556203606811667,0.00830666762877754,0.0110197134322694,0.0135218608826585,0.00114235616527349,0.00958687431790323,0.0193354816008091,0.00254915495652231,0.0161822207417008,0.00285940986863485,0.0168522376914371,0.00145333426419919,0.0188438074240432,0.0214280160021274,0.00144686725684371,0.00404381473159966,0.00768085105852009,0.0064697297962578,0.0148407890946908,0.00579051892612852,0.00959462885246628,0.00238810115272061,0.0130497905198422,0.0112228912851889,0.00702679307255676,0.0284620572056766,0.00573974000510999,0.0122657403946541,0.0125561574982168,0.00364390034259005,0.0149024374099929,0.0100684259866765,0.0250930650916655,
5,0.00618110092966037,0.0179143790609666,0.00573974984822192,0.00586768097319273,0.0093446310494759,0.00868517033731908,0.000323478098409968,0.0134671537516325,0.0129091305303872,0.0182674054351119,0.0218244975801037,0.0150510179343586,0.00576028734107751,0.00049749899564348,0.00807213763659372,0.0122228881236541,0.013357695363342,0.0219081008946562,0.0116258548764044,0.0115622420879609,0.0173438535478211,0.0126833511122169,0.00456972782871544,0.00265110100662946,0.0158520894552351,0.0129868233303594,0.000816682868293132,0.0146617364927352,0.0202957110892242,0.00307293406284348,0.0124639685806568,0.0139587385223405,0.00977610156936029,0.0151851712314575,0.00569817417067403,0.00160115592354101,4.50534286593574E-05,0.0243312741376063,0.0178097695756829,0.00929807174849985,0.00453944576739517,0.00963921329302926,0.0171279956296296,0.00880649241546469,0.0105780830596961,0.0171195194197656,0.00844659623599698,0.0170076805830083,0.00954674493364655,0.0114459327167765,0.0110752722947898,0.0163331229945166,0.012979631431804,0.0109573038914303,0.0189935405958151,0.0158081136263531,0.0168521473342008,0.0197141304835556,0.0138491760282597,0.00929181413991834,0.0185421851374954,0.0185998870643539,0.0118643803930207,0.0155966346494429,0.0205726494738899,0.0164724263226571,0.0178950255484387,0.0144648147198983,0.00130292013714401,0.0176903127684234,0.0127483231552138,0.0225031214536874,0.0196425084799824,0.0107184436152617,0.0125042106007248,0.0287306839624498,0.02460948909033,0.0186223345367593,0.0160339215484548,0.0148525477110361,
6,0.0130340503765092,0.00156970834274879,0.00211951617332647,0.010912931637694,0.00402401586156804,0.0168117071428649,0.00466540480562785,0.00998856859999323,0.00730369544813859,0.0169823534451578,0.00158827206400984,0.0101691742452194,0.0174512108887792,0.023380872084007,0.0204049662560513,0.0168714282098144,0.0255970048407611,0.00872877077149894,0.00395380106065081,0.00216473870614614,0.0109829011085867,0.00514099577852449,0.0127690911766665,0.00980372779828892,0.00531001636976387,0.0149264569660496,0.0202091393959631,0.0105732668159034,0.018805561246971,0.014470907721234,0.0133633835306918,0.00212478153044732,0.00951711616834981,0.0173441861255528,0.0131999986784688,0.00679066115792057,0.0220418714187541,0.0167408526894093,0.0018323136866867,0.00845088552110462,0.00273114040320829,0.011962224698882,0.0196296096592193,0.0104573222290345,0.0129073588337586,0.0213580449634233,0.0233388020843884,0.0094985097851527,0.0133917636541788,0.00604176267688171,0.00675708388994123,0.00850932646155835,0.0296266050394263,0.0147621567590458,0.0110692809112126,0.0100620867752517,0.0086345337655713,0.012124757425912,0.00108875114982573,0.0056305478305181,0.0108966498386262,0.0193414868466275,0.00766349231470739,0.00700255630066722,0.00353642975669246,0.00142904982423042,0.00987151545572154,0.00174878584827394,0.0257971411078937,0.0163258413529441,0.0157556365977131,0.0055688550868239,0.0131839776588658,0.0154597389769268,0.00287822657029776,0.00413039879322947,0.0111301822718248,0.0129302928610565,0.00795668600064617,0.0104729138505849,
7,0.00607039842557977,0.0153458527537019,0.0271675369750678,0.0175989898623863,0.0142923099955847,0.0105369794045415,0.014056026642447,0.0207518690789301,0.0165073606896943,0.0196984305173351,0.0213188255116756,0.0145442881506799,0.00116565410465839,0.00633081262893451,0.00464417837550953,0.0231383835295278,0.00788992800420807,6.47317507439124E-05,0.021951486992923,0.0193196810844537,0.0266136702197073,0.0258258817673684,0.0234682457172268,0.0113819392667063,0.0118723618749754,0.0125568259959601,0.00332736172430738,0.0191253352340454,0.019230234940789,0.0217078427600381,0.022662039876839,0.0163347458960126,0.022118773783632,0.0103489152745338,0.0106712168281127,0.0026044995951082,0.0171798902350891,0.00103428568329594,0.0216494276941031,0.0166493906531258,0.00926477141277563,0.000938558516652566,0.0180533390237705,0.00208797747943558,0.0115221168943615,0.000666697836315533,0.00723001676322232,0.00672545694932353,0.00576416193850445,0.0236503274745333,0.0133784475140158,0.0137298433153363,0.00306061192840413,0.00295891625386892,0.0240514508542686,0.0111333593776937,0.00659262340071851,0.014336631553636,0.0208940470788129,0.0162492208334841,0.0208088965157537,0.00724812109562685,0.00412454915550679,0.0203681079766108,0.0214277535645943,0.00456959199687357,0.013631133327057,0.0193540696416282,0.00421268217895882,0.019125164954015,0.0119823118630782,0.0047794584362931,0.0013584546417868,0.0170161105790945,0.0117211237809511,0.0041091879760055,0.0113779641205908,0.00462975882408209,0.0116837720970531,0.0173433291335304,
