State,0,1,2,3,4,5,6,7,8,9,
Initial,0.175560995580383,0.0243827450332769,0.0843932188747209,0.132732579561083,0.154482190712163,0.107983778211041,0.0850012834846201,0.0593379819824304,0.0853124177329217,0.0908128088273646,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.126936722455902,0.192465205632209,0.190413459205007,0.132300132895857,0.0400620620535269,0.0846124749911964,0.0588966571130411,0.0258587010706877,0.121130809169067,0.0295846070362511,
1,0.186619433222637,0.0320645733691622,0.142811906715236,0.0911382239476385,0.172150205170587,0.147683034522568,0.0937401154726663,0.046040941382704,0.126741984250491,0.186385729202444,
2,0.0741316458600604,0.134975380217498,0.0347165062568296,0.0486312457197052,0.136381638276937,0.133686963355856,0.165323908706653,0.0558132491727564,0.151592755390591,0.107298919554779,
3,0.10155231042553,0.15644948866634,0.147791623150268,0.14286683198359,0.0685877791080102,0.102534738676821,0.0864571580094674,0.0658387398873801,0.0181168422967192,0.169406481413176,
4,0.018973358222629,0.0903739775616667,0.0394000555213743,0.0481725518785704,0.0727933727550825,0.135650776610058,0.0996661716651454,0.181494987065068,0.00408313632743746,0.173271988472108,
5,0.173310244267077,0.130351677180018,0.0948656410432718,0.164660790716748,0.109559855088822,0.00676468510072539,0.0685291937815154,0.235302024187431,0.150666621379742,0.143495051286176,
6,0.144323662766392,0.000312814372282803,0.116497460709572,0.0840761526538139,0.107797124802906,0.132229590716082,0.145508911592624,0.00428775634868644,0.124870997609184,0.0116366769605088,
7,0.0591674504340224,0.136385900103675,0.048040414240651,0.138438731457268,0.144395404732856,0.0857816425841008,0.117179214722384,0.175928282075158,0.0950891263129789,0.0271376278070293,
8,0.0231824816934652,0.113638128617157,0.0799200220636051,0.0876874124477864,0.0807491705792135,0.0534441691332616,0.0733603944171487,0.0802227225761186,0.162170625269212,0.145544286969479,
9,0.0918026906522898,0.0129828542799812,0.105542911094187,0.0620279262990298,0.0675233874320631,0.117611924309338,0.0913382745193619,0.129212596234019,0.0455371019945787,0.00623863129805612,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.207908469057596,0.0727330953378555,0.00935999054952319,0.173806816368863,0.289575080081877,0.105444006554828,0.270233059616423,0.197234280476995,0.166919850174153,0.0763666247289707,
1,0.272613204955513,0.199262229014481,0.0127362475778524,0.235063933127205,0.128446012473592,0.452950032581324,0.319641126206414,0.0757585852952133,0.156552096424356,0.377210090647073,
2,0.118654249520175,0.138778100913174,0.107818251256706,0.19847688663778,0.31602629850425,0.205052101754653,0.0043509178653973,0.239756670939954,0.457733359923067,0.344933677529281,
3,0.325492034004534,0.213692851485957,0.41135508860726,0.177935092914673,0.113591766801033,0.212113096385978,0.113444158161649,0.247297944458445,0.0593844625320407,0.0561047513556913,
4,0.0753320424621897,0.375533723248525,0.458730422008675,0.214717270951474,0.152360842139254,0.0244407627232273,0.292330738150126,0.239952518829383,0.159410230946393,0.145384855738988,
