State,0,1,2,3,4,5,6,7,8,9,
Initial,0.0608372504716586,0.101383955036666,0.100405365782048,0.00383099328429989,0.0675633748845932,0.146113414887447,0.0998050010278471,0.190812932895698,0.13499701722434,0.0942506945054035,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.0738171962057787,0.184572224234858,0.0922944884520814,0.0682479854287016,0.0373554250053144,0.147371846395773,0.102587227688904,0.0343979145093497,0.0304278374905495,0.149111098587596,
1,0.0043717115860037,0.222305927854659,0.246715575961658,0.164531487414496,0.177796331797789,0.0901384522167618,0.00836074851657395,0.188794560108709,0.084236432155964,0.203682733535388,
2,0.123597470875554,0.0555293600376062,0.00251194447983998,0.0279730044870707,0.125598556054574,0.192348115137369,0.205464537073451,0.100391019590352,0.175763584869756,0.144115074573028,
3,0.0869226738401122,0.0982850150836223,0.0788556648887246,0.131806321082441,0.0900835663069552,0.066373211368024,0.100835054656529,0.119438514684491,0.12379992681911,0.0210785117693023,
4,0.194916613770804,0.138843841003478,0.163337116558211,0.0192526969606889,0.11492510980548,0.104918092304581,0.170953038439025,0.100311334814528,0.0579755857513428,0.00364533172739444,
5,0.173357758713814,0.0559047231068515,0.00610875575638217,0.167618584226437,0.0913232397525976,0.0967099318186362,0.0504902014269556,0.144410435912592,0.144653223967068,0.0433713963437333,
6,0.136488212559843,0.00501360629734776,0.221754307905551,0.00278810431011041,0.137215439259568,0.00173088879657926,0.13387775561238,0.0907177311222236,0.150799594704784,0.201697728653285,
7,0.0196028665370717,0.0385066730404878,0.0956762404589306,0.0537110808672094,0.0608742079541893,0.0233919384891648,0.0611945633152051,0.0746913216401856,0.10282954186542,0.0401107654152204,
8,0.139648853886946,0.0451239776878996,0.0276382568003964,0.159158822375344,0.0841843919132807,0.12382754986514,0.0433965605391558,0.124569260793296,0.0349019275677396,0.129801940840746,
9,0.0472766420240776,0.155914651653176,0.0651076487382311,0.204911912847503,0.0806437321502499,0.153189973607968,0.122840312731821,0.0222779068242786,0.0946123448082665,0.0633854185542984,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.253506051493357,0.0378761884476494,0.0346734384951817,0.09751048273971,0.0785236595704935,0.193115491249181,0.181321885151048,0.394325804783803,0.315702691831856,0.0839800004164995,
1,0.197970749566697,0.35858778006182,0.26976288975438,0.0515040242458423,0.331250076327461,0.130051234145683,0.0577120253293511,0.217897473056761,0.271548824243914,0.289739167259359,
2,0.0926748236864505,0.190771369761858,0.322237972342555,0.255097098171103,0.119794987313342,0.32403323407524,0.534690706055846,0.129678732310885,0.0396728017783671,0.00738339736301771,
3,0.330176200638743,0.205836372135581,0.190472689423622,0.0190979445166689,0.16095167865609,0.225953774469418,0.133742361144972,0.212278139967374,0.197432322326231,0.309924685894759,
4,0.125672174614763,0.206928289593094,0.182853009984273,0.576790450326679,0.309479598132622,0.126846266060465,0.0925330223187894,0.0458198498811836,0.175643359819624,0.308972749066363,
