State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.108274672780759,0.128807316787548,0.101509784550028,0.00616845583049429,0.0263799084991405,0.108479177342222,0.00632904377653086,0.0216267357496754,0.0672372529848269,0.0391071663334036,0.0655203548432927,0.00873140509413268,0.0473557868928646,0.028223030318483,0.0327235848817319,0.0458758107525042,0.024041605899106,0.0391246243513425,0.0123084251099266,0.0821758572219869,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0420289695718167,0.0365352835475455,0.108177017993399,0.0523354606515241,0.0337910417865962,0.0402622954559323,0.0768797308573548,0.0135726773856971,0.0696663964604394,0.0660409441936659,0.0611551864601441,0.00205055979653029,0.0403818515427706,0.0546353472752316,0.0838602904396246,0.0737704970322414,0.012916546494112,0.037755216589731,0.0246781546170378,0.0256871601053428,
1,0.0242454960477015,0.0575258382975581,0.0579487194658692,0.0611371048642749,0.0626281937499659,0.0100626976884739,0.0456155643931353,0.0450614112260525,0.0303494076974422,0.0252059507785505,0.0247069564704687,0.023447698957556,0.062878524055391,0.0264450701669659,0.0137305607716159,0.029811124401366,0.0768910220143732,0.0141619435267731,0.0583036953358213,0.0767790320096842,
2,0.0963691625291625,0.0379486157081234,0.0383551562564899,0.0188620714653073,0.0671360433808087,0.0645960161879977,0.0624007919011308,0.0327943497849772,0.0722992927277447,0.0683402092316662,0.0787302711522462,0.0701220235415693,0.0531366830379071,0.0857942672725503,0.0752320564229716,0.00204911523380833,0.0407756286334462,0.0751186163347708,0.0453578123267906,0.018794028629438,
3,0.0182464040889071,0.080612776028103,0.0165113784364392,0.0177665897006385,0.0144466578808483,0.0661329061388243,0.0524147994739697,0.0418903318664632,0.00872441387684526,0.0324658413939831,0.000441107181327387,0.0642087820440417,0.0905575993130448,0.0426258033223593,0.0470688803652942,0.0235922042705619,0.0624649781273745,0.0378922237844708,0.0810283432971544,0.0618493428570538,
4,0.0219469638143038,0.0789135258246512,0.0883254823024846,0.0501829925753356,0.0441732965821883,0.0498687267279705,0.00256350445247707,0.0711240373684867,0.0843551812280889,0.0120530974418384,0.0328453058985958,0.0787377925181431,0.0135363586710916,0.0145995442729333,0.0546337254224949,0.101540682594375,0.0438216271356867,0.0913807787993757,0.0246355296856123,0.0893638506854058,
5,0.0150381118199708,0.0687486591540336,0.0204452272739797,0.0620592970062157,0.00957848727239945,0.0641620787092618,0.0760929974858721,0.0564025057753952,0.0653636886124415,0.0157037240276342,0.0766151541372549,0.0151175936110928,0.0939193293035377,0.0934824217651948,0.0866097467623333,0.0314586288667453,0.000922774619344431,0.0715470906188459,0.0714648926035693,0.0498931425500984,
6,0.095582637697997,0.0549802936774485,0.0688288721052806,0.0893361797836238,0.08259544354835,0.073344456752345,0.107985418406375,0.00122111604007311,0.0603444651453836,0.0794023710935271,0.0821922739094698,0.0363323179764451,0.0475267297947389,0.0111396597626627,0.0798155425888644,0.0557656835782357,0.102673651860831,0.0593912006035884,0.0621421984897237,0.0356599446704274,
7,0.0522363764593883,0.0390640642312776,0.00659204997527159,0.0441943857376126,0.0130287153664355,0.0337871872314706,0.0491552899029859,0.0788836553241151,0.0588558616473465,0.0382732253498583,0.0295637851837004,0.0477758004385759,0.0273851762672847,0.00596481322561075,0.022122644904486,0.065221159225768,0.0574516421218084,0.0870165787655587,0.00972968287947799,0.0120526220085318,
8,0.090216470504892,0.0214064703090166,0.080533695856935,0.0310750918715291,0.072979810802873,0.0671356427793308,0.0542960133738758,0.0923611766604882,0.0668992175429907,0.0684239322634664,0.0881665562405498,0.042566123411236,0.0984361414597729,0.0244254895614371,0.053786749420447,0.0351863560559011,0.0883338853023806,0.0453064966135157,0.0132885089945507,0.0272363247564651,
