State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.00859769562689804,0.0126859805879336,0.0813746454499906,0.069971546370158,0.00126508871102868,0.0616297314954716,0.0612023460146772,0.00185378387493464,0.000668308767613713,0.0107356000911698,0.0400243098986687,0.0123231771842105,0.0516493299327932,0.0441704898631476,0.0119156088788563,0.000715847910311806,0.0731092652458174,0.0671490235924101,0.0377082719764666,0.0121618379009598,0.0751785694496168,0.00414450495828607,0.0306569070275563,0.01616459950198,0.054054263225226,0.0355503978784272,0.0110720084413545,0.0321060297650577,0.0561496636987861,0.0240111666801918,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0173385273973236,0.0291634188497047,0.0483130340799935,0.00606166956992247,0.0167675702401109,0.027293837204878,0.0147753077538929,0.0318417037555937,0.00978972700513158,0.0416594500229198,0.00873924988495721,0.0419389106082297,0.00951561141329998,0.00538736890236506,0.0544708223460982,0.000459667107469418,0.0192070856455884,0.00211391105079445,0.0358834623683524,0.0261963041576158,0.0159316737808703,0.0687146271228708,0.0440761043979535,0.0711817069125894,0.00816804719379366,0.0702540238346071,0.026728857130951,0.0496022520695302,0.0514370394148756,0.0642299682119254,
1,0.0212693435691546,0.06300891665093,0.0342323274723364,0.0224942063554616,0.0478428410660292,0.00041564437089212,0.0127357445882343,0.0430730397636626,0.0560052585374714,0.0351181608499576,0.0586422320636734,0.0343453936339079,0.0452138316044812,0.00745309796024839,0.0348552138037382,0.0452845138393776,0.00156719589016789,0.0158004822595778,0.0602861285907147,0.0576129276048674,0.0443785555821545,0.0268646919227528,0.0116171251854546,0.0635509044271196,0.0298546088018604,0.0596668802881387,0.0262377402326127,0.00573844812425787,0.00128254199618225,0.0385515675088591,
2,0.0341769418634598,0.0132152979724212,0.0367934872249775,0.0125739615482054,0.00819925360267923,0.0453502957739127,0.0028025444330772,0.00295758672321078,0.0310060798835332,0.0202197419093362,0.0512065881759335,0.0176808818965093,0.0164598273702325,0.021481976633769,0.0471644632329438,0.0268601095008554,0.00798194806278275,0.0464633608173587,0.0235609003669961,0.0472861929713193,0.0300386781133471,0.000345917001092087,0.0550696364615542,0.0504390792135609,0.0538962994517766,0.0524927188908064,0.00841837185213559,0.000746517930606537,0.036308108785738,0.0122975805551422,
3,0.0518123564827746,0.00809455381720908,0.034594453985947,0.0395750383455303,0.0302401886282979,0.0226131885010963,0.0255437175649789,0.0208301708266999,0.0389391708967986,0.0291792038966972,0.0337619091465312,0.0148534613386057,0.0185154333675699,0.0629349685417191,0.0122698429379255,0.0257167517362594,0.0279053696589117,0.017822595565122,0.0465431469928626,0.0397601272478317,0.0384531768238767,0.0411223823318528,0.0458108909073086,0.0237267399689103,0.0407762313746733,0.00711727585832551,0.00660873693959022,0.0408573597145524,0.034784623330678,0.0537634897514872,
4,0.0408415561686448,0.000690096838235183,0.0337041291969935,0.0506136748432189,0.0167908023374902,0.0514495674156197,0.0663144420315509,0.0332133568117397,0.0329246591791194,0.0529903055515838,0.00359785062524981,0.0484914856346839,0.0367299913787619,0.0666264165729382,0.0295164524033058,0.0331905972742371,0.0342734150995826,0.026012313995509,0.0419225417346031,0.019233903547435,0.0431657062728786,0.0518709870288516,0.0350048522308086,0.00751824389404608,0.0488732860681345,0.0570667017310515,0.0672585036374257,0.041697566014673,0.0430608311150065,0.0440942947405351,
5,0.0421374933701909,0.0194355675987793,0.0323544114302385,0.02054447879646,0.0551690716865971,0.0155130393002548,0.0376649314880069,0.0480568257267261,0.0291141956157745,0.0290316272002171,0.00428127578195791,0.024649123220236,0.0421861612470829,0.0126461901294719,0.042818827501014,0.00621898964875317,0.0579952590300722,0.0655261297121907,0.0283874939469563,0.0138214120707096,0.0170820894207936,0.0513440178787533,0.00665053436336382,0.0275014727267084,0.0216356294638737,0.0207192023821938,0.0340830589881543,0.0401397359473236,0.0505389673335008,0.050720185391103,
6,0.00398320525738511,0.0462805305049808,0.045270118882349,0.0518783074480189,0.0547577425547426,0.0393325217717408,0.0380889253916305,0.0221894077717772,0.00897741786717971,0.0302176586901084,0.0213926000224062,0.0322464480162366,0.0338356134754504,0.00614722175001314,0.0348981615580075,0.0637674809897432,0.0558024156641363,0.0621463051236166,0.0131033686542681,0.0182273668094537,0.00663243495509077,0.0147796286532687,0.0220084028963483,0.0135512432199655,0.00602051868779699,0.00967725904441844,0.0521788532694746,0.03087274042603,0.0281206468165027,0.0279085717992724,
7,0.0168568637424177,0.00778613991426007,0.0361172162287248,0.00156844670986197,0.00793184977488239,0.00628411224432793,0.00552635112280323,0.0265861693083832,0.02596918142217,0.0132936579026885,0.029789763655455,0.0292756233968587,0.0215955097494426,0.00040105737775575,0.0259218027102546,0.00336974092183161,0.0178494121269274,0.0115842300117723,0.0336458593103462,0.00586598881008038,0.0211008425765455,0.0382176008583719,0.0262445067377949,0.00934991090770852,0.0479784362224018,0.0608353233547343,0.0188841282987492,0.00579792911924047,0.0456833978523777,0.016908357025928,
