State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
Initial,0.00361094510052546,0.0103901880559568,0.0407948651098419,0.0208687077706247,0.0300796743711356,0.0114170859447829,0.00747650710115008,0.0362159903888332,0.00745668031241012,0.0308459424343207,0.0115187350718988,0.0421322200772808,0.00122824964643276,0.00343712579285944,0.0385229561064739,0.00800418754488581,0.0140020724149083,0.0105226374177897,0.00948010128243902,0.0366119024100421,0.0140507927599647,0.0144663792951619,0.0695774195352249,0.030718902131598,0.000551765111919062,0.00857639892156033,0.0288567290415982,0.0245412553165658,0.000840977867737275,0.00808096533528547,0.0358641332770591,0.0211854179897448,0.0165728567929325,0.00516257078936016,0.0138216274131166,0.000399487988424966,0.0113065994823178,0.00209810674422553,0.00367708348104485,0.017794105855964,0.0228091958405543,0.0197505291634247,0.00315105154717918,0.0165323360558063,0.00277182360872469,0.00942339341545467,0.0208342960691438,0.00316227111141038,0.00824184030723779,0.00102299802065717,0.0188675462103791,0.0412770162107878,0.00215181927895952,0.0135796788191248,0.000445010305458773,0.0608306182550486,0.0191966970640967,0.0131411120056667,0.00581629581742592,0.0142341214080594,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
0,0.0145912480377341,0.00959244223419118,0.00866244105566576,0.0057553148257728,0.029579375466693,0.0153705133783894,0.0219018414335276,0.00254644056416239,0.0133219803515705,0.0170758004442993,0.0346553369449965,0.0311769965674362,0.0144363603877831,0.0175441073611846,0.0239913514620036,0.0160884493251392,0.040616220269379,0.0194227978437988,0.0116853144191849,0.0191252639694499,0.010370829353457,0.0120533954896168,0.0348971194696802,0.0301273683623288,0.00901284354720865,0.0343398155319927,0.0321589937288976,0.00832033565590075,0.0165574360222815,0.0251406779419294,0.0099756235004875,0.00751349110131041,0.00736684332073961,0.0223460276758419,0.0207562855925939,0.021692900080839,0.0405398818841103,0.0302003478249802,0.0145309319766733,0.015631412101226,0.0122983666151861,0.0147312198078578,0.018850778786457,0.00656151969911079,0.0361902368644575,0.0193206668197458,0.0260296761946107,0.00354105031975783,0.0211676573032044,0.0193703769065574,0.0141420011340342,0.00907099189894158,0.0021274079769627,0.00879919185434066,0.0234818613536506,0.00629294061811567,0.0410218269912381,0.0356259717560759,0.0339338767103001,0.00606083803211803,
1,0.0139633775143344,0.017104137396144,0.046542867757324,0.0406272319089781,0.00247758421321649,0.0363501602341945,0.000374059471058141,0.0209769477034747,0.0145962060258362,0.0235889479448377,0.00856635546894511,0.00814031391150049,0.0278507225443848,0.0171750514429068,0.00126056785922823,0.00456859921486823,0.00376592962835316,0.0346634948667034,0.0238458362572924,0.0197543870423293,0.00553556994378265,0.00374313065268299,0.036672348850098,0.0316893709419885,0.0191642692435551,0.0255514623622412,0.0175611909983166,0.0114696828236755,0.0251832248373759,0.00944445558914206,0.0105486912440881,0.00690510465303475,0.0249150626340118,0.0326780684199396,0.00101802416082258,0.0256067227868462,0.0270340035670614,0.00571161830628252,0.0108054347969012,0.00820024485561649,0.0312405015767534,0.00265167369201368,0.0197204863852025,0.00229081038742904,0.00355928244196605,0.032465579006536,0.0338325709859711,0.0283972826101822,0.00806082949843319,0.0046811871152769,0.00834907249764161,0.00109468159492649,0.000497937386418361,0.00887673422219244,0.013437018261112,0.0299893992859158,0.0211941621458086,0.0282210134653436,0.0214347341728303,0.00666439047813935,
2,0.0212516862211706,0.0254878484536956,0.0276167239095471,0.0273286453298416,0.000918313207354859,0.00988375850861,0.0191883213147351,0.013160371188879,0.0191592714924283,0.00361392192269546,0.0109449979256063,0.0181323401551996,0.00905006710398838,0.016715736031572,0.025784764505966,0.0283958973040867,0.0277924545454219,0.0147622385795468,0.0193122109775245,0.00563997511940755,0.00299130206607651,0.0171989654293648,0.0047971336366202,0.0182921263888267,0.0224883824605966,0.0120871386181717,0.0283651215571587,0.00151410993885194,0.00112491006359713,0.0203189781080281,0.0316680705454925,0.0117392577422548,0.00267591389507616,0.0171393861616368,0.00860766514816573,0.020577088069959,0.0223996481306919,0.0233062085868465,0.0279638515838124,0.0130607213984583,3.55115427510427E-05,0.018310856921178,0.0237791170133226,0.0176858687150899,0.0307570619679552,0.00615582439311179,0.0121865331134835,0.0241637275925089,0.0288570839179709,0.0122010085001804,0.0334694187972281,0.0100802302099798,0.0146949668405572,0.0270859469513316,0.0218400878845575,0.0178160546807372,0.0181794605762779,0.00749987962192501,0.0239749333236361,0.0265151399941679,
3,0.0245607850096817,0.00828827103769168,0.00172956555288193,0.00337099712169173,0.0100691320378688,0.0127866481215741,0.0200256881454025,0.0105440832514935,0.0104767490655979,0.00611554100665688,0.00525628415274922,0.0234278763034012,0.0192730877442186,0.0140196368699348,0.0289522566805194,0.0263663857169736,0.0117779729965057,0.0253760687014778,0.0304370756259948,0.0284277540056434,0.0170154031524439,0.0294158727394708,0.00328248288549776,0.000837499030537754,0.0075031970205223,0.0165702930288105,0.0175400073596324,0.0287941913262255,0.0273954860762859,0.00828438409745291,0.0290604597284643,0.0273928355971013,0.0171684882478965,0.0252400363885058,0.0214949724537407,0.011169440899003,0.0221583829048247,0.0303172949234495,0.0161826247943653,0.0309146481791106,0.0209782632513463,0.00443677986331498,0.0207404634914668,0.0231363157162383,0.0147861002826762,0.0142404910961464,0.00407450357591315,0.00798659244777488,0.0182410699253546,0.022297887290799,0.0301496507738792,0.0145427756645191,0.0149646289762401,0.0289128285647557,0.00151403722210503,0.0267940881706237,0.0197550361123591,0.0060344633038813,0.00390307583929868,0.0305850508432545,
4,0.00375937287794883,0.0162108669906773,0.000177666893176018,0.00998122568110204,0.0219564742692258,0.0210905464486422,0.0112692273358574,0.01695730187567,0.0213375160279182,0.00366705705715751,0.031925646304536,0.0156898227927153,0.00658784064117803,0.0189517799579407,0.0123183208585952,0.0063363434197617,0.0319541446731457,0.0139222892089846,0.0170918015825631,0.00575172487221895,0.00999131590791612,0.00535668987674292,0.0233522074004827,0.00612892419634652,0.0258062264823892,0.0248655090522585,0.00567952758252689,0.0281851982386986,0.00388052008547902,0.0116031792736735,0.0143352806866183,0.0297192999947863,0.0238613891088609,0.00831111047871172,0.00593688947287645,0.00454048948956769,0.0060672505414797,0.012871217416521,0.00915929038954366,0.033578844062334,0.0141843782689269,0.0283206904692017,0.0245628543969153,0.0204146889292869,0.0234481210043612,0.00900048849971526,0.027758464398635,0.0277792970663598,0.0267586003188341,0.0105293030822709,0.014884926772947,0.0353935840455798,0.0213228548345877,0.0200654146057979,0.00284153419718733,0.0106299645627789,0.0103429332104572,0.00550060333730415,0.00180989724703918,0.00064973857860895,
5,0.0281164924952165,0.00866702679898455,0.0137532337872673,0.012884313984133,0.00750585932558993,0.0278324975368824,0.0222134779181742,0.00834503568266548,0.00416747802822014,0.0183240840833643,0.0288860160644245,0.0136249849474429,0.0108239360689687,0.023954848161797,0.0127234181914719,0.0252585332311636,0.00371583987441511,0.003753445454552,0.0157653044361772,0.0216569679442953,0.0173485517175767,0.00826081610594635,0.0158834074023355,0.00170039898788058,0.0332034073601115,0.0275488916796186,0.00746434500031337,0.00164857881933967,0.0165019135502164,0.00978573778816829,0.0285073242911912,0.0292328243564449,0.0235517536558548,0.00648205604324393,0.0286639270640215,0.012299549719169,0.0126543852844228,0.0305119105643739,0.00143091467777038,0.00643108721673423,0.0136561784587546,0.00201249885280966,0.0158202742830391,0.00722104404388254,0.0248626843174146,0.0169212500082977,0.00168425952882993,0.00829693452736318,0.0274993526852422,0.0304721271538418,0.01453551687548,0.0163741114229618,0.0011495969987679,0.0286020612383383,0.0160332016652609,0.0193440233369755,0.0103707340881456,0.0257864364412406,0.0230475942928602,0.0270026354156422,
6,0.017242187470396,0.0288782349153311,0.0369648108142221,0.0277121174811873,0.023569378872274,0.0112424438041051,0.00262358080900407,0.0345122737848342,0.0262126533928916,0.00430503420389044,0.00173694666493969,0.0020191480121792,0.0115449591365111,0.0302793115319335,0.0194800867149054,0.0147727973174189,0.00865632924604809,0.000974185706742741,0.00314159566370389,0.0177920002327619,0.0134569992457766,0.0145171520522535,0.0129988615256152,0.0116115355528675,0.00398352436331046,0.00177760459143661,0.00423769932334734,0.0188400045335124,0.00724984576751889,0.0340468992948371,0.0353680405926821,0.0192036944247623,0.0198719610153831,0.0164369003096959,0.021950551643136,0.0155620070920816,0.00896062745178355,0.029377675328004,0.0199557638974491,0.00223545311368295,0.03005023255094,0.0315918566529888,0.033584143344495,0.0181251450084505,0.00337693551515261,0.026679373320245,0.0326364709135839,0.0170464011877465,0.00591700758414668,0.0260333603994718,0.00445206190939278,0.00194580053355855,0.00915194523796062,0.00298591322986674,0.0120125086132722,0.0176449630448116,0.0144104942475619,0.0269641272064923,0.0224637857893656,0.0150132289512531,
7,0.0290124242129152,0.0197103701990004,0.00654357773774516,0.0120432830605702,0.0178395452485685,0.00890495046722433,0.0302836372315785,0.0228426677249303,0.0148095189486967,0.0128529694298032,0.000892662409389137,0.0276014309100232,0.0145036562360448,0.0309647951275346,0.0085093419510873,0.0114911331078671,0.00354634283463856,0.0133241982178459,0.00880909529674189,0.0107199421565693,0.00487732756106982,0.019636257938023,0.0232703853553754,0.0230361860160915,0.03721525437962,0.0192787457580117,0.00421224255687036,0.0154374784324044,0.00898610463820392,0.0321983354606823,0.0120334895405882,0.00305592412429079,0.00917932312153717,0.00897782191738996,0.0230022495225175,0.000914293039386502,0.015592727763143,0.0138586339728684,0.00759932468597776,0.00670843951746271,0.0013123912979081,0.0259585197829977,0.00777769213779114,0.0227718331439069,0.0154191518937864,0.00860484335315765,0.0153937211883533,0.0111604683101186,0.000774293958966086,0.010258540789557,0.0204096862714264,0.0218164710577811,0.00360636259236319,0.0238460790922168,0.000277084695359754,0.0286488315298129,0.0124819057736512,0.0307657305592244,0.0226840586210651,0.0304100643805905,
