State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,0.0136514397463236,0.0355889349343926,0.00993901085123858,0.00152077482473342,0.00229388546061785,0.127738409131163,0.00279241178839714,0.0849399996238887,0.0118556408917702,0.00204329113899562,0.0846408036248113,0.0115322966811265,0.00537107314869131,0.0263555422068009,0.020077715549037,0.0808531336591752,0.00747601924288817,0.00576086699152911,0.00272041961621506,0.00510923913783192,0.0252757576131795,0.031938555500128,0.0128726501496502,0.00750406337763226,0.00207726072117404,0.0503438953069219,0.00315178924299478,0.0374100551723569,0.0815148825803359,0.0185687376665085,0.080973228320746,0.00502962535564159,0.0263027874948447,0.0307230651141436,0.0242315028238037,0.00301168955971495,0.00982065965636213,0.00541367192970225,0.000435082871007936,0.00114013129352411,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,0.0207629165143235,0.0249164904133076,0.0445391776512249,0.0437096709149026,0.0277432228739367,0.0159519777723699,0.0298750213454511,0.0425474571625307,0.00321161612394831,0.014139558498362,0.0340992162485232,0.0490326634799956,0.0119228184372213,0.0212402703289675,0.0070176539220339,0.022724195693631,0.0327497240526482,0.0172997249587308,0.0342429660573679,0.00880188295763991,0.0207137617861543,0.0276428203247596,0.019562233929997,0.0206692087024764,0.0448542026500623,0.0404554992012838,0.0473869571428306,0.0437170307058887,0.0485600924128927,0.0410477326565852,0.0388268609144219,0.0332534406556534,0.022105241501845,0.0137924353570488,0.0367270276963771,0.020409888400061,0.0190188560849883,0.00793807263656941,0.0211808369773079,0.040911568928741,
1,0.00846998218500915,0.0516176495561802,0.0354107380199537,0.0255752514570071,0.0343619499298688,0.0309714580189531,0.0353463715123114,0.032883564199373,0.00181850425927884,0.0187852028726054,0.0187261228064234,0.00814281581017628,0.0122888412381905,0.0383343912521536,0.00221863091524867,0.0302328121278841,0.0309568719972673,0.0484459935256468,0.0258890656349969,0.0220386745268153,0.0299324655849658,0.00810261489419705,0.0317568461058229,0.0151852413111898,0.0501318613503997,0.007473804713387,0.0350110294723302,0.00673024599918473,0.0391312767142883,0.00262719602578585,0.0386131478169334,0.0139849207169636,0.000719714340879761,0.00794672082703816,0.0225291748609519,0.0441178261621989,0.0146201034221199,0.0211793833535341,0.0293631250822898,0.0375668299222002,
2,0.0319694713568023,0.0134881553916541,0.0246665108012825,0.0252884597134359,0.0355017969387739,0.00805548830974143,0.0366175405104211,0.0253712832050858,0.00358877762463631,0.00407186912068016,0.0364281433780929,0.0160497874907712,0.0283586679515212,0.0413026094697747,0.0332170087404468,0.0336224474279438,0.0108867180667191,0.0246067889357695,0.0422765336795018,0.0297358498690221,0.0224308372957234,0.00559894081463999,0.0301984158012481,0.0215079167886316,0.00152144015301718,0.0281265238028076,0.0410857653659007,0.00969550425216481,0.0133881187526236,0.0253306745263131,0.0140106155807805,0.00669604873724798,0.0368132169420323,0.0125422474990905,0.0325323069254675,0.00122648158297207,0.032491287974557,0.0489640348927816,0.0270522818112461,0.0282563262019915,
3,0.0592395632438997,0.0216967510665804,0.0418406804729232,0.0294720557455642,0.0283806997523666,0.0382333757892364,0.0488974676666897,0.0498482853272887,0.0442119683035891,0.00295124303570541,0.0192030924305931,0.0329316654644331,0.00655878839717631,0.0441921158957049,0.0538939172611878,0.0440241174477953,0.00160519895756168,0.0152417690082855,0.0287561384661862,0.00267874273057025,0.0518694405277765,0.0580871630106741,0.0491114133034578,0.0181716229551357,0.00749042399130327,0.0262329869638184,0.00281679356702463,0.0304513196694072,0.0308357053767805,0.0158280930657249,0.0321925768882107,0.0231344899916798,0.0256127576593768,0.0368442954469185,0.0491268295829034,0.0508493133301437,0.00701573969344252,0.0195457494476874,0.00804956456696706,0.0311472523097856,
4,0.0258383835143797,0.0172485121675565,0.0227334810418365,0.00587570811285362,0.0131011030700715,0.0393962931246835,0.0442176223702853,0.0203087505595853,0.0139230107305778,0.0478396298050118,0.0310204054779136,0.0137924162704361,0.00462238898241575,0.00121815473874883,0.016933106782376,0.0116430572140623,0.00486839598438748,0.0379260526733682,0.00472820995120907,0.00865312306984754,0.0120027287494257,0.0215634604656385,0.00317511734801552,0.0320822242588423,0.0136829055180418,0.0313396417120287,0.0378469319683524,0.0298159577316213,0.0420689139940476,0.0343957668836557,0.0105146976676625,0.0289189541280299,0.0432305023947212,0.026354165299758,0.0279557315613616,0.0258505733677369,0.0396566023035442,0.0464961180616758,0.00355554148958077,0.0150497706785984,
5,0.0169140833467163,0.012554062172661,0.0188857264728126,0.00157040502800937,0.0338329674105595,0.0209776287158602,0.0110017714377085,0.00791808329359123,0.0446613564202494,0.0217794925540351,0.00985752219452538,0.025158620847266,0.0305211816247898,0.0173348462925149,0.0401872033095077,0.00128241627842375,0.0221285432626981,0.0276501718593037,0.0167200955808629,0.0164238823842524,0.0237983884544902,0.00960099299541892,0.0381205731948467,0.0300823706451012,0.0289580067208297,0.0082824108957235,0.0379663884311349,0.0274636372884355,0.0169735341701042,0.025002452646227,0.0224102189579625,0.0147399596463762,0.0142167447938397,0.0233971460894991,0.0240566912536613,0.0165583161549671,0.0335885563480622,0.029004044748926,0.032921509048349,0.0108837785422013,
6,0.00882194677351921,0.0237205173320854,0.0260388978932069,0.0347077693511937,0.0320087834797916,0.0093259012021607,7.58325687342565E-05,0.0283196729805788,0.00334182447823105,0.0222798989372567,0.00822578959356197,0.00352692135067076,0.0375097648043182,0.00860430313214105,0.00159766660163503,0.0242478503281529,0.0414358215333862,0.0400339964799621,0.0246901383470305,0.0452316227440466,0.0307679204389299,0.000807564089274915,0.00831170776947652,0.031532541590734,0.0322547519832527,0.039826558080917,0.00844580283567603,0.0228197418625489,0.0238577931750075,0.0103036311495688,0.0268420338572678,0.0462241277360616,0.0247099885588754,0.0392717715208094,0.0128142353727083,0.00898684350285042,0.0370524667816791,0.0125197036958731,0.0318399620076836,0.0283112813815544,
7,0.0133394231193343,0.0185440032881202,0.0276573057122448,0.000912941850549698,0.0180605385342623,0.0317925100782116,0.0207217200650597,0.0332238039652467,0.0171335330481129,0.0154873103577641,0.0191612904542173,0.0106427719074858,0.00928304173034402,0.0206936572235455,0.0301457542931827,0.0221962932432382,0.0340521336806882,0.0123693318186067,0.0326344595717744,0.0268671454554954,0.0107218326779515,0.00989876962026016,0.0352330273229139,0.000895590314802619,0.0169093763004996,0.0412848467706046,0.0141194363319594,0.0241392451743893,0.0263901070951136,0.000962869815895187,0.00930369558811282,0.0173787651731127,0.0147747854873374,0.0231206281548306,0.0272606028832649,0.0164507973548031,0.0122066990359266,0.0302457989243815,0.00377201028058868,0.0207864719698459,
