State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.0767684130794435,0.0272121214253062,0.00845019631620686,0.00673357075858624,0.00875310461041869,0.0821896609694892,0.0304799650618654,0.000547705376984978,0.164459687580063,0.0191724766612943,0.00423925133898572,0.111505249962979,0.0967566927684,0.0149733590851949,0.0021291114707343,0.0429666980121691,0.03066224587835,0.100569479043254,0.0514186598634381,0.120012350736838,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0207692528431319,0.0221358346527848,0.0368666916602574,0.0096575162469975,0.0668710384641289,0.0306908133568872,0.0164698776286596,0.046531452056796,0.0372981208718864,0.0916560139562087,0.0129897482736809,0.00635012335075169,0.0470705455505871,0.0363048770115601,0.0509087655145228,0.0586264752319009,0.037709680910665,0.0158779549066243,0.00434265014014945,0.0457130572442807,
1,0.0873191045825435,0.0345221509477718,0.0456274619470161,0.050045874244163,0.0366789539716971,0.00558312159228935,0.0519448361057616,0.0176935221491066,0.0472981814852108,0.0942553774846705,0.0368868158206637,0.0315965954924821,0.037261829236228,0.0124166718977555,0.00824393512519334,0.00130376177640071,0.0334592635965829,0.0101308930412752,0.00700711806766478,0.0499881851327936,
2,0.0254978858795148,0.0512780401455275,0.027928798674491,0.0998178201643747,0.0939202166317988,0.00338716259116828,0.0651949708490852,0.0946782834587661,0.0743849372490509,0.116391631035082,0.0816078782240334,0.0371295036828634,0.00477375767531181,0.114111760952011,0.010139322954844,0.0649475304893217,0.0849075907840515,0.0580033021976576,0.0787346361554209,0.089314958947743,
3,0.0404800922279608,0.0391115796802695,0.0674850495480396,0.0163188854024731,0.037222191664943,0.0778679878458141,0.00245757717520641,0.102002400255022,0.0355021473898044,0.00230018462445405,0.0161308492474696,0.104330671529701,0.0058056707048722,0.00535572435502484,0.0711556386177381,0.0604569976530291,0.0357412166418941,0.161729695677726,0.0206090311466809,0.126536065862324,
4,0.00993276151451827,0.0115750576563866,0.0331627157144141,0.0293901739413378,0.0503883723595228,0.053463901175195,0.00106454316396207,0.0806142143465962,0.0268977748946166,0.103649251020969,0.036683186776577,0.0338622123476399,0.0759320187182533,0.0575107058441011,0.00187085833170768,0.0525693194070394,0.0470952996795695,0.0329823165005011,0.0810953481697825,0.0496918714308449,
5,0.04356030801819,0.0632635630836268,0.0544248671467032,0.00630623787092171,0.0862306662273205,0.0845348427191773,0.00236292658968188,0.0144618373179859,0.0159674963227042,0.0327977134902298,0.0166614112863954,0.0796881694242851,0.0489325662854885,0.0238312233147336,0.0341390479940272,0.0692805796570114,0.0780723924664365,0.00501997481585892,0.0329986473977757,0.0107519651853524,
6,0.00916108647631477,0.0453765663077356,0.0526661869541296,0.0376687233325012,0.0980935805399924,0.0380671560103541,0.0477542017250353,0.00555767048388281,0.099740480953776,0.0177150565852544,0.0798490692571009,0.0898887557351444,0.0483207977419242,0.100095848697065,0.113234069735932,0.0182805240251936,0.0887839576731496,0.0306539372562273,0.0985021904162783,0.0377346535667736,
7,0.103117095240171,0.07226431781891,0.0713920642391418,0.0660741181523437,0.0754836848816073,0.0668447676116653,0.0826218332603627,0.0694031230186942,0.0650383033147856,0.0871073421165178,0.0830727574635738,0.0620958327941362,0.0758471929192382,0.0536587931388971,0.0676446544902327,0.0846089950935396,0.0101034044764249,0.0441605695259409,0.0532365732997869,0.053738892147123,
8,0.0585548202672004,0.0140892418717404,0.0456928238233177,0.0755260181948728,0.000462216304245976,0.0602507446130758,0.0660043506736087,0.0716839130784784,0.0636350311387679,0.0232230811486624,0.0455866072328336,0.0611639118035943,0.0408467853822309,0.0136406131937577,0.0847167330697097,0.00830798885764034,0.00773531557201437,0.0347640377334538,0.0539799101832349,0.0193661040643947,
9,0.0013696581944533,0.0558199639435051,0.0495030523947065,0.00756742655485645,0.0720230526256218,0.00525114252714586,0.0448374683648653,0.0671623635715482,0.0705533446111556,0.00757386572944444,0.0187618608622372,0.0560304247997772,0.0319368717151762,0.00399152701728556,0.0986854059273366,0.0971991883163809,0.0828957565426851,0.0235195777871705,0.0363547878788799,0.086784968336206,
10,0.093138294125243,0.0949248663265229,0.093092551724893,0.0239704091420256,0.00808229171131716,0.105860262241438,0.0847373732576831,0.0656909915516128,0.032774725312626,0.0518095062582589,0.033644658077645,0.072642882991135,0.0596650953146343,0.0980266984983341,0.0962367368097075,0.0706535683425623,0.0266008402566273,0.0776894790863453,0.103245974947284,0.0160911485253368,
11,0.0510936367450168,0.0742204380065737,0.0504234030632748,0.0870928913491115,0.0114475063871683,0.0653778703840131,0.0711838979321099,0.0316892382195063,0.0263489784825658,0.0326972468859916,0.0645505160936979,0.00341013778129486,0.0330542494045734,0.0866637498917098,0.00799950507625291,0.0468324262778066,0.0280879676028861,0.0110179260573853,0.0368040884270075,0.00993581389609046,
12,0.0178358909790298,0.0292172821443241,0.0567111949063039,0.0342508596510869,0.0408617138731954,0.00772012278662252,0.0761442570021759,0.0449218321631256,0.0486488903307327,0.0485206859565762,0.059833671319618,0.002716291113035,0.0179436503409255,0.0249856100803868,0.00747319927406993,0.0662000327454495,0.0803093581845245,0.108062259170302,0.0419800341090768,0.0465772504430156,
13,0.088536644399876,0.0800823154175145,0.0442464831993085,0.0300168592554001,0.0639321100515567,0.0915704903092392,0.0436898442895243,0.0311303749216776,0.100854992259138,0.0203905304866503,0.0938850420221848,0.0498799651414105,0.0540204259918897,0.0665973262169293,0.026133367722556,0.104265014324184,0.0484383526854835,0.0627123974728173,0.0865496094743786,0.128557543837076,
14,0.0657629910762751,0.0947087578466176,0.0473547333775746,0.0767186905863235,0.0474081404680972,0.0659495087630521,0.088479974679575,0.0198527514826079,0.0698386130372662,0.0125821871846157,0.0722856834114094,0.0752730478431181,0.0605622907724277,0.0490792625045525,0.0591653887484294,0.108967709202941,0.0182902955393952,0.0347402857258152,0.00712225696394697,0.0268619973569176,
15,0.0270228062927046,0.0520636349465184,0.0677462557631311,0.0544831226432298,0.0135615092286909,0.0585355567482982,0.0771288938738321,0.0795813337765966,0.000657612589187367,0.0139566938726826,0.0724461061406543,0.0509512441673136,0.0763994042778703,0.0772221564017083,0.0592950498869483,0.0288160459409287,0.0521552774978523,0.0586783672455018,0.0305319253610306,0.00765466229755486,
16,0.0915516340801473,0.0146429145142041,0.0362891103415978,0.125291052478745,0.0980224851447051,0.0655012250591802,0.0402220033448635,0.0540891596498471,0.0635819325717176,0.0435786448323513,0.0679493187798701,0.000319632001527975,0.105796883919009,0.0365317610594204,0.0748085940087524,0.00394896820599344,0.0546544190774865,0.06356543790218,0.123546277102259,0.0543770624010369,
17,0.0467802079983802,0.0801536951295359,0.0691616859223907,0.0508978764206138,0.0163905947291295,0.0337635718500461,0.0202034589971286,0.000900086346139192,0.0438214823786552,0.0595115365251793,0.0715129638701245,0.0552085879443762,0.0728811197646627,0.0434010659106927,0.000436067678263794,0.0342902394618708,0.0682427074619261,0.0403660193918948,0.0647125603290438,0.0231263472026031,
18,0.0902920726192434,0.0144062427571547,0.0149979611315998,0.0866819708738466,0.0515230164910067,0.0569131772773726,0.0657331117576073,0.0556777708808093,0.0130057042808073,0.070803338924555,0.0316891472914038,0.0653902110679391,0.0700089160253126,0.00305405330305915,0.0649253679819179,0.00308324777207498,0.0912164166846123,0.00953828715487485,0.00713646385277503,0.0237783122688762,
19,0.0282237564400794,0.0561435368027848,0.0352269084677149,0.0322234734947788,0.0313966582442494,0.022866574537959,0.0517645993292711,0.0466776812711967,0.0641512505255486,0.0694801118816498,0.00397270854882527,0.0620717989884667,0.0329399282593881,0.0935205707110133,0.0627882910518608,0.0173613872187305,0.0255004866657334,0.116787281350443,0.0315099165775408,0.0934191398536498,
Emissions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0763238045979095,0.0642545844788979,0.160095913641683,0.0810588074598171,0.182216510137653,0.162730952705842,0.0412641263496297,0.135726777227937,0.106461463734874,0.0967809891656121,0.341258358613447,0.232889940641259,0.0931266578861438,0.017713424299216,0.124007922587018,0.201323813243136,0.023919150347913,0.173862346573789,0.0220575215184401,0.0939047949940573,
1,0.282239285774983,0.0975766772005943,0.140312149819477,0.0513031255243431,0.205720703660639,0.274322979345705,0.0979969187868469,0.105419166082918,0.386918820683032,0.255263267803118,0.0991623843304182,0.265131135226601,0.143570667570837,0.0915354089218772,0.0752417007810342,0.27809791227675,0.183834447776513,0.271325236872779,0.0216207709708689,0.265926880344157,
2,0.153400735355207,0.187774566613015,0.0539348825471931,0.177215583311631,0.228777185630562,0.163309730403605,0.0496617658974877,0.107867131441595,0.151441805778758,0.19173317274226,0.0289052512751438,0.140845813753067,0.0380959758045766,0.0187613562964514,0.0759018393320064,0.0857356861898544,0.132932969639886,0.0378814001343927,0.247870511209441,0.0721910521810729,
3,0.166315111255116,0.0796770777311693,0.0735078920746649,0.0227283519442814,0.065769806964433,0.114578430629382,0.0677081905466976,0.0341377663261857,0.139876027027022,0.018414315195628,0.032312470777267,0.188512098312556,0.343334717856051,0.0481372108530123,0.0659668193876744,0.104886120456819,0.0126178313641439,0.179170393154014,0.146879188334901,0.200240395675213,
