State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
Initial,0.0377277501978407,0.0350053690873471,0.00619219113995288,0.0224448134414093,0.0230085217964692,0.0282303278831376,0.00175975080593485,0.00865032388370261,0.0189004469488106,0.0598404030508882,0.075160492656301,0.0294761831622759,0.0015579896191454,0.00999516260878349,0.00962481527206452,0.0174162638062578,0.129852007033083,0.00471388306968465,0.0294583594039955,0.00199378606332528,0.028408765689402,0.00272637946455373,0.00568114635126677,0.00635737680501256,0.00206018088580717,0.00440177825715704,0.000988258468830202,0.00661927398060727,0.0153155573789486,0.0752667172317406,0.00604577179436029,0.00370135379109906,0.0272731530094916,0.021793535625478,0.004065237404809,0.00952685121181473,0.0005891447399015,0.066084115043543,0.00851397750192778,0.0101728911959285,0.0119662496788012,0.0365829366305884,0.00244671958927549,0.0382136035339515,0.0012246425397043,0.0192616778078421,0.0237663645470077,0.00445603893592844,0.00475648335310104,0.000724976621711197,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
0,0.0010984462873118,0.0240153802017698,0.0346259701305581,0.0349640158993699,0.0179946325427253,0.0236032238490478,0.0241409851278498,0.0399426630293899,0.0182374268141148,0.0191908933458347,0.0190785671695606,0.0229909512547075,0.0203504203004074,0.00787190894384585,0.020352614973525,0.0160875661989235,0.023318290129212,0.018273180109927,0.0127100250017772,0.0010806321022098,0.0142940208244861,0.00184911882455883,0.00907479075994463,0.0174548580301118,0.017517255325078,0.011521489568988,0.00830562520959295,0.00503390241658548,0.00777122978352699,0.00769324950602088,0.0172022946339309,0.00525980242093573,0.0282591280660637,0.00448289951838411,0.0111551573786183,0.0148618985725974,0.0150387522226836,0.0192437904206909,0.0141406803610089,0.0111614982773062,0.0324769582932471,0.00930798926270699,0.00268189917199179,0.0075335593024473,0.0275942421941658,0.0274720040074795,0.0172350341414201,0.000717313316786419,0.00950607234926311,0.0203142026999356,
1,0.00454000628689925,0.00928831134932146,0.00793926012325934,0.010672800496639,0.0214245673453689,0.00283356320157287,0.0173734302669209,0.0332344438130014,0.0192092741551111,0.0150630490230321,0.0248775274765026,0.0023353416967125,0.0296025198508018,0.000926976692253532,0.0108733746262956,0.035040262104808,0.00501917009377525,0.0232872832271187,0.0274861853473878,0.00566819667367083,0.0194274674331086,0.0516687459746518,0.0419031180004791,0.0295765251673786,0.00117190174844838,0.0110038929172055,0.00370724241503599,0.0286216737296121,0.0270067390411025,0.00903372458611358,0.0324113496048387,0.0385539808732848,0.0279410078813402,0.00983813132090904,0.0154656175312548,0.0172134280857079,0.0346674861923163,0.0160272608740868,0.00797271810699931,0.00979402978876299,0.0150300645832277,0.02936040253849,0.0214422840144224,0.00631255096845202,0.0256950068165518,0.0268691687768868,0.0349656508991434,0.0229270867318436,0.00992425101700979,0.010837471082804,
2,0.0314472793837655,0.00611268997166425,0.0170851894448172,0.0298572522334811,0.0295026821216087,0.025406271430713,0.0285487732104775,0.0147219154628724,0.0302463926247365,0.0258363030073384,0.0184863172235586,0.00768240898642208,0.00439895921993106,0.00376171723001652,0.0346128645814122,0.00334863518601601,0.000777249553573002,0.0260625884344146,0.00479477838543882,0.0109592466306848,0.0358696456124442,0.0290029464868022,0.0109882337049282,0.0320907372857445,0.00518024019086099,0.0236543800734789,0.0355344600383913,0.0363849816078865,0.0110711750636909,0.015255712165676,0.00849943533313457,0.0243122994670363,0.020850119771133,0.0105370967211227,0.0172843660750829,0.00417824828616083,0.0127960917962384,0.0124930654848357,0.0310362157497058,0.0336660755296319,0.0121675166529488,0.0342483036082728,0.0361275818147812,0.0187395507874532,0.0265575155179351,0.0137391174002764,0.0140193371296726,0.026036042833277,0.00641542480053174,0.00883523128907912,
3,0.0122411895009199,0.0329488941344007,0.0390686299407203,0.00796298360549834,0.0269473693839311,0.0274091390567594,0.0235222094964067,0.0190163011180214,0.0257100955325285,0.0179777369670504,0.0218417459301418,0.0160125362397018,0.00162682364420913,0.0332757997909643,0.013490668577974,0.0361077081411998,0.0209106380751866,0.0272190775758786,0.038314980007625,0.0348903213426673,0.00958914997653988,0.0244089715126324,0.00530021329561923,0.00736319182264139,0.00709334463507437,0.0137741636534625,0.00911665614547049,0.0208702804431785,0.0175506239333948,0.0197013664084486,0.00877406494380253,0.0165749731395035,0.0270260306114332,0.0189658851314194,0.0235125193028143,0.0331949060726188,0.00962502588627156,0.0245896969312728,0.0393017176881311,0.00873371760807212,0.011172851893772,0.000963472049516167,0.0247498284499288,0.00932913886195371,0.00767543124269741,0.0292242428702197,0.016650491375769,0.0312218443868318,0.00636145490600666,0.011633610222989,
4,0.0273280701168522,0.0331500561718011,0.0110945782352553,0.0122007699929773,0.0101954695330406,0.0163768631754917,0.0231389611492735,0.00803951437523024,0.0224944652137619,0.00958203321028759,0.00319691079803868,0.00430194730977752,0.0134639206954097,0.0380750611947432,0.0323378675139893,0.0196649876578552,0.00646272905572688,0.00337078608435622,0.0270853120756429,0.00473553593759664,0.0336919267043278,0.0234084536194602,0.0215088492818981,0.0335141606209881,0.00203986893383258,0.00558609759321013,0.0017948842976966,0.0127133483901267,0.00923021071603967,0.0257884835944548,0.0386810355873402,0.0181372258639278,0.022998472651317,0.0126852050247397,0.0105400131605276,0.0147548783013034,0.0315729173507162,0.0222959784743841,0.0240598795504206,0.00445339805625202,0.0100346152420735,0.0132403476768535,0.0225353775555429,0.0111101180089578,0.0317096752163892,0.0101142112370294,0.0182414802398336,0.0152549644968065,0.0335917384016402,0.0214432835900923,
5,0.0187125400742843,0.00617869383874178,0.00680438702134409,0.0179664831218142,0.00341026311764438,0.0241013452263814,0.0340302506722841,0.000141775015380848,0.0207805561252369,0.00221991742161946,0.0243125469261691,0.012508505795648,0.0295991750598096,0.00383252849490432,0.00823174663341368,0.0307576924777894,0.0101907763473443,0.0242275557802968,0.0330613874021113,0.00898654134299948,0.026777331887538,0.0261382738021874,0.0195305962581023,0.0146668247831367,0.0358430155924519,0.0109112311599333,0.0327278915531907,0.0208331055456563,0.00714968252573035,0.0237224097590021,0.0153863410749725,0.0302150104091869,0.0250967812498495,0.0282851906481878,0.0187151020664006,0.0132725011534389,0.0218592895334037,0.0280500046476668,0.0292898018336145,0.0072154357136539,0.024878709789177,0.00624756172065924,0.00455693865168907,0.0285181599487201,0.00888074259136341,0.00684656727076019,0.0250926886348154,0.0268022686973659,0.0132482950338696,0.0203033065111495,
6,0.0118058504900855,0.0432778667000851,0.0179725370251513,0.0126213295691627,0.0211763205126034,0.00697222465385821,0.0155149744238549,0.0358029520312808,0.0171512122661507,0.0368032030285359,0.0297408646652003,0.0280581634187329,0.0134401060391773,0.00582095547058954,0.0270912478100924,0.00487467454144482,0.0312690281955602,0.00952957906410964,0.0164794402129758,0.0364679334124221,0.0506053102460718,0.00923315319608488,0.0332933930140718,0.0186708592284182,0.00042220808736325,0.0309465834828017,0.0174449552564499,0.020103259523267,0.00490537053780346,0.0442588710105795,0.0333397736748358,0.0300015834489898,0.0133677724295811,0.0224095596419877,0.0156510092081896,0.00720939726246575,0.0308259702141895,0.010369270298605,0.00549990498634551,0.000570559580491955,0.0387289187400908,0.029317389543348,0.0100945220011578,0.00623022292166376,0.021716379768507,0.0284491001555342,0.000605101059620745,0.0303241126321507,0.00272917890091922,0.0113970448693563,
7,0.0415672254231685,0.0311238916363676,0.0267399902465875,0.0316612102013833,0.0212707778804007,0.044546602282533,0.00934137851265658,0.027156621543072,0.0176954823616903,0.0408490329372065,0.0180409649914996,0.0117848303230252,0.000130967966569756,0.0440172169372404,0.0178822037314435,0.0328211523962132,0.0334782274405008,0.0393498354624463,0.000422979355111032,0.041895780938621,0.0445960796813327,0.0353464209760955,0.0348492170409967,0.0245721973884118,0.052998083327528,0.00252244555128734,0.0443154727360066,0.0343745877506298,0.0295219543358598,0.00901049041787882,0.00698548324442863,0.0462217632923097,0.00387138940439346,0.0357102207921228,0.0313685853507479,0.0450750567639022,0.0272146780434829,0.0164214624019643,0.0292877403918133,0.00824961684545556,0.0304039244411423,0.0196518503284439,0.000134671947566287,0.0422426573605137,0.0455274219934846,0.0294097996807619,0.0203878166713474,0.00245670073815798,0.00481193221733581,0.0207816224308479,
