State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
Initial,0.00711050282047493,0.000913288365610681,0.00397778324494406,0.0657237543870724,0.0419562956958492,0.0392996691874763,0.00778683138368192,0.0383364929385292,0.00841278216158424,0.0102520944533256,0.000892373831372713,0.000532327207585895,0.0385364748793584,0.0173152553667043,0.00421897544625919,0.00548179311925403,0.0492581549363276,0.00475418219318278,0.0678482974621497,0.00856528926091001,0.0173396785112685,0.0017245250807554,0.0708933692386718,0.00453555709852626,0.0135604802082603,0.0302115165653212,0.0694523414910273,0.0217794183445443,0.00820392285974281,0.0155095084016122,0.0138949907424884,0.0126518852026654,0.00078154769003167,0.00206187787662717,0.015129709377528,0.00168554149594322,0.00300605261354521,0.0225695522716772,0.0146914818896005,0.055811987233568,0.00446422355483437,0.00877169955720903,0.00136338715327251,0.00138089228469472,0.0216636846256001,0.00584667621995637,0.0407637436912763,0.000286658662903504,0.00783068378822567,0.0125090939289347,0.00606723445678822,0.00751783696327231,0.00853161433956419,0.00202594427348779,0.00313897741613537,0.0114033479298927,0.00492016112968723,0.00857653729435872,0.0225066953769527,0.00376334481789592,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
0,0.0134506404983196,0.0157742683057966,0.0288555502884618,0.0153714359722735,0.00666218956661122,0.0103385628054511,0.0190221355860477,0.0250141059465807,0.0199091722557639,0.0259424133091547,0.00935978848536319,0.00538673756020885,0.00423287186520999,0.0203620605313603,0.0293557599404877,0.00437890388526512,0.0122947156101951,0.0214298562946657,0.000240515603901657,0.000804935498981683,0.00851225830433232,0.0221080406512766,0.00314631383879987,0.0268156946584569,0.0279286080396606,0.0102248510016846,0.0235185286476215,0.0269010482059627,0.00476391271373098,0.0242951115016209,0.00879900458431961,0.0236121311602065,0.018591395204122,0.0408308998954666,0.010467143499255,0.0204592586561138,0.0194355634206956,0.00474845388604999,0.00529515097687875,0.0271536378585878,0.00554095957610035,0.0247132367644419,0.0153068294691973,0.0153415078009853,0.0053933047266487,0.0222803069315254,0.0236940796131665,0.00244003586473719,0.0132319122820307,0.0144095660983424,0.0201689748049196,0.0135116201689181,0.0330735668475823,0.00625943029756953,0.0213485971612142,0.0237469606276279,0.0177693942753791,0.0364626273546343,0.0146201122442421,0.0358591903779409,
1,0.00120311940901383,0.0203194348463266,0.0304468775691902,0.0296075506992168,0.022123728889657,0.024374453507326,0.0256751505925051,0.0130330807712441,0.0280242427535914,0.00210457967113555,0.0299253532177928,0.0333360895165098,0.0283110227466975,0.0233794060962082,0.0180530208934932,0.0289158584090833,0.0314941393831638,0.0206109564777035,0.0311909164520542,0.000876633138940026,0.0231186145454553,0.0273110588520146,0.014691675315206,0.0283586620344314,0.034065706989934,0.016157344235344,0.0165730836399574,0.00360569558320902,0.0307777091872558,0.0338236377059617,0.0233786282424759,0.00342396479017335,0.0238400212239792,0.00623961957520684,0.015864258517075,0.0139690469135849,0.016881594664518,0.00723676966376058,0.00808853153315452,0.00650517130124903,0.0280753296862073,0.0146249387755703,0.00256852449807894,0.0162867694445392,0.024910760133514,0.0337888128461965,0.0237887385878858,0.030555989331009,0.00329066771509058,0.0268555870212333,0.00348721560283184,0.00836505784781704,0.0320572050083197,0.0116589275657527,0.00750190527446329,0.024625410916785,0.00716870665700975,0.028903428288579,0.0229115120026615,0.00288574078762023,
2,0.0189349588070529,0.00655986153006219,0.0283652455143061,0.0243920161801293,0.0178557765207065,0.0306534970160514,0.00711592034319135,0.0301353363524338,0.00413015806941499,0.00379583474780993,0.0182912903992731,0.0212670746233411,0.00479238378780115,0.0348802665840978,0.0233577767707398,0.0252837707521978,0.0371064729627114,0.0379146713750803,0.0024818800458582,0.0397780970430651,0.0174282460140493,0.00199518425099628,0.0309479028681386,0.0268005031312504,0.0188220273977234,0.0203993647608001,0.0189416761795389,0.0260319302221936,0.00946773148144172,0.0299003975863323,0.0388618653106502,0.0233556544163468,0.0177344870966178,0.0419281501832842,0.0209792320263076,0.0288277736763069,0.0240864381132169,0.0159904348010397,0.0282272967945547,0.0225411870587312,0.0127856484207891,0.0199390937480319,0.0246480945461489,0.0122264835052614,0.0285177783123058,0.0193667808044238,0.0127974786819248,0.0349249597964403,0.0253545648432624,0.00200402118613634,0.0325698899496724,0.0300427282890077,0.00890454591839293,0.0198640483179443,0.0311002132147969,0.0274151562030951,0.0168059186766677,0.017258578789578,0.0112641372635343,0.0401983785713515,
3,0.024121342395206,0.0183819155065345,0.02290767522406,0.016300215305426,0.00346070163062789,0.0195516224189103,0.00588132758416824,0.0181712338748364,0.0109443804457749,0.00540837749604888,0.000288498481386079,0.00478869647263248,0.0150438108635873,0.0180468832629334,0.00950409590486617,0.026619080720099,0.00616787876585326,0.00630388559104786,0.0109531099438353,0.0136856813925815,0.00939527195674482,0.0161406212748058,0.020292899265693,0.00219268116296979,0.025512569725186,0.0152858380437582,0.0174848601418421,0.0206365541406768,0.0220501748295505,0.0134126607949163,0.0253277126738382,0.0196171887947646,0.0199611018078648,0.0054380927884177,0.0217176568039659,0.0103000068195737,0.0251994594010944,0.0209610363523472,0.000862725757000997,0.0183324792338325,0.0127038224185798,0.0142469566833004,0.0193366890207416,0.00929465908250448,0.000859520767629433,0.00374484584750331,0.0042693256039092,0.0265875654808567,0.00963231998737102,0.0182860123154465,0.0152331641830248,0.00130262902924581,0.00342142984820689,0.019966105483207,0.0123930883444767,0.0115025940891595,0.00382142318243164,0.0112257394551589,0.00716665668513306,0.027934389659731,
4,0.00603304887145045,0.0175996616453702,0.000257602452224379,0.0113534464265867,0.0220313438058537,0.0165206427077592,0.0246758105943673,0.0171441324360094,0.0165994525914385,0.021299599166862,0.0113177977488425,0.0122542187018145,0.00439872103126131,0.0217566488785125,0.0110977956510693,0.0132759993066516,0.0304138366767288,0.0186377451946755,0.0142803720196495,0.00772061028985077,0.0200535990469478,0.0263557331815859,0.0115162698585724,0.0266534240727265,0.0107227429070922,0.0163175363172681,0.00571558175051419,0.00453267465835322,0.0123252302903287,0.0258069553332403,0.0125685210183119,0.0190903356604034,0.0135974866762201,0.0240617428476504,0.00969952659300949,0.00730578497342638,0.0247973310412022,0.00583702176170941,0.00879759769067309,0.0276491771548191,0.0205980738568405,0.00711448118312755,0.0177394664982069,0.000371215267957263,0.0102769620993704,0.0158327973751234,0.0204545956703553,0.00572172559417037,0.0133423934305943,0.0194830424252762,0.0224341688844602,0.00311592633097444,0.0177136372421411,0.0257004570161957,0.0126620879876156,0.0155695998492023,0.0129609687723165,0.00707802788756931,0.0140896998706111,0.0065255205735729,
5,0.018517248843522,0.0262374529099301,0.00979464966247364,0.0163394136575257,0.0218104711549044,0.0301900973672161,0.012168914934651,0.0177069497095335,0.0232639674885403,0.00555441420360374,0.0232224150700746,0.0162268676994491,0.0158825873371932,0.00178163300315143,0.0165695030150211,0.0200944733236085,0.0285919892599321,0.0128555009098445,0.0262983017746723,0.00420010785320193,0.0124493696613682,0.0269163976148619,0.0153210503431134,0.00998072416574424,0.0126038629645272,0.00519641805299974,0.00489813105523533,8.77194484303963E-05,0.0314931639777537,0.00539900364521236,0.0150919021728338,0.00221336968988153,0.0248886487427383,0.000351532332235868,0.00718184252622545,0.0164546596464152,0.00582913563163039,0.0262651052927046,0.0214309783300486,0.00699027492393635,0.0180766198745496,0.0183378078480103,0.00719372792717617,0.0295123751628557,0.00164363720396259,0.0199726900407922,0.0083274696572218,0.00994897588193018,0.0116762759446873,0.00662674838796396,0.0250134711218769,0.0100123062235581,0.0243693488748088,0.0206111734298622,0.0136684901288282,0.0186163568381458,0.0106806093348871,0.00025019182518833,0.0113400898009833,0.0105521070000884,
6,0.00430013154125141,0.0130009751093556,0.00537102765602595,0.0246759217500414,0.00409910838189346,0.0294529931361294,0.0175190858682851,0.00941463284033672,0.0157220814855945,0.00756094205462296,0.0273847346750674,0.00365554380582781,0.0114486198836175,0.018420046202879,0.0275577612328359,0.0070105382605023,0.0354097619266808,0.0187312143938016,0.00599209459205039,0.0145367833360666,0.0204741582026634,0.0261419990049547,0.0029275305311749,0.0318507338754469,0.0308994474331158,0.0252189756663126,0.0159096569704636,0.0297483819250068,0.000908550160575389,0.00473675917676685,0.0024042618517025,0.0282319167920474,0.00539564822433996,0.0127772348102068,0.0291203642044284,0.0194184658662344,0.00419706819601101,0.00224391824755598,0.0131092219277865,0.0224861379790573,0.0197150486099818,0.00562718068533987,0.0104973191772456,0.00930407754945449,0.00242667825604238,0.00948228279982727,0.00244331679765501,0.026869217994046,0.00920992726313066,0.0295194176218481,0.0164225832802459,0.00150845079579302,0.0109398324333292,0.0250666545196548,0.0215367464001464,0.0080544546790531,0.00910726442535966,0.0081389212388569,0.00407661644472388,0.0355201967059648,
7,0.00111785058112886,0.0252654390287922,0.00302016094178582,0.00320774239913355,0.0245157645870475,0.0161496540049642,0.00877354658381148,0.0311477636605153,0.0127424075128108,0.00621801288282613,0.0349164399445237,0.0175142801903818,0.0212656153932082,0.00516550127140358,0.0171143682339065,0.017357178661221,0.00387652819996776,0.0119237214196094,0.0211499706805602,0.00380002952757914,0.0282746532190274,0.0256768534822372,0.0330391912295913,0.0221934649163026,0.0144968875431627,0.0133786324162107,0.00341471180076529,0.0294388845169942,0.0113496267653121,0.0206824852061916,0.0246553890161328,0.000429310033324272,0.0279443229872035,0.00758834960412167,0.0195340220251833,0.019698108526187,0.00400876202270891,0.0183304068429022,0.00940703947882019,0.00250147346692299,0.0078549064042133,0.00635181226899397,0.013692937885244,0.0165935174804701,0.0163218714272158,0.0275258525735064,0.0129392529655588,0.0098365492919105,0.0258373675286778,0.0216397155752454,0.0155853662820282,0.0120683208897041,0.0241508833002789,0.0105316225175659,0.0336659622587843,0.0347332709996431,0.00949928921668288,0.00799282274800948,0.0243270713438676,0.0346908465701519,
