State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.00515835325066977,0.108037663081667,0.0190632057699387,0.00288739269361582,0.0265281833193117,0.0100327660020171,0.00604527648681842,0.0136978723280877,0.034816458960364,0.00509120200901305,0.00742456559172253,0.060308600763274,0.0626106120197515,0.0766702482444907,0.00450699227443583,0.00772222286922867,0.00450018861738082,0.192055027310987,0.0131995828755681,0.0278080640997516,0.00657242627275675,0.0166746598509967,0.00917366088953986,0.0511122590102433,0.0205863923590807,0.000674491052655094,0.128076403555227,0.0274294459216218,0.00708659429701494,0.044449188222774,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0262821772484786,0.00168596677219271,0.0466918011930722,0.0466567983212819,0.040346178400239,0.0545662962981633,0.0290139382180894,0.0171558416147521,0.0296763178353994,0.0291283007568941,0.0287474299118895,0.0353002091388439,0.0042403823414041,0.0405551920809957,0.0175448635913731,0.074770528414569,0.00767688792738926,0.0329315155480901,0.00852174337319495,0.0657644654590991,0.0358993920787868,0.0355494635854289,0.039024102849826,0.00387637875528267,0.0444219909094969,0.0571823775190818,0.0222826591091809,0.0457540383017454,0.00978995060589972,0.0139574111339633,
1,0.0305292095360434,0.0113761891780137,0.00701634966885358,0.00317660429266004,0.017181374473039,0.00824982731629531,0.026358813183159,0.000128169241566984,0.0300570721757327,0.0282152653045495,0.0384105133937914,0.0377789356913513,0.00568200913184142,0.0461368340966209,0.0193651396283464,0.0122675914433059,0.0291662331677086,0.0328301616319589,0.00814264301143584,0.0109232521695916,0.00912146681619069,0.00812266594011587,0.0211138890097396,0.0423082456479066,0.00874254731190781,0.0224856136255912,0.0155314533954453,0.00200844051863821,0.00447619120818707,0.014947944703041,
2,0.032986761000958,0.00560473018586777,0.0168642470804615,0.0122432476145255,0.0348104281006727,0.0447796159052338,0.063090778741915,0.0468607602874513,0.0344934257159685,0.0744290544305507,0.0598836400907226,0.0515573759561222,0.0309900296226349,0.0357069222832233,0.0163007957924873,0.069240805856106,0.0637763429252537,0.0461313039562948,0.0508069077493101,0.0131169431320695,0.0575823989721811,0.0685768079973658,0.00112830578580638,0.0133883861510577,0.0665217904082179,0.0506156423351,0.00168377384765349,0.0517634552390393,0.00915946787892918,0.0542940887648526,
3,0.0322590288665919,0.0934541133854531,0.0471704328693132,0.0306038589406934,0.0516837390059925,0.0321838863977277,0.0645766109635083,0.0763229357580655,0.0679512216249183,0.0539710443256395,0.0110924805761684,0.0462577509758955,0.0206627973559523,0.0771871175806535,0.00227987576600527,0.0263341905533118,0.0180487285741844,0.0309139719324986,0.024375601542221,0.0300368224276302,0.0212969749393292,0.00460243767215714,0.0329665488964832,0.0697409793726844,0.00200069704142421,0.0347556959196767,0.0842921943936489,0.0510340954453526,0.0651799016553327,0.0706824791864309,
4,0.00967833569468203,0.0462822117705673,0.0293529885607722,0.00305587016965185,0.0502185456854129,0.0393589846931327,0.0519777119440693,0.0402968962346656,0.0177558245992387,0.0113186887200865,0.00801711205085404,0.0344525596747001,0.0269998544179859,0.057575781253743,0.0406702917907626,0.0717069588076881,0.0140975612973348,0.0191114974048731,0.0221593104600563,0.0534605141026584,0.0566965912016847,0.0095802314079932,0.0491915355290814,0.0305085442318938,0.0457481761359855,0.0437345121005646,0.00986387898381407,0.013348564133479,0.0589008832612113,0.0246256583536181,
5,0.073903361905143,0.0878734227651163,0.0499313941833747,0.0180866378439393,0.025139265125768,0.0530034920434501,0.0604620759107905,0.00881291801442958,0.00649455832368335,0.0413907280198601,0.0073388766914811,0.023973933890821,0.0126395147251474,0.00415055888870026,0.0426928323442753,0.00990162497145718,0.0257018561760092,0.0535703922610837,0.013453628730761,0.0275849687172088,0.0452702813128857,0.0498901117754618,0.074826924251981,0.0133928849246622,0.0404846794340799,0.0561000435509609,0.0464910172971144,0.0040510233140041,0.0678576483126383,0.0201958115817273,
6,0.0501997496824368,0.0194842935671067,0.0391497289832006,0.048434245371229,0.0167585891214966,0.0420657101930912,0.0195782101327668,0.0138003138678322,0.0308035339016322,0.0345946709417392,0.0337917359269786,0.0201403292951137,0.0474407803812407,0.0383010934944386,0.0616841275481902,0.0690481050174642,0.0292430908046846,0.0125485917127911,0.0326469387640838,0.0452500547347599,0.026328271407447,0.0126872070413746,0.0472384188382858,0.0510278511748003,0.0553431868865727,0.00471512975550205,0.0306008048110109,0.00319472394445259,0.0300720878721733,0.0107544804684488,
7,0.0478954232273922,0.0220282813568303,0.0390944654749573,0.0370246650338185,0.0122822149064037,0.051251056967717,0.0339971689530393,0.0239982920184086,0.00499281040036115,0.0297696499284687,0.0089707117114825,0.0380207858086251,0.0519623589716404,0.0297507334222617,0.0266650324201819,0.0380221197839622,0.0317582873571399,0.00421049835951953,0.0413358914066379,0.0244464520451046,0.0193385687508657,0.0374547291145674,0.0605021902423486,0.0670087701085633,0.0384829615017918,0.0350547272974185,0.0432529099971954,0.0607336983966163,0.0393441114228975,0.0206882347743874,
