State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
Initial,4.24729075818778E-18,6.44622306971052E-13,2.87057256212478E-51,1.72860858261588E-09,6.09809747425545E-43,1.27091810821177E-29,1.88369341743283E-57,1.74019018777701E-07,2.70046073843373E-11,1.29821920832046E-49,1.07791641610982E-05,8.16465706750926E-39,7.64306760447798E-08,1.94864212494504E-05,1.83892107825235E-58,7.42660921721081E-54,1.85171344198375E-14,9.23077159013079E-22,0.0678044566805827,0.478223634060691,3.35588226276372E-11,4.38528138635802E-12,7.17766062252371E-41,1.65498454737835E-78,0.000124512186009101,0.0474584999551525,2.07698480623131E-17,5.03994547377655E-12,3.37313392629108E-22,4.1272202470733E-32,8.29989517423146E-28,6.69410421226638E-07,3.70188218682341E-34,2.53335065345255E-16,9.82323191448804E-15,9.17467875181926E-23,4.90342014422787E-20,4.51137009107097E-26,1.87954585455167E-75,1.98985792813125E-31,2.74321934951147E-07,0.199203577687485,3.56204689513389E-09,5.52432859577529E-23,1.5665810958563E-07,2.94722948355595E-17,4.45971852981711E-40,9.32290741317973E-50,1.43093061438846E-39,0.152929850409915,2.80876685121194E-52,5.42489735987993E-12,6.32088274759796E-94,8.12282943010819E-14,1.74301930154965E-69,6.31524038251081E-40,2.73815992780152E-24,9.72069483782895E-33,6.97054465823359E-22,1.0066534841018E-27,8.60709926743438E-46,9.3952298017241E-28,1.27638223559011E-81,7.82058899286629E-36,1.75635428433125E-07,3.64433551482545E-10,2.88151702526514E-09,7.87566527446632E-14,1.18957470295438E-56,4.05026242316924E-08,7.37400758768734E-15,6.78219712292274E-59,7.56477506908712E-18,2.24505041380747E-19,0.039530877307802,1.04542667574317E-13,6.35112529371075E-13,6.14402420426698E-05,0.000536470870515331,2.81374233504657E-09,2.71733384647681E-46,6.35681898085034E-06,1.00103299400601E-50,0.00503696000969425,2.65651466609722E-09,1.67483649624713E-62,7.99637646330323E-12,1.980669167226E-06,1.23020738231148E-15,1.11045540423705E-47,1.36025626884429E-20,0.00862020988049043,4.75147726726894E-47,2.05435032691822E-16,5.71678857353629E-11,0.000428997491798617,3.29017023516192E-07,7.0579536904043E-16,1.54440056277885E-70,8.05898174728316E-17,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,
0,8.37932550757234E-07,9.22746122410001E-11,3.63286353903406E-05,6.10104732616271E-08,1.05411941563572E-06,8.71235970421072E-05,8.5671889753263E-12,0.139556671011996,0.105546153285806,7.33442624533855E-06,2.77829886859232E-08,2.35557907512076E-07,2.09843421016505E-06,4.46983206756083E-08,3.87172349069956E-07,6.745769569261E-08,0.0312972885083256,0.000133198945633508,1.02456952180511E-07,6.30205393978373E-09,8.41597081153312E-06,0.000636277173675952,3.52141288093189E-09,9.51094431163864E-16,3.17585349531052E-12,2.96902982555263E-10,1.06708040805347E-08,1.74252992074353E-10,0.0299387278966766,5.93231232347856E-10,2.63234244352754E-06,6.1133827076933E-09,0.000141923180701379,0.00108018265402124,3.78754828651181E-07,0.00215933414903107,3.08778026193334E-15,0.0279125713614821,3.15724784705688E-07,5.06296940202276E-05,0.0885247661782773,1.99126293038908E-11,8.3160930581535E-09,9.2740653798962E-08,0.000283723416970545,0.00154693397930569,2.16108459746926E-07,1.51230332532122E-07,4.58901952961226E-06,2.7748926441553E-09,2.7973719900843E-08,3.60660434252263E-11,0.00244691666490577,2.74541561326593E-06,3.10433520255815E-06,5.6570757810062E-05,0.000113777615633543,0.000160848017275025,0.00948548622418241,2.27405365247617E-08,3.0886866702583E-08,6.28397830752312E-06,4.65701518858694E-07,0.00395064820799852,0.000140651971706911,9.23039397731153E-10,4.42808468314402E-08,3.25128629196625E-05,0.000662907309378962,0.00040516267219462,7.62787155819622E-05,5.16921128388414E-07,4.9558091231816E-08,0.000999051156032552,9.47565446363899E-07,1.608629810561E-06,3.64823602414823E-06,0.00712345293672631,6.37934142206264E-11,0.000153974253135522,3.7508255843013E-05,8.60221884769242E-13,0.000115138918169338,0.000240625057994131,1.16170471887474E-09,1.77541101312073E-08,1.71287593960951E-08,0.182652235836794,9.63109318777833E-09,1.87478892302379E-05,2.89728899956175E-08,4.94996253053248E-09,2.19672150082455E-14,8.13872492924563E-11,0.00143726475163074,0.00812768940134355,1.14246744939016E-07,1.42795789230316E-08,0.000263702419459345,3.18382290256657E-05,
1,1.81885477159481E-09,1.55114403946599E-09,1.84222674607078E-05,6.94553660707572E-12,0.00336316272981183,3.46527917576406E-06,6.37761464880964E-11,2.79533032486847E-07,3.526441984787E-06,0.0114526816216885,5.60853134258689E-05,1.03306051269183E-06,6.17203060270628E-08,7.25419387632249E-09,7.25635894183654E-06,1.41547889334692E-08,1.25675801955325E-06,3.56145024048485E-05,6.15946662486597E-15,2.05586654063226E-16,1.30610298267794E-11,3.75940039225769E-05,1.91567655246117E-11,1.50520128616195E-05,4.29794037572286E-12,7.26372956957277E-11,2.15822134130808E-06,4.13151045258242E-11,2.16369343093794E-05,4.39966630434104E-05,2.29600997472527E-06,8.56335492067661E-07,1.27288593275623E-05,3.75675894016239E-05,2.29161076102594E-05,7.76420542425741E-09,1.15748392684299E-05,0.00124019417298147,0.0255580542084098,6.06262744901685E-08,7.40740708610834E-07,2.57109089661725E-08,9.94448369337652E-09,2.71766730103343E-05,1.18649479110105E-05,0.000136242083900777,6.32905718510263E-05,4.69824524556149E-07,6.61724163570551E-05,9.45275273233085E-15,0.0953311693643212,3.30674671319613E-12,1.13075924223459E-09,7.55766520348443E-13,3.56101036255446E-13,0.000110698984278224,3.05537922571079E-06,0.00157436846509502,5.45985903615059E-05,2.68768993399294E-06,0.151198743068186,6.14920440639095E-05,1.23136445330285E-06,0.000654663732311838,7.64071281879666E-06,1.94232942599892E-07,1.33123175975218E-08,1.74938855243176E-07,1.72592474120184E-05,2.92757767276295E-05,2.15418673070239E-05,0.102736246865134,6.80575939597531E-09,5.60773941871276E-06,1.68734945473454E-13,0.0055773470478093,1.03600519630202E-09,2.59342258920533E-06,1.45477832051781E-10,0.00890461535763048,0.000271516375616392,4.00885231284456E-12,0.00125441548250932,1.00673093196166E-08,4.58869490550312E-10,0.109697508184558,3.70230992462486E-09,4.52741372517723E-07,1.02336307929059E-07,0.00247629399461855,2.40010307478826E-05,8.40908409891368E-11,1.37517828365189E-08,6.10359502856708E-09,0.000692498589523032,8.21188389503968E-10,1.1991825026434E-06,1.57369561399965E-10,0.000540127217554713,0.00010655489526284,
2,0.000723455309770253,3.45722457454668E-09,0.000406686351935951,0.00463585393975988,0.000242496137959377,1.23092850439669E-05,1.63749228779437E-09,1.24713443121753E-06,0.00481853161382214,5.72502058555881E-06,2.33632684736923E-06,0.0737934383972261,3.64279891304146E-05,5.38359026743337E-07,0.000776808278657749,0.00353057863393969,0.00074156394752984,0.000257499419371216,5.32235921885796E-07,5.74542343181797E-08,3.8406430958318E-06,4.53276276529473E-05,0.00151748497347628,9.42646366006684E-10,8.88332697336065E-08,9.36177671215808E-05,2.6128637487051E-07,0.00376438449110545,3.38814209657011E-06,0.000254898363542991,0.00140804752116994,1.24870737026014E-06,3.17338955152093E-05,0.000159007811825356,2.307234895424E-05,0.0585297496234773,5.02695798193843E-09,0.0117434888297522,9.61721246420949E-06,3.57167767602041E-08,0.000100854590154973,0.000319716968111011,5.73977246701147E-06,0.00163776326139135,0.000111872875115719,0.0022324615857286,8.74202692021244E-07,2.41302250407542E-05,0.100473633658785,3.01278800185525E-08,2.17807947689969E-08,0.00108092316923126,3.53971370521807E-05,0.00242197280721289,1.45697774142244E-08,0.0530721663731591,0.000444394108292072,0.0866608052853937,3.46984483956065E-05,9.37215780968755E-07,4.57837835543278E-09,0.0314847402095517,5.17435354646397E-09,0.0184370247795118,1.60701304192644E-05,7.58922578925102E-07,5.87344024714736E-06,0.0116909593270217,0.00415512410029802,0.000653412610287017,3.52581028318452E-05,8.96092672310758E-05,0.000112315139319175,0.000781188850032848,5.81649272629264E-06,5.44615505449572E-05,3.0282645928834E-06,5.58971825222273E-05,1.38363749533183E-07,0.00113362244038312,1.66641773238725E-05,9.28592480980518E-10,0.00203777567043966,1.62423834655951E-05,6.17175633215504E-09,3.57198730585399E-08,2.65954053868473E-06,2.92010874358197E-05,5.38850087215336E-06,1.56372008123685E-05,6.68458380889251E-07,2.26970022608072E-06,1.37316118726292E-06,4.53516354778205E-09,0.00908234103518663,8.49941561643713E-05,2.75305958000482E-06,2.00879646619437E-06,0.00528823979409444,0.0108196975639392,
3,4.19799486983929E-08,7.71640540612597E-11,8.33773097885519E-09,3.08214360534091E-05,1.98595391610812E-05,0.000173218226808592,0.0226073604398896,3.17998468482888E-07,2.64762070720956E-05,0.0110018835471342,0.000446288734074214,5.76430973379218E-07,4.39225371938247E-07,6.79075434343222E-11,2.28257834241796E-06,1.93082281054609E-06,6.03349347246969E-06,3.67193237882864E-05,0.000242583228731467,0.000339523970953575,7.59162988677329E-07,1.34001770077472E-07,0.111469636648706,2.7299937265242E-06,0.00010875437456258,0.00023195368462223,0.000520483894603077,3.93825098815818E-10,0.000434636910779597,4.48230569726416E-09,0.00236667496377735,6.66786883913212E-07,0.00765245597122346,3.35072166866565E-05,3.31724772699602E-05,0.0219157208888723,1.59333480037378E-10,0.000936960162660665,0.00271294495834762,2.54418407227558E-09,8.76541117701117E-06,2.49602663985939E-13,2.99073715382144E-07,4.53304048410871E-08,7.54455383748143E-05,1.49215184635564E-05,0.000351445204172288,3.80276245613953E-05,1.37978979296391E-06,0.000136707975697712,7.03591697414411E-06,1.93258662220352E-10,0.198278854147448,1.98863842170374E-12,0.307691533726689,0.00662998346693256,1.03449882260175E-05,0.000492643268869384,0.000124186919854062,1.67920235400256E-05,4.33328813155073E-05,0.000433517303364059,0.000512552850359431,4.75878747488594E-07,8.28479350837995E-06,1.85918182332684E-06,4.68539936165548E-06,0.123589275092441,0.0466257219264958,0.000430344439210973,2.57230861808196E-07,0.0118174009364134,1.97477110690182E-05,1.34853167998923E-06,5.12186326282592E-11,0.00172572961184429,1.30422797966427E-05,3.15660670321151E-06,1.60960683622384E-10,0.000524408861546736,0.00565920251380569,0.000125473424546594,0.0298448395886329,6.12938916095158E-05,2.71009379719943E-08,0.00172462331056155,3.1729945527007E-06,6.44725658012737E-07,0.000789952017542467,0.0530132436390413,5.07672710046519E-05,1.13792685737534E-09,1.04799862783138E-10,2.75540089320197E-05,0.0135982589350024,6.45504309989927E-09,7.586454108839E-08,1.86176391224984E-06,0.118956699022499,0.000202985209381757,
4,0.0181377057210538,0.000198178993992219,0.0226465054948455,0.0027634035061751,0.00303834286055658,1.00179896482335E-05,1.63558983840801E-12,0.002165511300606,0.00956891372721999,7.1306310645719E-06,4.46153046798352E-06,0.00209620829090661,0.00142263299500922,0.00151954366291949,7.72406581706076E-05,2.39918853672021E-06,0.000497217494617638,4.12808077195278E-05,0.00265032829981253,0.000178620770613424,0.0119038036187021,0.000778429237432409,1.91535466926748E-06,5.26495452482403E-10,0.00022606459073407,0.0205122976047145,7.12773830242958E-07,5.01822092995455E-05,2.17845554276589E-05,0.00273242685088838,0.00781918364297427,0.000144433200016513,3.87035417188552E-06,0.000294802163903161,0.0152781998060093,0.000779340321512345,1.99597600250986E-12,0.0192707416044943,2.34559072934035E-06,7.46964371425478E-13,0.00506356123500089,0.00129693723809825,0.00385282919390799,2.36873750236933E-07,0.000432970967179512,0.00115943102229121,6.25711352994506E-05,1.9413419910146E-06,0.0157433887702673,0.00305080512232297,2.81578487249826E-07,0.00192564506081089,4.96683221785515E-10,0.0132356859767817,5.88762396550639E-12,9.85202008917561E-06,0.000122393756182073,0.00452191516549554,1.01473522920513E-05,1.39874338737735E-05,7.98605761927203E-07,0.0069857235120729,1.94306768691832E-15,0.0519084893012589,0.000696576665684445,0.000169228464643102,0.000336852150808833,0.000658675317359171,1.71903876152469E-06,0.00343713613968676,4.92188109341437E-05,1.8715694957288E-05,0.000189466265908464,0.0153868871723077,0.0102622531744576,0.000471793642986146,0.0432100199960627,0.020456479775696,9.76152870642352E-05,0.0299981046099903,8.85951548233171E-07,0.000463878898221844,3.46031660004732E-05,0.0167221706192489,0.00137992510563212,9.19163390738507E-07,0.00739237293266352,0.00699748317593628,0.0109719341418745,6.25082897343128E-05,4.85748260727854E-06,0.00666593033498723,5.29193990315658E-11,1.34014244432093E-06,0.00465663892355034,0.162259522432259,0.00105263515049317,2.91597684356904E-06,6.18620839980721E-07,4.19405376691376E-05,
5,1.58804242939832E-06,1.92264589070289E-07,5.91011285842633E-06,1.01055569718944E-05,9.62303316061238E-06,2.75397989845588E-08,2.16459485941883E-13,0.00835622173761584,0.00132129024885147,8.59751734093098E-09,1.52860834315513E-08,5.93373280824028E-06,6.06769204702337E-05,4.01261611328026E-08,1.59646110534699E-08,1.37522141014928E-08,0.00579142477944741,5.13797673079249E-07,5.5352570196969E-05,4.17380181020207E-06,0.080477717590446,0.00227534304787613,4.66279287175071E-11,5.27045316886252E-10,0.124400175969539,0.450706593917348,6.34288638792698E-06,7.95055686428045E-06,1.07834577579061E-05,2.65526766039591E-05,0.000183553184038331,6.44963747175303E-05,4.86325204990057E-06,0.000882055869552991,0.00154033012817164,1.29683301484212E-07,2.98911341633662E-11,2.47437009157138E-05,3.92577174138434E-09,8.18633972937845E-14,0.0844736522159646,1.77973782481731E-05,8.51386678737966E-05,1.0732515736495E-08,0.0036443837665938,0.000104235037179936,1.49817536995124E-06,2.19211264821679E-08,1.13456117663629E-06,1.25037418880814E-05,5.66433602202393E-08,1.19405284988836E-05,3.77391189580948E-08,9.1317459991896E-09,5.83583756974614E-12,2.64991473342875E-09,2.63562488421876E-05,6.84019312303854E-07,1.28124736701232E-07,1.32281672928192E-07,4.46620554374699E-06,0.000165902107312266,5.12793265504026E-13,1.13364114912054E-05,0.00302577212185117,9.02162766626006E-06,0.000344968500849338,2.07877992708019E-07,9.49379565422397E-06,0.000821292237400472,0.000316398687838141,3.12068642456929E-07,1.98797609143063E-07,3.80702831866462E-06,2.21657419407447E-06,0.000151906428788741,0.020510005024,0.00803854514010554,7.59535782340028E-06,0.00148921770659368,1.26273070886619E-09,0.0311725228039164,1.64637168107264E-06,0.00970157376202936,1.8016346620034E-05,1.21336758703529E-07,0.000516836642080986,0.0819951498558783,0.0775106850202725,8.74379600731972E-06,1.26608900964838E-05,2.91046360510759E-05,4.90923730096177E-10,1.95947732760738E-07,0.0103478135656484,0.00228184054507529,0.00014436352920041,6.01089296392257E-07,1.76187422286533E-06,1.85713541187965E-07,
6,0.0403248057021455,0.00012352787266173,6.07545726206638E-17,5.2790148489452E-09,7.94260639045391E-11,7.50194952499256E-11,1.47921833844305E-15,6.80088944770137E-09,1.29470927464828E-06,1.29776059892723E-11,2.49661409049308E-09,1.51372408289887E-13,0.112583146152315,9.70968562835472E-09,8.90397843976373E-10,5.3880576421662E-15,7.7617183839434E-08,5.52928861254018E-08,0.0623753780797844,0.0257668085012687,2.17344283379983E-15,2.91904299607184E-07,4.75264175471226E-16,3.43908892799863E-14,2.33524770475146E-19,3.05403795329002E-15,4.25221828893739E-14,1.51456345325156E-08,1.43376908970703E-06,1.79097204958688E-13,4.89700958452166E-10,0.0636801715487356,4.08424800424051E-10,2.55407730576746E-07,1.75863006177428E-08,6.32648414973193E-13,0.0157944960779273,4.3836932780632E-09,4.89334181187273E-11,5.99491229593839E-11,3.47021752755162E-08,1.92189088759799E-11,0.0897772663055535,5.02438935118533E-07,3.32195637243524E-06,2.91758057631718E-07,1.34642288820919E-05,6.6749240061996E-12,1.10022557494572E-12,0.00943766621414474,6.82133598614001E-10,1.99468526937705E-08,3.06455896141468E-12,1.51600082025699E-14,9.96969377901851E-12,2.03244193397924E-10,5.14011816757145E-06,8.00529929006361E-11,7.2955222369817E-07,1.04682592130828E-08,8.13205840985838E-10,1.71128082538689E-10,9.01457295681265E-12,1.09820845818819E-11,9.78908106805263E-08,0.000141914464821548,0.00471100941580247,1.65816445668257E-07,2.66520138364149E-12,1.43759537703021E-05,7.72383854232755E-07,1.13198962556461E-11,6.65867204821885E-06,2.01312250381596E-11,8.45415108042231E-18,1.71432118437996E-06,3.50605014751199E-14,1.05520269200293E-05,0.121610655067265,1.1379597918843E-08,5.47566195595818E-13,1.76737521845904E-19,1.63730678106668E-10,2.72764060182357E-06,0.183801519265799,1.46124267429945E-11,0.00601590277149658,4.71896476618807E-07,1.21714062139721E-15,5.77094124425713E-08,1.68484356903773E-13,2.84193062873358E-06,4.10241050627861E-14,9.30846872607995E-07,3.54108861435505E-06,3.26866230456299E-09,0.301363645745582,5.0171969160566E-08,1.63413490647691E-14,9.55925069333197E-07,
7,7.26379376827467E-09,0.000350637579710162,2.7313194865743E-10,1.95142571316177E-07,2.07049846570355E-08,2.29109255029683E-08,1.26877566791941E-12,3.70167405911948E-05,0.0507801908092384,9.71586212121473E-09,1.19759580716544E-05,9.11948901931857E-09,0.017982904655321,4.46273927024773E-08,1.91427579800657E-11,1.15897430372102E-10,0.165774550293837,0.370150296647348,8.37076767893314E-16,6.50978186241804E-19,1.27281273673315E-08,0.298007750020522,2.83630087076943E-11,2.7793718912049E-12,1.46117309530701E-05,0.000193425275187786,3.19846760223072E-07,1.05656532929591E-13,8.28949832616505E-05,9.89054209866937E-10,8.82339236949895E-08,0.0162494529171294,2.34257686184594E-06,0.0400159767068965,1.11897662244469E-05,2.2119951004401E-14,0.00391382021496606,4.937259414974E-05,8.99349907878848E-07,4.96010209018228E-06,8.97438290476912E-06,0.0823324145679675,0.0130765428123404,0.342032353916728,0.0412835410630969,0.061372175992957,2.17263870006494E-06,2.53797418422844E-12,5.53377747397452E-05,2.90810369850993E-18,1.74100515013969E-09,1.13580296568818E-14,6.85310566216619E-19,1.68123176708589E-10,7.29337854949244E-18,2.23876189110807E-09,0.0626834544167216,8.19293745915149E-06,2.37768196790345E-05,3.90640200794087E-08,7.48515946370895E-09,2.54010378095927E-08,2.64796463732165E-13,1.24524172400618E-07,0.000274387126006843,0.000139760036052653,0.000310505550036787,6.65317721840516E-05,9.14283546924191E-11,0.0374204510628278,0.226607982102037,1.24738659191277E-05,1.29777509331806E-11,2.50190086383255E-09,6.01975159465063E-12,0.000198005335305315,7.66487793109399E-07,0.0173007020960335,0.00074663433879252,1.73814762529929E-07,3.9374926601685E-09,6.72053225083656E-06,9.1818644755477E-08,2.09934137890632E-06,0.0003528872821102,7.5402314796157E-09,0.000639854760001222,9.65900697277571E-07,7.22585034705165E-05,1.02820929382062E-08,3.32340071278252E-05,1.95146761860746E-08,5.39041684513884E-09,5.91888655413219E-07,0.0214521614986739,1.62951502638514E-09,8.03786616875395E-05,1.3570159263013E-12,3.37391271141338E-14,0.262909897991678,
