State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.334482793043856,1.32218149858584E-45,5.84030295821077E-58,0.0253527105988224,4.91363874804578E-14,3.56154509735141E-06,5.7750185812359E-08,1.38122770334064E-10,0.351487553110487,1.35491886581443E-14,1.84828621834161E-06,0.147320667527384,7.25811806619801E-08,0.0509901460282896,5.28853286301774E-34,1.12528114842618E-37,6.89830461990996E-07,1.02495765820342E-45,0.0903598995598269,6.61261528128391E-56,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,4.90079407143842E-05,0.048792461523971,0.305527564097688,0.000573872524075708,0.000786516167008183,0.000544889388670355,6.11630290104889E-07,1.26024800128053E-05,9.33964293422957E-13,0.00168193642464758,0.18754261149579,9.29432032381146E-11,5.74324026769944E-06,3.2444698274882E-06,0.00077140103830215,0.08460930786225,0.000199538342352711,0.264378230779848,3.73683994842615E-11,3.22017535713708E-07,
1,0.00123529588291665,0.0930453871746447,2.16021870783735E-05,0.19149407345097,0.00690481532788555,0.00918950371474586,0.054575201959006,0.0539658661994775,0.000106213793083053,0.144033956973773,0.000490716194764642,0.0524570833338311,0.00673892650573477,0.00234051823931765,0.0971488836581675,0.000114689557457129,0.0170832542213594,8.71189568436233E-05,0.0374461961588517,0.0109229878087565,
2,0.629793690082456,0.00076286027159032,4.65169027658957E-07,0.00371379453746964,0.00212107677788114,0.0217019082499255,0.000334657265610855,0.0365080821335127,0.0295447736588917,0.245359835421395,0.00164911170606949,0.000315989618889956,0.0212458768411973,0.0078353792768093,0.000948954105642203,2.04319155692859E-05,0.262240186495873,1.01615175161563E-06,0.0103306015363058,5.91957081947308E-06,
3,8.41942167783248E-06,0.279475138325767,0.000632400061619547,0.17768083796819,0.035759203109987,0.00716465104918356,5.67138242269746E-09,0.00864540633275648,3.54737208192813E-07,0.237612729094955,0.000599094974291677,0.0291207695261695,0.000533893002293285,0.0307285151807533,0.108121183364731,9.09354089114562E-05,0.0768909629648546,6.12030643448419E-05,2.42264713215054E-09,0.0021008471399432,
4,2.27277284575885E-13,0.00123491857860839,0.00288503871466482,2.03547029654071E-06,0.0291791923400718,0.693564563338502,0.0166861210802178,0.0601039342533216,1.1542508521994E-16,0.000418377905502344,0.066512628547882,0.642774596667688,7.01645396252271E-05,9.68892218084544E-05,0.021655485874763,0.601326887062344,1.57433872960746E-07,0.000558217208194291,1.36988731636864E-08,6.52667391479168E-05,
5,0.107461922700388,0.000157369543209694,0.0115546125223228,7.45577330025702E-06,0.0101682895889327,0.000183051659817989,0.000883296053689425,0.000190428887420024,0.092742963542874,0.000768813613538026,3.80980575867583E-05,6.78656669653392E-06,8.21592565457501E-07,9.57943809686739E-07,0.00163081262505744,0.000240114792241308,0.00418678960965794,6.08264021328531E-11,0.0334073186445635,0.0451323671525993,
6,0.0204430924640072,0.000997267099775827,0.0752355954281693,0.103583602239774,0.0241142221092846,0.00040639820077027,1.26063316194093E-06,3.80485192099357E-06,0.000156382798281405,0.0674861161071658,0.000763682279753625,9.3146953655419E-12,0.0233151012317968,0.000846424382391927,0.114729931793222,0.000109995579205541,0.00674877169256213,0.131818409860548,0.000213109518303759,0.690453611443566,
7,2.09262537666342E-11,0.00246822899719598,0.00243843741377969,1.39794216203333E-07,0.454863281331831,0.0595147874298005,0.00445783423866292,0.208144574075026,2.13188264020808E-14,4.09976254310737E-05,0.0110410312605113,0.0638383121718447,3.51151207962609E-05,8.69366529141428E-07,0.00260029141636023,0.012702445168282,4.56141582337441E-08,9.76024059263175E-06,5.79750257746328E-09,8.04018556589268E-06,
