State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
Initial,3.38061541906101E-13,6.64245948561098E-06,6.27562300175567E-14,0.078684495096057,8.42745006696366E-63,1.54607493088205E-06,8.25187088658265E-31,1.36050106931281E-13,2.14562980673329E-27,4.41772490275884E-24,1.87641507413879E-36,2.73094320668813E-05,4.70108648255311E-24,1.16272793127383E-16,6.50084871363724E-10,3.94478996572984E-13,1.4920201502758E-06,2.3650371099709E-17,4.88123221129843E-10,4.42707470429977E-19,0.000448013999234159,4.74850983703058E-07,0.16867306467118,3.49271080873328E-20,8.92538306779201E-12,1.41587236432831E-21,2.52797909675562E-39,0.000872627789281909,2.32131461518907E-14,3.31498906196882E-74,1.3335869604038E-48,2.50386172500578E-05,1.81178064434741E-19,1.72870709193352E-14,1.64748726353966E-24,2.22697563659668E-50,8.05079795780757E-11,9.41384419401536E-55,1.79596987263461E-12,0.0367171844776391,2.72131222307464E-07,1.81765037966845E-61,9.71784628114235E-31,5.032692207928E-10,2.10234030512189E-08,3.37792275837061E-13,0.000127211217736204,3.11172289664055E-33,9.75071957023424E-09,5.63790135395459E-55,0.00025373093400208,1.06106718966753E-14,4.59651714811319E-16,5.30785065277271E-13,0.569913403760706,2.45713853463453E-16,0.000798847465220595,0.000315745729341285,1.06501091423758E-53,5.12155836213128E-51,4.08379659710331E-25,0.00113531675358099,2.84012399209145E-32,2.14384520733289E-10,1.49993626502911E-50,6.34187874123559E-40,2.61205579730143E-61,8.52113388353384E-16,5.5606823048735E-14,5.78270947500034E-14,1.30390867447446E-22,1.75114689187775E-27,1.25536450132716E-15,0.000566813770587458,1.23100829811132E-45,2.56259619811657E-83,0.141430736003836,8.49661431985069E-17,2.23273444278403E-11,3.17591695061243E-31,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
0,3.25652472890799E-08,0.209832410348309,0.0323548035723527,0.000744482142467493,1.62873558231442E-07,0.000408915232094829,4.39731052570964E-09,2.1930785101253E-09,1.48454201095248E-07,9.75544306108367E-07,0.000835117832095851,0.000191018900504743,4.25692859979104E-06,1.50778211427227E-05,1.80574751861352E-05,0.00435419988173365,0.163966459308552,0.00433451234470499,0.000743169676313012,0.000358019620312359,0.00374375185521601,0.318197524624032,3.98588895783409E-08,0.00912102366160822,0.00561787115990027,1.94633494364463E-10,1.97318376980253E-10,0.0005235163550238,0.015336565938435,3.07932865437527E-12,3.48725952500709E-06,0.0339283369981786,6.87532029336803E-05,1.24004733795595E-05,7.88219244553493E-07,1.80925499098439E-07,2.01571753831297E-07,4.17149844243705E-08,1.32083409683439E-05,0.000225442278589715,1.76198147689764E-05,3.10616160648457E-06,9.56969864503754E-06,2.48143082834326E-07,0.145711945469744,4.64654434178579E-06,3.5431829430079E-15,3.12788782241619E-07,1.4328652202161E-12,4.07170692451955E-09,0.013358338004565,0.00666810178449687,9.71198482392696E-08,0.0490040710377189,1.6985792906576E-06,0.0187373596547002,0.00118317370234186,0.000729896290168603,4.41423593033707E-08,1.52409662074242E-08,6.46128980138677E-06,0.000320830037541935,2.34458554367048E-07,0.0751084666213875,2.68701919536334E-05,0.00415361115333851,2.95423320354501E-07,7.40772268604156E-09,1.33048030914958E-08,8.73835869802107E-05,4.64642502788574E-07,1.72256549558157E-07,0.00318580955147766,8.16162599722585E-07,1.13681086802044E-09,1.94314522984804E-09,0.000125276997781665,0.000238310346747909,0.164606951072601,1.20156006052024E-08,
1,0.000153463014470847,4.63627916827758E-09,9.00050031902894E-05,1.50912242453944E-09,1.78602861994144E-06,0.0344226810273566,0.00115895417589615,0.000678704879752046,0.00341397373125773,0.388343656028059,0.0706768197187372,0.000359140553196989,0.234571069843355,0.00329205442339054,1.36123432109908E-06,2.44438720505504E-05,6.22488447626356E-06,6.15793328421172E-06,0.00144301856441413,2.36964974332207E-05,7.4698800233732E-05,0.000106726747687361,2.95180592395989E-07,3.23767544546354E-05,3.44621306034343E-05,9.61770234557032E-07,1.78462040131758E-05,0.00333787287772288,0.000156700639894775,0.014871623495679,0.129479655708618,1.74713818858337E-08,0.00908616184138635,1.97400822961682E-05,0.00154245549221028,0.0753520972768924,9.61404762602695E-06,0.000293739293348707,0.000102425613127084,9.22756437468581E-08,0.0102447809716838,1.8054211144444E-08,1.25294456908058E-07,0.000115036761061374,0.00121359629742853,0.000226663157909398,3.20125208465896E-08,0.000561187285533867,3.63256322703786E-06,3.30116973138956E-14,0.000567341237109344,0.000215933353111461,0.0162101640653793,3.95380775665057E-05,8.58206579817591E-18,8.84335315899777E-05,0.0141539614207994,0.00917287768831389,0.107661691962315,3.00895652998934E-06,0.000324211232031385,8.77563816716744E-05,0.0869626220224054,5.5083987862425E-06,0.00014240289867925,0.231532090098567,1.83511649925097E-05,3.49282546090917E-08,2.38913187194653E-05,3.43400230259852E-05,0.000508018089602324,2.11086860891624E-06,7.47325744575655E-06,2.14860673281022E-07,0.202001260830725,8.25330920005098E-09,3.1982910643228E-10,0.000507314177056592,7.396280146077E-08,0.0198443106960074,
2,5.14285536957035E-06,1.34857175057657E-09,0.0291040346704902,1.57839150356451E-12,0.000551443409018393,0.000492655521601867,0.0014382626633186,1.70350433806624E-06,5.28397206062414E-05,0.000368974781962596,0.000130972553260312,3.24064499862268E-08,0.0458032207432043,0.000424019738296816,0.000539820000853407,3.81695216267991E-05,0.000204535979698745,0.0133244331862889,0.0366314523930219,0.0890512798588795,0.00600002324793856,5.35254358367934E-05,0.0092125049011947,0.0135402402256639,0.00443274442701156,4.36588818039484E-10,0.000207201742649968,9.47432371492861E-06,0.0402599598999633,4.62803557159137E-07,5.47437609387549E-06,4.05416887188215E-08,0.0133812835967279,2.35042920170068E-07,1.98206210475053E-05,0.000469508278431701,2.91513652228968E-09,2.46344219358507E-05,1.33839472511942E-05,0.0243649985355452,3.87400822458079E-07,3.80079979754975E-09,0.0155135124136479,1.13275776996225E-05,0.00632198511401267,5.77835303481847E-06,5.46753595030313E-08,0.0121080096689835,1.81286609686652E-06,3.83957350635852E-12,0.000133458512866481,0.0124009033921237,5.35562148269203E-07,0.0459124683945216,2.45752230059961E-25,0.0333661063770141,2.58461093121251E-05,1.26513839096805E-05,0.000373267695899923,2.04420177464142E-08,1.22888808905902E-06,0.0471658567493333,3.52067837986891E-06,5.29068342540237E-07,3.44205442498163E-05,1.29350204519355E-06,0.0521019443308952,4.39260560631945E-09,7.12754218906245E-06,3.76545648406818E-06,1.79617856262888E-07,1.21672350282783E-07,0.0447195862969616,1.36549128778957E-08,6.27639976030363E-07,1.46938442133454E-10,1.14735416470942E-20,4.16069706975082E-07,2.96611104465443E-05,0.0180033418372749,
3,5.10527158293123E-09,2.26577574196042E-05,0.000169789120075313,0.000195796497253637,1.94665948208432E-10,0.000936927745726147,9.75549201861218E-15,4.31106111142893E-06,8.13090319482091E-05,0.0182794581146537,0.00207200546189083,1.16134741379039E-08,0.0116021307026369,6.90925305626105E-06,0.000793683214338189,2.06694090297744E-09,4.6861076489421E-11,1.09700292780881E-08,0.00180864816794693,5.85114682208195E-06,0.00166436527910325,1.31004814208832E-11,0.000438211903867859,0.000297374724566272,1.64045510339454E-05,3.52136928386233E-09,0.000444467608697518,1.43979417596636E-05,0.000142669145787526,7.82096301017435E-05,0.00111177805244091,7.28631137867391E-05,0.00705881167875834,1.41101382971628E-06,0.00104046165809492,6.98752124283839E-05,0.00319821826589665,9.47717278882505E-09,7.19946303895503E-06,0.00174001387807349,0.000215342411709662,0.0737499296636655,1.74537097527918E-07,2.09854001308658E-09,0.000173355556170615,2.51591948791619E-08,8.43140787326219E-05,4.84339062657358E-05,0.00109640656089399,0.000348824818636844,0.00364918578317691,0.000122037746555287,1.52582811301337E-07,0.00107474698714632,2.90966416811515E-12,4.17374413621846E-05,0.000249909136431332,8.02490703217421E-05,1.86645084305077E-06,1.81767847535749E-06,2.88568946489649E-07,0.00132047800199302,0.000375136531231239,4.16248961428941E-07,9.2849241274037E-06,8.60699785279947E-08,1.57704513091783E-10,4.32050783888332E-09,1.57008270727715E-12,1.6673130252934E-06,2.68533581996519E-06,2.40654444670579E-07,2.95413123235622E-05,4.08033597751802E-06,0.000494399969744047,1.45356741345496E-06,4.03805785519324E-12,3.08313936259041E-11,1.33986597103897E-23,0.00268468163054397,
4,0.000291790635407371,0.0106666933152742,2.03223375918375E-08,0.022533594529574,8.84314232369913E-07,1.80576472550145E-05,0.00011440294549959,1.67527059827905E-05,0.00103332216891109,0.0138579752460912,0.00269230102622076,4.82176419975663E-12,8.08380723809132E-05,0.00679432439310667,3.75949530946118E-08,7.82367037187766E-06,4.12199525362131E-07,0.000614666701810997,3.27727273335565E-06,1.11249974851355E-05,1.77786711105229E-07,3.41862457022504E-06,1.52214584238667E-11,2.42784741653951E-05,1.49450606828638E-11,0.000361298989010372,6.19104710288086E-07,5.19158940707275E-05,5.81730671149369E-10,0.038466793828781,9.68234945938256E-05,2.90466157494941E-06,1.44962946712363E-06,0.00141463586723821,0.00132290569213095,3.40806641038031E-06,1.98571808714704E-09,2.33909753573044E-07,0.0157767473204519,1.42338803429041E-09,4.49841666677544E-09,1.15604802104425E-12,0.0294296619881879,9.09213750636159E-05,5.26558464494456E-07,0.00308376813870591,0.0142754635141935,4.39476829791824E-05,0.00991801559273559,1.00161088553344E-09,2.84818058895641E-07,0.00664448000337779,1.91982308259479E-06,0.000313401646983309,1.85535501306441E-06,2.45278210415817E-05,4.35939873211214E-05,8.29713689228E-05,8.46761213633113E-08,0.000208596833679187,0.000166409824229177,1.24072545987566E-08,0.206007355727626,0.000457335828619828,0.00152392374826747,0.0504453411476532,1.10402586463717E-05,1.51861211578427E-05,0.000203162757886668,0.00504853284431043,0.0793015900597396,0.0268078800049274,4.60976314670396E-06,2.38537779572123E-08,0.0638303056086947,3.25336039509541E-12,5.61367123921388E-08,0.0048188885474497,3.32144620808114E-06,2.72153473706553E-06,
5,1.02215033340524E-06,3.44453916645582E-07,0.00380351771740293,6.35109261125929E-08,0.000501071390926745,1.87859010477638E-05,3.48498026767427E-10,6.11290715880396E-07,0.00130794602558877,0.00125834538336958,0.0018903335533685,3.61920787581214E-06,0.000647722009984668,8.84109183004407E-07,2.24178854717944E-07,2.5593612614364E-05,5.81599456082857E-07,6.29293014466601E-05,7.89131858150821E-05,0.000337911083122287,2.31853544354302E-05,4.6320828336059E-06,1.91242000101231E-05,0.0113396663357332,0.00536953765860694,2.88388765794272E-05,0.000129926698039289,6.82415260764823E-07,0.0015915951718942,0.000255376765500471,0.00821646895589193,9.42093910416504E-07,0.00270438668492668,7.55721049028137E-07,6.32658032423837E-06,0.000101720895511362,4.56497717332147E-05,1.07390271813893E-06,1.90449558455029E-06,2.96595304469313E-05,3.31632196261691E-08,7.56986751637121E-05,1.35283045018776E-06,1.81529446179152E-07,0.00611761720894069,2.13973636136348E-06,4.09008504770644E-10,0.00535900455136181,1.33381778620159E-08,6.92117881575798E-05,3.76171867742441E-07,0.0013389677759439,0.000120602782370463,0.0205924362250464,1.49044109364482E-07,0.000811621875158741,3.61792319791813E-07,5.3049634877483E-07,0.000140773842665323,5.09020766265006E-06,0.000132778515781637,3.25619428770603E-06,0.000492481769532504,2.22454246325636E-07,0.00109321720612168,4.43470797214515E-06,9.84599578316305E-07,0.00178843443011205,8.98233550581994E-07,1.27161877138303E-06,1.39787792457055E-05,7.69519457100701E-06,0.0018230568583199,1.85075977957465E-06,6.29981584544624E-05,5.07301415256284E-08,9.94940917979167E-06,0.00153540323003537,9.00801698056923E-08,0.00288927969949032,
6,2.6591710013777E-07,6.38658925861483E-06,2.28690546226551E-08,0.329110294770697,2.70219649762371E-05,5.11568918067112E-05,5.89222237158217E-06,1.98360392540532E-07,0.0151008149106857,0.00474865193933624,0.000290671290352528,4.79314779996084E-10,0.00103160592931054,9.67374471497265E-05,1.22625825272826E-05,5.81396734713309E-05,1.98698734671828E-05,5.88089885874179E-06,0.000166094764507434,2.07691133731484E-08,1.30710694568998E-06,8.36295215443447E-05,0.0232614551343446,1.12984120199283E-08,5.06629373282888E-09,7.82139041738687E-06,7.97071314790235E-05,7.56698316760638E-07,2.69714282399441E-09,0.000133491499337382,0.010365073792511,5.98061662933542E-07,5.28703778362766E-05,6.86141132843106E-05,3.21641195949439E-06,0.0476752717459712,4.93167092045368E-06,4.40483054285107E-06,0.000145103933562335,0.00270837447093228,8.7101774293622E-09,4.70159933075349E-13,1.27241921702263E-05,4.76998039707408E-07,1.84561776254795E-06,8.0383774500987E-07,0.147535090562454,0.000394659705789585,0.202528570970041,9.62254750683058E-05,2.96761733080717E-08,1.33261975884596E-05,8.77126094914407E-08,1.58170001961398E-05,4.52523084512959E-11,4.5472895310753E-08,2.54147087813603E-06,4.19920584914884E-06,0.000465743792161535,1.60764790435679E-07,0.00091161371209356,1.09815642034957E-05,0.000131212725411943,0.000242681006740946,1.57230855172834E-05,0.000467037372480152,0.000117582606121277,0.00909032369561232,3.58490116473968E-08,0.000321869254395621,1.49053133522514E-05,1.54367943094956E-05,1.00850864895699E-08,1.30004645724815E-09,0.000173638445293021,1.11297299130909E-09,7.30918143204332E-17,0.000112542739030182,0.000287438337756647,0.0151165968904216,
7,4.95833821148425E-15,5.89533950795922E-10,0.094811561541006,2.57477528510469E-12,1.23762027811656E-10,1.7857288982098E-09,9.77921473923128E-13,1.24085061153661E-10,1.34184159553628E-06,4.94536562137599E-06,5.57660811007447E-05,1.04444908972592E-06,0.000150388872710916,4.801229841608E-12,4.65725975893701E-07,5.67401304217508E-09,5.11853620894822E-13,0.00192627106174739,1.25187000620658E-11,0.0659665438022593,7.49518324440156E-10,8.77015196239792E-11,5.60898373001765E-12,0.00509365145447563,0.00257330866933245,5.14348285786135E-09,1.30904611655987E-09,1.63647371053825E-11,0.0199154803800854,2.0683365434395E-06,4.62362365546002E-05,1.38960156555407E-06,0.000232186772329737,1.37757510694979E-10,1.44826286576658E-08,3.75363630121599E-06,0.00420372073963653,5.26075263989976E-13,3.79684355504706E-10,4.02715376263323E-12,1.20995269964451E-07,3.35266090230027E-11,3.34522629310371E-07,6.77830547457366E-14,0.00183655361149575,3.87217321306741E-11,4.73686058543418E-10,1.47249607386458E-08,5.84655922447506E-08,2.87166112557042E-13,8.0053284549918E-10,0.000845141917626883,8.46231429930078E-10,0.0894869580962115,2.66254494782925E-10,0.0928863729199051,3.32396996007885E-10,2.77515061379393E-10,5.14097865682486E-06,8.24664908339922E-12,1.45522416952741E-07,4.54061616854058E-13,8.11198821047049E-09,2.88818484751885E-11,7.00556885563719E-08,6.24169343169937E-10,1.5213539287132E-14,5.5086962803324E-10,7.55604517592258E-14,1.57742447247258E-11,6.58641786230107E-09,1.89523480981936E-09,0.0946115758574722,6.80251115259125E-07,3.70339995405434E-06,8.54649064883443E-13,3.46676042739492E-13,1.78508039974052E-09,5.71408932996314E-16,1.08001784738696E-07,
8,4.87394150707885E-07,8.55495816928338E-06,6.22136126265735E-06,0.0100125921943025,4.13772840107717E-05,0.0224055373237101,8.63966847833669E-09,0.00550409844079548,6.36712316691758E-06,1.20493697712931E-05,7.37774526146305E-06,0.00466931384231264,4.73895875155913E-05,0.000160052748941013,0.00463698095979097,2.25447612785555E-05,1.76717627724912E-06,2.79000767316827E-07,1.77863228267909E-05,2.49535453999099E-06,0.000373055859841273,1.36378575726811E-05,0.00811165015035073,2.06828267636871E-07,0.0013396834661295,1.34988970537287E-05,1.55118467975243E-06,0.00582913907304323,2.6014715180581E-05,5.33293091420297E-09,2.83259889071294E-06,8.01385890505091E-05,0.000445622980679311,3.84302150427087E-06,3.58627931902877E-08,1.80899104249011E-07,4.78306888068882E-07,8.9945985259651E-05,6.25283128002563E-05,0.000722274667665804,0.000181406391299459,3.71782125983498E-08,1.5901888628836E-06,4.49322142361108E-06,0.00561261176925622,3.09076685336191E-05,2.38737176156939E-06,2.69458649778455E-05,2.3802321737159E-05,1.27023655952284E-07,7.1690952328354E-05,4.09453966953157E-05,0.0212798310775983,0.000557156719854424,6.90180085377489E-05,4.86375072705608E-06,0.0104120105738278,0.0070026107962018,3.28328162485406E-09,1.12560001485649E-09,1.9676982753351E-06,4.53966218215063E-06,3.26807178431168E-08,0.000181542368432082,1.30858994482148E-06,7.35381466842587E-09,1.31922763117874E-07,4.90656752095859E-08,4.37377586030044E-07,0.000295901458301717,5.6849347703455E-07,5.58992278419223E-08,2.9343118524732E-06,1.16679130316855E-05,7.83694966917361E-08,4.36117840565665E-07,2.92543290652946E-05,3.3826002179584E-07,7.18526827467453E-09,5.14292578797125E-05,
9,2.49768767549696E-05,5.75036129797565E-05,0.00115369212017477,0.000181819432155095,1.34217649587757E-05,0.00184778184914464,1.17893942960062E-06,8.15631900687261E-06,5.40986158672195E-05,0.000164754479847535,0.000951808145943095,0.00528724999341396,0.00211099205270886,7.95531602223676E-05,7.05176512846497E-05,0.00548148913607178,9.64884017082137E-05,2.26814395397729E-08,0.00953054060300646,1.96774670938616E-06,0.00350064187152292,0.00105706485322675,0.000523503933405886,4.46882956667444E-06,0.00334485291270795,0.000362105081615653,0.00423913229528483,1.68787117836773E-05,0.000731237777185176,1.78194222492456E-06,2.99291121966032E-06,4.88757537038637E-06,0.0167074608895834,2.6255728187591E-06,0.000112735688923392,7.73991765469877E-06,1.53300118591623E-06,3.72497536753147E-05,1.26011755036493E-05,0.003241863350232,0.00249668968838662,2.87732435664102E-08,0.000822713490807666,8.61331687272544E-05,0.000151695160417076,0.00020603064357267,2.43413689531172E-07,0.000663788354427451,1.57083570215463E-05,2.3620001292865E-05,0.00099127055277051,0.000933214218680093,0.000474066577539347,0.00564093113749294,0.000308940234568259,9.55746955869991E-05,0.0001820271025808,4.31953927056356E-05,1.94505034925441E-06,0.000335460588636209,4.46184512225698E-05,0.00569477326136198,4.78550470050546E-07,0.00033008759196329,2.43958417539053E-05,7.93769288960114E-06,1.1492999145971E-05,1.6518844204262E-05,6.49023675387435E-05,0.000141133115976365,9.68387204042243E-06,3.89179368607403E-06,0.000283158172257114,0.000487244884861575,2.83156583087081E-06,8.13489187001712E-07,0.00177559383919571,0.000774371788362598,0.000227364530209932,0.00129001523033767,
