State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
Initial,4.5136824690167E-08,0.000573594892139402,0.000479394524973896,1.84767807659829E-12,1.13880023428812E-12,3.74424543607271E-71,1.32152234214768E-08,2.71801752101723E-09,1.68690536652672E-22,0.00627752788181792,4.26843640818526E-06,0.0739602467037143,8.7412589399923E-50,9.67903175901596E-09,3.75285951669945E-48,3.45361225912216E-07,3.86169454092044E-72,5.49617718218721E-89,1.46357957047858E-19,1.29135302675346E-39,2.3545464657376E-50,3.71138630397095E-18,8.70470024980013E-32,4.32154077894837E-06,1.01483871782543E-120,4.02598211239692E-79,1.04334050134371E-25,3.73101967114418E-87,1.07463236045739E-19,1.38947038023138E-17,8.64863931974549E-07,2.176416388453E-25,1.22250584941352E-43,6.60386635400058E-13,1.94097335297486E-09,3.07722478947272E-27,1.08845792027551E-07,6.66128868898563E-72,2.75501343974976E-26,0.0567356522811517,1.51705305881553E-16,4.48075982997597E-12,1.35500732815248E-16,1.8621083996956E-35,9.05989090094606E-34,2.28328227447499E-24,3.4650400483215E-20,7.19577008361733E-17,1.03300727588115E-08,0.00581920356291554,0.000104540067929549,1.10590710462784E-129,7.91679769193343E-08,4.44650835276803E-24,1.65429955530051E-17,3.86503792526381E-27,3.51141592504186E-09,5.32864737518768E-15,5.51861488935522E-13,8.56484120384672E-08,9.12796100100187E-13,3.23420897497001E-21,0.622038383976443,1.96498708499152E-30,2.63842507106769E-49,7.87783095971404E-17,2.98866153120096E-15,6.45800756225986E-09,0.0266250285714699,7.70059547312838E-70,2.8577953133474E-87,7.64439103572441E-05,1.39209619908516E-08,3.97321442266118E-29,2.05656453133062E-47,7.49664274762348E-20,9.32706658727367E-49,2.30887069712588E-101,2.02174063781561E-85,1.54587432023814E-14,1.71701234035081E-29,3.48792807310091E-45,4.09395886590622E-07,0.129265448372567,1.71224990542839E-38,9.62102957298918E-25,2.97017262818611E-06,1.58104875469821E-05,5.52024567696052E-06,0.0780096441681079,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
0,5.75163223294201E-05,5.48823395576003E-07,6.94590377211251E-06,1.58603770402356E-07,8.83670758852315E-14,8.22597473133776E-05,0.000839056734801792,7.08873288471627E-09,0.00291472203301345,5.33690684751087E-11,6.72180830061935E-05,2.88603618613559E-14,3.68772637676333E-09,9.83051235363219E-07,5.01214195110876E-05,0.00150785167349705,8.02941613826993E-05,7.07544480196246E-05,2.47587896951416E-07,0.00161179395013601,0.00124877343078307,3.11571411795292E-09,3.03165271982848E-05,0.000401876902446104,8.02805921873573E-19,0.00196807246978458,0.000202168159544691,0.00204784961039003,0.00296012317948764,2.32916345323436E-09,5.95016024810293E-11,0.000841555146237375,2.17256809238231E-07,2.61692865657914E-05,1.30377347697799E-07,0.00404695347721779,8.59697431410647E-15,4.63949421321365E-05,1.95632525525182E-08,8.32755171959831E-18,2.41511700964989E-07,0.000563078478193268,6.30154808819469E-09,0.000160632831627299,7.77910995781463E-06,8.12468209171723E-08,0.000600014712105098,0.00169199583306661,6.80671992887025E-11,1.07421547376594E-14,4.22876478524329E-06,4.33017892714771E-07,6.76339300179563E-06,1.57851216232607E-05,4.25715324014448E-12,3.13177171805101E-05,1.22456191440169E-07,2.8424122140245E-06,3.39500277153116E-11,2.81104915678921E-10,1.60835389548916E-06,1.32266028979909E-06,6.10038016611018E-27,7.65952621725488E-07,0.000783868961417843,2.55148980488114E-05,6.20158426925144E-05,1.5802847851192E-07,3.02842031155816E-24,9.46002496535157E-05,3.03165118210662E-06,2.77397898783485E-08,5.59242018268938E-06,1.73214063092066E-14,0.000286710950424287,0.00073187515383736,7.7519333907234E-06,1.52961640433605E-12,0.0192227932465951,2.73645188991459E-05,0.00077073872146994,1.11012647646627E-06,2.62918324102321E-08,8.16531029047908E-05,0.000505071820092197,4.04317715971864E-06,3.35398554360848E-08,5.75287547015829E-12,1.00553235514845E-08,1.05677220471212E-07,
1,0.0185680487399705,3.67042719013859E-06,0.0073361876841748,2.63247313010199E-11,2.38057352873305E-23,8.01081448545031E-11,0.0276632403985343,2.72029656659305E-08,0.0895089418004294,1.2275383313316E-08,0.060601313019121,2.64616396956415E-14,7.68488217982093E-06,2.27459034686794E-12,1.40969726692908E-10,0.00509059647942162,1.73286503201903E-17,9.8706814695032E-19,1.97240173695081E-08,0.00015457286866267,1.47687986627859E-05,2.44634136869026E-10,0.0569279777348669,0.0382064135871744,7.26476949377473E-14,3.72726928850698E-12,3.97624982864761E-06,1.10981205552604E-11,0.255055778864868,0.000211129623903389,9.37942456124081E-08,3.11919494373324E-10,5.34303383212537E-13,3.17197171775494E-12,0.000215104586967667,5.27896752608586E-05,0.00125077480979813,9.78747469982492E-09,1.43988903627209E-06,6.81210221242377E-10,7.72625107250959E-09,0.039457940691135,6.82211781799622E-09,1.69465274610946E-10,4.82558437991303E-08,3.96411790995691E-11,0.0481379440573931,0.043369258941834,9.27302493269838E-09,1.55914725768541E-13,0.00494520312027378,1.40456802452521E-14,0.000169218571164455,1.03662810473292E-12,1.5498377650229E-16,1.2956386016043E-10,0.000948293100037776,4.0091348778888E-16,2.4467311199652E-14,0.00412960926378554,2.02092967527143E-06,3.99779264421709E-09,7.49754841226496E-11,3.83065299966627E-09,9.35244270927243E-10,0.0491017809826294,0.0109419057512827,1.12449545720584E-08,9.63085199122244E-09,2.08590797754539E-09,7.12092882760289E-15,6.43650480753593E-13,0.000901012754137622,9.06749628922211E-17,1.39042473603349E-11,0.0428352284578711,1.57956806460291E-06,3.17479582663309E-20,6.13447140436692E-07,0.00241932239655843,8.93746253691302E-17,1.04346090722803E-06,2.44209553230362E-06,0.00215382361367845,4.01767635874133E-06,2.55035417655674E-09,0.000153319660572928,3.8228321576828E-06,0.000300124176525317,3.35981490454275E-09,
2,6.80006584697659E-07,0.000463123372277165,1.39534146422129E-06,0.00037981132324126,2.5531385157815E-08,1.9282142770395E-07,0.00042365405313027,1.20416513719602E-12,3.52116161256167E-05,4.67255067472087E-05,2.44166457579006E-08,1.42482858040579E-08,0.00191151303288125,1.7580731248549E-10,1.40858594589756E-05,0.000294629710884242,1.09236270976745E-07,5.22315453465155E-07,8.50883441407778E-09,2.35385414632998E-06,1.80549034880809E-06,2.13379453955754E-10,1.3405242141735E-06,0.00035100512444514,0.00924897773563201,3.38248271002584E-05,6.51052054955493E-05,0.00459671044552277,4.41453944142256E-05,0.00039997826027723,1.02908161198664E-13,2.72803465587155E-05,4.78294573397963E-10,4.80578696694112E-05,1.38248542898408E-13,0.00128968854986899,9.68232970569424E-10,8.59974608022544E-06,1.4501720512882E-17,0.000428108269198446,4.51286031744584E-14,5.18457444797901E-05,1.01586122147075E-10,2.98159421176916E-19,8.78224239765134E-11,3.42897309103091E-08,8.09078763354896E-05,5.27837321895426E-05,2.73628672543759E-10,1.17571062253693E-09,0.000275748520506052,0.12795234974199,0.00220912425593522,3.64171657298591E-07,1.67687920066016E-06,2.74389473835938E-07,4.86325451902341E-14,6.19177325197245E-08,0.0328271495608538,1.23442794447805E-11,2.30821308691873E-10,5.55740448424009E-07,0.000292156934602133,4.12288899729189E-08,5.32514363938715E-05,9.70381876888599E-05,2.87396965374786E-06,2.56873072142655E-07,0.00332833949413158,2.49440576254636E-06,8.53576472192356E-14,2.10625937856648E-11,0.000166515599308042,0.000741264420213084,8.07537119792715E-08,0.000711944552359603,3.72246602481254E-10,9.97302467448247E-05,0.0161983347443223,2.71831962347197E-05,2.0672179561292E-07,7.09106026502958E-09,4.02758445316971E-12,3.64976726389039E-07,6.06009547384509E-07,1.27538210392921E-06,3.38606706254917E-14,1.27465827443431E-11,1.04079283829448E-17,0.000126755517586623,
3,2.36724054255516E-05,1.52733663660345E-06,0.00395179706520949,5.90763628823079E-05,7.72610269720657E-05,0.00763054621259597,4.88732770381701E-06,0.0008434791587772,9.64552909817814E-06,0.00143548153343765,0.000108197715181468,3.37523970313481E-08,0.00152975186649143,1.30812008986568E-06,0.000837691366413354,6.10012723092341E-05,1.08211664517942E-10,1.40069585993435E-06,2.0319529198306E-06,0.0620293891390136,0.000719766190145964,3.5840694058929E-06,3.55551953950793E-08,0.000283509316440222,0.0734493826614942,4.43614903908259E-06,0.00274469065042256,2.89512897645331E-08,1.41214184900138E-05,0.0118424461900092,0.000105947214738951,0.0456677006093515,8.86109883263866E-08,4.88907375671174E-05,8.43670976312877E-10,3.17205384235591E-06,3.20789212446987E-10,4.87208675620972E-05,9.73715102337375E-17,0.00517941425117008,1.48060364358404E-05,0.00100251220443841,4.7399785174232E-05,8.18481161948311E-10,1.45227650717196E-08,3.89645953511457E-06,2.40274307974539E-06,5.59790811674773E-05,2.68785812637353E-05,2.34986999317684E-09,8.11068291946391E-06,0.0649955835035718,1.06698113603249E-05,4.06178888901173E-06,0.000353275040634619,0.00155274608864514,8.48707951010882E-08,2.8746730177556E-06,0.0873496529189763,4.91779958812147E-06,0.000415419945124867,2.71859884870027E-07,0.216761570029266,1.67638844000253E-06,0.000162718356000012,6.43257964467965E-06,2.1363197539866E-06,0.000100340594306795,0.157647689636046,3.20264087750816E-05,2.27496363708021E-09,5.18382337488347E-06,1.48420730190583E-05,0.0123360605966179,1.94485739982518E-06,2.53187189336294E-05,2.12482243263301E-08,4.35390064035198E-06,3.69266004711212E-06,2.65349285193604E-05,0.00135758387634881,4.53679230648089E-08,0.00013316788416465,0.00407295387440831,2.31472800846187E-06,9.67439538135494E-06,8.84203049217739E-07,1.39537797324024E-13,1.17251336711451E-09,3.85678386193592E-05,
4,0.0235874009329293,8.91984846259287E-10,1.51553011221325E-10,0.000297622692286544,2.99699892472215E-26,1.13399344583992E-09,0.000920235310596548,0.00385811152286479,1.53037109392884E-10,1.08617900363985E-10,4.1775220025085E-09,1.14007211262661E-23,0.000145750356769412,0.00402614044423901,6.89002063096496E-08,0.0168179035441281,2.59744001368056E-12,0.000101535425028431,0.000103641630982318,2.2591643839737E-07,4.91015080068509E-13,7.12447913648321E-05,6.8619167731402E-12,0.0245447611837858,0.158409001122611,6.33428778889739E-06,1.58251731881589E-07,6.02642112501319E-13,6.85133866551E-07,9.51308899495396E-07,1.28481114937007E-07,0.00444820246683538,0.457892638058736,0.000409488863437724,1.36678567270416E-11,7.25773570986978E-09,0.000280539210320035,2.20403283474986E-10,4.50501325815154E-07,0.0477875543689413,6.06747654575441E-07,4.29652210826139E-05,0.00028065922151386,7.71174668841762E-13,2.12920952829671E-12,0.000659455238454945,5.38243373314631E-10,0.000180072587317868,4.31807397733046E-20,1.4301897298587E-18,4.87260037795267E-06,3.58706248904424E-09,1.56117252959232E-06,0.460593046491833,2.05242772699042E-21,3.671916004782E-06,4.31337566388607E-08,0.000568788278847009,1.61693510792741E-13,4.26419255215191E-18,1.50023044700519E-06,0.000454118014057563,0.00225488137680064,0.000122838580972498,2.41226569971592E-10,0.00139877025625623,1.75833657188127E-05,4.43029084992721E-16,0.000810339608331808,8.42744543688184E-09,2.66172792211898E-08,7.3407163808224E-07,9.42006853003838E-08,0.255420563592485,0.000552451745123011,0.00087961328510243,7.94786593803715E-12,0.457088750248853,6.93791799556052E-12,0.186500865512466,0.00302026926269234,9.87559264910527E-12,4.61549256687055E-07,5.72315171478573E-32,5.60383414415597E-12,0.0151143840113233,9.1326264800373E-07,1.21491449386319E-10,4.28972093362694E-09,4.4890346364982E-12,
5,0.00793353168338782,0.014930447457168,0.0892207525529437,0.00779604135062031,7.88889385952063E-10,2.04134430986901E-09,0.021516060292394,0.012599542468017,4.61991769572601E-11,0.263646041760709,0.00147521415760235,1.6369207573896E-07,1.43524298641091E-06,0.00112362411647617,3.76172989668321E-07,0.032628754220229,1.6863628574888E-09,6.58971229853247E-13,0.00485902346306178,0.00055211979174122,0.00213628918943847,0.000146393309362462,1.69785735561128E-05,0.0666606099293074,3.87201414955927E-20,2.27370377688638E-11,0.0179141742209229,3.80931237706199E-05,3.42510559696694E-06,0.0021564656476275,0.0243907828097671,0.000128378828686748,6.53010652168321E-08,1.3230888499205E-05,0.0527673663105881,0.00390340527176689,0.000186768634859961,6.53460869074596E-07,0.0588655576562788,0.0742260512302115,0.0142708630204961,0.0075405963714132,0.00797120620348774,1.25695393665789E-19,6.51996085829511E-10,3.55909712603947E-06,3.68827103788081E-09,0.00247485657225227,0.000191073284190877,1.8945689499803E-10,0.00465267223206067,1.00187666658473E-09,0.00361882572685819,8.31436342388412E-06,1.68933646338269E-07,9.37596882919316E-05,0.0996186428505897,6.54499115110009E-09,3.24364851141787E-06,0.182129030694386,0.15506466668506,0.000128383674930785,0.0231385439849987,3.3834193459585E-06,5.44436938904979E-09,0.0003908331916357,2.94991183041065E-06,0.366792779013487,0.0129938589660322,1.05484636096976E-08,1.17410969737832E-09,5.30835488031406E-06,0.000191334297778588,1.84825756677774E-08,5.74990119800079E-08,0.00245035957324195,5.27958076325288E-12,1.63457500890898E-14,0.00584908874825019,6.7643979979527E-06,1.15885166162392E-07,1.31035254480191E-11,0.0866155299289445,4.56494730164334E-11,0.105150194429323,0.000309112181194836,0.00639694424318533,0.00954719929209432,0.0217337724545776,0.000633753439835534,
6,3.73979939520871E-05,6.79615630194259E-12,0.0016755830990623,1.06921335476344E-06,2.19820198559615E-17,3.46497914225274E-08,0.0029817182130737,8.8023903409332E-07,0.0872093575728727,1.96184007197376E-12,0.00789045979991766,9.25145408581564E-05,1.46591954129932E-11,1.089518264453E-08,1.37269052805576E-07,0.00541808596736364,1.87200231020143E-07,6.79912456103492E-07,9.41651850825642E-10,0.00639624333696894,1.72449892644005E-08,7.1891114650099E-09,0.000193293857704052,0.00402536625008506,9.84319975365112E-23,3.95956538073887E-05,0.00024316589464241,2.58120560000647E-05,0.0309626093607101,8.06023439124307E-14,4.20891410554201E-09,5.19759944214723E-05,6.63284460586863E-10,6.68926532614318E-07,1.65292369388841E-07,3.16075313203304E-06,5.34663022323806E-16,0.00175150768591147,5.85806052258926E-08,6.42533063284528E-19,7.1112409831102E-11,0.00515056650378387,5.06574801618507E-08,2.51772266631463E-05,1.78591813959364E-05,4.22846308039025E-08,0.0367229623781963,0.0376778827294057,1.6881762859532E-11,6.75899164861046E-11,9.43831734332296E-07,1.08145194889319E-10,5.9936668402158E-09,1.53131490372434E-06,2.57415793478382E-14,2.35391537107211E-07,1.55943193007375E-05,9.21819696030956E-08,2.80411498455393E-15,7.92172144634088E-11,3.22704633308575E-08,2.66641563393622E-06,1.60780527773332E-31,1.55560831838685E-06,1.48276806061606E-06,0.0001198124423862,0.00250989431820692,3.30113944996E-09,1.2767450307579E-27,9.18113179915876E-06,6.31509743661091E-07,1.9621360031596E-10,2.1373368329913E-07,7.80298178938519E-19,6.52413181551116E-05,0.0428300449508616,4.74731988802727E-06,4.62329075137693E-17,3.11860269633269E-05,0.000355916087765955,0.000161909573785988,6.9514195943837E-06,2.58784867066707E-07,0.00883716598119788,2.46878663191552E-06,1.29951410641965E-05,9.71419020962211E-07,1.57498801658947E-14,9.43680432178534E-07,1.27210798046521E-05,
7,1.15411784667242E-05,0.000493059525063872,6.57764729997355E-06,0.00087820782070266,6.61579190932481E-07,0.00219623976220598,0.000739330715886082,0.000868857547578775,1.49853495639217E-06,3.16215011300369E-10,1.15108465978268E-07,5.63757852118619E-06,8.29955747572088E-10,1.75482040060619E-05,0.0858381361171658,0.000393176259500591,5.47673943018652E-05,9.7924882931235E-12,2.86627593239599E-07,0.000368100522189622,4.83928407171768E-09,4.26975695779441E-05,0.00242359429251971,0.000173416608117318,7.29159917629164E-09,0.00931259465391319,0.0112724347707463,8.95088677177998E-05,0.000280245048766166,7.90493559843613E-05,5.69178193765759E-08,0.000411561759362072,3.48805081977765E-08,2.58182669052329E-05,1.08311524860149E-09,1.23082411588737E-05,4.65517332886367E-08,0.00646393111321276,4.73555079078394E-15,4.25385149510531E-11,3.70882140362744E-09,5.50065851885609E-05,6.68677688935229E-05,3.62069895627014E-11,5.17111271696142E-11,0.000512466827442479,6.48800775998098E-05,9.75034845413364E-05,3.88200768173894E-07,5.92338598845561E-11,0.000360702884541596,3.80060014280581E-07,0.000561418194558335,8.09188962810028E-06,4.38068876180833E-07,1.73448100412735E-08,6.76313890635931E-09,1.54310046647251E-07,1.81888613256994E-06,2.85002822398405E-09,1.53308393590449E-07,0.00232887319057281,1.06291470434383E-12,0.00123893392405136,0.00109228769885018,0.000540270242084241,8.84290507743526E-06,4.41650963794986E-11,3.63725981386918E-11,0.0122440713593684,8.15622304416781E-14,2.16998192400471E-07,0.000564710099547322,7.82384543366506E-05,0.000135126262886983,0.00122431315449976,9.13439069132885E-12,1.30234885788011E-09,0.000224212182255375,2.73013865925731E-06,0.00626590851427773,6.82397475204889E-11,4.92745712237347E-06,6.77785566685179E-12,3.60709423160979E-05,0.00974410733703976,4.70619904060823E-10,6.50085915610447E-07,5.44049544796535E-10,6.21493749264178E-06,
