State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,0.058995828808357,3.22155966678611E-24,5.8002185299325E-08,1.24979200653089E-05,3.01832282799598E-49,3.02352398556962E-40,0.0173662704339327,3.83712197119E-30,2.15680325015796E-42,1.01237116828764E-27,6.09546965304519E-63,3.37456532877183E-09,1.6792719726685E-06,6.44024013267796E-12,8.21338956458461E-17,7.70892201542052E-47,7.03338181403801E-50,3.57031511660774E-06,6.94621835262482E-10,5.92612475732087E-13,8.40715031339866E-08,8.91626901562171E-09,0.00322172996834785,0.00118218677278489,6.2799709481589E-81,8.48360978221039E-16,5.97019180284029E-59,2.27589176378227E-09,3.48363172421356E-14,1.08096694085193E-23,2.71013911384477E-05,0.707979794812996,4.71552551204892E-11,0.211208440927702,1.78960474256919E-22,4.65561391355064E-86,5.16169857071955E-35,4.12902776267887E-19,7.41957127063505E-07,3.11986706816429E-11,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,0.369836296400052,1.60209080656925E-12,0.0486252483104091,0.00580444321433126,2.56469053611222E-06,0.361790671480334,0.000133670609885989,8.02271641612095E-06,0.493312127787366,1.51126896005428E-06,0.278062315898599,9.23287992388674E-06,0.133990608993216,0.000886076629594232,0.00209999110449654,7.3372500555417E-05,8.13892042449799E-07,9.29245972184049E-06,2.26462169759301E-06,2.41889538947168E-21,0.000306859290131014,0.235989640029013,4.27517948701319E-11,1.4565984332593E-15,6.29206790966808E-06,1.65909844704039E-05,0.112107180282106,9.23800907801498E-08,0.0748979491404817,0.00592239314076781,0.0557322119569282,1.13317620312466E-08,0.710409335272627,0.0582559398829462,0.00171102932899616,4.83326202290429E-06,0.0823162276803359,4.24597074231292E-14,0.0483726367615781,4.11555561440525E-06,
1,0.000431215291546175,1.7617008886606E-13,4.76366468364072E-12,0.000108479268176049,3.77862007999349E-07,4.06596175704852E-07,0.171453122711945,4.22088505164978E-05,4.71716614526851E-06,8.8443941918027E-05,1.18631950633604E-07,0.925354467114359,3.11510913486223E-05,2.66890496422291E-05,0.0016988470091546,1.24694863374668E-07,1.06864536437508E-06,0.0238541508914378,1.47045654257524E-06,1.87791992490112E-13,2.78323294242412E-06,2.08131421985205E-10,4.054777289344E-09,1.47025142712974E-10,4.97722065434174E-07,0.00491966432181548,0.000194918435273699,5.26064585065634E-10,5.06010352985363E-05,5.70592824378222E-07,0.00240803245061657,1.50931801841673E-06,1.02771613284172E-07,0.0158683366652842,0.00213638078597999,0.00992615716977351,0.000640469925904959,1.31195178653613E-11,9.87644840029213E-10,2.88628199896834E-05,
2,2.00070074265535E-07,0.0016022624119325,2.23647517052889E-05,5.98868079529708E-06,0.000666522691163856,3.48777908414344E-05,0.0141319806152701,1.24369703884947E-06,0.00776080680770919,0.00233839555248404,0.148689027045863,0.000136058991918843,0.00145255234740933,0.000424360950752593,0.000319379683656292,3.32019420297484E-09,2.359548015446E-06,8.98565426531734E-05,6.07192113383177E-07,0.000208888899724014,2.31689727331007E-05,1.55620692016761E-06,0.000613226379802796,0.243289371680807,1.97658190027323E-05,5.47257810910681E-05,0.0111732519076133,0.000340540965866639,0.00847231944100749,3.4420432124586E-06,4.73481208779478E-08,0.496615941466089,1.08330306681931E-05,1.18484248202514E-07,1.64416635808546E-07,0.000430207767748214,0.000877893032145405,0.0013992082199331,1.39059702916389E-05,0.000104515711579144,
3,0.00296367643044229,0.00129315890500226,0.00159869588342563,0.000658385578748019,7.1349923505422E-08,0.0107620517059223,0.00111587292298772,3.08096630159791E-06,0.0149934275429097,2.42123084972746E-06,0.00320009718992797,1.86943941588841E-06,7.22231721448673E-05,1.44467802862312E-06,0.000945580056938104,0.122736206570099,0.069824763088522,0.000461480742895706,0.0133566698769704,0.000198811222311154,9.82619093437365E-07,0.000162231077841286,1.15369953846362E-07,8.27554663230411E-05,0.0407254571112205,0.00640131239240571,8.47646434438286E-05,5.64597194201736E-05,0.00420024955125894,0.0992105396934394,6.16269044771958E-09,1.52996986649982E-06,3.07361930187693E-06,8.87884721637605E-07,4.13951342823634E-08,0.000303524384515965,0.045457196214395,0.00091852559948946,0.00185345953792066,0.000198713295092011,
4,0.132340689078515,0.00298198074466309,0.00014234347764213,3.64845289425403E-06,0.00184743609476703,0.168479784750932,0.000512765736622146,0.217777271943471,0.00640061372431023,0.00155097417493299,1.25520186074532E-09,1.6445621910603E-05,0.33835892826441,0.000526668510025815,1.41766563290707E-06,0.0190087038678385,0.000684113117712632,1.07651096941177E-14,7.71084485270381E-07,0.333001922494122,3.20508811745295E-06,9.38371047407887E-07,3.28492707034203E-05,5.01766574571545E-05,0.0124333163334885,5.13606178801786E-07,0.159285277594291,0.239999245247551,0.0773002395749805,8.3774533321346E-05,0.00101007421029516,4.41589900654853E-22,0.00195474120838375,0.000641199784078638,3.44430019824242E-05,0.000350173867844455,0.0125777845967762,0.00878618320250214,0.00113810294187858,4.02727647383578E-07,
5,0.059349952003453,0.082679196324775,0.00315471736700609,0.000144396014250587,1.86572963726209E-05,0.0213236430323481,0.0269751557239402,0.00125309954462637,0.140955776211137,2.86065826754447E-06,6.44256385182778E-07,8.43389346850969E-05,0.000120521780156409,0.00276648101056826,0.00273778211735985,0.00132929756311481,1.57947019796732E-05,0.00403641538271225,6.61127515774408E-06,0.00618379561376671,0.000352530510007542,0.0532849166735548,1.35931042802937E-05,0.00053214961588648,5.07445504452309E-06,0.00170813583816223,0.021710605668383,0.0106257011359538,0.0123889335278786,0.00309109420233915,0.00120266766149762,8.79682911739542E-05,0.0608435851791841,0.0240586303084613,0.00264896593207692,0.00308846688625422,0.237745561767895,0.00142131439680424,0.0163549184061353,0.000385893209549126,
6,2.06449818951851E-05,3.64939586493356E-11,5.45948150614667E-05,0.00201875316840185,1.67880374166803E-08,0.0101332111876815,0.000886541494935975,5.13593940899023E-06,0.00176525780075739,0.009483456796111,1.21300845853369E-06,7.00870287618124E-07,0.0573455197844339,0.328408200138175,0.22314709280209,3.00344563999721E-08,1.6862044979165E-08,0.0628881620079681,3.18214370420263E-07,1.55820857349972E-15,0.0102511946948508,0.0156155591339123,2.12952948681178E-08,1.20326885764494E-07,1.39051701331617E-07,0.304405073514542,0.000129368342637706,2.46357926157156E-07,0.0334553700300897,4.59089210895716E-05,0.00662428377976429,4.66918496527488E-05,0.0855120509631146,0.0529233033131911,0.00713856562015321,3.5840829109248E-13,0.125604176580079,3.2770059121372E-12,1.56840336908362E-05,6.45497184981288E-07,
7,0.262467327450375,0.00463809452348123,0.000248964036352751,8.49715329706039E-05,0.0338344326379549,0.0351392582994156,0.000349350674034708,0.00168180741521965,0.0146783436629098,0.00147152122729552,9.26696051175061E-13,0.00318582220957714,0.079027736946219,1.67383051327369E-08,2.00211633482551E-06,0.00781633016623312,0.00378731202488856,2.50450602387793E-08,6.18564864057844E-05,1.06338263132719E-05,0.00340583111299995,2.39642884534277E-07,5.37282815914675E-08,2.95027079930306E-06,0.0145833828150433,2.70813305059758E-07,0.00756167010505786,3.35996480637378E-05,0.00121883764028818,0.00041963715673486,0.000210067557970551,0.000122552520268775,1.92461915340036E-08,0.0229922067758817,0.000277481113582593,1.40319811439158E-09,0.00187674101045995,0.000160442344219798,0.000275700717929852,0.000161935639762738,
