State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.00346324059275315,2.64908777653855E-27,1.23730567756378E-92,1.53493484285757E-50,0.000664831793455668,9.35450841817718E-13,1.41315102054326E-27,5.62677531164348E-43,0.000940944961894366,5.85955241630148E-20,1.79843538906322E-31,0.00914754500453191,3.36964398544306E-36,7.57571634629963E-103,4.40005964562484E-05,4.96737715127716E-88,0.0151500150730773,3.05530851008625E-10,0.0115126234870637,0.0101400847505457,5.30536307731644E-19,7.03209554612446E-12,1.20158051721709E-14,0.0969382927532741,0.403379220207866,0.00307299327664212,1.10480227174907E-43,0.364000437103808,9.80809144583023E-81,0.08154577008512,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.000268641904624187,0.00950580834546499,1.9355812378673E-06,1.59640562137637E-06,1.3689135682446E-06,0.000106569585597949,0.0576618907004962,0.021100953562007,0.00114520420997712,0.0472488704471061,0.0420846726088536,2.7140356516169E-07,0.00430013091297011,0.000589060038850727,1.25148202765762E-06,0.126868699249017,1.01075635136094E-11,1.07969872803932E-06,0.072036865386136,0.0202820610696519,0.0640921497299954,5.10312004414107E-07,0.0277075233340326,3.84061707601143E-06,0.0314861490779096,0.0200770419509391,3.4454843389436E-05,9.13053910941389E-31,0.0386757631455886,2.95279066896829E-09,
1,0.146740526351306,7.49489048979079E-14,0.0256639963532129,0.110696706240524,0.000147949390482791,0.00396825072512005,3.78572484769223E-07,0.0121554460088428,0.0238179302395163,0.0083202651689623,3.96318465432191E-07,0.00136886093709331,0.203445554289841,1.00573718040368E-10,0.0130827976128731,4.87910496556183E-24,8.6784283619102E-07,0.000232003435305743,7.89779143732694E-05,2.25223848645048E-06,2.12284444139607E-09,7.39780701626394E-07,1.67301147661505E-05,0.000436338617618582,0.291610500707997,4.75709210577445E-13,4.46637945931315E-10,0.0827832801159933,1.29083197318293E-05,0.00311792928362001,
2,0.0327936947430317,0.0208941282657503,1.82653612236427E-05,2.0889993677505E-12,3.43067776060855E-13,1.0571634814344E-05,9.46582172755425E-06,0.116170720544868,0.00480755756446918,1.71751565980276E-16,0.0108944792346598,0.00131420360435206,0.002268547376127,0.00201277652873677,1.93663860119971E-13,4.26701232805992E-27,0.00636256756163711,0.286881575832838,0.113796411548672,1.46969105365483E-12,0.0993550240478083,0.000657442026744192,8.6989932088587E-16,0.000835396297240198,0.00618515937049707,0.00174607433433377,2.92448791789806E-06,0.0103644448754275,4.28712205892765E-05,8.02200557224791E-06,
3,0.00120586656977675,2.02611270978685E-15,2.65639219309204E-11,3.53858970794506E-13,0.00054620716650295,0.0207800987856265,0.0409756735749467,0.00258372423903813,0.0051064835094928,0.0232854848746607,0.0856428196192136,3.3421769553849E-11,0.0156265665955272,0.0607190466637414,0.0132434447455274,0.114292081460698,7.08143395353922E-08,1.79225372090799E-09,1.83899372089593E-10,2.81411256776317E-09,5.48190301842925E-06,1.02804075170903E-13,1.19471725527621E-08,4.49095034062503E-08,4.71278933571242E-06,7.382121455113E-08,7.96146610579137E-08,8.52743887755343E-35,0.000220816883859902,0.000116831398442009,
4,0.019695328868459,2.25065979273999E-05,2.82233546487419E-05,1.25305469543573E-12,0.200529799862179,0.0041202620477365,0.000366180850451888,0.0319328522810701,9.42294312104841E-08,0.168209236643715,0.0526557038119335,0.0230388342339151,2.06256691677197E-11,1.17775461934298E-10,3.8454480171266E-06,0.0772351893298202,0.000698438175995143,5.69876566937133E-10,0.000447842434902664,0.0138523683748867,0.0204979258983102,5.30085471126391E-05,1.6761176782845E-07,4.37548470753639E-14,0.0063482954469523,1.01824084035168E-08,0.0100562250828831,0.00185221908090202,0.000829522178539872,0.0595821378182094,
5,0.00574608532683674,0.0289307541148534,0.00109246323026315,3.02918321218048E-08,0.0374820783037986,0.0470125183825807,2.00632154936142E-11,2.73545426781566E-14,0.00262194688497002,3.56973497099455E-07,0.00103720349020381,0.0260448915357243,0.0432924556189795,0.00418402963131214,0.00907947947639163,0.0238512077383159,0.130753139074978,0.00230866646496265,9.60387425647984E-09,0.000248191599531995,8.08036491835447E-21,0.0153173408436069,0.0043736036332881,0.0618537923389856,0.000148739973963425,0.000195269035851074,0.0126442138306616,1.58032947246797E-28,2.13702780729384E-06,7.48464335615127E-06,
6,0.0799634135512241,0.0210986937959421,0.0567007743329368,3.60553549022217E-13,0.0034309442162096,0.0594129262169268,0.0210382624942386,0.0133056548692796,0.000610496852159317,1.10217742239583E-05,0.00176480535975714,4.92136864564809E-06,0.00255737577222941,3.00091380357524E-07,0.120927855556609,0.000156363786801432,3.83201394895136E-07,1.64554967447131E-08,0.0357231138400112,5.54044735864483E-08,0.0580322696001788,0.0541029540322297,0.214660169497568,0.00247358695504888,2.18733415759776E-08,0.029467664500463,0.0748155534522049,3.05114583541128E-30,0.0292937774245013,6.33755004116386E-09,
7,0.0885151822987222,0.0146456810215202,0.000781901039048869,0.00118019282292519,0.000108856903012711,0.0481098539112574,0.000290696662145578,0.00671072769853147,0.0492378743503449,0.00306563146960928,0.0547849315308901,0.0109279960011635,0.0192236935923454,0.0429786688635911,0.0759548198802096,4.84389189669501E-06,0.00609380022350991,0.000360536092700278,4.0191627850342E-07,0.0604483762750956,0.00350009727898934,3.03997408384298E-10,0.00447696172528274,0.0509506470840441,4.45816407039429E-10,3.12665227138783E-15,1.39049991564789E-08,5.90870662532238E-57,0.0169907481133444,1.00570166115559E-16,
