State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
Initial,3.11258179333625E-145,8.95390713104649E-138,0.181877513077336,3.55105703254861E-25,9.66025032312995E-28,1.3094378705081E-84,2.03134649677343E-77,1.06687632203254E-143,1.42770516610268E-42,0.00216463356761425,2.43255591718316E-255,0.164348755204401,1.23414011537802E-09,8.05014119013354E-65,6.71578746576335E-92,2.19479768320642E-46,6.33651157058381E-44,1.22189473560623E-68,1.3211642322093E-165,9.16741916522209E-91,1.73020827225207E-82,0.00144926097985444,1.38992608970655E-95,0.000343884475179492,0.0204898168804172,1.57993605807697E-130,6.86314167848537E-214,1.02646300828264E-28,1.28618725096179E-130,6.98252390745656E-60,0.0103223153452192,2.59204983796974E-37,2.71176820701852E-11,1.44359667809605E-125,5.39838020389721E-73,1.99745406115091E-35,4.39892429505789E-127,5.59434704301423E-61,1.18577402257334E-129,1.00532206447002E-45,2.86687663140256E-77,0.00476673984961131,7.07711989455478E-23,1.66931731840079E-84,1.39936402374227E-62,7.00098459883635E-57,6.65879118349521E-56,5.94955229982982E-46,4.31503590815425E-176,3.77744655971098E-14,6.77265193503416E-30,3.2578575838612E-204,0.000234057931151415,6.67476215039131E-25,0.613606261771974,1.42926813052127E-46,2.95203915359393E-170,0.000396759655941307,1.78717137206059E-58,2.8306812275309E-17,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,
0,7.03862555682787E-45,1.92348654434897E-47,1.1804844862683E-15,3.02279648204775E-20,0.015039014878237,5.92979764817745E-11,0.0899909476343485,0.0409966429540821,0.120693737208461,0.000837887921180732,2.02578260335866E-06,7.36353665853394E-17,6.33774472562274E-10,0.163104870179125,0.00260646862998247,3.56776902672557E-33,3.23426510879143E-22,0.551502404571464,1.42253044350279E-21,7.25814919834061E-38,1.77687857495339E-27,0.000600386701102335,4.10995594737525E-30,3.52785773212414E-26,0.0207293709594052,4.56849338404836E-06,4.80730226845263E-43,6.71297330672749E-89,1.60404586160137E-59,2.6855876803868E-05,2.20944219435376E-07,1.5590923878332E-17,1.55866380523695E-16,1.03872287680382E-07,0.223863712637191,9.8350323349537E-47,3.16520726735837E-68,0.0437324338635678,1.01339873715915E-17,4.39785326832646E-06,6.31390008084452E-20,0.0112936687612183,2.15531347251737E-07,1.00998057636248E-54,0.00501854750071398,3.87009748093944E-16,1.34728042639975E-14,0.00844469866221299,2.67942371695425E-09,0.00298004695756309,5.06610638328756E-54,3.94252053330676E-29,1.35651104372856E-53,3.0268616806166E-41,3.9869864223296E-17,5.0459711818595E-17,4.17069709391463E-06,2.99111709634619E-23,0.260070461123445,0.00151668444360401,
1,1.13757389778202E-05,1.27428624142002E-51,9.50749151977343E-21,5.84155679851359E-08,1.13359301005748E-07,1.66278402187895E-23,5.16041308708177E-26,0.000749113839947741,0.000488069866865052,4.89384496639155E-21,5.30754942637332E-08,0.141456390108856,0.00380457438639616,0.000649921502148429,1.09051743744451E-32,3.25004014143389E-46,0.109152467505594,7.63559298305045E-28,1.21552078212382E-46,4.32312240197611E-07,1.12901329814366E-12,0.00250419214708337,1.70035089141715E-17,6.70044164495734E-10,5.06447174440912E-21,3.80007268865964E-09,3.90525404020155E-77,8.38016341445193E-35,0.229465645158782,1.22623490327285E-48,3.57215278662905E-22,1.16400833217394E-23,2.00106351521027E-12,0.00135249902690471,1.05833444907319E-22,2.63128225864015E-12,3.46973251138888E-48,5.23043043398268E-07,0.0222733044378333,5.26187463896837E-52,2.48382872981476E-08,4.39376382324713E-14,9.67185772532238E-09,7.98148515361758E-15,1.55383112498696E-29,0.000820102906062717,7.17404420625352E-12,0.0227054484699446,0.000114138619656521,0.193886073046023,6.97042297181733E-31,5.14529665860076E-18,8.10582740338366E-47,0.177767630244732,1.52741618211435E-99,0.203516256902855,8.50907738487275E-24,7.25978555109725E-16,2.95997080906756E-24,8.02479397975708E-10,
2,9.61537020880866E-14,3.583917370936E-25,2.41688363707771E-23,3.99192412883201E-31,2.64771710199979E-06,0.0978993778465197,1.36695351864051E-24,0.00211695298016045,5.71531279922306E-10,2.18450289593361E-21,2.25617714470757E-14,0.00135568673117231,0.000304968027668637,1.31393467300994E-07,1.17877502081562E-06,2.15020110832117E-25,2.48370859774305E-11,0.00112200142612511,1.4330187547188E-30,3.32676574717373E-07,1.99791282628964E-08,7.57879874614729E-06,0.00242171246818069,3.74988391350101E-22,2.76015432840057E-06,0.00136480922363365,3.92982630966553E-54,0.0014434410705758,0.00325988743121005,1.20775030161751E-09,0.0332668640454662,0.000449223748406221,7.97036355006452E-07,2.65623752493951E-18,3.27830910394202E-25,2.80208250064857E-17,2.8377993041238E-19,0.000580103493658496,5.87112530779531E-06,0.00386633221303896,3.44904889443535E-24,1.49033430076544E-18,0.00537218017978898,2.07967957720595E-16,0.0285410755323762,0.00258461249226026,2.47082147427547E-09,0.00211589613792471,0.00028263683745497,0.000759754790306771,0.00177024974783134,1.80437071116093E-11,2.34109458696041E-11,0.00157533664667662,1.03581718618424E-26,0.00181167914262316,8.40229606026777E-14,1.67368319960772E-25,0.00245586953602984,2.11641376035695E-06,
3,7.98058041030786E-13,5.73729084335664E-05,0.0361036562823606,9.73905445166102E-12,0.000173531706014036,1.68949636783381E-13,0.0138633051014309,0.121084240633972,0.00247301972753637,4.18398038386347E-17,0.038115028913915,2.55161342602766E-15,0.0436661428783102,0.0304719516303942,1.90168025595793E-24,1.36394430643953E-30,3.76619295947336E-10,3.11059497258082E-23,0.124865516023456,2.17897363875984E-05,1.15124427002028E-12,2.20903901604713E-09,0.0121591072728923,0.124580613374928,1.78297305713987E-12,4.67418313858227E-19,9.00643829117968E-73,0.0626257419575621,7.39390874796001E-21,1.42873809432073E-11,3.06045905983638E-08,5.23360259925268E-05,4.53172047403031E-07,0.187557556499751,4.07663638520591E-19,4.65115711599069E-14,0.00383083764216336,0.0903426285916586,0.0028846718248115,5.17160468231909E-10,6.1989877994002E-17,4.29876062936373E-10,9.19394704527362E-08,9.04058425603661E-20,0.0406555726347113,1.32892954329383E-14,7.90322098828553E-18,0.0553643676988496,0.00161139590731721,0.0117153657019445,2.28408948875007E-23,0.0261808417334162,0.00220207333110519,5.33675520438426E-13,9.57015166662559E-36,3.63479680919245E-05,2.7036431496921E-24,2.86971022303805E-35,6.69344085121198E-21,1.43308239323852E-10,
4,0.0019627790255435,1.58635710252746E-33,1.23244957073431E-07,1.11072614371086E-06,0.000330850510498459,1.90535353377852E-16,0.000878560230268841,1.84379959315682E-19,9.81654873826661E-16,1.16411044656375E-31,4.85248343661549E-37,0.0295883039460789,0.00532386162473581,1.13056420006051E-09,1.92432688014101E-32,8.73040855305645E-34,5.61053422905818E-06,0.00452023511926953,4.53682827137411E-63,0.000176048968202349,1.90733394137231E-36,0.000379085737412322,0.101210572566034,0.00175772148216881,2.39398213618326E-50,5.08425811308005E-20,1.90685698834128E-56,3.13557459796075E-19,1.22557592039288E-31,1.26821255933863E-27,5.67872295459489E-17,0.00427348387617641,4.98299430999154E-15,1.09282440263826E-22,1.43498632066028E-32,0.00372349367988686,2.67944536731945E-35,6.45838863608149E-28,2.58362213121973E-14,0.10165161842298,2.25250556334536E-32,7.55655572728917E-17,0.17721813985629,9.06221074151111E-11,0.105062767053583,8.25634733601173E-19,4.62388396928675E-47,0.000168302029256205,0.576630602762574,3.1015641885688E-11,0.00894484036642322,2.32769730110767E-60,1.22677139022189E-29,4.06315254426166E-35,4.2453139107375E-53,0.0385376974838706,1.92570048199389E-24,2.65984435617003E-26,3.24998161753779E-19,0.00273678774214609,
5,1.54294760683809E-13,3.95773092667114E-11,0.221287637027161,0.0417776540216425,4.89837914730602E-08,6.8293894457748E-07,6.68349438153019E-16,0.00169646957158874,0.0410689443991443,3.45255614887234E-62,4.37068416009469E-12,8.17338402671993E-14,0.0549482374169033,7.6640901161239E-17,0.0492270582308403,1.35782679380817E-20,1.07093153941803E-19,2.4744895486826E-41,3.82520876704635E-35,5.16563627591806E-26,2.96485887744026E-07,1.73409120632073E-19,2.76869216308326E-23,1.84991270642648E-11,4.16698850125873E-27,6.27714470800525E-12,1.01730754691585E-80,2.16189435465577E-22,3.64254182214622E-30,1.83484484342859E-25,0.00832583093714773,5.04430187726835E-11,0.00911627811680416,2.51772376494892E-22,0.0359842368342996,0.0026123655865089,2.74053944750515E-12,2.19248542215655E-14,5.12040804615458E-10,1.69888285269125E-10,0.138394633694693,0.0796232095787661,8.42610240336105E-33,1.45957622152155E-06,0.0528609184290541,1.5077492021247E-05,0.000123629167251792,8.57609648531075E-06,1.96647508192761E-15,0.00580620152537307,0.192645356471128,2.74788770305637E-27,1.38898897291307E-22,1.66950549878799E-41,2.4250477861597E-11,1.12909812186729E-08,7.73784221815842E-20,9.72825546482315E-10,8.27057732808169E-10,0.00244437064746708,
6,7.26791923584793E-08,5.5328277004903E-10,1.12083046773689E-09,4.47138181795324E-09,0.00505860285023515,1.35732963864429E-07,1.46948174617604E-17,0.0111646311264757,0.00922869051099522,2.53494874359722E-16,8.00099756559406E-16,0.0899625491275779,0.0183146205896134,1.84518928883291E-15,0.00267574357519849,4.74480676333351E-31,0.0708563290258983,0.000597963711142148,2.30175983527324E-49,4.05972893746291E-14,1.68386410471894E-19,0.0279555644414912,1.07720028852781E-23,9.86021766915104E-08,3.96405610480931E-41,3.19119400458321E-25,9.08483841241295E-48,0.041490223546229,0.123655230762069,5.2990318488458E-05,5.80387473580124E-25,6.59401236066131E-07,1.079845588142E-15,2.5266150202383E-44,1.86631939917182E-15,0.00124908343359273,0.118176369705333,0.00821917570409691,0.0210525769600936,0.0723895538457126,0.0599668424317036,6.24861746662641E-09,0.0209451779193706,0.053505864947069,0.0182956922429754,0.00049072676250437,1.08652724298792E-23,0.00344716433483956,0.13969222029121,0.105419129061222,2.32151629675779E-23,4.56348680247976E-27,1.887100076873E-17,0.0847373538405677,1.02826841721419E-61,0.106819317455332,9.32326695714019E-18,0.000392345945661564,3.15498086883763E-08,0.00347074165723236,
7,0.0037308515172463,0.145129851696441,0.0172761392334943,0.0266594490311662,0.0836073718548668,0.0129898139937125,2.06892984021772E-45,0.0495769729882546,2.38054902989355E-36,0.0494765896350896,5.84085141501288E-16,4.6765526211611E-41,0.03062588201709,0.00146546368663257,0.0077727855046729,3.49374337259476E-35,0.0472598787378708,1.79065389625468E-24,2.3165503422465E-19,3.46866866679539E-36,5.21602431249428E-47,0.000240922823177586,9.82355226376427E-31,0.0027153457655514,1.10583835706793E-29,2.7476825506605E-22,5.3549860731636E-26,3.13584676098427E-24,0.000508446135710762,0.0316646805167406,1.2914837135087E-15,0.0999276560024213,0.0064881031433261,0.12843746041777,1.59422039995277E-58,1.87125636278914E-23,1.35480507069357E-26,0.00742745943602406,9.70830974932688E-21,1.14961992848812E-36,3.14419645851456E-50,2.06307850372772E-06,1.27721520754231E-45,5.14283446109871E-40,0.0150061251766195,3.13869737669243E-35,6.39119390774938E-51,7.97383741286189E-28,2.95560019527253E-19,0.000287973008379899,5.69648044129778E-52,3.81518920886423E-18,0.134331862681337,1.91322085923262E-26,2.52218834947875E-44,9.42993964937701E-35,0.0371681562517972,9.23722972935748E-48,0.0122910556155691,6.49904033071974E-13,
