State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
Initial,1.42260790789203E-44,1.75068118662789E-249,5.94538441116708E-54,9.24231409946068E-267,1.32510032148954E-34,1.09173845337313E-11,1.38802457891061E-57,3.32712995673252E-105,8.08440771270059E-93,0.00393847581487229,0.0273217047521182,1.75653450593803E-75,2.6214445396681E-119,0.106981114011016,3.55106495288735E-71,0.00490424661553462,1.82017721817186E-09,7.24487428842191E-73,1.37215065356082E-25,5.82889441534559E-76,9.82086482344076E-103,8.79620768025524E-210,0.360413940851539,4.11067735415141E-67,8.10500144672418E-84,2.57839892788202E-100,1.09187611865522E-86,1.84116088266742E-61,1.76335868787771E-31,4.5060695726639E-154,2.29913307641983E-29,1.40790948426722E-81,1.50521065828962E-313,3.8441665105004E-126,1.24661366204483E-18,1.21294640970475E-33,0.0604893706991342,1.88368584735142E-38,9.28275170187434E-27,2.87388530679402E-28,1.13065132012423E-25,1.95765614233078E-91,0.0156756911868217,3.2467096997875E-21,7.66556426746953E-06,0.00101504080790125,9.51346922521345E-56,5.94384178535413E-91,2.60406679292644E-38,7.64551595539919E-138,4.05116625756357E-25,2.08690778766037E-21,0.00228204025971158,1.00127337407925E-128,0.00212633813076842,2.4828751975386E-129,1.22686813484234E-107,1.14301028554722E-48,2.08192070283635E-20,2.47389826773382E-05,6.2687259301731E-75,1.49003924768265E-48,0.411524556448026,5.51556734913007E-57,2.49980846229836E-111,2.38042021959488E-76,4.22010715282577E-37,0.0029995528610874,4.37611720860505E-29,6.47331485997482E-45,1.19941356100931E-130,1.90185965964089E-43,7.7085912062962E-49,2.64390650531328E-06,6.7880236978423E-23,1.99133918411476E-128,0.000292877276920518,5.11035222835347E-22,3.6241237921971E-95,6.30727982998546E-112,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,
0,0.00538184777592427,1.40658539365324E-28,2.37060327518013E-17,4.36074325738139E-27,1.00042831302744E-09,0.00154860565053006,4.01020503605857E-12,1.43073396777418E-20,1.07560681603378E-13,2.68652607758922E-10,7.73191398950869E-14,0.000271246733510482,2.20466067065522E-13,9.53398907072734E-07,1.62386203236145E-08,3.05969871914105E-13,4.32355290456042E-16,0.0394296912409486,2.94295987310264E-16,5.16381884792604E-11,0.009807644322818,2.07560012217665E-14,3.48929532559112E-31,0.133993178886196,1.31097587126765E-05,0.0756276919774031,1.45940412472329E-16,0.00642023569750868,4.8330775739522E-18,4.28564095159719E-06,3.58280859731592E-18,0.224822398078447,3.35286737223521E-28,2.30121613166877E-05,0.0187529360775422,0.0569631964577764,0.102037450420535,3.31705624064513E-11,0.00545745014975755,4.90237945137932E-05,8.40733060206082E-16,0.00818682108885586,3.08566888709165E-21,5.88710393546823E-15,2.77019250196703E-18,1.60360904540423E-31,7.32781695190722E-19,0.00526793641253236,1.30297219282893E-21,0.0264811506159419,7.70662960156415E-19,4.95430886249674E-06,8.08929435226042E-33,2.64004954202016E-09,0.00259743917729397,1.40842289016414E-24,2.62812214984787E-20,0.000835340574369774,0.00258095859626843,1.16073894698833E-08,1.2153711091102E-08,6.50297372104947E-14,5.05363187417709E-28,4.55322760855477E-08,1.28711770593551E-30,0.188076751725935,6.40254489329085E-05,0.102511554902654,0.0074548304743561,4.52130900929454E-08,3.58492441815234E-12,0.00124938441193915,9.06430930518932E-14,0.00187315975562978,0.0202706411933692,7.08443149699655E-05,9.2727937582043E-22,0.278086674842301,0.0035965775971471,5.74688645532197E-20,
1,0.0240358680546927,8.32075870940491E-115,2.40085271625008E-25,4.42950997937752E-62,1.60151004598936E-21,7.28846344373716E-34,1.10115003915173E-22,1.17158610393436E-37,1.18622439615932E-50,0.0228866732545825,2.97741127207153E-26,0.00365764680919982,1.81419123631002E-17,0.00119699860748935,0.522557195390928,2.84271775088138E-07,3.48780747980859E-21,4.33387651170269E-35,0.011750000301312,3.47150403289308E-50,0.0906208654336881,4.1315916182593E-24,0.565602217012235,1.46158728223047E-20,1.23933807312221E-49,2.42156228375554E-11,2.30635832119248E-06,3.23562548538109E-37,1.36105079836337E-15,0.244406201052269,0.240148505010844,5.54992310349539E-37,6.78081630428853E-51,3.04869962925124E-44,1.88063821418448E-14,0.00643661394601718,6.2795213748751E-24,3.5652789003472E-14,4.99441589069697E-05,0.0794107962926939,1.24576497228823E-08,0.00449190855204808,3.22976192328864E-15,1.3306071451064E-18,8.94280523993355E-37,1.70654164495201E-63,0.00468680111993276,1.85990315533584E-29,2.38253717070662E-43,8.54336430893288E-07,0.0133789110593782,0.115961433577636,1.9922458474691E-27,2.08855878791112E-17,4.76088115548367E-06,1.52472474282417E-31,1.3715537571468E-43,6.44115142144148E-43,2.697627511714E-12,0.000751924624287261,3.40340354019424E-06,2.18969384285309E-45,1.15763190402457E-13,0.0946648309722789,1.4965849727233E-35,8.2347731396406E-05,4.06867076639754E-09,1.58912869864502E-41,1.58301827367477E-08,2.42624998776728E-05,5.4240382853798E-06,0.00261156932695031,4.81990584389985E-54,7.58714144718256E-50,7.58347629779754E-31,0.000708870234660906,0.0117406442069755,8.39911025388974E-37,0.0682100229654879,1.48632466101774E-08,
2,1.32406625724762E-24,1.49919247803293E-06,2.08613626893877E-13,3.65008273073531E-54,1.77974219228125E-15,1.01065873715651E-05,4.93275521802976E-17,1.8479061710253E-15,4.53705239533692E-34,0.00194095108874201,9.32924851785931E-05,1.9500704310812E-20,1.08500390333776E-08,0.00784784547270936,1.21343180178385E-24,7.57655676263392E-19,0.0388735266398575,1.78509591434471E-41,3.39301455054783E-16,8.70547871279387E-27,0.00909266935579008,2.54636637788766E-12,2.58788808617537E-07,2.79073197615229E-10,2.12132841556676E-29,7.42527501349746E-29,0.127300791372264,7.35263899280896E-42,2.01990160779091E-50,0.0140779604888227,1.7512569526834E-17,3.26744710225251E-08,1.33075199402468E-64,2.00488741288257E-23,5.67018848920338E-11,9.25502027150868E-33,2.03804915789557E-17,0.222871461671827,0.00618655834668185,0.000376897997855491,4.14480682668932E-22,0.0432123959229552,0.0150987113627962,1.6390710117211E-08,4.58133778993496E-18,2.32362532107569E-11,1.21958459115926E-10,6.91075275820574E-29,1.05300840421642E-25,2.65557268571433E-59,2.9131482803009E-12,0.000709800162205583,1.75470735443144E-07,1.86829948953662E-21,6.1214968172276E-29,2.46133415326572E-31,4.27481217729691E-28,4.32846813568712E-19,8.3896186814437E-05,2.58202133437159E-17,1.28459315041104E-13,0.0146783490677659,9.13114344323837E-06,6.91491820284384E-42,5.60046565548879E-12,2.55729202474327E-28,7.46966541622545E-05,1.30025018708453E-31,4.1730630077516E-11,0.122175677429107,2.69999344141952E-09,8.11875353613158E-24,0.00582652102336312,3.61401125490059E-08,0.00251681654884599,4.23536193677663E-27,1.88053800307203E-24,2.30908832572601E-36,3.43555724574627E-09,5.81268715642253E-51,
3,1.3359289791091E-54,1.56962676025939E-27,9.4549770661217E-27,1.88397665668016E-57,4.91221689439816E-16,1.86173719542978E-29,1.17394678107511E-26,2.58914973997942E-13,0.000691911571311692,8.63512351248474E-11,6.35752205295627E-40,0.000271633129457063,5.47792248178767E-35,0.0129617641523225,9.38851922026735E-30,2.65475333794357E-20,2.9082412507422E-15,1.28969013086124E-44,9.60312035040635E-34,2.23462245988355E-11,2.5212717969339E-14,2.44793244297406E-49,5.81712653570031E-54,1.77007690637242E-18,1.59260677014919E-27,2.11006471732895E-46,4.0652826953531E-49,1.96636110361786E-26,1.39332232030668E-54,3.98153495966099E-55,3.25082038595937E-34,4.46738162792344E-46,1.87940386720928E-78,1.32854743198232E-60,0.284597700144954,1.11455530440569E-10,9.30879823511034E-20,1.56942214396612E-12,3.04104627143356E-20,0.0133268029261417,2.05909781229136E-30,1.51712902363527E-55,6.19889865803849E-07,6.53288005512327E-14,3.9605397252074E-27,4.24391687355511E-15,0.291050012945295,1.81714096927575E-42,1.10629846886E-22,0.637018275762106,0.0022595086972429,0.00137235210180586,2.14585761893928E-50,9.1884898652217E-21,1.59555527168977E-43,0.0342702365119056,2.77567342075726E-10,9.54896651721197E-16,5.79004106493334E-25,5.23862058091124E-08,1.99013631490789E-19,1.0245622351397E-12,0.28432251471945,2.90476389304003E-06,5.30485621311869E-72,1.34912386950634E-58,0.0175943190616229,1.64016645997919E-54,0.0160236090607559,8.62908056151881E-38,0.0104394408810297,0.00170742867989892,0.00342201481121284,0.00517503292025268,0.659039592382597,4.24648769671206E-30,1.65729807702862E-06,9.9884001132881E-71,0.0244030940476908,4.09331740395987E-18,
4,3.94818116832452E-30,1.01314751304298E-05,1.23805388412834E-08,1.60585851848397E-24,0.00223977821430199,0.0041927400593753,2.93076375398865E-16,1.68442205107208E-16,0.237462460449628,6.57720797566618E-09,0.000500762688695544,3.55488194125082E-10,1.22972684898739E-09,0.0604707068817329,8.63231608024241E-18,1.33859589827016E-06,5.03682696558505E-13,8.17810292494333E-10,1.56325352109332E-13,8.05787913628469E-07,0.000841972382204289,3.03524067784682E-30,6.27121959807806E-38,0.0218622334477622,0.0300945178329635,3.0715863756399E-11,1.00878939522222E-25,0.107666611095704,1.9094944601418E-28,8.67713976677688E-22,3.75559249129053E-13,1.33649731494705E-08,7.52907397235813E-47,1.31657883862069E-32,2.3072354582303E-11,2.71544567654323E-10,9.1298033544544E-05,0.000266269444683763,0.0677399311460612,0.0313011547481389,7.74213011028899E-10,0.0192237116672296,2.34191770125176E-09,4.5455901775314E-09,6.39645555248101E-24,2.429597023509E-10,4.78259965033302E-12,0.0164572025040088,5.15519710582275E-06,6.33406234207735E-31,3.21374779948192E-09,6.58131457000043E-18,1.36905720964542E-24,1.80057403902987E-12,1.47496687694565E-18,1.30641931354858E-11,1.52984644999748E-18,1.54367076434045E-06,0.00306602549502481,2.59306422889686E-12,5.31068977499489E-07,4.70991010907921E-17,6.16953699783213E-20,1.52719682771485E-14,2.29774564032082E-30,1.0428613855072E-23,0.0577277320514972,3.62812414546199E-29,5.18116040294666E-14,9.40818858856741E-11,0.0422016552274804,1.00123075650279E-16,0.26145794974391,0.00099427965466585,5.53096241921404E-29,2.66492469612011E-22,2.64436230026553E-15,1.68417207564735E-29,7.54893109936748E-05,0.0036462407663324,
5,8.43935453899088E-05,1.03054332432066E-22,0.252281038579133,9.79342197401493E-18,0.0104595544105909,4.42211420316473E-05,1.82192245900486E-08,7.20462355284837E-19,1.22806979232025E-11,4.46359095075856E-11,5.11097900217255E-15,5.45024579396372E-28,7.28462734952805E-15,9.13375598150952E-22,3.63448573888668E-08,0.00132338613620767,0.133965265927457,4.91277630469569E-10,0.148926658789205,1.44243580682101E-22,7.43236989541662E-12,3.66979298800148E-05,3.32409380309716E-55,0.208426585352277,2.199537376211E-14,1.92349988256091E-07,1.09516902286121E-28,1.97319656034632E-11,5.3489739693781E-22,2.55319629480584E-09,0.0535201716928966,0.261305747760952,4.62395138234335E-22,5.35585387947877E-12,4.03119135579848E-08,5.75375256767229E-45,1.17846878165955E-09,5.73548861809486E-16,0.0356955828974885,6.58074115239994E-21,0.0121197092728024,1.79230613810846E-18,2.25470155961065E-06,2.68091053279184E-24,0.0380469828233548,3.26315471945107E-17,2.39017096555931E-30,2.40488519165787E-19,1.57758497339927E-10,3.57355341985083E-13,0.16876649938709,0.000255986360511649,8.60996622327752E-22,1.96784073467801E-12,3.06733298553433E-11,1.94315649151967E-12,0.190732986769967,1.52715356517972E-21,1.58374086937896E-13,8.04632353417244E-15,1.30336633565817E-11,3.20753563189485E-19,5.90697014855471E-19,4.58952713929225E-12,6.78314554667845E-07,0.143008475323239,4.85605626542499E-18,0.559358196707764,0.00354149825208786,2.6892239685705E-41,6.66647673037093E-22,0.000843694550695192,2.02656766612092E-10,6.0687517228073E-10,4.44413551652114E-23,0.0120278310796861,3.02077941137097E-18,0.00238112598020128,1.52987250122377E-23,9.99221673162196E-05,
6,7.14115834793265E-48,7.12276456985614E-52,2.00336185993785E-19,1.81069431357592E-38,3.88520599352964E-08,0.122620631517402,1.62659255179115E-06,4.44384601070214E-25,0.0328876948675688,0.000532715547156641,1.39836213504946E-17,3.92266547205852E-24,0.223511115448225,8.08796997360731E-14,2.24394185902272E-17,1.84725004531932E-32,1.00802242940661E-15,0.0105887817084381,8.22102794729339E-23,0.25718018805222,0.0398959764152948,3.14343628114831E-08,1.34890543048628E-27,5.62924767102407E-08,4.14939085424612E-17,8.97520999654156E-30,1.33071151452734E-21,0.0665174062966903,8.75808599248088E-25,1.99277522368874E-14,7.7986995678084E-24,2.70206435989138E-21,1.13739402989949E-42,2.27461248675185E-20,1.3682140591859E-22,1.06057082133907E-19,0.00656269543678327,7.67258153445465E-09,0.130849758503433,3.36104735304553E-12,1.10114723340705E-16,2.77885102257998E-46,2.69537057196876E-09,2.20387954310971E-20,1.86070149583702E-24,0.232421340031502,0.00117535557252073,3.89399175101507E-23,0.0522220658936706,1.43815121295275E-37,1.27408532456413E-05,7.72126171860268E-14,1.99701147055876E-29,3.76586178878312E-33,3.7588732555751E-08,1.14292492748109E-09,0.00191005150095763,3.2299450409957E-15,4.49402562761322E-23,6.14001516441859E-11,9.20217524945822E-07,0.000304910730155684,1.0606212435452E-20,1.22854004815765E-06,1.61388775964028E-28,1.50879763009236E-25,1.29262232694293E-12,2.29480586201225E-20,6.57344927621818E-27,1.96796192099635E-10,0.0301028800430613,6.95119175226462E-11,4.10988793325327E-32,8.39775038040158E-10,2.11874368564495E-26,1.2805980097846E-08,4.3770498175091E-15,5.49840121834454E-22,2.79078076531895E-13,1.26637450706728E-11,
7,0.0372663787231811,8.07900653118743E-67,1.24925529285698E-19,4.62538594590975E-13,0.0184318279671364,7.24427394603643E-19,1.37026861916634E-10,0.111978868248918,1.38584945705844E-26,4.79514021409667E-19,6.49465324246989E-05,7.28309412950875E-05,1.47184866989834E-13,1.64498758845376E-14,8.69443557183438E-25,6.20190462963385E-05,9.83229068233364E-22,3.34236187911109E-08,3.14146924791591E-17,5.58967305719312E-17,4.04040665764663E-13,0.332421011531682,1.51325691213622E-29,1.62693055429123E-10,6.35417592730335E-28,1.63127596646153E-26,1.24501051873595E-28,3.64581195242675E-24,1.06080686184892E-17,8.372629755389E-17,0.000962674680800948,1.86415087247158E-47,1.48702206482914E-35,7.2084967268176E-38,0.0669599420227099,0.0109865094226014,8.9723134573376E-11,4.86532198376992E-19,1.33408844077377E-10,1.13364141449657E-15,1.17976038841716E-09,0.0965154550117411,1.49231966568389E-36,5.51057663866987E-32,1.11986233192771E-38,9.6405230046506E-15,4.87223981867391E-48,5.06028181212996E-53,1.16236448621295E-09,2.26209187651306E-26,5.94012113044821E-30,3.13298504009787E-32,1.22451140162236E-39,0.164703981338629,2.79774979427039E-33,1.91021953176431E-14,1.14456348345295E-12,1.37532864986807E-27,9.31551207948737E-48,6.17133727515748E-24,0.0282406640559888,1.14283709254167E-25,2.74295654617033E-44,1.38635846979962E-24,1.98812423800716E-29,9.1603492753171E-15,7.4967285034873E-22,3.33284207448997E-32,0.0733298715571738,1.3966131888577E-16,5.33259005868541E-11,3.12576621025268E-29,1.64133262092494E-42,1.88767679395932E-39,7.29097976880647E-41,4.59735996671202E-14,1.02298861843527E-16,1.47151369601945E-33,3.13943327876815E-24,9.85145677564397E-27,
