State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
Initial,2.57500962092106E-232,8.14234834608415E-14,0.184759886481671,6.42030066911162E-68,1.42156081270607E-73,7.92415687321857E-90,1.84278378918913E-125,5.54781933734082E-06,1.3586291342131E-122,0.000308917981548319,3.28494235558273E-111,6.12189716081961E-72,3.1969394029998E-206,4.23162615688828E-37,8.36453964720336E-71,6.5391604721165E-59,1.49937541826425E-20,6.84098403678758E-122,0.00199908876055428,0.030370073920504,0.0188765390673123,1.3402356660074E-09,4.28382096278934E-142,0.00548283473227236,2.87497096571053E-60,0.637910385177156,3.76540406543194E-65,2.19194080383519E-84,0.120160819424663,1.25956789627377E-15,6.95743718476896E-64,2.03755414706127E-89,0.000125905275291914,1.57322307644241E-43,3.64551656232249E-45,8.85201965413672E-59,3.29207351386555E-119,1.23575175302969E-56,2.24128098766213E-60,1.93701261900143E-11,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,
0,1.85492424568793E-94,2.73672131682251E-08,5.8311650709217E-21,2.58122162851714E-77,2.30344803184717E-41,4.98818212557641E-11,0.00178466174954105,4.85998082074157E-30,0.0778825030515451,1.45318568318503E-11,5.56163168701006E-14,0.0754946001567527,7.04759048092281E-74,3.20697843988408E-38,0.00873222159510175,0.033159409595772,1.22268551802242E-15,2.34575771497638E-30,3.68507370668644E-33,1.45951075661401E-18,6.75791501807046E-10,0.0600188430048091,0.266518928904097,3.42704957387008E-25,3.91500611903525E-23,0.253641098057373,0.000623844616148272,0.335047349341958,5.44930690058142E-16,0.0467053509156928,0.00263376196872863,0.0196808456367053,5.38713282335933E-08,0.178273443185704,0.138735275009725,0.138536484248872,1.42823618322249E-13,0.0127957276716301,0.158043389201484,5.95900799924803E-20,
1,0.236098179705659,0.016960170679744,0.213320860928911,2.90137463569662E-25,0.00163631147826365,4.73925521598919E-07,0.000446981614602319,4.96924562768371E-06,4.11134478720437E-05,1.54189970753451E-25,0.0177639730517811,8.22189668887988E-09,1.05966219753936E-33,0.074734191242539,3.02231837540154E-05,0.282437624661857,0.0578890723403844,0.00470074306550328,0.0709162962807438,0.071036912403686,0.0171501566327815,0.00474770420580801,3.59605135878864E-07,2.95336516047491E-09,3.44966661983338E-21,8.96813702112427E-31,0.364894898201529,0.0954344312840615,0.000557613010610342,3.33731010987106E-07,0.255005274859333,0.111442521497809,0.0820365276382521,0.0554035438869787,0.00940067521798303,0.0976786466748273,0.125711320219148,2.13932027217292E-09,4.6749850242387E-09,1.32211441792634E-16,
2,3.76589065872119E-07,0.0288848422212019,0.000176548888168924,2.69156427664899E-21,0.00105770521734924,2.01869764700949E-05,1.081925709144E-14,3.93583293053775E-12,6.44407007457472E-08,1.13884318863052E-07,1.48509531397673E-06,0.050445208489113,2.60080669438886E-28,1.71993101973109E-06,7.48401813620108E-07,0.011267114748332,3.94469866750723E-06,4.75177359596826E-06,0.00534111638644479,0.0747214982129761,0.0160112425227474,2.73270814104314E-09,0.00461095574870225,2.94754660583825E-06,0.00268830552886252,6.30287011407393E-05,0.00315554981529368,0.0225291190353514,0.091901743770898,0.0210433106973433,0.0153623340783884,0.00913212542184451,2.37455583331772E-19,0.0308748486502093,4.83226927900456E-08,0.00501807627474309,7.65794545004751E-13,0.0501622726305437,6.98100345750974E-05,2.01690205987505E-11,
3,2.80370968554457E-101,2.40644897468684E-14,6.01199042544726E-13,5.73438567672841E-109,0.122928942019817,1.72688477608839E-23,0.000264375134399512,2.65442499782247E-50,1.40920579118125E-13,3.55231056072399E-101,1.47889083180833E-54,0.00745325787786616,5.09977153761935E-107,0.071283914707075,0.000572726834493465,0.0178174033640461,0.00797682887788191,6.23541783683878E-10,5.71950334066489E-86,5.4315335625772E-29,1.07526023996737E-20,9.33178031310449E-13,7.04719894253387E-05,2.46311602754776E-67,5.85186288780519E-11,1.87498729152657E-07,1.9023905557265E-44,0.00290855850560108,2.93168194200196E-10,1.05473083994877E-35,1.28653976061488E-31,0.0264134418255595,4.4050905028754E-27,8.33641710413079E-10,4.94163382290576E-31,2.18196399536391E-15,1.15770286157945E-41,2.87605283509046E-05,1.60795146850496E-11,9.72763672289727E-59,
4,1.00996677384547E-13,9.00541540098817E-05,6.73549429104689E-14,2.37538201441767E-24,3.17328151981486E-08,3.20422502339862E-06,3.66842460387705E-12,0.031050716453141,0.160573788217518,1.78532788420301E-17,4.65942549878462E-06,0.597796576585346,8.1205351515418E-17,3.7893239843275E-14,0.0486024996744695,1.69420717329874E-12,5.00476957241207E-09,1.33967691369749E-23,3.02365324723515E-08,0.0509196250066875,1.90400353277675E-10,0.00640032384219729,2.41752346471662E-10,1.86346150722321E-26,3.57612980062176E-20,4.63561018705237E-50,0.0413062013761309,9.97541332877635E-15,5.41364209552934E-05,0.11590297107975,0.0491788448918412,2.01379149813088E-13,0.0146347556421497,0.17670304472203,0.00642826073291254,0.183234305363933,0.00906964392233246,0.00384358206938175,2.31413565411289E-16,1.5257661650026E-08,
5,1.43125051034003E-13,0.0398613771131222,0.0017611561369076,1.29743046334105E-26,0.0040394213301054,0.221395465264018,2.16889701143972E-09,0.0292699113443791,1.33324506997562E-09,3.20415230530506E-26,3.14801678075993E-16,2.70139594740669E-14,8.64881776847601E-36,7.2381691940834E-11,0.0281183395096072,2.72030511084498E-16,8.30795224365373E-11,1.49162207557726E-30,0.00637338943769344,0.0216938589081656,0.00109499621564761,0.0227714873142746,4.1050743244133E-14,0.0474194826067122,1.97177747540174E-18,1.12545786626936E-09,0.00262646026733793,1.55553942930386E-19,0.0857168867301613,0.0231807391334756,0.000422701636882642,7.68046777955161E-19,5.73137727686625E-07,3.26231893270694E-09,1.03119413418474E-19,4.23678072606143E-06,1.91364271804081E-18,0.0100779187536132,4.97042311165685E-23,3.79439853430554E-05,
6,1.4075540504225E-33,0.0136445316126984,1.68193191873062E-06,1.6950782268722E-41,0.000202349651359779,0.0135275171162642,1.4721934348656E-38,0.00217187614213781,3.68036575348906E-25,0.00497310359588,1.42426689689773E-09,1.9046387310732E-14,1.57072507822369E-18,2.56342323552031E-43,1.91152970105078E-20,0.0991617417725366,0.0291639105268402,0.169748530415385,4.37527152020133E-08,1.01182167830355E-25,1.60301215260593E-05,3.10769686699534E-17,3.03877940880831E-36,2.54090285218916E-11,0.499343065259275,3.66592815533251E-12,6.36183316543605E-20,6.31567447419969E-11,0.00841559660210567,4.00453087181551E-16,0.222220700576116,0.100877254381168,3.18957952798246E-10,8.39001569319239E-21,7.69278642545198E-05,5.08306387683284E-19,3.66574897799899E-41,6.89305297488188E-08,1.05226542439638E-27,1.7501893999271E-16,
7,1.9391392499586E-42,0.000132723224425565,7.32848846087309E-16,1.35037138017129E-56,2.90132807222309E-28,0.027969560726882,3.61063746556419E-08,0.0117525173397564,0.0540227561638787,7.16576352135223E-37,1.32028499982501E-17,2.00109597572815E-14,1.99750172259683E-35,9.65944978042851E-22,4.09501662851313E-29,0.0156682835405883,1.23497862037512E-29,5.56013021005951E-24,2.45880217938785E-42,2.46677900481088E-17,9.79957036073434E-27,0.000313776704173353,0.316987833741331,1.10186361180622E-37,0.0122289056082688,1.71790609822662E-30,5.09978544195539E-10,0.140130256279276,0.492765865322626,1.70759565424733E-09,4.53708694892259E-14,0.000490847167733284,6.09822142813037E-23,0.0882382548335867,0.117884218059345,1.09467626970792E-09,3.47873957416478E-05,8.94336413146294E-11,3.45918737559994E-31,0.000289185888796186,
