State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
Initial,4.9589760097428E-259,6.0728524771225E-136,1.34703278804287E-55,1.49458106006678E-89,0,5.16036328915392E-82,2.53285172299035E-194,2.50237237241001E-31,5.54358240210834E-38,1.31560177982276E-19,2.05751044536846E-231,4.58094782135038E-154,1.61455038501131E-45,1.06958494066726E-46,1.43915576555431E-31,1.51846965119095E-37,1.8844061680283E-109,2.99927819278623E-61,5.08255207718399E-149,5.06714190202979E-60,1.10959558716033E-133,9.3792007454407E-114,8.21166366541234E-09,6.25805844226681E-68,2.14858830421671E-42,4.37958347003153E-12,1.10606618586492E-117,9.41805099920938E-15,6.70105395380501E-13,2.02763047769897E-28,1.61084929441788E-66,4.30208330179738E-69,7.25239952906869E-88,3.47659524909471E-47,5.90403369466753E-24,4.70535997920109E-64,0.782304687724736,1.80267699784897E-82,0.101716603533345,4.99962643458748E-91,6.9636429336669E-128,9.50021463584919E-24,5.51694536826921E-67,9.48532484440589E-68,1.98283940166622E-33,0.104962237614149,3.01567422496941E-14,4.35664739509021E-59,3.40235125480095E-55,1.21934031363499E-14,1.53005365665624E-19,6.02135053463749E-35,1.19668734470474E-75,9.46961613824211E-16,6.96088551157893E-15,3.06154353046939E-107,6.37409708036897E-78,8.91269465542273E-16,0.00541397441658021,1.21578520600798E-24,0.00338449587604004,5.77614443514006E-19,0.00120870744154793,1.3456363728184E-125,9.9372678614846E-16,2.42614226642241E-09,1.05842111440164E-83,0.0010092827506863,2.30203136289288E-132,3.61577422212306E-87,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,6.40772406362555E-124,0.000271825523145927,2.4910294898544E-13,0.179399453228372,5.33247280116781E-41,0.614179959525185,2.10683271095549E-06,0.0453325165133732,1.91290797607653E-44,8.59045344646123E-41,1.99605975671786E-56,4.96085211492025E-61,3.74375668072538E-27,7.59788490463126E-08,3.02947282365728E-10,0.110610562063782,6.53446115560641E-25,3.11558311683184E-42,9.3315086894378E-05,0.0563248596860907,0.384638841990853,2.75249876131427E-34,0.0611123362446847,1.81275242335196E-10,6.13382923981083E-21,2.64458317446467E-54,1.29945518842281E-06,1.60330384670032E-46,5.96948839618904E-05,3.57602918723069E-65,1.83885126965165E-07,0.00270870231347533,1.83125211444034E-13,0.0233456499710884,0.0337382717565934,4.02983766239624E-82,0.260800445434106,0.00920193574070548,1.79749805947032E-42,0.0884833313889917,0.0018369623368202,0.00210156578613213,1.73140754805131E-13,6.59853441631085E-05,1.76841559643152E-23,1.64803744077861E-31,8.78352755882842E-20,1.63979137453411E-07,5.85733840951187E-08,0.014954207682764,0.0259535287527102,1.11662292778236E-08,1.78255537636522E-27,0.00301923781560032,2.14189266220865E-33,7.99310946957016E-19,3.25005505583865E-37,3.25835847354506E-22,4.00181271512514E-51,1.6879514560934E-48,0.000185958708327551,4.13791255353131E-09,2.16498654672229E-09,4.88828537025526E-23,7.21407481631218E-16,4.27605167972287E-31,4.70110790079149E-20,3.43158291705139E-32,2.29180283090555E-54,1.57994741901603E-53,
1,7.33437101183329E-20,3.42403235028832E-15,0.0139817582826541,2.06285465379417E-05,2.37249938709744E-25,4.3036089733286E-12,0.000329918259702643,7.49509768164148E-20,2.08053591120435E-18,5.31525600417215E-06,0.207642129454062,8.61096079949329E-15,0.376663725662789,2.42691738942253E-06,3.15438172237505E-14,5.61572463722999E-11,0.0447032402273507,0.00349785418044074,1.91577490136366E-10,1.91124430676647E-10,0.00415091445660425,1.83163070930311E-23,0.00842041004329036,6.04166845154412E-08,0.000685389052563998,0.0447705151449877,0.13331463320133,9.41551145616727E-29,7.3830609917798E-32,0.140717604811473,0.0705181442177685,1.01158472621435E-23,2.61869547585108E-22,1.15325105379942E-15,2.70018051527896E-11,2.29011776960159E-13,0.000301980484541163,0.001100782116799,9.21305221223164E-23,3.0003548957617E-16,0.00475889004403173,3.49985717234106E-35,2.78381795481354E-08,5.12251337530111E-10,2.13484695135499E-13,3.14958780580526E-20,1.00365694628701E-24,5.71731814725518E-16,5.68028574421213E-07,0.0149386431010183,1.83234306182534E-19,5.23781510362192E-16,0.347611414079258,0.00104023080701987,0.0012431527572702,0.000272782642703002,2.410303915327E-17,0.0274045560454627,5.49810607150096E-09,2.99209159612312E-11,0.00378507829658985,1.38946238964656E-10,1.04837510099391E-13,0.376645351411247,0.0208660734477597,4.90374274892241E-30,9.8781861455871E-24,0.0165116414172514,2.55357057215963E-23,0.0258193503583518,
2,0.00163613127866822,4.05916567558402E-18,0.000889163020776222,4.22676243522446E-14,1.74318786229362E-25,3.5797050578039E-11,1.49318068090827E-22,3.47660173663099E-13,0.0111985009572981,8.22877965894004E-35,7.71425792367259E-32,0.000875648421822768,1.47602772970076E-19,0.00954770571292295,2.71465462217077E-26,1.21849107420765E-13,5.48803504198063E-15,2.16513294848053E-13,9.34581932603236E-12,0.0908966070769081,0.00345265279448146,1.12012679989835E-20,2.14982877348743E-14,0.223211661987792,7.30492869830956E-21,5.83438869655601E-20,1.35005482839276E-17,1.13350863134078E-30,0.126216682844723,0.00174479481792774,9.55126717408898E-11,4.00279082387468E-35,6.75201545665736E-26,1.10086773199627E-15,7.74013774898895E-15,0.151248251602272,7.68123379994868E-24,0.0957918774411858,2.05078830682673E-12,4.92452608454079E-20,3.29341219207278E-08,1.650682615102E-19,9.01910276368025E-09,4.21589107858031E-07,5.39083348022845E-27,0.0297360126971471,8.53028711794413E-13,9.4666367588937E-08,6.17667527911751E-18,0.00178065042013859,2.52383227721958E-23,1.98540752397794E-15,6.92301591548508E-05,9.48024980087664E-10,0.0567882788074382,1.09561801521273E-15,4.29992969859993E-23,1.05604557355188E-10,4.32159321439206E-21,6.97816835394535E-11,8.97477557088593E-07,1.90904308333935E-22,6.90686272863671E-11,1.78891033954359E-12,1.74496912785303E-11,2.22458745032576E-58,2.54920897242684E-10,4.56446118211459E-18,0.187390032743379,1.93921191856057E-18,
3,0.370265250403984,1.23786176431427E-08,0.000663748261583527,3.24666004659786E-20,0.029449096192853,2.33398134279296E-17,3.74725717339716E-17,8.33456085625676E-27,0.292777454829763,3.02727263214505E-51,5.51800033375611E-17,1.30853071452803E-48,7.37776747274159E-35,2.46763998486277E-23,0.00402579005290908,2.11848529412755E-53,2.33384371457683E-19,0.0450289234147269,1.59959633580085E-31,0.00193964191314068,0.000457513963731673,0.218076852230174,1.6768881746497E-12,0.000614897469251406,9.87872678231505E-11,1.93452049454641E-49,1.71171830319424E-14,8.26859519910384E-18,0.0140269357060274,2.8472238059597E-10,1.66087108594949E-08,1.50492130760163E-32,0.00285406457421498,1.6329987335983E-14,3.13542608822254E-21,1.41618876395847E-09,3.15508901419411E-25,0.00343918844893023,1.73330032234831E-27,1.29237268382759E-10,0.00644607156827545,1.86256097358279E-25,6.94087668293992E-36,4.30353759024248E-35,4.01172206754799E-54,8.00341633427646E-11,0.00378501065546727,1.15884082750991E-09,1.38796470858544E-27,3.2209103865378E-19,0.0459351092581509,4.09724645385438E-15,6.62552399948923E-35,0.0376789120485354,0.0122250754874695,2.47790843461917E-19,1.35978630409546E-25,9.12079150582087E-18,1.33281578261922E-59,1.22336958873962E-11,1.27774928039513E-07,4.56926677826176E-30,2.62360948909876E-26,2.9714461065861E-11,1.01792570060626E-19,9.33262338119108E-39,9.77465246381195E-14,1.13362018632155E-20,0.0498186140807443,1.97261991830048E-19,
4,6.85530524293101E-20,0.233682855652734,1.47630601238892E-16,1.55470055764174E-21,4.8362353264364E-53,1.07639594381342E-24,4.62201345842525E-32,5.94917722027795E-20,7.08554367353685E-20,0.551560320053804,1.14387496908733E-61,1.7086751653186E-85,1.99490564357339E-55,9.31117341985617E-21,2.31603633447944E-35,3.13145150851689E-41,9.29857311453353E-40,1.24027717575193E-22,8.10728670365817E-26,0.00498953431427764,5.89781718634279E-37,1.71446453605529E-31,1.19813440170019E-14,8.72622557424263E-15,0.274915936120937,2.32206956866642E-30,1.11664604588913E-25,2.22105669009847E-55,1.13659187075846E-39,1.25419813035699E-08,0.0121044437160235,7.57625854325294E-28,1.78112757117908E-31,2.81529769793065E-58,0.123672125925455,1.89660016874602E-08,0.113980888367845,9.2426596573867E-81,1.07759271362766E-29,9.75664905583675E-30,3.76639477018541E-25,1.59722030138414E-31,7.64968043941357E-22,8.03748172798181E-18,0.560112741550377,6.46144890000569E-05,7.55058381215552E-21,0.009546109814292,1.10581881611003E-24,2.81560418747771E-19,1.40362798852722E-45,4.89657332667633E-19,4.58723452270695E-38,4.69206579096641E-08,0.0408742392540083,1.25188542932903E-08,0.0258335739346513,5.64959978991932E-26,4.70565735554314E-23,1.33138349707063E-14,1.53092480256528E-21,1.9252543383159E-36,1.86202374003866E-25,6.69670100564181E-34,8.16325616227978E-18,4.36081672340571E-108,0.0474594004685716,1.12830439936433E-47,0.00334665533164245,5.05028978559417E-53,
5,1.69434921837166E-17,0.00114248271226368,0.00403817458451743,0.000926528503015613,9.11958872316695E-26,5.13909281641225E-11,0.0199485869156637,0.00410159922781586,3.25415960475883E-11,1.09958794267058E-35,5.03610299920676E-22,2.47278469242095E-48,3.78423716157841E-19,2.21209691120825E-11,3.82582136012771E-20,0.00820373946186144,0.170042297181228,0.00381005531595861,1.5568129189503E-18,0.000814313463354916,0.000351123415879059,6.38627914905589E-22,0.0129515561385628,1.36909874698867E-09,2.89000154190916E-21,0.0820806948954733,8.54248246036907E-18,1.02195622748147E-30,7.56685938058536E-16,0.0039487857083201,0.109458442638801,3.91717480265367E-11,1.73716904568022E-22,0.0644496364560095,0.00451115824802505,1.20761646241517E-20,0.00160769130473408,0.0404895661628592,3.15839774615574E-18,0.00118961745005532,0.0514392896329495,2.11257172040037E-16,8.84752320712842E-12,0.0131128922256743,3.43010419431395E-22,8.38916085921958E-43,3.44041692055541E-15,1.01113222284966E-15,0.0539110814441497,0.00466200482222999,1.85704232362151E-29,0.00189880053834734,5.3671299197152E-19,0.00216587900857454,0.0365810835702681,0.0963267419345876,4.02767279021217E-15,0.0548292610490751,2.26514575762727E-06,0.0104296331339651,4.43530343477334E-17,0.177094248388174,0.315127476252744,5.75567129208096E-19,0.0660699316864838,1.425200011792E-34,2.11478980903378E-16,1.10878605752123E-19,1.71805556746357E-21,0.0812507720483375,
6,1.55072480337792E-24,1.70295858535815E-48,0.113181435219862,0.17993330196673,0.000944026321810635,1.33225341420934E-11,4.13486065393358E-12,0.0125016022188064,0.000120851958178717,1.71900820260423E-13,2.03255390667963E-13,2.93933049168228E-21,5.79960382658515E-28,8.33566423592887E-16,3.13423381553685E-06,0.0177624951843591,3.16801037943131E-36,0.0641639919131413,0.130554406215951,3.64537826634782E-09,2.53513259715779E-11,5.31844013680278E-10,3.22802183262818E-09,6.15769259796558E-21,0.00303149138492046,1.34136954774102E-16,5.18749466267798E-17,0.000964941059438699,3.22155787999344E-11,1.21911955594914E-13,0.00939853741142705,0.0856656118455377,6.61215187872042E-50,8.35725251891911E-31,3.92308097531103E-06,4.1688587015499E-10,6.94103094029375E-07,2.38588059611435E-22,1.60751592196067E-17,7.18831725316745E-11,2.74640322723852E-30,0.0062729730738669,1.96588705610938E-13,0.00833237897162861,1.61022785145312E-13,6.95632954540304E-22,0.0645486815068316,0.201882981078597,1.52167389776361E-08,0.0517348521542377,2.05728002328824E-07,0.0948459784860039,8.97552881796197E-10,6.53485634039581E-20,1.16772104953743E-05,4.43534593688824E-09,4.58757234188461E-10,1.0846626436344E-25,0.00240380232145051,3.45788342402013E-21,0.0290194142131343,2.91735286480445E-20,2.27853570123708E-15,1.83983233320911E-15,1.3940446267719E-05,1.26083711446281E-08,1.21282269524489E-13,0.0830752921012247,6.89078426821702E-27,1.35596959860413E-29,
7,1.0375397452819E-17,0.000309660495003474,2.05544212585367E-24,0.142851373652702,0.00058221443963546,0.0247524353822448,5.47435091051424E-27,0.240888911500527,0.00246400500381008,2.71209661950363E-09,2.52255032831328E-12,1.30415261552493E-66,1.99237241219048E-43,2.96083979675002E-15,5.25531807442988E-20,0.0343720828446943,4.98023155413315E-42,0.123613865043328,0.000759964958553652,3.84182745074041E-12,0.0446315260021033,3.52008316534444E-25,7.81805172273296E-19,5.09616915566546E-26,3.47190534936707E-12,1.86739395609489E-19,0.00128200478163898,3.1563797737364E-35,0.00151840490792426,0.000742244847616966,0.00887921681906998,0.459309075749325,9.54294486168365E-15,4.14056825516545E-29,1.57689857446822E-12,4.1152466576246E-25,2.35059983241808E-69,5.99304774163916E-25,6.35666732135331E-16,0.196350985933893,0.0268640381964766,0.0208378072737356,7.35544192061275E-27,0.0141001190258367,2.53438202847273E-15,1.84975274728425E-13,2.0678494100698E-07,0.200915260836056,8.84710827237955E-06,0.0849667028318104,2.11987523888935E-18,0.00044257722249264,6.24705531839699E-34,8.5988643742277E-06,5.103250148777E-06,0.00855543929790214,7.77133118804976E-16,0.0579928565431358,0.00139931660662872,4.91461882907392E-11,5.68380709969157E-10,0.0114932410404058,1.39501685501251E-17,6.29348749554696E-12,0.000979182278750123,5.27473361033138E-30,1.78113244890379E-16,0.352929644414951,1.70698766716884E-31,2.73497482901282E-25,
