State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.00843918316560847,0.103179158111049,6.25991214897254E-65,0.00461545557223824,2.70553412879139E-10,4.35839510987845E-77,6.75560847563264E-05,4.2252431753929E-07,7.95909132118308E-30,1.05284492708135E-09,0.108464568694376,0.748391503039922,2.14484859060039E-53,7.62838038251132E-38,1.18837383389455E-24,6.69946599268236E-05,8.36285440162459E-31,0.0267751566425936,1.81811397763868E-10,4.38619304271033E-27,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.607476746108208,0.0097095301680402,0.00515726423903948,0.0115579384348962,0.103192157526419,0.105149456711995,5.7109404672792E-05,0.00292521245774599,0.000307469201896787,0.0162111781898357,0.00306156252844032,3.0806528068859E-08,0.139978566930157,1.21997307538142E-06,0.0405784157216243,0.000210626300688614,0.161077273438376,1.25391741867932E-06,4.23026243044552E-06,0.0159224161012354,
1,5.47160711807483E-08,0.00187982358284574,0.000185837807810985,0.00100381399200822,0.0115018145702169,0.0512254668723347,1.38679536486291E-06,0.013186196976366,2.61621684942914E-06,3.80163348103782E-09,0.152206270127299,0.151902700023609,2.25027352940481E-06,0.156534714001428,4.46444768413295E-10,1.25038010767759E-06,0.121154137510061,0.0523241716268033,0.0107843246408669,0.085680919553669,
2,0.00712130267104051,0.0150745695141031,0.0178226728667031,0.0200585865875433,0.00279320284587537,3.43429058001128E-06,0.069937157286181,0.111400198394966,0.00552838128535978,0.033198568583128,0.00196919028433873,9.48117483184535E-06,0.297381715700644,0.00511691425164018,0.00144572816216084,0.0810542573248327,0.00541529542571169,0.0132915107717158,0.0310941244972225,0.0480071223685068,
3,2.64960646128436E-05,0.076105810109944,0.0822621365939524,0.127904556057483,5.11049348531627E-06,0.134503033036587,0.0420032853423016,0.0196551672258644,0.075422796249,0.221366967007916,6.83048363612244E-09,2.44942455020692E-05,0.033862959153493,0.00120222159322519,0.025933361515142,0.223724875392507,0.0581733159587811,0.036787734665059,0.0577111345002237,0.0509015643643526,
4,9.40103430420031E-26,0.0173583677877789,5.87921579498541E-07,0.06643278409167,0.118744239484667,2.3294733023331E-06,0.000668872070051828,2.52830940050449E-08,0.00333695595807336,0.00385920184698337,6.99316219402042E-08,0.170626416457477,1.66772620668994E-11,0.106139452487948,0.0193276469011891,6.64444274430721E-07,0.0186697672527053,0.00189081864563264,3.73023899417884E-08,0.00968105056540104,
5,1.99322348308811E-19,0.000282775746014193,0.208183743339168,0.0100817677797521,0.378193760949299,8.63609535982743E-22,0.00200294495065909,0.000288939271647046,2.31799977682821E-06,1.44372465363654E-06,0.115505600927503,0.329875166640919,0.005455554468166,0.521874151867258,0.0806383543836679,0.0926351956995567,0.0124205656791985,0.0407315749588572,0.130613943719589,0.0179232207869487,
6,0.0247807994347129,0.0263356853346768,0.0254259708304998,2.11096141120143E-05,0.000152593222104782,0.0211982831656381,0.00762188279439567,0.0244124947835762,8.61064452484679E-09,0.00859433868442642,0.000927461219254812,1.1255915641571E-06,5.75116696757387E-05,0.000395294451011343,0.0183123456627273,0.0310829141964265,4.38327645184548E-05,0.267626833639664,0.0669544777071093,0.0250200298242346,
7,1.19991072229222E-05,0.0152936512984257,0.0875483117056849,0.158021097735205,0.0408316075400892,0.0474675387063334,0.055207657655045,0.174862139259846,2.54784626237028E-06,4.53905141980506E-06,0.0314038015966229,0.00238046399571287,0.0006748100463456,0.012081965591048,0.0229646285989524,0.122876658014815,0.00168658012764051,0.032790765868507,0.0046298971310804,0.0143450017944386,
8,0.0899358344652669,0.0502476948004611,0.000215311202791554,3.48067287808715E-07,0.0587651710444092,1.67799508168488E-08,0.362999921789938,0.00459683332261713,0.177751063925568,0.077220521013205,0.0244022829056225,1.04208210069096E-05,0.241671683955054,0.00485998431738835,0.00108027648750635,1.66597854159953E-05,0.0295128103519643,0.000176214014150183,2.21821889144326E-05,0.00943350473409041,
9,5.73167219584445E-14,0.0622616928686882,0.328838625290872,8.50832116371976E-05,0.0829782667925183,1.28895989767372E-15,0.000120588728612294,1.26548670077746E-11,0.00791829801341442,0.0534603074327752,1.11895969996816E-11,5.25882112202613E-16,9.75004069608004E-07,0.099511677380198,0.000391788284065132,0.0399657921860533,1.69990252146397E-05,0.00378889526942598,0.0308280771469601,0.074391569695725,
10,0.000656716990402099,7.73404393241889E-05,0.0663516847696461,0.13312657700354,6.1897160956865E-12,0.565093470468909,5.30476058131718E-07,0.0653001688366116,2.06656054261523E-10,3.99029655367815E-06,0.00415459934609467,1.3391255526815E-09,0.00325291249763083,0.00408177047717461,0.0151312568455177,0.146571992105522,0.000580552147804433,3.05368928079717E-07,0.0225491900858246,0.140381802197426,
11,2.40955634592724E-09,0.159960774273534,6.59741753197407E-06,2.89581885222407E-10,4.84933902496305E-11,9.88004162390301E-12,1.67204087544951E-06,0.0426432258621188,4.88437204565381E-05,7.26935782134948E-06,0.000979642900632222,8.60461133272224E-09,0.0291290449839583,0.000390811108077399,0.00273803944410398,0.00417413863148646,4.2555234428199E-09,5.38970840657245E-05,3.56579696088949E-07,0.156079010420383,
12,2.37936015910703E-11,0.236116241413124,2.35324173232284E-10,7.6214266269829E-05,0.0370019066140202,1.90265605468183E-14,0.0260987822330842,0.00150810456977595,0.519970186241489,0.194048240196516,0.0133171997624364,0.315801936678405,4.9526215567239E-06,0.00176579615923399,0.0580139679053215,4.69324719385511E-06,0.0669646587879224,0.00245773688154569,0.023490868374869,0.135649991096204,
13,1.01435359420594E-06,0.0779630166183871,0.0066127295019664,0.0582755649947759,0.0268988978057602,1.71603763084622E-06,0.0884606814377029,2.82137932922829E-06,0.0475365081464966,0.0711658821577818,3.00407289308655E-09,0.000259985004180082,0.00032312355897504,0.00471688385247527,0.198390115265625,0.088333013270222,0.0059792331707067,0.00261920159916193,0.000523605983973198,6.72135427138463E-06,
14,2.92459461562054E-07,0.00035106346036485,0.000237041946130647,0.00258387687808001,0.0278013528130915,5.82676128189907E-11,0.151334725474617,0.157736061852261,0.00372131282067851,0.0207566731504457,0.000354855614298427,2.68598095359696E-23,0.00206972669036598,7.70591590560532E-07,0.16530564499601,0.0962531077530107,0.283617713230363,0.0586507432715479,0.52777412751073,0.000674145910901317,
15,0.248857767290703,0.179643006547671,0.169691395772635,3.46095075033842E-05,0.0208337093233519,0.000333742317042114,0.0882564904974074,0.0186913574601456,0.0551279830485741,0.0034197917417706,0.000123812439510105,2.9023294293838E-14,0.0440512489564476,0.00588408166864509,0.275606632152045,0.0305578501619216,0.15686101347486,0.00435243187184651,0.0465527881154407,0.0542296078226073,
16,7.93747307543295E-07,0.000161699908839071,0.000349036558442974,0.358414930540394,1.46457459895917E-07,0.0012933040181405,0.0438667610475237,0.000953282957250489,0.0630857266263177,0.0323129607201615,0.0020476517698134,0.0158355452655992,0.000791209168862567,0.00879183644800707,2.89886820993661E-10,1.65426708835939E-05,0.00896632737385876,2.73893129255556E-05,7.94208958862082E-06,6.25959306698734E-05,
17,0.000200312361228944,1.7304419354101E-05,0.00111014478990341,0.000412306157348786,0.0902964884277209,2.4086777289258E-10,0.011739861966671,0.0295351891031964,0.00716420992568761,0.210053677113253,0.218714319154484,8.36853417894943E-24,0.0862048408329434,0.0665740523897182,0.0735188242678961,2.41206196128119E-07,0.0152476345068405,0.236716064345129,0.0446936238153711,0.10857313402996,
18,0.0209298677967464,0.000191324661680342,8.97711693407795E-07,0.0326438981860218,1.28567779597675E-06,5.50363720301404E-06,0.0166354553184922,0.0811829885950858,0.0266584791678061,1.61125395436853E-09,0.43081503813615,0.0132600321848254,0.0049174027609611,4.67101317889719E-06,1.34250445700911E-05,4.57048878632046E-07,0.0536122626543538,0.146138205240876,0.001764163792804,0.0530111942875187,
19,5.82628796808861E-16,0.0709686270467058,9.49860685546161E-09,0.019264936604867,8.28835700389163E-06,0.0737227041753031,0.032984232690333,0.251119592395808,0.00641429478894629,0.054314444318423,1.6631510094339E-05,1.21911660674985E-05,0.110169510710451,7.17303776435949E-05,0.000609547625508069,0.0425190701799787,2.2863578114897E-08,0.0995742516467112,9.04554892098489E-07,2.53971614208806E-05,
Emissions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,9.55258990187425E-17,4.72022363085666E-11,0.0429638540872058,0.0714738310613067,0.00453220143286971,2.76887666199721E-05,0.000307496698810492,0.0213454701885082,1.672431015218E-05,0.0350181663334292,1.04698666066036E-21,1.73547985849955E-35,1.05417397409492E-08,0.00895020397034576,0.00033902908068166,0.333051100814396,0.00815729587751807,0.00288102196597461,3.81643805303188E-08,9.45345257368074E-09,
1,2.2510284177911E-17,0.0522718762944024,7.83835127537287E-09,0.000394853087897506,0.897708782431037,2.87104007054005E-12,0.220906960488507,0.00189255582053059,4.46094023774397E-05,2.96748054587902E-05,0.0305572934883791,2.42594269848079E-06,0.00291076379380565,0.000194537066859057,0.00225451994512172,2.27800184951443E-14,0.325709613569909,2.73651771431522E-05,0.00360449455215692,1.09398882355773E-06,
2,6.40069414852642E-06,8.58079736870529E-08,0.551059319115723,0.0253644279526285,0.0502511837966322,1.86095301148015E-05,0.00553927625391941,0.000106668938186434,4.22790077334187E-06,0.001237159082141,0.0252921931835069,1.06063328706157E-31,1.59677355713799E-06,0.809096614636402,0.0263589684193395,1.72786940651592E-07,0.094132837750305,2.14575687616361E-08,0.073499682746039,0.0386406732023035,
3,4.32114156961063E-20,0.00350735999936121,9.01531878548539E-05,2.06608116636651E-06,2.66971649816142E-06,0.00257187669485844,0.000207270753179767,0.000470176989429183,4.55641309500027E-06,0.00212528235683761,3.87802447272706E-16,0.000230198473787619,3.39713321139577E-08,0.0427839341454848,0.00331560908212349,1.44987032177619E-05,0.00241972187615634,0.830167733352967,0.0192665334467469,7.65621724169161E-05,
4,0.000887988134025725,0.00310041324394258,1.36639737496093E-05,6.30376611987549E-06,1.68760188149978E-13,7.41868368223314E-10,4.1387392678989E-06,0.505516767155626,8.48180654530615E-07,0.00079886914050434,0.243220196594778,0.00605464252901273,2.66738645336445E-15,5.74859292228423E-11,0.0020194862643256,0.00149982527629808,0.00823576075501439,0.0150940102067691,0.345956041391275,0.000351984934258865,
5,3.57798302552685E-11,1.40291458432903E-05,0.228378427303975,2.67520886000358E-06,0.000402627425246359,1.27439562947525E-06,0.159843186992186,9.75807416802803E-06,0.0656138836965842,1.15496106544727E-05,4.67884109028261E-16,1.5060911708865E-24,0.509418284339335,0.0156556329314109,0.0026593933503988,0.046653674796962,0.0131781913108405,1.46690240291332E-05,0.445201589378284,2.57788185093809E-05,
6,1.56653531681587E-24,5.32875796008684E-06,3.39197354667462E-05,4.77631058851772E-05,1.76290995539673E-07,0.216459887099621,0.000105063547721363,0.000180597137715279,0.0227016601058358,0.06253365415572,0.000621931721898733,1.29441005137733E-29,0.388589924177681,1.43847892710135E-05,4.95837908467575E-07,1.6498171856742E-11,2.40240404003536E-06,0.0110609294471599,0.000665284306600029,0.28849514520669,
7,1.67286898878476E-17,0.00285975696270633,1.97004126584771E-08,0.000826852052929444,5.20725553019449E-10,3.03721289738817E-10,0.00255120343606241,0.00125604476779845,5.90396581613966E-07,0.587511139105834,1.70028715225689E-17,0.332876519934139,9.6147186076587E-05,1.78117277261892E-12,0.00318511423045149,6.53660018633376E-13,2.01108805607056E-05,1.54404262347409E-08,4.22066472204165E-16,2.0775849043296E-09,
8,2.46535105648106E-11,0.00155772750867417,8.33049100848897E-07,0.18339477010266,2.04745582258122E-06,6.1287595214458E-11,4.70722567129624E-08,1.65218150981018E-06,0.406471148764308,0.00629240818324606,4.57147184946631E-09,3.60791723396378E-28,0.0229697221527019,4.33870863029351E-08,0.00012654039326164,1.38576039315247E-08,0.464479288712378,4.33073711517494E-12,9.48882341409113E-08,1.83261257731504E-05,
9,2.84620287080911E-14,9.78512239074127E-05,2.42042577788515E-05,0.000147217458699497,5.35177969850164E-09,0.015913319190164,2.67153691801896E-09,0.00759330469043613,0.00500973237518636,0.000400412721239432,4.93938347299897E-09,0.501809521961758,0.00515050089913961,0.0031613208453718,0.00190565324894138,1.07596306307101E-06,0.040362628623385,6.40121543262201E-05,3.32619245924202E-10,0.597669082634497,
10,0.022012013554095,0.0424441218592366,8.27701254986045E-10,1.08187817878999E-05,0.000377725663090127,0.000519822914866333,0.2542680908704,0.0536723741400399,0.315924384550297,0.215680384289718,0.0523091008461113,0.157593985177572,5.89134712946273E-05,1.93228998115602E-08,2.15305809456707E-07,0.119897845186088,3.4193552891333E-09,0.000701930847982792,1.89493831176308E-07,0.0262192606313524,
11,0.333826904092468,0.0300178770833716,0.000825786266215528,0.0592845088282219,0.042531564046572,0.00327396104662126,0.119943377218901,0.282721971235771,3.68013487603614E-06,1.81211872640261E-07,0.0234325173633332,3.45992007928633E-29,0.0489005310647753,0.0152049350804973,0.0019383925230196,8.61366865019463E-10,0.000116865403164107,0.00118830313912796,0.000143199502685476,0.000696268905400718,
12,0.0128751726127362,2.93199069659268E-06,0.0156451221900935,0.0589025795514468,5.71431948510691E-05,0.000368250619813284,0.000125718929317323,1.80260439433487E-06,0.0435747688187436,0.0124016796337319,0.211033891719558,2.13875791629141E-22,0.0143287758864391,0.0130557546520109,0.00451132111940248,0.0983575689111125,0.00295507142016704,0.00347677517194832,4.55941797467113E-10,0.0158105598422318,
13,0.000666324399117952,1.34226269437155E-10,0.00764256705571605,2.30349625199143E-05,1.2865166303374E-09,8.52338791689812E-08,1.39172023148228E-05,0.0287279533224884,0.13841654028792,0.0269537422381674,3.14857612569197E-08,4.87467620351402E-30,2.77541978445359E-07,1.42965700072844E-05,0.665754546480586,0.00132395680641715,0.00832714339304991,0.000379564279101445,7.58339567795523E-09,1.25401261172289E-07,
14,0.60854710386846,0.564315509475176,0.000407668653466926,0.00128707322342298,1.96558102934522E-06,0.00536606285303336,0.00133666638712274,4.49971883356695E-05,3.07717394894319E-07,0.00307486237897804,2.0886550695796E-05,3.8546277466369E-13,0.00711030177759825,0.0169049902694595,0.0585988677374152,0.00569317110954996,6.03936355024621E-05,0.00836464534316944,2.7081866521891E-07,0.00870796260972077,
15,4.21303712786564E-08,0.0887629080764303,5.19689349738983E-08,0.0281208031159986,3.07320071727895E-05,0.00484168119042236,0.174585716176939,0.00742049134074173,2.37130302130804E-08,2.72622907472752E-06,0.404755616643399,2.51844844261469E-12,8.48110207594901E-06,9.06772360805146E-07,0.0236979570824061,0.0144800567973962,3.25116185884514E-11,0.000986278805477984,0.0296744184676328,2.13876171200954E-06,
16,1.57248800685332E-14,4.67629787801971E-10,6.16641106315359E-05,1.14594168414452E-05,2.3136319360533E-12,0.688595970726681,6.53853482579804E-08,0.040223313454885,3.03410552239907E-05,1.06598415571696E-10,9.42668732826863E-13,2.69295130156995E-38,4.10742935762937E-06,1.83246686460835E-07,0.0310539030535967,5.73358004528919E-12,0.00712662114430602,0.00034174976072921,0.0072248246442509,1.832228126473E-10,
17,2.08776721954846E-06,0.000631526295493688,0.019888737330676,0.414200573470722,0.00410113809937855,2.65932687467082E-11,0.0244257737437884,0.000145195373113628,0.000595159141283771,0.0212378345322119,0.00531617514082636,0.00143210323898229,0.000451626615921364,0.0749466052925313,0.0408311157893518,0.0833116093938684,0.0245264907577586,4.67341409783978E-06,4.6106666341368E-14,0.000833331626045612,
18,2.02467893309789E-05,3.66462138004833E-09,0.132586441471236,0.150979020440043,3.5693660146654E-08,0.0620398578025538,0.0357625571975752,0.047490114026455,0.000297025965371964,0.0246902598654732,0.00163926537417934,7.15183550078474E-24,2.33186762135392E-17,1.56365811682292E-05,0.000238745706157542,0.00511371573528916,0.000189559031291102,0.125246171906218,0.011114108106611,3.75003545442847E-05,
19,0.0211557158975933,0.210410691961154,0.000377557875727872,0.00551936833085339,3.70069726458844E-12,1.65079880481778E-06,7.34702348675247E-05,0.00117879136985489,0.00128978707031063,1.40191125327297E-08,0.0018008903757906,6.02739172195623E-07,1.27519603959025E-09,3.80907623082347E-10,0.131210125349701,0.290601712977546,2.81466145038901E-12,1.29101469576379E-07,0.0636492217206434,0.0224141930702021,
