State,0,1,2,3,4,5,6,7,8,9,
Initial,0.106054456445959,0.0030216200300053,0.274642219496686,0.0387555240520881,0.0233664268420865,0.0211871214845444,0.11405879752374,0.0175854377903899,0.368534070648602,0.0327943256859053,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.0548766353333182,0.0858860894661338,0.0398744655327448,0.152395550657414,0.0343261073840625,0.263002121952456,0.146976198198917,0.142958179627394,0.0919002878587461,0.0786693758354446,
1,0.0294475387834403,0.103781232703942,0.15803474850892,0.0182521831138504,0.0856179254681323,0.00664402165578607,0.00180523470307098,0.158656697710164,0.152774499587614,0.0277188607298786,
2,0.10987781862297,0.127836804077224,0.130780879530194,0.118814533650524,0.077486702277397,0.192452972061237,0.0999325457681324,0.0014730945596525,0.145916770933049,0.0129149317719165,
3,0.144287248077533,0.181073374823584,0.136620382061416,0.0425977134166595,0.172217957659906,0.120936751312174,0.0225857383494662,0.0862413512544923,0.054715688157507,0.0645985759982777,
4,0.0304157419635298,0.121417388010688,0.0904881927261006,0.0346534203449569,0.0565976040494791,0.0331314168799525,0.223036838702208,0.0448355848000752,0.202626985709476,0.243689741731214,
5,0.0930272145123311,0.0983771418296214,0.1364687473359,0.124632879306648,0.144889920192361,0.0982078903211509,0.0744912662885575,0.14221563263122,0.116014714236449,0.0438170473313913,
6,0.1125767646248,0.0371536365813585,0.0828123405507208,0.144598519553838,0.0517630745724869,0.0439610242168608,0.166291644768119,0.0602243005761918,0.0442980266544183,0.2044168551112,
7,0.132862311010904,0.107839911404673,0.104267450439646,0.0713150239684191,0.172998280840789,0.13065089045655,0.125256553448304,0.1718290125378,0.0137616495262251,0.0851864035335373,
8,0.185096849527893,0.0644370794915836,0.0035249995106062,0.110895976494779,0.0987285979161114,0.0612470922702976,0.135179185125635,0.0971028333288009,0.0078003935606202,0.00970937699822648,
9,0.107531877543275,0.0721973416111937,0.117127793803757,0.181844199492917,0.105373829639264,0.0497658188735369,0.00444479464758142,0.0944633129742113,0.170190983775888,0.229278830958922,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.164273876843056,0.0875687736919102,0.173724862532696,0.153550111681794,0.0804716814854935,0.135177630739194,0.133456163888956,0.166248192579802,0.0392474582343158,0.0779415640827639,
1,0.269167303828626,0.0817016657189392,0.157307545657924,0.146595706728449,0.0154627099896247,0.140263273860726,0.251951607799649,0.00514722218721534,0.490052651659522,0.167976089156245,
2,0.0199016672133853,0.164804098404489,0.130150062459677,0.0218331178349813,0.282212687861272,0.0343824170051692,0.274207319295145,0.158575869631075,0.0314065980907552,0.0138955555882669,
3,0.176732924067643,0.00809804779763173,0.270271281371923,0.131283836619928,0.0020677578192065,0.0668773589944612,0.0303385205266117,0.0166043453881316,0.148824016771747,0.114645592910928,
4,0.347128944481076,0.120325284646601,0.158198380877479,0.26515194840969,0.251627399581101,0.339700847484289,0.0948608732084767,0.265619545668773,0.128952784923306,0.0408226945062532,
5,0.0185612648434894,0.397214130213454,0.0631487861637307,0.170787664198054,0.206959751056588,0.152795920169387,0.0850936821299112,0.216132675294623,0.0186340981598036,0.324617690494866,
6,0.00423401872271846,0.140287999526973,0.0471990809365743,0.110797614527114,0.161198012206709,0.130802551746785,0.130091833151239,0.171672149250385,0.142882392160535,0.260100813260685,
