State,0,1,2,3,4,5,6,7,8,9,
Initial,0.213176274034698,0.00471066094808224,0.0142534672921547,0.0150108077062997,0.0638613851292827,0.256787719086404,0.279672871424987,0.0741164082805873,0.0532314925478735,0.0251789135496313,
Transitions,0,1,2,3,4,5,6,7,8,9,
0,0.150826027333621,0.108317469796699,0.113005803894341,0.0375593535359722,0.239735184232471,0.154298293580453,0.153520397512907,0.0385750926902073,0.0374393774252436,0.0889970758565226,
1,0.118288587014287,0.063390172568587,0.105496175685846,0.0953631798062356,0.0436113505703148,0.00383331260207665,0.109634572192342,0.1085617308311,0.114412965627314,0.128845772447195,
2,0.156199816046801,0.165648367250661,0.100753389203801,0.104152531966535,0.192064760934149,0.21004440843218,0.132365875040437,0.131767750518034,0.210639457013937,0.189474345852012,
3,0.0526043490304767,0.0790795623983256,0.157916754954326,0.124252762853234,0.0947194890040663,0.0937206820735792,0.0367493530971737,0.0791153571165769,0.0619079413918427,0.0432040259887087,
4,0.0507271367249984,0.0555346380989419,0.0497672089383753,0.145622600082139,0.146059262776593,0.168098439432355,0.0369172908114392,0.151828462881545,0.132181629462368,0.188613575709111,
5,0.101166559010266,0.153336330668335,0.0725681448091477,0.127020840220176,0.126617919464069,0.0442032376528099,0.0170047537625655,0.0827897073649662,0.0337345507974318,0.0749346817009225,
6,0.05234702013529,0.111449988065398,0.117002166062527,0.0794384966341732,0.0681349794668794,0.048073737232613,0.159113388145517,0.156394510295628,0.111027920033039,0.105886483273173,
7,0.120027858607159,0.0556131456935451,0.117172056458428,0.124034277309286,0.0571651951157881,0.0993265397657243,0.122338389594081,0.0197720020754014,0.000613431996212811,0.0513182176643037,
8,0.131256140878589,0.0514616742007759,0.0645652335405066,0.00180485206472185,0.000235452821059612,0.00338322254451938,0.111767752590278,0.0888935591567575,0.198485400727956,0.0375517901439019,
9,0.0665565052185048,0.15616865125873,0.101753066452713,0.160751105527535,0.0316564056146023,0.17501812668369,0.120588227253264,0.142301827069781,0.0995573255246572,0.0911740313641582,
Emissions,0,1,2,3,4,5,6,7,8,9,
0,0.123686499567909,0.141549428122611,0.101219929810806,0.196946988946135,0.0630846930713031,0.131646697284387,0.028770780033844,0.28865111171148,0.0976120304214296,0.122312341712285,
1,0.146886430245645,0.26617610388401,0.0835609401956371,0.00875347725260155,0.058195210579783,0.446886652272734,0.397581100322269,0.00789576461701201,0.213647769880895,0.117696137792577,
2,0.124856849895365,0.0534671265424098,0.096219167028408,0.0319059863210325,0.158541797845446,0.0953486531060844,0.0473288520385493,0.170516466310249,0.185596428620996,0.15708248159053,
3,0.154582371416641,0.0280287615805124,0.0302282254137488,0.119099237666433,0.0982132041253711,0.130457363858327,0.171103344225923,0.206898417593548,0.0853349273215442,0.0198460745934412,
4,0.294395146346557,0.0631939300089502,0.245032634401907,0.262226087090696,0.307389722257213,0.0866422987904826,0.107694009919829,0.177012611946866,0.32436351812343,0.148253575060245,
5,0.0455720821976645,0.293918266653132,0.325945566868112,0.294025913861145,0.161179831414684,0.0654382731514943,0.0602230496698203,0.016914379879498,0.0834001686936738,0.195532940901782,
6,0.110020620330213,0.153666383208375,0.117793536281385,0.0870423088619664,0.153395540706201,0.0435800615364912,0.187298863789767,0.132111247941342,0.0100451569380289,0.239276448349144,
