State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
Initial,0.020137742157667,0.0282159964577778,0.0379123490593398,0.0299284661333448,0.0010219664904178,0.0167967903023794,0.00300925085547502,0.0327755223007708,0.0387283736919962,0.145631359203372,0.238104588103731,0.00341976849609982,0.176683996688731,0.00668989019762584,0.00203885788377459,0.026538432110135,0.0268746270233891,0.134452751090091,0.0253241322794926,0.00571513947438821,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.0795042199608865,0.0860307068998669,0.0176925245279807,0.0812560810861397,0.0917233036025325,0.0586773327060001,0.0123627099187302,0.0658294046075743,0.0788795447313785,0.043985118465232,0.0201976001191061,0.065388474403965,0.0646119480718948,0.0600738987462723,0.0138558134382538,0.00291083212823334,0.0612106036006806,0.0294506065801193,0.0819003391756006,0.0997255276847956,
1,0.0723610379227714,0.0221471369697584,0.0490619468851088,0.0902650472232067,0.0507359216702506,0.00707667996922797,0.0227739009731951,0.103987655716051,0.000145163648481191,0.00815203524105984,0.0123735868241643,0.00162650080570529,0.0946804084019119,0.070940365345401,0.10023066889028,0.0828857026014587,0.013418984752052,0.102077949532058,0.079646038426039,0.0726792001351612,
2,0.0174847741294711,0.06978311854949,0.0472316934860402,0.0350802994421796,0.0180951079026827,0.0703069826091482,0.0580528858922945,0.0577634973402903,0.013821767696084,0.0376818457580071,0.0748194282235514,0.0544295892748804,0.0315711255010911,0.00631005540414546,0.0702824085439064,0.0419487006881373,0.109792625322378,0.026401280624433,0.0155645050625065,0.0241030923987343,
3,0.0179102306733267,0.0315748342298847,0.0247063240394426,0.0445161182086871,0.07931787718804,0.0436047291502597,0.0150884917513513,0.0825133386547699,0.110198022004398,0.092351945337038,0.0119578965549051,0.0573565367631702,0.0808875476599003,0.0298675616680058,0.0141858029734554,0.0583652417846313,0.0343473109360198,0.102012036902203,0.061955846121409,0.0736005666104273,
4,0.106287633126111,0.040624352640183,0.03841677307102,0.0129705923006396,0.0297642505302923,0.031726923292011,0.0216781199079695,0.0797163946375304,0.0716679319551524,0.0437895245762164,0.00333470032429278,0.0512873389240025,0.00427925064528245,0.112389424408738,0.0375563809137216,0.0186555284312708,0.0352189671342692,0.000618645569917228,0.0530422830814992,0.00585508292130005,
5,0.00409516915036508,0.0382566141989799,0.0537007147594171,0.0920191697015545,0.0184456079949061,0.0357156890015419,0.0319188024157498,0.0371381940637723,0.035425816417032,0.090458868460834,0.0995742687993498,0.0613152690860141,0.0522887827845158,0.0130763994932267,0.0636500701932204,0.00407287394887292,0.0426869565672826,0.0572364206825983,0.0741995111585486,0.0545718452058803,
6,0.0543493816242034,0.0178716726059473,0.0402260730829273,0.000423461422923804,0.0825542402418723,0.0486695291533742,0.0708786412601957,0.0696457507419329,0.0165032611550422,0.0483319716814147,0.0262703999772243,0.0200766785696028,0.0582129510684567,0.0398270579001227,0.0459380997347014,0.0373079727233206,0.0265259429263433,0.0417762194954758,0.0108983659497251,0.0562830120626049,
7,0.0620532069006907,0.0670047998545181,0.064315668023934,0.0345641625050203,0.0779836031694516,0.0924530711887562,0.0628541271984176,0.0432573339210425,0.0633785814746844,0.0130900577084347,0.0846556159269797,0.0605744580615827,0.0270698725433342,0.0873181185381165,0.0229257885024761,0.0580677859910154,0.0749384213409464,0.0591122282685829,0.085095597710623,0.102535357578239,
8,6.30253603511754E-05,0.015232755158819,0.035484260562964,0.0898228795738766,0.0900485967869422,0.0176479241954079,0.0972601027813388,0.00129614706417275,0.0787022559073744,0.0851533551994536,0.085727939052769,0.0736048269831085,0.0854864664274343,0.0955235158854379,0.0721237288165461,0.0970449844897197,0.0449750137149457,0.0395162421759975,0.00866432071243084,0.0366805913483207,
9,0.0106508730279505,0.0518138190689592,0.0294677922340188,0.00152686889590967,0.0706402416655643,0.00128847740286687,0.0204272843879798,0.0637202981990354,0.0923918742547894,0.0691230555540138,0.0237021083382611,0.051810512950676,0.0657407224191569,0.0264950682872891,0.0356973899234264,0.0812436289338148,0.037847334064943,0.0608575616056285,0.0700164982049754,0.0264262123632982,
10,0.0526895461848889,0.0853384389510084,0.0171248118416828,0.00285725314654375,0.079897200127684,0.0778995486685277,0.0371123682241722,0.0514236747833031,0.076629022709202,0.0215266566667324,0.0737394459021608,0.0254036699654901,0.0160070971501427,0.0471087149505072,0.0703160787876698,0.0417088832723731,0.0301165437975095,0.0240292974766361,0.00152337290297844,0.0559857704514675,
