State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
Initial,0.0132361351596643,0.00313307384214252,0.0466232843585446,0.0042076301906476,0.0853909965028122,0.0667191831926222,0.0169537994446122,0.0726629472991765,0.0178822819998842,0.00742238040974774,0.0403458349032933,0.0313505148419188,0.000930150048291286,0.0219920878619868,0.0123295583525681,0.0274068763108045,0.00929541542453185,0.00133420358826627,0.0153425573005156,0.199055503848304,0.0156884540265683,0.0515592140396961,0.0104384458325078,0.0644824857326885,0.0375559765487292,0.00645481484902386,0.0205263682644833,0.085817882161474,0.0102990744372991,0.00356286922719805,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,
0,0.0675962743291631,0.0262118148441913,0.0106918719199157,0.031308349384467,0.0143553500354272,0.0450770577647948,0.0117356451708938,0.040993894429339,0.0475185023805326,0.0558822796141731,0.0565073363528474,0.0194447038180716,0.0540658700986355,0.0212106559046017,0.0464640750065903,0.0635645032259976,0.0123204628925458,0.0304946373511145,0.0395676223236072,0.0447765558407639,0.0144592058330598,0.0453447814181866,0.0116001813621329,0.0333186828214614,0.0647979466397181,0.0741834718490482,0.0152272026984286,0.025421141976782,0.0489559030574348,0.0122739080188274,
1,0.045522885425873,0.028915819340036,0.0151739305069725,0.000412639151684122,0.0485228529803324,0.0643802410612262,0.0510313521659305,0.00373764633393946,0.0673296867906328,0.0534424926704715,0.0453273654716111,0.0107174360365143,0.0194576214578571,0.0278623129727425,0.0341389300174002,0.0229023820770877,0.0305673636520378,0.0887024064537241,0.0313521010913356,0.0706680713174162,0.0453056695839755,0.00436123070342289,0.0159294301614281,0.0561339882400392,0.0139880239803224,0.0327506513408859,0.021047864029164,0.0319681022771476,0.068510679633077,0.0725538015076931,
2,0.043037730906282,0.0349049996266856,0.00951339992045849,0.0303525925624639,0.0523370515617136,0.0446226400126835,0.00800343988880894,0.00998487859920656,0.00277216894575978,0.0333752427283096,0.0598463827550347,0.0129209726109805,0.0570181988356261,0.00546099675542946,0.0782821233226893,0.0646926005166275,0.0520251800513945,0.0289060032900402,0.0470218650367199,0.0139369035529563,0.0701762518195406,0.0161385328263239,0.0480174724381078,0.0437113539180264,0.00510884615965127,0.0563580418461335,0.0527074931843216,0.0271769288572056,0.0149580174307254,0.0663363437597552,
3,0.0227180406282031,0.0441673730176513,0.0138452843688219,0.0368398687060229,0.0253528448398162,0.0200913893336522,0.0430345403359062,0.0357370212679845,0.0235123747744619,0.0431891049399558,0.0549166777903203,0.0515984474874204,0.0612142858466656,0.051878558803625,0.00472971482630697,0.0368588548563924,0.0137817288757519,0.0302881777460956,0.0261180943306133,0.0255087347689402,0.0511922603578568,0.0428464584995962,0.0527454812015562,0.0246275672962355,0.0104114220571448,0.0374767903155438,0.0511724208959074,0.015800895181343,0.0175179814410499,0.0383351893616901,
4,0.0153338322458463,0.0188821921654196,0.0155945248804912,0.0166666839825766,0.00547800009192743,0.0211203951974253,0.0275208570283606,0.026170729940044,0.0193665298910601,0.0215323940024029,0.0247366882521449,0.0102818358946467,0.0288908738179439,0.0598205847804212,0.0169039990904464,0.00903112864939001,0.0268575985859665,0.0347557332252623,0.0322214908865021,0.0265139795600431,0.0145595209249468,0.049589116833695,0.0128472931643124,0.00147977622793998,0.016403596905579,0.0489582555664219,0.00294527920853189,0.00602104049556492,0.00656026329416208,0.0152952431479268,
5,0.0401231413173173,0.0180746958303521,0.0208857710737023,0.0131095786210234,0.012473798032558,0.0189692945685894,0.0388035420266285,0.0136749142342722,0.0410641629756217,0.0302353252153956,0.0413551226203264,0.0202745132186538,0.0255860820589216,0.00035516954924697,0.0269066031825568,0.0352207877202038,0.0512692243358348,0.014897738367478,0.00251887152349404,0.00774449788207738,0.0338024408844731,0.0647595982368501,0.0353828899821071,0.0399925925686977,0.000753946953658205,0.0394251478189449,0.0227690939948219,0.0511063709341762,0.0506050535508763,0.0493786699954901,
6,0.0198005491854015,0.0160384246468964,0.0567912899986838,0.0359889438308414,0.0367637981109457,0.00401328985572065,0.0190860268007786,0.0489185315724457,0.0526781733088695,0.0249123834260729,0.0355509531774066,0.0166349541135094,0.0456660654681778,0.0389210502803061,0.0411973019518336,0.0119526292777747,0.0426703872545778,0.0325537954741514,0.0232689754821279,0.0315465853647228,0.0370795594773265,0.0193332996573089,0.0191473699659626,0.0061520084496945,0.0533152167256577,0.0125038815381872,0.0195726444621689,0.0340793754466589,0.0465138628058464,0.0352993424246969,
7,0.0290747767519825,0.0408182893554519,0.0462433073147526,0.0366081310036836,0.000874807918900112,0.0506544981068023,0.0523450122751493,0.0260069081835859,0.0303774467820434,0.0464556398203413,0.0357919945558919,0.0387209904645861,0.0218697271416723,0.0387332112478451,0.00516009415917679,0.0637783250482172,0.0450302241561852,0.0437222430377737,0.0418745124358183,0.043345416977042,0.00606009033483916,0.0434231650276601,0.0287626105439396,0.0309425083638607,0.0118204554458915,0.0783571663164613,0.014441894220574,0.0397120586699423,0.014356430190819,0.00627660912068079,
