State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
Initial,0.015424472223629,0.00769027071346783,0.000698324195240139,0.0105545111094288,0.00358936764559496,0.00181923153724211,0.00349440896420208,0.00602828762269928,0.0592933041648888,0.00233825698258694,0.00341641772400285,0.0137294211382161,0.00505375055499825,4.17295951693439E-05,0.0457857057711917,0.000667285375437014,0.00735708401193118,0.00182070571786109,0.0205624557430274,0.00351656006930876,0.00213606597211013,0.0281719595082426,0.0117823676331809,0.00527578642040869,0.00541378313908111,0.0130686896166472,0.00076037908529278,0.00465027061327608,0.00382592052031375,0.00294971675174155,0.0104403981019929,0.0161734900129863,0.000990222976924556,0.0371175642059033,0.0014506290662135,0.000447136487168938,0.000915731592678047,0.0202052692266783,0.00251710633608491,0.0484256972516866,0.00677972150869491,0.00963125935613404,0.00480258744502407,0.00053942800328262,0.00181942463436647,0.0644287231885393,0.00887239235889076,0.000774577279290708,0.00327474923486656,0.0124748766219317,0.0052684525322044,0.00962923769652227,0.00147721130021934,0.000540831168637897,0.000231747534774631,1.48847292115388E-05,0.000659378002424969,0.0420310441668313,0.0147839262161066,0.0125870576124947,0.0165238565246081,0.00200620396596925,0.0061630063477748,0.00184820791163634,0.00549316461616469,0.0208572926399564,0.0311386300906466,0.00248418923246158,0.00646537205234935,0.00335457366259203,0.0440786204894024,0.00397956991871091,0.0338735906120556,0.00762662937225316,0.00026832760896325,0.00774578164903527,0.00747867485341447,0.00429071652370054,0.016463755342282,0.0297488685259064,0.00922561532998133,3.00285352191093E-05,0.00872047193420337,0.0468015976354777,0.00919461210858518,0.00969979387382433,0.000906949944747417,0.00650475006777506,0.0258762469310288,0.000929655730090431,
Transitions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,
0,0.0188207893348305,0.00251391168034289,0.0187723845690614,0.00901253923374313,0.00147105849165861,0.00405881436568212,0.00528999942531596,0.0228005503995363,0.0134460876042251,0.00666460109816363,0.00750850768511762,0.0149782214845571,0.0010202396958733,0.0117310630747471,0.00539766918789977,0.0162051392655604,0.0041877469746589,0.0181193352047818,0.0125096705751205,0.00517792736014319,0.0242333537104642,0.00523610160673357,0.0155754055187742,0.0216404802881946,0.0182299252962966,0.00218671605286711,0.0223903645715796,0.0220879842973549,0.00993660839514942,0.000397471044731366,0.0170475410383519,0.00272330807435504,0.00528648647510064,0.0161102493537862,0.0085386418270631,0.013310296723603,0.000906208301470376,0.00743190000857178,0.0118901153755368,0.0175119081419187,0.00818194102875123,0.0140973034312319,0.000587459439913917,0.0157158705737761,0.0133637068544002,0.00396716531976958,0.013899878062717,0.0162601251190946,0.00771466081661089,0.0138223635931843,0.00859392131262801,0.0155583798177384,0.000520398845580193,0.00899663610852382,0.00925581301184418,0.00413604091517075,0.0171809196600165,0.0149796873977748,0.0103032246236472,0.0113063327213783,0.0150721490650997,0.0235588563059975,0.00963005040537947,0.0183423431638263,0.0149834255304296,0.0111403441325378,0.00947656216468039,0.00158824885122682,0.00166797326584681,0.00531226671144151,0.0174714191362859,0.0143732132423375,0.0132212097544071,0.0156582697193651,0.0166096607093489,0.0220159481291335,0.00924181082312477,0.00291599204813004,0.0106445764847009,0.0163970420783464,0.00871456809710957,0.0172917360897618,0.0119945459317802,0.0135295156068761,0.00314120578133124,0.0121719127664541,0.00176007451986338,0.0179732386255069,0.0100636370411859,0.0146861214102365,
1,0.00767070491181468,0.016351358439744,0.0108371358468964,0.00187911539661275,0.00343462867845905,0.0119595882895005,0.00315305571009432,0.00681689139999955,0.0011700466108871,0.00394840924437733,0.00498715356096661,0.0101594498363089,0.0130466042545684,0.014092366469522,0.0136294892409773,0.00682488848814162,0.00304501199818817,0.00849053982138593,0.0114905235073678,0.00967992164710473,0.0155324294788121,0.0178223576398495,0.0042258080344065,0.0121678227057078,0.000775265273971709,0.0101641999195251,0.0138989780265565,0.00852449369891967,0.00755334003577509,0.0102012010986863,0.00782971945514781,0.0110366614225022,0.00403853778442844,0.00585963098290932,0.0090716921785323,0.00431485092440182,0.00695553112488281,0.00955159669112439,0.00691791764583195,0.017383030790832,0.000284879568920052,0.0136020920403422,0.00165849844943311,0.00255843413362588,0.0106931812561869,0.0113736428956614,0.00361250110159337,0.00635877116214223,0.0145334588077689,0.00170149497603072,0.00770473203109725,0.0134372354277956,0.0033204848922571,0.00452068298158641,0.00188122489679824,0.00380266808327807,0.0104086194372096,0.0141577510923371,0.00398712020871648,0.00575707974364794,0.0127202375382196,0.00459947364576486,0.0119606355675129,0.000822656660190876,0.00379270581577794,0.00530899963767008,0.0125937173522563,0.0213789887690891,0.0139372658635069,0.0116027668527486,0.00320017020649105,0.0204219838102,0.00325424858314356,0.0178521916136447,0.00537944596848835,0.00142536898730802,0.0158708144385565,0.0145843277644811,0.00840319247447826,0.0193712019476066,0.0118606081536387,7.39238444129201E-05,0.0107110124165509,0.00982399551343197,0.00529248875508171,0.0104874809167794,0.0124438020229998,0.00162909953158575,0.00266684460463706,0.00533109102372947,
2,0.0237973145200669,0.0254049339452224,0.00641905833596535,0.025351969266473,0.00799260994884408,0.0219115519620894,0.00762052235077095,0.00724397476766299,0.00550709579279647,0.00992281137487252,0.0224889189183343,0.0116855989528136,0.00899379075664941,0.0141952348978819,0.00743450849659774,0.00902744879803533,0.019669091614346,0.00777966745427966,0.00509302358915019,0.0178863641001539,0.0196406751218834,0.00964707234426505,0.00876529417091719,0.0156298295276003,0.0222571353745808,0.0165221343946634,0.0117653708571894,0.000683870422440142,0.0114345218741967,0.0156077681666545,0.0121510349371193,0.0201307036573895,0.0105331630979793,0.0163797741838093,0.0108493112063124,0.0108065495482213,0.000967236207535311,0.00921666113543718,0.0064626085834389,0.00424168666134117,0.00547270801703935,0.00600270912236387,0.0159363617015976,0.021102208939887,0.00302389519397648,0.00732668289300548,0.016822367352369,0.0204683315187591,0.0148947381094956,0.0153918350131383,0.0193704759470394,0.00290931694926979,0.00861589641373209,0.00912324428751688,0.017888947980492,0.00445280726000459,0.0208950669873189,0.00632947128053382,0.00768261436453831,0.0180510507770122,0.00208060382924113,0.0236277454777191,0.023382150507753,0.00105623342607279,0.00744959522251694,0.0207805711509946,0.0216398870313662,0.00237557825639971,0.0141558692369918,0.0188159712730816,0.0178193773303172,0.000533145661963729,0.0234505541201956,0.005805655088907,0.00301635118717437,0.0207127159125921,0.00885128316994845,0.00847436937319413,0.0153980296300772,0.0078855974636094,0.0169060882714789,0.00314832343403443,0.0224905713250164,0.0138187013979443,0.0186748093938272,0.00670007150728215,0.0165197863803993,0.0122260387523491,0.00789528744810292,0.0125944868142677,
3,0.0170284140154554,0.0143251791505578,0.0142049985092192,0.00282458929998281,0.0156654681326069,0.0038590587199427,0.0140519944498417,0.0226001677068446,0.0210033010400631,0.0159538422106878,0.0209650957943168,0.00167847896577894,0.00974664234170144,0.00564978015106809,0.00106974161118426,0.0067842108152736,0.0183492542602392,0.0090368163034188,0.0160606458109281,0.0183447657753173,0.0223440137356065,0.0116234355058519,0.0184273263159722,0.00481768638901074,0.016584849256815,0.0064908532523746,0.0163173059563682,0.00166781051722837,0.012858603835849,0.000645865307890056,0.0173221879318496,0.00973809709821191,0.0156011018234425,0.0143584841051732,0.00604364748353062,0.00681489984140905,0.00359621800712478,0.0175114195792288,0.0110286598756682,0.020965921001723,0.00781271834208756,0.0156152126182901,0.00495169020359253,0.0150977486316847,0.00881738763924416,0.0135300881698824,0.0062873586252542,0.00981560304574841,0.0100924275630931,0.0125572506908526,0.018271253875787,0.0136429023006337,0.00971848681523809,0.00843219617760401,0.0108869124800015,0.0118250043257343,0.00874973549995289,0.0192561387761588,0.0149176043560663,0.0128703719538014,0.0183814414616335,0.0143077019232923,0.00742718091890798,0.0123825842763952,0.00826336090229689,0.0160141727433743,0.0158676369496635,0.00551812133237131,0.00978997441809561,0.0217489178940241,0.0103544473317246,0.000292636968803352,0.0015068887661436,0.0121689892903477,0.0125167273954659,0.0192465061252768,0.0183274187407961,0.00889352698102912,0.0203340525236788,0.00934733356233752,0.00819252926264619,0.0174259278983497,0.00678273422097951,0.0131262811867289,0.0210067900314754,0.00731922023918811,0.0107117953590625,0.0134659817672831,0.019177534952286,0.00704528378160158,
4,0.00172244812338186,0.00978492780620847,0.0103510126872726,0.000675681211066907,0.00996942693361992,0.0143255180459305,0.0188486082791093,0.0122129499014355,0.0162354626095316,0.00278796342113943,0.00342808502768356,0.0172099862873024,0.0208107648062091,0.0184046197574991,0.0166469059845369,0.00558881194530062,0.0125662697170626,0.016321752362125,0.016836929853992,0.0195301112415129,0.0105590655472903,0.0100461214879909,0.00939424495602748,0.00739240931398787,0.00181254807453151,0.0216858691325244,0.0107311796936247,0.0198977431279682,0.0221461231878791,0.0028269856397672,0.00381197698656103,0.00370838998062896,0.0126391909064721,0.00333500385765147,0.00390337396832646,0.00852549415228803,0.0191913495341423,0.0205154267127376,0.0140367487999706,0.0212942200086804,0.00235822955026886,0.00223107092188837,0.0158187578118136,0.0198220338735745,0.0144071894292019,0.000379466362640128,0.0154192803560692,0.018327427131187,0.00989136423116646,0.0235807779415895,0.0247029210878022,0.0202126379402927,0.00215110497090865,0.0125241110068667,0.0168077855621535,0.0213853396828669,0.00543811629472147,0.0147717270048106,0.0182854379374268,0.0170783451236795,0.00265350487216797,0.00264759305577196,0.0157230778489845,0.0068074155602741,0.0134268733278741,0.00195334154234951,0.0181764699615626,0.00359139851579341,0.0193747679358282,0.00624145134943256,0.0206522780658367,0.00317407146929109,0.0183382554217323,0.0207127896704254,0.0107904929528365,0.0121380841037568,0.0130414334028704,0.00682349991860315,0.0174475823779109,0.00667664312834175,0.0116192533657791,0.00600783743013704,0.0110842592896028,0.0147990104370352,0.0233111681019027,0.0104144983613827,0.0161923226366433,0.0158376839526023,0.00424843912307764,0.00479127539643005,
5,0.000722521492184447,0.0137893567780093,0.00946047696151418,0.0192486920977432,0.025579398255184,0.0101345527960985,0.0151574029564001,0.00408039440572192,0.0235554867574901,0.0099578856636281,0.0192211503675448,0.0145001424051035,0.0239220918053178,0.0047118874546939,0.00218221860636634,0.000723308953413992,0.0172678361736125,0.000512186077001166,0.0102627807307456,0.012082913347199,0.0127560195395763,0.017434737350135,0.000411979574356234,0.000295830563564417,0.0241522618412091,0.00604220260880636,0.0222193651862923,0.023586794731783,0.0135831627599075,0.010150708791039,0.0270553308629818,0.0219871257063851,0.00959996334172769,0.0179994881601194,0.0237124338518871,0.0146549403958044,0.0149531970963409,0.0199238827525757,0.0116722513819646,0.0247225699524323,0.00132121932016526,0.0115064325400646,0.0140920012135106,0.0253327686709884,0.0025944124126733,0.00195521306212792,0.0211866627140623,0.0202031097602328,0.0163173291428172,0.016312391388051,0.00213895561756784,0.0058939500770973,0.0178476030873436,0.0199543500156892,0.0244026081693865,0.0107764712116333,0.0172086251526832,0.0178139547286827,0.0222126978720667,0.00671739840979438,0.00226691433026021,0.0139244390017368,0.0147971311074945,0.0227192978020222,0.00637208800500377,0.00160638806776808,0.00752755188958045,0.0152058394278636,0.0243244742186152,0.0253555696131614,0.0186079597360348,0.00039463890225119,0.00136947239256936,0.0176452972045373,3.31597813978648E-05,0.0139492733206983,0.0235230774282599,0.0156482304975652,0.00690002328639507,0.00739851935602525,0.0152269249909878,0.00195214117258127,0.00845960474904902,0.00398960888909188,0.00359949643425069,0.0245779790331955,0.000238862846983121,0.0194316888996671,0.0044339237378348,0.000809293919614979,
6,0.000886919563149135,0.0102534289218319,0.00655104107614539,0.0235341212455457,0.0141609430729608,0.00903936810727123,0.018313859369514,0.00579895312527705,0.0243984546537195,0.00363249764964402,0.0149690731682076,0.0169867114653093,0.00838351530668144,0.00671085218211695,0.0154322294739365,0.0193097299130103,0.0178518125193693,0.00801772349900721,0.00966525577891241,0.00569843939790893,0.0096398197392255,0.02581593792861,0.0164765561789953,0.00037892746753783,0.00933185906810157,0.0211293397224577,0.0118605695754321,0.0130374182668868,0.000521158444056162,0.0112245207985127,0.0163224079695247,0.0185476714754167,0.00564699940381606,0.0170287318274255,0.0167911328796325,0.0032251660688528,0.0146053773305182,0.0120331643332415,0.0114230274779557,0.0137469866474362,0.000765425549730054,0.00212260588892623,0.00667039785071019,4.66722487976807E-05,0.00333872765948963,0.00556728061427791,0.0221671353470142,0.00147992616045703,0.0216207069558025,0.0142188584626658,0.0163145672198298,0.0103966211678447,0.0156465006980684,0.0184805112225687,0.00615478797762288,0.0110249928312484,0.00998697188920645,0.011109002491086,0.0156169208241322,0.0112885477791748,0.0150494681868207,0.0206902863748489,0.0182895540434017,0.00729320442083755,0.00833313205331214,0.0112234788867604,0.0196274319737485,0.00162173166931654,0.00469036940080858,0.0239988930915878,0.0118250787430611,0.0121877159556721,0.0172673270826379,0.0220325488617073,0.0220003150324367,0.0258106256356611,0.0029780319405914,0.00719850539869439,0.00614307498471732,0.0119762807636717,0.0179683781243355,0.0139621594813292,0.00757093958321802,0.0121813634059283,0.01159025547775,0.0202963632482598,0.0213620489996441,0.0182317078707474,0.0202096338760104,0.0172134816724857,
7,0.0209667619542284,0.0174048886572659,0.00658890065341198,0.0206659888710702,0.0173902051482823,0.0146116346513416,0.0194867219997816,0.0117673174168205,0.00360682224184866,0.0102336944275803,0.00431502037901488,0.0055974059401505,0.0129170195790863,0.00352491901601335,0.0050628354648668,0.0102418529554242,0.009810761001811,0.0177466653279694,0.000789701832543284,0.0177086255405938,0.00111550476695148,0.00451217464173474,0.0162505702750384,0.0125412501757347,0.00976187838453734,0.000650149653635835,0.0114538143391691,0.0110547870980021,0.00996000440564245,0.00186531315682464,0.00508077668064507,0.0136113978251099,0.0103910819411528,0.0136795128894199,0.0153580225408128,0.0150564548058946,0.00869226410562007,0.00642199535899138,0.0189793787077928,0.0134506449551352,0.00815817714152471,0.0197394827483161,0.0062801318467493,0.00224923103000772,0.0153243921289272,0.00164773713062284,0.0154195784052853,0.0190799928885677,0.00539470827770964,0.00265535860946309,0.016483545283485,0.00688567933848643,0.0121838387195817,0.0166436208240825,0.00538863265050843,0.0200204034174978,0.00473607952402332,0.015114533245128,0.0150276742892112,0.0214836300401275,0.0146988726692791,0.00403896140523214,0.0105766275296906,0.000845365918664814,0.00504523056106793,0.00449317014265233,0.00304451725128825,0.00180154973925511,0.00921422286345779,0.0111659983634767,0.00987264702236592,0.0023081938502516,0.016067114458533,0.0189804327903737,0.0115023460745929,0.0139977388169522,0.0120699512514171,0.0164650400064716,0.0171371979017671,0.0096355188016091,0.00177301034494314,0.00378949614741122,0.0150765184690825,0.0174144890296931,0.0137142354866432,0.011060350230382,0.0124360877471153,0.0171206133151966,0.0113104871234029,0.00103764782193264,
